N	2gram	Bakhtin_Pr_5	Psycholo
1	то что	10	37
2	и в	35	30
3	в том	5	27
4	что в	6	24
5	и что	6	23
6	потому что	8	23
7	том что	3	21
8	того чтобы	1	20
9	таким образом	7	20
10	все время	4	20
11	для того	1	20
12	как бы	31	19
13	что он	24	17
14	не только	10	16
15	и мы	1	16
16	в этом	14	14
17	в самом	6	14
18	то есть	16	13
19	как раз	4	13
20	так же	7	13
21	показать что	2	12
22	в сущности	14	12
23	с одной	1	12
24	вместе с	2	12
25	может быть	14	11
26	если бы	1	11
27	как на	1	11
28	о том	2	10
29	и то	5	9
30	никогда не	4	9
31	увидим что	2	9
32	так как	4	9
33	с другой	4	9
34	для этого	2	9
35	не может	18	9
36	сказать что	3	9
37	мы увидим	2	9
38	самом деле	10	8
39	что это	4	8
40	он должен	1	8
41	при этом	2	8
42	с тем	3	8
43	сейчас же	1	8
44	не в	10	8
45	к тому	6	8
46	и это	5	8
47	тому что	2	8
48	того что	3	8
49	а не	4	8
50	то же	15	7
51	зависимости от	1	7
52	но не	6	7
53	все же	8	7
54	и как	2	7
55	в нем	16	7
56	точки зрения	7	7
57	по себе	4	7
58	в основе	1	7
59	этих двух	2	7
60	мы можем	2	7
61	действующих лиц	1	7
62	героя и	10	7
63	мы уже	8	6
64	в своем	2	6
65	говорит что	1	6
66	и если	1	6
67	на этом	2	6
68	что все	2	6
69	как и	18	6
70	никак не	1	6
71	что с	2	6
72	и его	14	6
73	как будто	4	6
74	когда мы	1	6
75	или в	2	6
76	уже в	3	6
77	тем что	4	6
78	но и	14	6
79	же точно	1	6
80	и не	27	6
81	и для	8	6
82	что оно	2	6
83	еще не	7	5
84	ответ на	1	5
85	что они	6	5
86	когда он	3	5
87	в себе	5	5
88	в целом	3	5
89	в этой	1	5
90	было бы	3	5
91	рядом с	4	5
92	сих пор	1	5
93	стоит только	1	5
94	только не	1	5
95	же самое	1	5
96	как мы	8	5
97	но в	19	5
98	сводится к	3	5
99	один из	1	5
100	в двух	1	5
101	только в	6	5
102	до сих	1	5
103	а с	3	5
104	и потому	1	5
105	художественное произведение	1	5
106	бы в	4	5
107	обратиться к	1	5
108	другой стороны	3	5
109	в своих	1	5
110	то это	1	4
111	в виду	3	4
112	в ней	2	4
113	друг к	3	4
114	могли бы	1	4
115	и к	12	4
116	мы говорили	2	4
117	и заключается	1	4
118	к другу	3	4
119	есть не	1	4
120	в них	4	4
121	в своей	4	4
122	из которых	1	4
123	и именно	1	4
124	действующие лица	1	4
125	как она	1	4
126	заключает в	1	4
127	по сравнению	1	4
128	мысль о	1	4
129	и совершенно	1	4
130	мы могли	1	4
131	в его	21	4
132	на одном	1	4
133	в него	3	4
134	только что	3	4
135	этот вопрос	1	4
136	только на	4	4
137	в конце	5	4
138	говорит о	2	4
139	прежде всего	12	4
140	там где	7	4
141	уже давно	1	4
142	о чем	1	4
143	именно это	1	4
144	в результате	1	4
145	от него	6	4
146	и все	15	4
147	а в	7	4
148	сам по	2	3
149	в их	1	3
150	по его	1	3
151	той же	2	3
152	мы не	1	3
153	в каждой	2	3
154	и на	6	3
155	в ее	3	3
156	он говорит	1	3
157	мы нашли	1	3
158	мы сейчас	1	3
159	как в	5	3
160	и наконец	7	3
161	самое важное	1	3
162	в которой	2	3
163	на его	4	3
164	он не	13	3
165	не как	3	3
166	так например	1	3
167	одно и	3	3
168	можно было	2	3
169	человека в	1	3
170	в другом	12	3
171	об этом	1	3
172	это не	3	3
173	меньше всего	1	3
174	ни в	2	3
175	мы с	2	3
176	в этих	2	3
177	вопрос о	2	3
178	но он	4	3
179	вовсе не	7	3
180	есть нечто	1	3
181	с теми	1	3
182	самого начала	8	3
183	одна из	1	3
184	он только	3	3
185	но только	3	3
186	находятся в	1	3
187	этом отношении	1	3
188	с другом	4	3
189	не могут	1	3
190	данном случае	1	3
191	и говорит	3	3
192	с самого	8	3
193	так в	2	3
194	котором мы	1	3
195	что у	6	3
196	так и	8	3
197	времени и	2	3
198	именно потому	2	3
199	и поэтому	1	3
200	что и	3	3
201	и только	1	3
202	что здесь	1	3
203	тот же	4	3
204	так что	5	3
205	он заставляет	1	3
206	для него	14	3
207	у него	4	3
208	что на	2	3
209	и между	1	3
210	чем у	1	3
211	на этот	2	3
212	когда она	2	3
213	с которым	4	3
214	под влиянием	3	3
215	в данном	1	3
216	в той	4	3
217	друг с	4	3
218	героя в	5	3
219	дело и	1	3
220	мы должны	3	3
221	хотя бы	2	3
222	в свою	1	3
223	и другие	1	3
224	это в	2	3
225	к этому	1	3
226	от этой	1	2
227	ту же	1	2
228	того же	1	2
229	в сердце	1	2
230	это и	3	2
231	почти не	1	2
232	к другому	16	2
233	по преимуществу	1	2
234	и до	1	2
235	что эти	1	2
236	с таким	2	2
237	отношения к	1	2
238	а как	2	2
239	если я	2	2
240	не кажется	2	2
241	которую мы	1	2
242	он как	4	2
243	время как	2	2
244	но она	1	2
245	событий и	1	2
246	и он	2	2
247	почти на	3	2
248	собой в	1	2
249	он был	1	2
250	не найдем	1	2
251	это действительно	3	2
252	со словами	2	2
253	с его	7	2
254	во всех	3	2
255	на самом	9	2
256	совсем не	3	2
257	по отношению	6	2
258	с совершенно	1	2
259	себе и	7	2
260	отличие от	2	2
261	друг от	1	2
262	в центре	1	2
263	в одной	3	2
264	от друга	1	2
265	с этим	3	2
266	перед нами	1	2
267	нам кажется	1	2
268	что по	1	2
269	ни один	1	2
270	бы сказать	1	2
271	он в	4	2
272	все эти	3	2
273	в ответ	1	2
274	к самому	5	2
275	еще один	2	2
276	как он	2	2
277	оно в	1	2
278	и вот	4	2
279	в нее	1	2
280	но все	4	2
281	в каждом	6	2
282	совпадают с	1	2
283	а затем	2	2
284	же не	4	2
285	и с	12	2
286	говорил что	1	2
287	из них	3	2
288	материал для	2	2
289	все равно	2	2
290	или наоборот	1	2
291	для чего	1	2
292	перейдем к	1	2
293	должно быть	3	2
294	элемента в	1	2
295	и того	2	2
296	одного и	1	2
297	бы на	1	2
298	и при	1	2
299	этого необходимо	2	2
300	как все	2	2
301	в письме	1	2
302	в котором	3	2
303	с точки	2	2
304	его мнению	1	2
305	он дает	2	2
306	в отличие	2	2
307	в которых	2	2
308	том и	1	2
309	любви и	1	2
310	в отношении	9	2
311	от нас	1	2
312	в то	11	2
313	дело в	1	2
314	что их	1	2
315	своего героя	2	2
316	во всякой	1	2
317	чем не	1	2
318	и так	4	2
319	во всем	4	2
320	со своим	2	2
321	чтобы спасти	1	2
322	замечательно что	1	2
323	эти три	1	2
324	входят в	1	2
325	нет ни	2	2
326	есть только	2	2
327	отличается от	1	2
328	которого мы	1	2
329	и понять	1	2
330	в себя	1	2
331	приводит к	2	2
332	мог бы	2	2
333	еще в	4	2
334	что дело	1	2
335	понятно что	2	2
336	является в	1	2
