N	2gram	Vygotskiy__5	Vladivir
1	и в	30	31
2	не только	16	24
3	но и	6	19
4	то что	37	18
5	и не	6	17
6	и даже	2	15
7	у него	3	15
8	в этом	14	14
9	том что	21	14
10	и с	2	14
11	он был	2	14
12	что в	24	14
13	там же	1	13
14	но в	5	12
15	в его	4	12
16	что он	17	12
17	по поводу	3	12
18	с его	2	11
19	о том	10	11
20	в том	27	11
21	потому что	23	11
22	и то	9	10
23	он не	3	10
24	так что	3	10
25	письме к	1	10
26	как мы	5	9
27	никогда не	9	9
28	в конце	4	9
29	только в	5	9
30	даже и	2	9
31	в течение	2	9
32	а в	4	9
33	в то	2	8
34	в письме	2	8
35	так как	9	8
36	тут же	1	7
37	мы сейчас	3	7
38	мы уже	6	7
39	как это	7	7
40	и его	6	7
41	для него	3	7
42	об этом	3	7
43	о нем	1	7
44	в эти	1	7
45	уже в	6	7
46	как раз	13	7
47	еще и	1	7
48	сказать что	9	7
49	того же	2	6
50	то же	7	6
51	и к	4	6
52	в котором	2	6
53	иной раз	1	6
54	у нас	4	6
55	так и	3	6
56	и что	23	6
57	его жизни	1	6
58	можно сказать	2	6
59	в качестве	2	6
60	может быть	11	6
61	на этот	3	6
62	и потому	5	6
63	не может	9	6
64	к этому	3	6
65	те времена	1	5
66	но как	1	5
67	когда он	5	5
68	на то	17	5
69	и если	6	5
70	которой он	1	5
71	не в	8	5
72	со своим	2	5
73	что и	3	5
74	вовсе не	3	5
75	но он	3	5
76	не было	1	5
77	а с	5	5
78	что же	1	5
79	все это	2	5
80	и от	1	5
81	жизни и	6	5
82	в своих	5	5
83	из его	1	4
84	мы и	1	4
85	совсем не	2	4
86	в этой	5	4
87	в своем	6	4
88	хотя и	1	4
89	и как	7	4
90	говорит что	6	4
91	в которой	3	4
92	в нашем	2	4
93	в себе	5	4
94	как он	2	4
95	в нем	7	4
96	главным образом	1	4
97	в россии	1	4
98	что у	3	4
99	этом смысле	2	4
100	как и	6	4
101	несмотря на	5	4
102	еще в	2	4
103	в своей	4	4
104	и вообще	1	4
105	не раз	1	4
106	дело в	2	4
107	в нас	13	4
108	к ней	1	4
109	во всем	2	4
110	да и	1	4
111	никак не	6	4
112	к нему	1	4
113	один из	5	4
114	течение всей	1	4
115	себя в	1	4
116	и теперь	1	4
117	что для	1	4
118	и все	4	4
119	для нас	3	4
120	с в	1	3
121	он как	2	3
122	но она	2	3
123	и он	2	3
124	и на	3	3
125	то мы	1	3
126	но не	7	3
127	отношение к	1	3
128	что они	5	3
129	как в	3	3
130	все же	7	3
131	более или	1	3
132	в целом	5	3
133	он в	2	3
134	все эти	2	3
135	о которой	1	3
136	едва ли	2	3
137	и вот	2	3
138	на его	3	3
139	то есть	13	3
140	не мог	1	3
141	или менее	1	3
142	во время	1	3
143	что касается	2	3
144	но это	1	3
145	и очень	1	3
146	в отношении	2	3
147	на него	1	3
148	но только	3	3
149	ничего не	2	3
150	вот что	1	3
151	таким образом	20	3
152	к тому	8	3
153	в жизни	1	3
154	здесь не	1	3
155	к его	1	3
156	и здесь	6	3
157	и просто	1	3
158	это была	1	3
159	конце концов	2	3
160	тот же	3	3
161	мы увидим	9	3
162	и действительно	1	3
163	и так	2	3
164	уже не	1	3
165	только на	4	3
166	в виде	1	3
167	но что	1	3
168	с другой	9	3
169	под влиянием	3	3
170	если не	1	3
171	вместе с	12	3
172	по своему	1	3
173	в начале	1	3
174	хотели бы	1	3
175	другой стороны	5	3
176	и т	7	2
177	одним из	1	2
178	это и	2	2
179	был глубоко	2	2
180	и до	2	2
181	и за	1	2
182	по его	3	2
183	той же	3	2
184	для своего	1	2
185	семейной жизни	1	2
186	в полной	2	2
187	хотя бы	3	2
188	еще не	5	2
189	первый план	3	2
190	знаем что	2	2
191	в чем	1	2
192	мы будем	1	2
193	ответ на	5	2
194	нет и	1	2
195	один и	1	2
196	то обстоятельство	1	2
197	его на	2	2
198	как к	1	2
199	кто не	1	2
200	конечно не	1	2
201	за границей	1	2
202	из этих	3	2
203	учение о	1	2
204	и тот	1	2
205	но его	2	2
206	тому же	1	2
207	что она	6	2
208	больше всего	1	2
209	при этом	8	2
210	время и	1	2
211	т д	3	2
212	на этом	6	2
213	так например	3	2
214	от нее	1	2
215	что все	6	2
216	и кажется	1	2
217	было бы	5	2
218	кажется что	1	2
219	ни в	3	2
220	в них	4	2
221	с тем	8	2
222	года и	1	2
223	на первый	2	2
224	точки зрения	7	2
225	и сейчас	3	2
226	что такое	1	2
227	это делает	2	2
228	почти не	2	2
