N	3gram	Bakhtin_Fr_8	Myslijsy
1	более или менее	2	8
2	в том что	6	7
3	подобно тому как	1	4
4	до сих пор	8	4
5	в то время	2	4
6	с одной стороны	2	3
7	мы не можем	1	3
8	как бы ни	1	3
9	на самом деле	1	2
10	и все остальные	1	2
11	после того как	1	2
12	и тогда когда	1	2
13	в некоторых случаях	1	2
14	не в том	1	2
15	с другой стороны	2	2
16	для того чтобы	2	2
17	то же время	10	2
18	так и в	1	2
19	во всем этом	1	2
20	не может быть	2	2
21	с самого начала	1	2
22	в этом смысле	1	2
23	в то же	10	2
24	и не имеет	1	2
25	таким образом в	1	2
26	значение то есть	1	1
27	так например мы	1	1
28	состоит в том	1	1
29	потому что в	1	1
30	дело в том	2	1
31	бы ни был	1	1
32	что это не	1	1
33	с одним из	2	1
34	большей или меньшей	3	1
35	то есть образ	1	1
36	то время когда	1	1
37	том что оно	1	1
38	о том как	1	1
39	одной стороны и	1	1
40	и в других	1	1
41	в таких случаях	1	1
42	видимой связи с	1	1
43	в отличие от	1	1
44	бы то ни	2	1
45	и др и	1	1
46	а скорее как	1	1
47	главным образом в	1	1
48	вместе с тем	1	1
49	может и не	1	1
50	в одном и	1	1
51	их связь с	1	1
52	как и в	4	1
53	ни с какими	1	1
54	то ни было	1	1
55	к языку и	1	1
56	по сравнению с	1	1
57	во всех этих	1	1
58	в большей или	3	1
59	все же не	1	1
60	в связи с	3	1
61	например мы уже	1	1
62	друг к другу	1	1
63	они связаны с	2	1
64	на вопрос о	1	1
65	он вовсе не	1	1
66	при этом как	1	1
67	и как бы	1	1
68	не потому что	1	1
69	о том что	2	1
70	если бы в	1	1
71	и в самом	1	1
72	вопрос о том	1	1
73	или же в	1	1
74	значение имеет и	1	1
75	мы уже не	1	1
76	в большинстве случаев	6	1
77	это как бы	1	1
78	и в этом	1	1
79	и в слове	1	1
80	этих условиях не	1	1
81	мы видели что	3	1
