N	2gram	Vygotskiy__4	Problema
1	и в	33	44
2	вовсе не	5	37
3	и не	13	35
4	то есть	13	34
5	может быть	22	28
6	по себе	9	25
7	потому что	24	25
8	не просто	4	23
9	то что	44	23
10	в том	21	21
11	только в	4	19
12	а не	6	18
13	в этом	28	17
14	также и	2	16
15	если мы	12	16
16	для нас	7	16
17	сказать что	13	16
18	когда мы	6	15
19	художественного произведения	1	14
20	и то	2	14
21	не только	7	14
22	и даже	1	14
23	и т	6	13
24	то же	9	13
25	т д	2	13
26	не в	2	13
27	но в	2	12
28	том что	22	12
29	так что	7	12
30	не является	2	11
31	то это	3	10
32	так и	3	10
33	как и	5	10
34	у нас	4	10
35	в виду	2	10
36	но и	3	10
37	что всякий	2	9
38	не имеет	2	9
39	в нем	7	9
40	и с	2	9
41	это не	6	9
42	в то	3	9
43	и это	5	9
44	никак не	6	9
45	в его	10	9
46	что и	3	9
47	что он	20	9
48	так как	12	9
49	как бы	25	9
50	же самое	6	9
51	таким образом	13	9
52	и от	2	9
53	во всяком	3	9
54	сама по	3	8
55	перед нами	6	8
56	в себе	6	8
57	он не	11	8
58	было бы	12	8
59	ни в	3	8
60	но это	1	8
61	и вообще	1	8
62	как раз	9	8
63	связи с	2	8
64	как мы	4	8
65	того что	4	8
66	при помощи	4	8
67	художественное произведение	1	8
68	что мы	6	8
69	что в	21	8
70	это и	5	7
71	мы не	5	7
72	в связи	1	7
73	на самом	6	7
74	все эти	6	7
75	мы должны	6	7
76	указывает на	3	7
77	ничего общего	1	7
78	с ним	5	7
79	и что	25	7
80	с другой	2	7
81	не может	10	7
82	и потому	2	7
83	сам по	2	6
84	в целом	5	6
85	все же	5	6
86	и к	2	6
87	о том	20	6
88	и если	9	6
89	то ни	1	6
90	ясно что	5	6
91	но если	3	6
92	но только	1	6
93	никогда не	5	6
94	для этого	8	6
95	другими словами	1	6
96	можно сказать	2	6
97	и только	7	6
98	всяком случае	3	6
99	сами по	3	6
100	мы можем	5	6
101	такого рода	1	6
102	нет ничего	1	6
103	в виде	3	6
104	жизни и	4	6
105	и есть	4	5
106	едва ли	2	5
107	есть не	1	5
108	еще не	1	5
109	значение и	1	5
110	за пределы	1	5
111	что они	6	5
112	в своем	7	5
113	в нашем	1	5
114	с тем	4	5
115	и сам	1	5
116	от художественного	1	5
117	точки зрения	6	5
118	в своей	4	5
119	является только	1	5
120	тем самым	3	5
121	и его	5	5
122	и о	4	5
123	которое мы	1	5
124	в ней	6	5
125	и здесь	3	5
126	с той	2	5
127	только на	1	5
128	гораздо более	1	5
129	в конце	8	5
130	не было	3	5
131	так же	13	5
132	как в	3	5
133	да и	3	5
134	этого слова	3	5
135	все это	13	5
136	а в	4	5
137	с ней	1	5
138	другой стороны	2	5
139	в таком	4	5
140	таком случае	1	4
141	не что	1	4
142	не имеют	1	4
143	мы уже	5	4
144	время как	2	4
145	что иное	1	4
146	но даже	1	4
147	знак в	1	4
148	он сам	1	4
149	иное как	1	4
150	бы то	2	4
151	в чем	1	4
152	но как	1	4
153	могли бы	2	4
154	то время	2	4
155	при этом	2	4
156	заключается в	5	4
157	на первый	1	4
158	и без	1	4
159	взятые сами	1	4
160	тому что	6	4
161	нет никакого	1	4
162	дело в	1	4
163	и является	2	4
164	только с	2	4
165	есть только	2	4
166	отличается от	1	4
167	в ее	2	4
168	можно было	4	4
169	мы в	3	4
170	мы могли	2	4
171	что даже	1	4
172	же и	1	4
173	тем что	3	4
174	это будет	1	4
175	на этот	3	4
176	это значит	1	4
177	дело здесь	1	4
178	мы выше	1	4
179	или в	1	4
180	а также	1	4
181	совершенно не	4	4
182	в каком	8	4
183	в искусстве	2	4
184	художественном произведении	1	3
185	же как	3	3
186	и значение	1	3
187	имеет свою	1	3
188	говорить о	3	3
189	и ее	2	3
190	из того	1	3
191	но не	3	3
192	в настоящем	1	3
193	общего с	1	3
194	в художественном	2	3
195	и как	5	3
196	в самом	12	3
197	что это	13	3
198	в этой	9	3
199	говорят о	1	3
200	на то	10	3
201	конце концов	3	3
202	что у	4	3
203	что тут	1	3
204	но все	2	3
205	об этом	4	3
206	его в	3	3
207	но уже	1	3
208	о которых	2	3
209	которое имеет	1	3
210	но никак	1	3
211	что такое	1	3
212	в которых	3	3
213	бы быть	1	3
214	и очень	1	3
215	ничего не	2	3
216	находятся в	1	3
217	как будто	8	3
218	и такие	1	3
219	как только	2	3
220	взятый в	1	3
221	нам пришлось	1	3
222	если же	1	3
223	она не	3	3
224	без всякого	2	3
225	с собой	1	3
226	если бы	10	3
227	виде и	1	3
228	действительность и	1	3
229	в порядке	4	3
230	или как	1	3
231	том или	1	3
232	во всей	3	3
233	не так	1	3
234	мы действительно	1	3
235	этот вопрос	4	3
236	вся эта	1	3
237	самом деле	12	3
238	которые мы	1	3
239	есть в	1	3
240	уже в	2	3
241	а то	1	3
242	для него	1	3
243	могло бы	3	3
244	здесь в	3	3
245	очень много	1	3
246	что для	5	3
247	прежде всего	2	3
248	ни о	1	3
249	ни на	2	3
250	с первого	1	3
251	в той	3	3
252	это есть	1	3
253	в тех	2	3
254	самого себя	1	3
255	с этой	4	3
256	слова и	4	3
257	в условиях	1	3
258	в заключение	1	3
259	это уже	1	3
260	формы и	1	3
261	и все	12	3
262	из себя	1	3
263	и ни	1	3
264	хотя бы	2	3
265	будто бы	1	3
266	ни было	1	3
267	же в	1	3
268	есть уже	1	3
269	понимать как	1	3
270	а ведь	1	3
271	мы начинаем	1	3
272	из этого	5	3
273	точно так	3	3
274	и другие	1	3
275	к тому	12	3
276	того же	1	2
277	и до	3	2
278	почти всегда	2	2
279	который только	1	2
280	поэтому и	1	2
281	случае нельзя	1	2
282	его не	2	2
283	мы имеем	2	2
284	каком случае	1	2
285	ряд и	1	2
286	мы и	1	2
287	литературы и	2	2
288	быть в	1	2
289	не был	2	2
290	во всех	2	2
291	совсем не	1	2
292	самым мы	1	2
293	мы будем	5	2
294	не то	4	2
295	с которыми	1	2
296	и будет	1	2
297	мы сейчас	2	2
298	первый взгляд	1	2
299	с этим	5	2
300	дает нам	1	2
301	когда он	7	2
302	на нас	4	2
303	тем же	1	2
304	для ее	1	2
305	бесконечное число	1	2
306	значение если	1	2
307	в которой	4	2
308	толстого не	1	2
309	а может	1	2
310	нами в	2	2
311	когда это	1	2
312	с чем	2	2
313	слова а	1	2
314	всех этих	3	2
315	из него	1	2
316	такого же	1	2
317	что все	11	2
318	и может	5	2
319	в другом	1	2
320	зрения на	1	2
321	а как	2	2
322	нашего исследования	1	2
323	для чего	4	2
324	нисколько не	5	2
325	в этих	1	2
326	художественный смысл	1	2
327	ли можно	1	2
328	в котором	2	2
329	с точки	4	2
330	в их	2	2
331	что вся	1	2
332	не столько	1	2
333	бы мы	3	2
334	от его	1	2
335	король лир	1	2
336	является в	1	2
337	теоретики литературы	1	2
338	образом и	1	2
339	заставляет нас	2	2
340	что никакой	1	2
341	и более	1	2
342	в отношении	1	2
343	если угодно	1	2
344	в основе	3	2
345	но что	1	2
346	взятый сам	1	2
347	и именно	2	2
348	и всегда	1	2
349	в самой	6	2
350	слова как	3	2
351	действительность а	1	2
352	как она	10	2
353	ровно ничего	1	2
354	самой этой	1	2
355	и искусства	1	2
356	однако это	1	2
357	что оно	3	2
358	и за	3	2
359	что при	2	2
360	можем назвать	1	2
361	с ее	3	2
362	рассматривать как	1	2
363	только то	1	2
364	это можно	1	2
365	том как	3	2
366	остается только	1	2
367	что дело	1	2
368	жизнь и	4	2
369	мы читаем	2	2
370	о ней	2	2
371	все дело	2	2
372	это было	4	2
373	и во	1	2
374	природы и	1	2
375	есть действительно	1	2
376	уже во	1	2
377	всякий художественный	1	2
378	но с	1	2
379	только он	1	2
380	за себя	1	2
381	никак нельзя	2	2
382	с одной	3	2
383	себя в	4	2
384	и у	1	2
385	в нашей	2	2
386	из них	4	2
387	роль и	1	2
388	никто не	4	2
389	произведения и	1	2
390	от тех	1	2
391	или ином	1	2
392	другое что	1	2
393	были бы	1	2
394	гораздо больше	1	2
395	даже не	2	2
396	нам не	1	2
397	до сих	3	2
398	на ее	2	2
399	именно в	2	2
400	а с	2	2
401	в природе	1	2
402	деле если	1	2
403	и своего	1	2
404	ничем не	2	2
405	когда она	1	2
406	в частности	4	2
407	эти слова	3	2
408	вместе с	8	2
409	как это	14	2
410	к другой	2	2
411	из которых	3	2
412	отдельные точки	1	2
413	этим мы	1	2
414	на какой-то	1	2
415	по существу	2	2
416	сих пор	3	2
417	о его	1	2
418	и для	3	2
419	бы как	1	2
420	при таком	3	2
421	мы только	1	2
422	в результате	2	2
423	ее и	2	2
424	от него	1	2
425	вот это	1	2
426	бы в	1	2
427	своих героев	1	2
428	только что	15	2
429	все они	2	2
430	от всякого	1	2
431	к самому	2	2
432	есть от	1	2
433	в сравнении	1	2
434	и состоит	1	2
435	это так	1	2
436	по поводу	4	2
437	это в	4	2
438	это понятие	1	2
439	как на	6	2
440	этой точки	1	2
441	мы узнали	2	1
442	перейти от	1	1
443	от этой	1	1
444	уже это	1	1
445	речь идет	3	1
446	не остается	1	1
447	он может	2	1
448	словами и	1	1
449	идет о	3	1
450	мы имели	1	1
451	от самого	1	1
452	в первом	1	1
453	что эти	2	1
454	от которых	1	1
455	действительности и	1	1
456	его основе	4	1
457	и этот	3	1
458	жизни для	2	1
459	той же	4	1
460	например в	3	1
461	художественных целей	1	1
462	здесь возникает	1	1
463	но никто	1	1
464	нас от	3	1
465	что если	3	1
466	вопрос о	2	1
467	нам в	2	1
468	почти все	2	1
469	благодаря тому	1	1
470	которого мы	1	1
471	на тему	2	1
472	для нашей	2	1
473	и он	3	1
474	следовательно в	1	1
475	большей частью	2	1
476	когда перед	1	1
477	на наше	1	1
478	и на	5	1
479	это возможно	1	1
480	мысли и	1	1
481	если исходить	1	1
482	бы не	2	1
483	то мы	1	1
484	друг к	1	1
485	вещи здесь	1	1
486	чем это	1	1
487	он говорит	3	1
488	и всякий	2	1
489	в сторону	3	1
490	не все	2	1
491	а он	1	1
492	себе и	2	1
493	и речи	1	1
494	мы сделали	1	1
495	относится к	1	1
496	которые не	1	1
497	меньше всего	2	1
498	в истории	1	1
499	они ни	1	1
500	независимо от	1	1
501	что именно	3	1
502	начала до	2	1
503	чем мы	2	1
504	вот эта	1	1
505	лежащих в	1	1
506	не изображает	1	1
507	однако не	2	1
508	третий раз	1	1
509	всей художественной	1	1
510	не имеющие	1	1
511	в каком-то	2	1
512	имеет в	1	1
513	от этого	3	1
514	и хотя	1	1
515	в этот	1	1
516	о самом	1	1
517	и изображает	1	1
518	говорит не	2	1
519	значения как	1	1
520	точке но	2	1
521	из жизни	1	1
522	понятия с	1	1
523	так или	1	1
524	из той	1	1
525	из этих	2	1
526	художественному произведению	1	1
527	то обстоятельство	1	1
528	рассказ о	1	1
529	такое значение	1	1
530	звуков а	1	1
531	не годится	1	1
532	тому же	3	1
533	но ведь	1	1
534	как он	5	1
535	вообще не	1	1
536	на его	1	1
537	к выводу	1	1
538	никакой возможности	3	1
539	все те	2	1
540	и почему	2	1
541	возникает только	1	1
542	и когда	2	1
543	однако он	1	1
544	том чтобы	4	1
545	новое и	1	1
546	чем те	1	1
547	какой бы	3	1
548	приходим к	2	1
549	его от	1	1
550	что ни	2	1
551	может существовать	1	1
552	припомним то	1	1
553	так например	4	1
554	что она	10	1
555	перед нашими	1	1
556	конца и	2	1
557	именно это	1	1
558	и заключается	1	1
559	это конечно	1	1
560	от нее	1	1
561	здесь мы	3	1
562	не станем	1	1
563	как они	1	1
564	а когда	1	1
565	до бесконечности	1	1
566	о какой	1	1
567	и чтобы	2	1
568	это вдруг	1	1
569	них не	1	1
570	для своей	1	1
571	или просто	1	1
572	нечего и	1	1
573	бы нам	1	1
574	везде и	1	1
575	вещами как	1	1
576	отца и	2	1
577	и дает	2	1
578	быть не	2	1
579	за ней	2	1
580	на сцене	3	1
581	в жизни	4	1
582	этом мы	1	1
583	в них	2	1
584	далеко не	3	1
585	со своими	1	1
586	в своих	3	1
587	одна другую	1	1
588	мы хотели	1	1
589	идеи с	1	1
590	после этого	6	1
591	в один	1	1
592	со всей	2	1
593	перед собой	1	1
594	которую он	2	1
595	во время	6	1
596	в такой	2	1
597	мы конечно	1	1
598	это делает	2	1
599	она в	1	1
600	момент который	1	1
601	самая сущность	1	1
602	говорил о	1	1
603	оказывается что	2	1
604	которое дает	1	1
605	знаем что	4	1
606	слова в	1	1
607	но жизнь	1	1
608	и той	2	1
609	а есть	1	1
610	точку зрения	1	1
611	но он	6	1
612	но они	1	1
613	и эти	2	1
614	без всяких	1	1
615	том и	1	1
616	самой важной	1	1
617	необходимо чтобы	1	1
618	приемами и	1	1
619	же взятый	1	1
620	однако к	1	1
621	даже в	2	1
622	имел в	1	1
623	же мы	2	1
624	и вся	1	1
625	что с	1	1
626	после такого	1	1
627	она стремится	1	1
628	и другое	2	1
629	мысли в	1	1
630	тогда когда	1	1
631	правда в	1	1
632	и вместо	1	1
633	до некоторой	1	1
634	вещей которые	1	1
635	которого он	1	1
636	мы все	3	1
637	о них	2	1
638	одной и	2	1
639	к такому	2	1
640	того чтобы	22	1
641	только не	2	1
642	казалось бы	5	1
643	подобно тому	1	1
644	и никогда	1	1
645	к ней	1	1
646	и связи	1	1
647	он хочет	1	1
648	такая же	1	1
649	во всем	2	1
650	в естественных	1	1
651	на него	4	1
652	вместо этого	2	1
653	до того	1	1
654	так то	1	1
655	художественного оформления	1	1
656	если только	1	1
657	в нее	2	1
658	вот в	1	1
659	художественной литературы	1	1
660	виду не	1	1
661	обстоятельство что	1	1
662	только от	1	1
663	исходить из	1	1
664	лежащий в	1	1
665	образом что	2	1
666	взятое в	1	1
667	к другу	1	1
668	этого и	1	1
669	всего что	1	1
670	бы он	1	1
671	и свое	1	1
672	в одну	1	1
673	без начала	1	1
674	значение это	1	1
675	некоторой степени	1	1
676	из всего	1	1
677	говорит сам	1	1
678	факт что	1	1
679	внимание на	2	1
680	всего этого	1	1
681	от обычного	1	1
682	то чтобы	2	1
683	нет никакой	2	1
684	она только	1	1
685	в пределах	3	1
686	мы указали	1	1
687	в дальнейшем	1	1
688	на нее	2	1
689	начала и	1	1
690	это событие	1	1
691	для каких-нибудь	1	1
692	д все	1	1
693	что от	1	1
694	но у	1	1
695	понятно что	3	1
696	что под	1	1
697	все необходимые	1	1
698	где каждый	1	1
699	выводу что	1	1
700	но может	2	1
701	образом в	2	1
702	поставить проблему	1	1
703	больше чем	2	1
704	изобразить в	1	1
705	и ничем	1	1
706	и та	2	1
707	но мы	2	1
708	в глаза	1	1
709	почему же	2	1
710	в евгении	1	1
711	все в	1	1
712	которой мы	3	1
713	какой-нибудь другой	1	1
714	этом как	1	1
715	и которое	1	1
716	и содержания	1	1
717	действительно в	2	1
718	бы и	2	1
719	нашими глазами	1	1
720	что-то другое	1	1
721	в теории	1	1
722	в ту	1	1
723	все время	24	1
724	и об	1	1
725	и она	2	1
726	условия для	1	1
727	спросим себя	1	1
728	в третий	1	1
729	которое указывает	1	1
730	сделать это	3	1
731	эту точку	1	1
732	что только	1	1
733	дело с	3	1
734	и действительно	1	1
735	бы ни	1	1
736	тургенева и	1	1
737	точка зрения	2	1
738	таком понимании	1	1
739	заметим что	1	1
740	сведений о	1	1
741	или мы	1	1
742	от одной	2	1
743	от автора	1	1
744	промежуток времени	1	1
745	обо всем	1	1
746	и событий	1	1
747	не можем	3	1
748	словам как	1	1
749	или не	1	1
750	что поэт	2	1
751	в душе	1	1
752	и других	4	1
753	был бы	3	1
754	себе в	1	1
755	от читателя	1	1
756	цели и	1	1
757	в одном	3	1
758	смешно и	1	1
759	как его	1	1
760	у него	6	1
761	что им	1	1
762	в руки	2	1
763	не хотел	2	1
764	ее на	2	1
765	смысла и	4	1
766	для того	23	1
767	из множества	1	1
768	нас как	1	1
769	а самое	1	1
770	что на	1	1
771	не хочет	1	1
772	и превращает	1	1
773	вовсе и	1	1
774	же самым	1	1
775	или иначе	1	1
776	длинный ряд	1	1
777	от этих	4	1
778	и глубокий	1	1
779	и между	1	1
780	может показаться	1	1
781	мы еще	1	1
782	к ее	1	1
783	и единственной	1	1
784	себя и	1	1
785	что не	4	1
786	который нами	1	1
787	ясным становится	1	1
788	этот термин	1	1
789	даже на	1	1
790	которых мы	1	1
791	до конца	7	1
792	не на	2	1
793	к таким	2	1
794	с которым	1	1
795	однако и	1	1
796	была бы	2	1
797	там где	1	1
798	если это	1	1
799	уже давно	1	1
800	начиная с	1	1
801	которое в	1	1
802	некоторые из	2	1
803	себе может	1	1
804	исследования мы	1	1
805	тот факт	1	1
806	себе если	1	1
807	требует от	1	1
808	одной стороны	3	1
809	что за	1	1
810	который мы	1	1
811	смысле этого	3	1
812	чисто художественные	1	1
813	во все	3	1
814	поскольку он	1	1
815	слов в	2	1
816	ней не	1	1
817	евгении онегине	1	1
818	есть тот	1	1
819	еще раз	3	1
820	в гораздо	1	1
821	только для	1	1
822	и развития	1	1
823	но для	1	1
824	которые рисуют	1	1
825	этот образ	1	1
826	ли в	1	1
827	образом по	1	1
