N	2gram	Tiupa_Anal_3	Istorich
1	и в	18	24
2	не только	22	21
3	что он	4	21
4	может быть	9	14
5	не может	2	14
6	что в	9	13
7	мы имеем	5	12
8	как в	3	12
9	в этом	14	12
10	и здесь	2	12
11	но и	13	11
12	это не	2	10
13	том что	12	10
14	у него	1	10
15	а в	10	10
16	все же	4	9
17	с другой	7	9
18	не в	6	9
19	о том	6	9
20	потому что	1	9
21	и другие	1	9
22	то же	3	8
23	еще не	6	8
24	что и	5	8
25	другой стороны	5	8
26	а не	9	8
27	все это	3	8
28	во всех	2	7
29	то что	2	7
30	таким образом	4	7
31	одна из	2	7
32	один из	2	7
33	в том	9	7
34	вместе с	2	7
35	но не	7	6
36	в нем	2	6
37	он не	6	6
38	всех этих	1	6
39	об этом	2	6
40	как и	14	6
41	и все	2	6
42	а именно	1	6
43	того что	1	6
44	только в	2	6
45	ответ на	3	6
46	тем что	2	6
47	с этой	1	6
48	с одной	2	5
49	этого мотива	1	5
50	отношение к	1	5
51	но в	2	5
52	право на	1	5
53	что она	2	5
54	здесь мы	1	5
55	не менее	4	5
56	доказывает что	2	5
57	с ним	1	5
58	в русской	7	5
59	дело не	3	5
60	ничего не	3	5
61	так и	14	5
62	одной стороны	2	5
63	там где	2	5
64	в тех	2	5
65	героя и	4	5
66	начинается с	1	4
67	мы уже	1	4
68	мы не	3	4
69	представляет собой	5	4
70	жениться на	1	4
71	тех случаях	1	4
72	как бы	10	4
73	при этом	11	4
74	мы можем	2	4
75	не всегда	3	4
76	точки зрения	3	4
77	в их	6	4
78	своего рода	8	4
79	тем не	2	4
80	никогда не	5	4
81	со своим	1	4
82	своего отца	1	4
83	так в	3	4
84	что у	1	4
85	вовсе не	1	4
86	в данном	4	4
87	и не	12	4
88	случаях когда	1	4
89	мы должны	1	4
90	одной из	1	4
91	есть и	1	4
92	например в	2	3
93	видеть в	2	3
94	и он	2	3
95	в ответ	2	3
96	с его	8	3
97	герой не	1	3
98	тогда как	20	3
99	что они	3	3
100	этой стороны	1	3
101	к себе	1	3
102	хотя и	2	3
103	когда он	2	3
104	из этих	3	3
105	в дальнейшем	2	3
106	на то	1	3
107	том чтобы	1	3
108	и по	2	3
109	его в	3	3
110	в них	2	3
111	которой он	1	3
112	и становится	1	3
113	вопрос о	1	3
114	должны были	1	3
115	в конце	5	3
116	и герой	1	3
117	но они	2	3
118	как мы	1	3
119	они же	1	3
120	не все	1	3
121	и его	13	3
122	связи с	1	3
123	данном случае	3	3
124	не столько	3	3
125	в качестве	12	3
126	чаще всего	1	3
127	так что	1	3
128	уже в	3	3
129	не случайно	8	3
130	между прочим	1	3
131	и даже	8	3
132	превратилась в	1	3
133	превращается в	1	3
134	вступает в	3	3
135	выше в	1	3
136	что мы	2	3
137	сих пор	1	3
138	но это	1	3
139	обращается к	1	3
140	от него	1	3
141	ее в	1	3
142	с тех	1	2
143	здесь и	3	2
144	из самых	1	2
145	не имеют	1	2
146	кто бы	1	2
147	со своей	8	2
148	по его	3	2
149	его не	3	2
150	на себя	2	2
151	и ее	2	2
152	пребывание в	1	2
153	власть над	2	2
154	того же	5	2
155	и на	4	2
156	если в	3	2
157	со стороны	9	2
158	что во	1	2
159	с этим	3	2
160	перед нами	4	2
161	этом же	1	2
162	что по	4	2
163	то ли	2	2
164	в самом	5	2
165	та же	1	2
166	все эти	2	2
167	во многих	1	2
168	и тот	1	2
169	после чего	2	2
170	на его	2	2
171	в силу	1	2
172	в одну	1	2
173	не будет	3	2
174	было бы	3	2
175	имеющихся в	1	2
176	стороны с	1	2
177	в один	1	2
178	не от	2	2
179	к этому	3	2
180	того кто	1	2
181	для нее	1	2
182	нас к	1	2
183	вплоть до	2	2
184	в то	3	2
185	на него	1	2
186	в основе	1	2
187	во всем	3	2
188	не могут	1	2
189	его за	2	2
190	что при	1	2
191	в ее	3	2
192	с героем	2	2
193	все его	1	2
194	должно было	1	2
195	восходит к	3	2
196	в форме	2	2
197	тем более	1	2
198	герой в	1	2
199	отца и	1	2
200	здесь не	3	2
201	и дело	1	2
202	тот же	1	2
203	вступление в	1	2
204	и так	1	2
205	по этому	1	2
206	этот вопрос	1	2
207	уже не	5	2
208	не можем	1	2
209	и у	1	2
210	что не	3	2
211	или даже	1	2
212	характерно что	1	2
213	мы знаем	1	2
214	прежде всего	5	2
215	говорит ему	1	2
216	к ним	1	2
217	она будет	1	2
218	в особенности	3	2
219	до сих	1	2
220	связаны с	1	2
221	на этот	1	2
222	и вступает	1	2
223	и др	1	2
224	говорит о	2	2
225	жениха с	1	2
226	совершенно очевидно	2	2
227	в связи	1	2
228	ни за	1	2
229	связь с	2	2
230	является к	1	2
231	в иной	2	2
232	как это	3	2
233	дочери а	1	2
234	а если	1	2
235	в литературе	1	2
236	был в	1	2
237	и от	2	2
238	и о	1	2
239	этом и	1	2
240	в мифе	1	2
241	сказать что	2	2
242	от всех	1	2
243	в отдельности	1	2
244	во сне	3	2
245	они не	1	2
246	отношения к	2	1
247	связана с	1	1
248	самом деле	2	1
249	как известно	1	1
250	ее до	1	1
251	говорилось выше	1	1
252	к этой	1	1
253	нам кажется	2	1
254	от своей	2	1
255	из его	1	1
256	в доме	1	1
257	есть не	2	1
258	элементы и	1	1
259	этому же	1	1
260	что если	1	1
261	что уже	1	1
262	что иное	1	1
263	я не	1	1
264	как я	1	1
265	ему в	1	1
266	зависимости от	1	1
267	в ней	2	1
268	он был	1	1
269	между собой	1	1
270	я на	1	1
271	тем как	1	1
272	иного рода	1	1
273	как если	1	1
274	о смерти	3	1
275	легко может	1	1
276	свою жизнь	2	1
277	по отношению	7	1
278	сама по	2	1
279	один и	1	1
280	утверждение что	1	1
281	независимо от	1	1
282	встречи с	1	1
283	в своем	4	1
284	еще больше	1	1
285	и как	4	1
286	и к	4	1
287	самом начале	1	1
288	имеет в	1	1
289	и хотя	1	1
290	или иную	1	1
291	в целом	3	1
292	в этой	6	1
293	в известном	1	1
294	на стадии	1	1
295	не могла	2	1
296	бы ни	1	1
297	частности и	1	1
298	сказкой и	1	1
299	как испытание	1	1
300	состоит в	4	1
301	и вот	2	1
302	характер в	1	1
303	и возвращение	1	1
304	в зависимости	1	1
305	поэтому оно	1	1
306	после свадьбы	1	1
307	как кажется	1	1
308	всех своих	1	1
309	в нее	1	1
310	к убийству	1	1
311	в каждом	3	1
312	однако все	1	1
313	этим самым	1	1
314	могла бы	2	1
315	в другом	1	1
316	а по	1	1
317	это весьма	1	1
318	входит в	2	1
319	от одного	1	1
320	за ней	1	1
321	еще одно	1	1
322	солнце и	1	1
323	о которых	2	1
324	и делает	1	1
325	аристофана где	1	1
326	далеко не	4	1
327	с тем	2	1
328	есть явление	1	1
329	в чистом	1	1
330	должно быть	1	1
331	автора и	1	1
332	он обращается	1	1
333	обратимся к	1	1
334	не мог	2	1
335	с первых	1	1
336	в войне	1	1
337	бы на	1	1
338	но если	1	1
339	от своего	1	1
340	в своей	1	1
341	ремесла однако	1	1
342	как все	1	1
343	и без	3	1
344	с точки	2	1
345	еще нет	1	1
346	доме и	1	1
347	от себя	1	1
348	от его	2	1
349	прослеживается в	1	1
350	не путем	1	1
351	и той	2	1
352	при рассмотрении	1	1
353	отцом и	1	1
354	собой и	1	1
355	не должно	3	1
356	здесь достаточно	1	1
357	по себе	4	1
358	не для	2	1
359	же мы	1	1
360	и есть	1	1
361	то с	1	1
362	что мотив	1	1
363	чистом виде	2	1
364	тем самым	4	1
365	как можно	1	1
366	исторического бытия	1	1
367	дело в	2	1
368	не нуждается	1	1
369	которого он	2	1
370	с некоторой	1	1
371	для всего	1	1
372	к тебе	1	1
373	под этим	1	1
374	имеем дело	4	1
375	о ней	1	1
376	в противоречие	1	1
377	оно есть	1	1
378	жизни на	1	1
379	ему и	1	1
380	отцу как	1	1
381	но дело	1	1
382	как будто	1	1
383	мы и	1	1
384	перед ним	1	1
385	очень часто	1	1
386	отвечает на	1	1
387	в состав	1	1
388	к тому	6	1
389	этот сын	1	1
390	в наши	1	1
391	указывает на	3	1
392	красивой женщины	1	1
393	а ее	1	1
394	оно не	1	1
395	не единственный	1	1
396	для себя	1	1
397	в ситуации	1	1
398	свою руку	1	1
399	сводится к	2	1
400	мысль о	3	1
401	это ведет	1	1
402	него самого	1	1
403	и может	1	1
404	и сам	4	1
405	видит что	1	1
406	те же	2	1
407	не с	2	1
408	живет в	1	1
409	мог бы	1	1
410	во второй	7	1
411	с этого	1	1
412	если бы	1	1
