N	2gram	Propp_Isto_5	Psycholo
1	в том	6	37
2	и в	25	32
3	и что	8	22
4	том что	8	21
5	потому что	7	21
6	таким образом	9	21
7	в искусстве	1	21
8	то что	7	21
9	что в	8	20
10	может быть	17	18
11	так же	5	18
12	точки зрения	2	17
13	что и	6	17
14	не может	6	17
15	самом деле	2	16
16	что она	1	16
17	того чтобы	3	14
18	то же	4	13
19	в этом	10	13
20	при этом	1	13
21	для того	3	13
22	что он	22	13
23	в самом	1	12
24	не только	13	12
25	по себе	2	12
26	так как	11	12
27	на то	2	11
28	было бы	1	11
29	с тем	8	11
30	в основе	1	11
31	и т	20	10
32	когда он	2	10
33	с точки	1	10
34	при помощи	7	10
35	но и	13	10
36	как и	7	10
37	и не	11	10
38	как в	6	9
39	никогда не	3	9
40	что при	3	9
41	тем что	10	9
42	что все	4	9
43	в своих	1	9
44	той же	1	8
45	что это	5	8
46	не в	6	8
47	не менее	4	8
48	того что	2	8
49	совершенно ясно	4	7
50	что они	1	7
51	и как	3	7
52	говорит что	1	7
53	все эти	8	7
54	ясно что	5	7
55	такой же	2	7
56	и его	9	7
57	как будто	1	7
58	к тому	1	7
59	только в	7	7
60	мы знаем	8	7
61	что для	1	7
62	а не	2	7
63	сказать что	2	7
64	в этой	3	6
65	целый ряд	1	6
66	он не	4	6
67	если бы	2	6
68	формы и	2	6
69	о том	7	6
70	и мы	2	6
71	тот же	1	6
72	и из	3	6
73	как бы	2	6
74	на самом	1	5
75	и на	8	5
76	что его	3	5
77	только на	1	5
78	что у	4	5
79	сейчас же	1	5
80	все это	4	5
81	в то	3	5
82	в ней	5	5
83	утверждает что	1	5
84	и даже	1	5
85	до сих	2	5
86	вслед за	1	5
87	отнюдь не	1	5
88	сих пор	2	5
89	как на	1	5
90	ту же	2	4
91	же как	4	4
92	сам по	1	4
93	едва ли	1	4
94	есть не	1	4
95	мы имеем	14	4
96	совершенно непонятным	1	4
97	иметь дело	1	4
98	с этим	5	4
99	все же	10	4
100	в целом	3	4
101	в нем	7	4
102	и по	2	4
103	и с	3	4
104	и тем	4	4
105	в жизни	1	4
106	несмотря на	2	4
107	в данном	3	4
108	знаем что	6	4
109	и более	1	4
110	не имеет	1	4
111	того как	4	4
112	ничего не	2	4
113	в сознании	1	4
114	что на	1	4
115	и для	2	4
116	могут быть	6	4
117	тем не	4	4
118	утверждать что	1	4
119	и это	4	4
120	данном случае	2	4
121	и сам	2	4
122	о ней	1	4
123	никак не	1	4
124	говорит он	1	4
125	что искусство	1	4
126	мы видим	8	4
127	из них	2	4
128	а на	2	4
129	как это	1	4
130	наряду с	4	4
131	указывает что	1	4
132	с этой	2	4
133	и все	3	4
134	а в	3	4
135	совершенно не	2	4
136	из этого	1	4
137	жизни и	2	4
138	например в	5	3
139	приходит к	1	3
140	на тех	2	3
141	мы не	5	3
142	или же	3	3
143	время как	1	3
144	то это	3	3
145	и он	6	3
146	во всех	2	3
147	но как	1	3
148	относится к	1	3
149	как говорит	1	3
150	как к	1	3
151	и к	1	3
152	но в	1	3
153	та же	1	3
154	он в	1	3
155	думать что	1	3
156	главным образом	1	3
157	состоит в	1	3
158	не как	4	3
159	и вот	1	3
160	на этом	3	3
161	об этом	2	3
162	это было	2	3
163	к которым	2	3
164	показывает что	5	3
165	он сказал	1	3
166	и сейчас	1	3
167	в своей	2	3
168	по реке	1	3
169	это только	1	3
170	в их	1	3
171	представление о	17	3
172	в которых	3	3
173	но он	2	3
174	том чтобы	2	3
175	что с	1	3
176	тогда когда	2	3
177	мы можем	2	3
178	видим что	5	3
179	во всем	2	3
180	в каком	1	3
181	само собой	1	3
182	указывает на	1	3
183	на это	1	3
184	в виду	1	3
185	то время	1	3
186	мы в	1	3
187	для этого	1	3
188	образом в	2	3
189	с другой	9	3
190	мы должны	4	3
191	значит что	2	3
192	один из	2	3
193	и так	1	3
194	и ее	1	3
195	так что	2	3
196	в нашей	1	3
197	что не	1	3
198	и других	2	3
199	в конце	1	3
200	были бы	1	3
201	тому как	1	3
202	в частности	7	3
203	ни на	1	3
204	по своему	1	3
205	по существу	2	3
206	это значит	2	3
207	должны быть	1	3
208	само по	1	3
209	хотя бы	1	3
210	только как	1	3
211	в свою	3	3
212	точно так	1	3
213	также и	1	2
214	того же	2	2
215	не имеют	1	2
216	еще не	8	2
217	ни у	1	2
218	выходит из	1	2
219	из того	1	2
220	но даже	1	2
221	же что	1	2
222	них по	1	2
223	к своему	1	2
224	которых может	1	2
225	мысль что	1	2
226	в ее	4	2
227	но не	5	2
228	это делается	4	2
229	если в	3	2
230	ответ на	1	2
231	очевидно что	2	2
232	и приемы	1	2
233	себе и	1	2
234	отличие от	1	2
235	можно показать	2	2
236	указывают на	2	2
237	в очень	1	2
238	увидим что	1	2
239	впечатление что	1	2
240	в которой	4	2
241	мы получаем	1	2
242	и тот	1	2
243	формы не	1	2
244	в себе	1	2
245	по происхождению	1	2
246	т д	18	2
247	они в	1	2
248	как совершенно	1	2
249	подобно тому	1	2
250	здесь мы	5	2
251	с другими	4	2
252	это не	6	2
253	роль что	1	2
254	но так	2	2
255	смысл и	1	2
256	не так	1	2
257	и при	2	2
258	всяком случае	1	2
259	вывод что	1	2
260	место в	1	2
261	и эти	1	2
