N	3gram	Vygotskiy__4	Analitik
1	не может быть	1	16
2	в том что	12	9
3	в то же	1	8
4	в том чтобы	3	7
5	то же время	1	6
6	что иное как	1	5
7	по отношению к	1	5
8	с точки зрения	4	4
9	и не может	1	4
10	в конечном счете	1	4
11	не что иное	1	4
12	к тому же	2	4
13	о том что	10	3
14	а не в	1	3
15	подобно тому как	1	3
16	в таком случае	1	3
17	бы то ни	1	3
18	из того что	1	3
19	и т п	3	3
20	для того чтобы	19	3
21	то ни было	1	3
22	с одной стороны	3	3
23	том или ином	1	3
24	быть не может	1	3
25	и к тому	1	2
26	в самом деле	7	2
27	в том и	1	2
28	то же самое	6	2
29	сами по себе	3	2
30	вместе с ним	1	2
31	романа в целом	1	2
32	с другой стороны	2	2
33	в том или	1	2
34	какой бы то	1	2
35	том что он	3	2
36	самом деле в	1	1
37	или хотя бы	1	1
38	тех пор пока	2	1
39	и в сущности	1	1
40	в виду не	1	1
41	оно может быть	1	1
42	и той же	2	1
43	равно как и	1	1
44	он может быть	1	1
45	также и в	1	1
46	о том как	2	1
47	непременно должен быть	1	1
48	до сих пор	3	1
49	он не должен	1	1
50	сам по себе	2	1
51	при этом мы	1	1
52	и та же	2	1
53	с ним в	2	1
54	начала к концу	1	1
55	та и другая	1	1
56	с этой точки	1	1
57	вместе с тем	2	1
58	только для того	1	1
59	и в частности	2	1
60	если исходить из	1	1
61	при таком взгляде	1	1
62	не только в	1	1
63	в художественном произведении	1	1
64	на первый взгляд	1	1
65	в этой жизни	1	1
66	смысле этого слова	3	1
67	в свою очередь	1	1
68	от начала к	1	1
69	читателя в этом	1	1
70	то что мы	3	1
71	а с другой	1	1
72	как и на	1	1
73	с ним и	1	1
74	несет в себе	3	1
75	во всяком случае	3	1
76	в драме но	1	1
77	одна и та	2	1
78	я не могу	1	1
79	такой же точно	1	1
80	о самом убийстве	1	1
81	речь идет об	1	1
82	это всегда только	1	1
83	этой точки зрения	1	1
84	при этом как	1	1
85	в той же	1	1
86	до тех пор	2	1
87	и вместе с	1	1
88	но никто не	1	1
89	в этом понимании	1	1
90	и в самом	2	1
91	мысль о том	1	1
92	или во всяком	1	1
93	ее никто не	1	1
94	в сущности говоря	2	1
95	в этом смысле	1	1
96	к тому что	5	1
97	одной и той	2	1
98	и таким образом	1	1
99	мы встречаемся с	1	1
100	друг с другом	4	1
101	и действия все	1	1
102	в этом все	1	1
103	в глубине души	1	1
104	таком случае это	1	1
105	смысла и в	1	1
106	иначе говоря мы	1	1
