N	3gram	Tiupa_Hudo_2	Myshleni
1	в том что	11	31
2	заключается в том	1	14
3	с точки зрения	2	11
4	с одной стороны	3	9
5	с другой стороны	1	8
6	то же самое	2	7
7	в этом отношении	1	7
8	в самом деле	3	6
9	можно было бы	2	5
10	так же как	2	5
11	не только не	2	5
12	для того чтобы	3	5
13	же как и	1	4
14	и то что	1	4
15	состоит в том	2	3
16	в этом случае	1	3
17	между тем как	1	3
18	точно так же	1	3
19	о том что	7	3
20	в настоящее время	1	2
21	в том числе	1	2
22	только в том	2	2
23	именно то что	1	2
24	том числе и	1	2
25	а с другой	1	2
26	содержит в себе	1	2
27	в данном случае	2	2
28	в противоречие с	1	2
29	все более и	1	2
30	более и более	1	2
31	подобно тому как	4	2
32	том что в	3	1
33	в тот момент	1	1
34	на том что	1	1
35	не в состоянии	1	1
36	одних и тех	1	1
37	при переходе от	1	1
38	мы узнаем что	1	1
39	о том как	2	1
40	том случае если	1	1
41	что он не	1	1
42	всякий раз в	1	1
43	бы то ни	1	1
44	до сих пор	2	1
45	и тех же	1	1
46	сказать что они	1	1
47	едва ли может	1	1
48	следующим образом в	1	1
49	то и другое	1	1
50	в том случае	1	1
51	к тому что	4	1
52	то время как	1	1
53	нечто такое что	1	1
54	не только в	2	1
55	лежит в основе	1	1
56	при этом он	1	1
57	а также и	1	1
58	и при этом	1	1
59	по известному выражению	1	1
60	мы имеем дело	1	1
61	ключ ко всей	1	1
62	имеем дело с	1	1
63	перед нами в	1	1
64	к тому же	2	1
65	как бы в	1	1
66	того момента когда	1	1
67	не может быть	3	1
68	едва ли не	1	1
69	в то время	1	1
70	по отношению к	7	1
71	именно тем что	1	1
72	с самого начала	1	1
73	но все же	1	1
74	мы знаем что	1	1
75	можно сказать что	1	1
76	тот момент когда	1	1
77	друг от друга	1	1
78	после того как	1	1
79	и отношения между	1	1
80	все же не	1	1
81	тем не менее	3	1
82	но как только	1	1
83	как и в	3	1
84	что и в	1	1
85	что на деле	1	1
