N	3gram	Losev_Dial_3	Problema
1	и т д	23	13
2	тем не менее	10	10
3	в том что	3	9
4	вовсе не есть	5	8
5	сама по себе	4	8
6	той или иной	2	8
7	то же самое	1	7
8	в связи с	1	7
9	в данном случае	1	7
10	сам по себе	5	6
11	сами по себе	3	6
12	во всяком случае	2	6
13	и в этом	2	6
14	по крайней мере	5	5
15	с другой стороны	2	5
16	не может быть	6	5
17	с той или	1	5
18	что иное как	6	4
19	но даже и	2	4
20	как раз и	3	4
21	т д и	6	4
22	имеется в виду	3	4
23	в таком случае	10	4
24	есть не что	3	4
25	ни в каком	3	4
26	бы то ни	1	4
27	или по крайней	1	4
28	в то же	1	4
29	это вовсе не	1	4
30	даже и не	3	4
31	то время как	4	4
32	и то же	2	4
33	д и т	5	4
34	не что иное	6	4
35	в то время	4	4
36	тех или иных	1	4
37	того или другого	1	3
38	того или иного	2	3
39	не имеет никакого	1	3
40	точно так же	2	3
41	и тем не	2	3
42	одно и то	2	3
43	содержит в себе	1	3
44	то ни было	1	3
45	не есть ни	3	3
46	когда мы говорим	1	3
47	что же такое	2	3
48	том смысле что	1	3
49	само по себе	5	3
50	а не просто	6	3
51	о том что	5	3
52	уж во всяком	1	3
53	в том смысле	1	3
54	никакого отношения к	1	3
55	что и в	1	3
56	что он есть	3	2
57	хотя и не	2	2
58	только потому что	1	2
59	в чистом виде	1	2
60	то это значит	4	2
61	ровно ничего не	3	2
62	же как и	1	2
63	то что является	1	2
64	с точки зрения	14	2
65	на первый план	4	2
66	до сих пор	1	2
67	дело вовсе не	1	2
68	а не что-нибудь	2	2
69	только на одну	1	2
70	еще не есть	1	2
71	и в частности	1	2
72	и как бы	1	2
73	столько же сколько	1	2
74	заключается только в	1	2
75	у нас не	1	2
76	если его брать	1	2
77	этой точки зрения	2	2
78	и ни в	1	2
79	ни в чем	1	2
80	теми или другими	1	2
81	вовсе не в	1	2
82	на самом деле	1	2
83	это значит что	21	2
84	а то что	1	2
85	и больше ничего	4	2
86	не значит что	1	2
87	в сравнении с	3	2
88	не есть просто	4	2
89	есть простая сумма	1	1
90	таким образом что	1	1
91	крайней мере в	3	1
92	и говорить о	1	1
93	если нет ничего	1	1
94	от всего прочего	5	1
95	ничем не отличаются	1	1
96	из всего этого	1	1
97	мы говорим что	1	1
98	по одному тому	2	1
99	по существу своему	1	1
100	например хотя бы	1	1
101	только сказать что	1	1
102	и в таком	1	1
103	иметь в виду	2	1
104	и без всякого	1	1
105	как целое как	1	1
106	указывает только на	1	1
107	хотя бы только	2	1
108	это было бы	2	1
109	более или менее	1	1
110	даже не имеет	1	1
111	и нет ничего	2	1
112	то ясно что	3	1
113	и по существу	1	1
114	перестал бы быть	1	1
115	другими словами мы	1	1
116	и значит что	1	1
117	ничем не отличается	4	1
118	и есть то	1	1
119	и не только	3	1
120	состоит из отдельных	1	1
121	по себе и	1	1
122	того и другого	1	1
123	из того что	2	1
124	одна на другую	1	1
125	миф не есть	5	1
126	несмотря на свою	1	1
127	не отличается от	4	1
128	мы до сих	1	1
129	перед нами не	1	1
130	одному тому что	2	1
131	кроме того если	1	1
132	принимать во внимание	1	1
133	не есть простая	1	1
134	это и значит	1	1
135	с этой точки	2	1
136	мы приходим к	1	1
137	есть то что	5	1
138	только сама же	1	1
139	тут перед нами	1	1
140	нас к необходимости	1	1
141	здесь имеется в	1	1
142	имели в виду	1	1
143	и собственно говоря	1	1
144	как и в	3	1
145	если бы мы	1	1
146	ни было другого	1	1
147	чем же тут	1	1
148	с одной стороны	3	1
149	но может быть	1	1
150	но если нет	1	1
151	как на нечто	1	1
152	есть таким образом	3	1
153	чистом виде есть	1	1
154	тот факт что	1	1
155	только в виде	1	1
156	не просто о	1	1
157	только и способен	1	1
158	не могут не	1	1
159	того что не	1	1
160	то тем самым	1	1
161	а в слове	1	1
162	требует для себя	1	1
163	отнюдь не есть	2	1
164	так или иначе	2	1
165	мы скажем что	1	1
166	уже по одному	2	1
167	это не значит	1	1
168	и не просто	2	1
169	не есть и	2	1
170	не что-нибудь иное	1	1
171	то что остается	1	1
172	вещей из которых	1	1
173	только на одно	1	1
174	в этот вопрос	1	1
175	тех или других	1	1
176	так же как	2	1
177	вовсе еще не	1	1
178	в себе никакого	1	1
179	есть не просто	1	1
180	и во всяком	1	1
181	нет никакой возможности	1	1
182	быть не только	1	1
183	из которых состоит	3	1
184	чем иным как	1	1
185	мы не можем	2	1
186	от того что	1	1
187	то что мы	3	1
188	и что такое	3	1
189	но и о	1	1
190	уже не просто	1	1
191	это и есть	2	1
192	его брать как	1	1
193	так что оно	1	1
194	не чем иным	1	1
195	и никогда не	1	1
196	не только не	7	1
197	да и сами	1	1
198	а потому что	1	1
199	в самом деле	5	1
200	речь идет о	1	1
201	не менее в	1	1
202	но что же	1	1
203	сказать что сейчас	1	1
204	поскольку речь идет	1	1
205	на то что	3	1
206	уже сама по	1	1
207	было бы в	1	1
208	к тому что	2	1
209	никаких представлений о	1	1
210	во многих местах	1	1
211	то это будет	2	1
212	тем более не	2	1
213	не только то	1	1
214	имеет никакого отношения	1	1
215	только при условии	1	1
216	если иметь в	2	1
217	в себе не	1	1
218	к тому же	2	1
219	только тогда когда	3	1
220	но еще и	1	1
221	точки зрения в	1	1
222	и вопрос о	1	1
