N	2gram	Vinokur_Ku_1	Myslijsy
1	потому что	23	46
2	в слове	2	32
3	в том	30	32
4	и в	24	30
5	может быть	13	28
6	то же	8	23
7	не только	10	21
8	только в	11	21
9	для нас	2	20
10	но и	6	19
11	внутренней формы	1	19
12	того что	9	18
13	том что	21	18
14	то что	9	18
15	не есть	4	17
16	что в	17	17
17	в себе	3	16
18	по себе	2	16
19	внутренняя форма	2	15
20	и не	12	15
21	не в	11	15
22	в сознании	1	15
23	а не	8	15
24	таким образом	12	14
25	что и	4	13
26	так как	9	13
27	если бы	9	12
28	вместе с	7	12
29	а в	5	12
30	точно так	1	12
31	так и	7	11
32	что оно	3	11
33	этого слова	3	11
34	есть уже	1	11
35	как в	4	10
36	в этом	14	10
37	как и	2	10
38	в то	2	10
39	и что	5	10
40	только тогда	3	9
41	из этих	4	9
42	в нем	4	9
43	было бы	15	9
44	тогда когда	6	9
45	слово есть	1	9
46	между тем	5	9
47	для него	1	9
48	и то	3	8
49	в ней	6	8
50	в самом	10	8
51	от того	1	8
52	что не	5	8
53	что мы	1	8
54	только что	1	8
55	что слово	3	7
56	есть не	1	7
57	с одной	1	7
58	но не	5	7
59	с тем	5	7
60	и без	1	7
61	тем самым	4	7
62	тем что	8	7
63	как мы	1	7
64	так что	4	7
65	слова в	1	7
66	в языке	8	7
67	вовсе не	10	7
68	с другой	7	7
69	смысле этого	3	7
70	к тому	5	7
71	например в	5	6
72	то это	3	6
73	с этим	4	6
74	же с	1	6
75	между собою	2	6
76	с ним	5	6
77	не имеет	2	6
78	и теперь	1	6
79	указывает на	1	6
80	что он	6	6
81	уже не	8	6
82	то и	2	6
83	из них	4	6
84	а потому	5	6
85	зависит от	1	6
86	не может	7	6
87	что только	1	6
88	но это	1	6
89	если б	2	5
90	на деле	1	5
91	и т	33	5
92	слово не	1	5
93	еще не	5	5
94	по отношению	8	5
95	в своем	3	5
96	и как	2	5
97	думать что	1	5
98	не следует	1	5
99	к одному	1	5
100	одно и	1	5
101	и тем	2	5
102	в них	7	5
103	что я	2	5
104	по крайней	5	5
105	значение слова	3	5
106	же время	2	5
107	как на	3	5
108	внутреннюю форму	1	5
109	в каком	2	5
110	языка в	12	5
111	не могут	2	5
112	не менее	7	5
113	крайней мере	5	5
114	уже в	3	5
115	одно из	2	5
116	очевидно что	3	5
117	есть только	1	5
118	отношению к	9	5
119	должно быть	3	5
120	слова и	4	5
121	сказать что	1	5
122	только как	1	5
123	в действительности	1	5
124	говоря о	1	4
125	мысли а	2	4
126	или же	1	4
127	в каждой	1	4
128	столь же	1	4
129	не все	2	4
130	относится к	2	4
131	что именно	1	4
132	не было	3	4
133	что это	5	4
134	бы не	1	4
135	он не	2	4
136	и по	1	4
137	мы видели	1	4
138	мысли что	1	4
139	и при	2	4
140	в котором	3	4
141	есть нечто	1	4
142	того как	4	4
143	это слово	3	4
144	и его	5	4
145	до того	2	4
146	для того	16	4
147	оно не	3	4
148	об отношении	1	4
149	по мере	3	4
150	в его	12	4
151	один из	4	4
152	что даже	1	4
153	все равно	2	4
154	далеко не	1	4
155	себя и	1	4
156	что для	1	4
157	быть только	1	4
158	для человека	1	4
159	если не	3	4
160	и потому	4	4
161	со словом	3	4
162	все это	6	4
163	в смысле	2	4
164	и от	1	4
165	форма слова	1	4
166	тем более	2	4
167	слово в	1	4
168	другой стороны	6	4
169	была бы	3	4
170	все что	1	4
171	я и	1	3
172	только потому	6	3
173	и есть	2	3
174	в первом	3	3
175	действительности и	1	3
176	говорить о	1	3
177	и на	4	3
178	в чем	1	3
