N	2gram	Vygotskiy__1	StatiiOP
1	и в	23	44
2	в том	24	36
3	и т	1	30
4	что в	14	30
5	том что	21	29
6	в этом	17	21
7	т д	1	21
8	вовсе не	3	19
9	не только	16	18
10	то что	17	18
11	было бы	4	17
12	о том	6	17
13	а в	2	17
14	а не	3	16
15	и не	9	16
16	может быть	14	15
17	в области	3	14
18	в данном	2	14
19	как в	4	13
20	можно было	3	13
21	не в	4	12
22	в первой	1	12
23	самом деле	3	11
24	в этой	7	11
25	того чтобы	17	11
26	точки зрения	26	11
27	но в	5	10
28	ясно что	2	10
29	для того	15	10
30	что он	7	10
31	только в	6	10
32	но и	14	10
33	также и	1	9
34	как и	14	9
35	в отношении	10	9
36	в то	7	9
37	так и	5	9
38	во второй	1	9
39	если бы	5	9
40	того что	15	9
41	в его	14	9
42	с другой	10	9
43	например в	1	8
44	во всех	3	8
45	все же	3	8
46	это не	1	8
47	из них	1	8
48	с точки	18	8
49	и его	6	8
50	не может	12	8
51	на эти	3	7
52	я не	3	7
53	что они	3	7
54	в самом	7	7
55	так например	1	7
56	таким образом	26	7
57	другой стороны	9	7
58	этом отношении	4	7
59	до сих	4	7
60	прежде всего	10	7
61	сих пор	4	7
62	сказать что	11	7
63	по поводу	1	7
64	на самом	1	6
65	со стороны	1	6
66	из этих	3	6
67	в своей	4	6
68	потому что	6	6
69	данном случае	2	6
70	что и	1	6
71	всяком случае	3	6
72	так что	1	6
73	для него	2	6
74	именно в	6	6
75	дело в	2	6
76	что же	1	6
77	хотя бы	4	6
78	во всяком	3	6
79	и то	3	5
80	то же	8	5
81	той же	2	5
82	в целом	20	5
83	все эти	4	5
84	в нем	1	5
85	в слове	2	5
86	такой же	3	5
87	в котором	4	5
88	в которых	3	5
89	этой области	1	5
90	не менее	1	5
91	вплоть до	1	5
92	никогда не	2	5
93	могут быть	3	5
94	так как	7	5
95	тем что	6	5
96	и даже	2	5
97	там где	2	5
98	что мы	5	5
99	все это	6	5
100	совершенно не	1	5
101	жизни и	2	5
102	так же	16	5
103	речь идет	2	4
104	как это	2	4
105	в которой	3	4
106	вопрос о	7	4
107	в основу	2	4
108	столь же	6	4
109	в новом	3	4
110	бы и	2	4
111	что это	3	4
112	на то	5	4
113	что она	4	4
114	является не	1	4
115	но все	2	4
116	но если	1	4
117	и сейчас	1	4
118	представление о	2	4
119	для изучения	1	4
120	не имеет	2	4
121	же время	2	4
122	как будто	1	4
123	в ее	2	4
124	языка и	1	4
125	что у	2	4
126	критика должна	1	4
127	на вопрос	2	4
128	и что	5	4
129	заключается в	8	4
130	этот вопрос	3	4
131	в качестве	9	4
132	мы находим	3	4
133	как раз	4	4
134	не было	1	4
135	должна была	1	4
136	в частности	2	4
137	как бы	11	4
138	тем более	5	4
139	это в	1	4
140	гораздо более	1	4
141	же как	6	3
142	и без	1	3
143	то это	1	3
144	в ней	1	3
145	еще не	1	3
146	и мн	1	3
147	в чем	4	3
148	но не	4	3
149	ответ на	3	3
150	по отношению	7	3
151	к сожалению	2	3
152	и я	2	3
153	в истории	1	3
154	с этим	6	3
155	как к	1	3
156	что касается	1	3
157	говорит что	4	3
158	то в	1	3
159	точку зрения	2	3
160	что так	1	3
161	связанные с	1	3
162	в другом	7	3
163	и с	9	3
164	лишь в	6	3
165	и тем	6	3
166	даже в	2	3
167	ни в	4	3
168	о которой	1	3
169	что не	1	3
170	тому что	5	3
171	во время	1	3
172	в конце	2	3
173	о значении	1	3
174	в основе	8	3
175	этих двух	3	3
176	в каком	3	3
177	обстоятельство что	1	3
178	должны быть	1	3
179	что оно	3	3
180	должен быть	4	3
181	для себя	4	3
182	об этом	3	3
183	поэтому в	2	3
184	мн др	1	3
185	внимание на	1	3
186	которых в	1	3
187	между тем	9	3
188	значит что	1	3
189	но с	1	3
190	в двух	2	3
191	в какой	5	3
192	по мнению	1	3
193	по этому	1	3
194	с одной	8	3
195	если это	2	3
196	вопроса о	2	3
197	в виде	2	3
198	бы все	1	3
199	а именно	1	3
200	а с	4	3
201	что для	5	3
202	на этот	3	3
203	этой главы	2	3
204	рукописи в	1	3
205	в тех	1	3
206	с этой	6	3
207	вопрос в	1	3
208	не является	9	3
209	и для	1	3
210	не существует	1	3
211	в результате	4	3
212	отношению к	7	3
213	в таком	1	3
214	отношения к	3	2
215	в первом	2	2
216	не хочет	1	2
217	ii и	1	2
218	по его	1	2
219	мы не	7	2
220	бы что	2	2
221	оба эти	3	2
222	в сущности	6	2
223	время как	4	2
224	совпадает с	1	2
225	из того	5	2
226	когда речь	1	2
227	ответа на	2	2
228	быть в	1	2
229	то очевидно	1	2
230	в сторону	1	2
231	и речи	38	2
232	за пределы	2	2
233	идет о	2	2
234	на которое	1	2
235	что как	2	2
236	в своем	3	2
237	что нет	1	2
238	смысле этого	3	2
239	целый ряд	4	2
240	это их	1	2
241	от этого	2	2
242	то обстоятельство	1	2
243	раз в	1	2
244	в себе	6	2
245	и те	2	2
246	работ по	1	2
247	но на	1	2
248	не могла	1	2
249	в наших	3	2
250	вообще не	1	2
251	при этом	4	2
252	он не	5	2
253	всех этих	2	2
254	сожалению не	1	2
255	свою собственную	2	2
256	он должен	2	2
257	чем у	1	2
258	и более	5	2
259	тут не	1	2
260	что все	4	2
261	разница между	1	2
262	первую очередь	3	2
263	должен был	1	2
264	нас сейчас	2	2
265	нисколько не	1	2
266	в первую	3	2
267	в такой	3	2
268	равной мере	2	2
269	что до	1	2
270	бы мы	1	2
271	которые в	1	2
272	надо сказать	1	2
273	это дело	1	2
274	их в	4	2
275	уже выше	1	2
276	наших глазах	1	2
277	тем самым	5	2
278	что эта	2	2
279	она не	3	2
280	что с	2	2
281	как о	1	2
282	на него	2	2
283	говорить о	2	2
284	ничего не	3	2
285	тем не	1	2
286	убедиться в	4	2
287	в сознании	1	2
288	только с	1	2
289	начиная с	2	2
290	ли не	1	2
291	числе и	1	2
292	области изучения	1	2
293	что при	1	2
294	и это	3	2
295	говорит об	1	2
296	то время	5	2
297	каждого из	2	2
298	нужно было	1	2
299	что от	1	2
300	для этого	5	2
301	а также	1	2
302	другом месте	6	2
303	в пользу	4	2
304	может не	3	2
305	на точку	1	2
306	и все	5	2
307	крайней мере	1	2
308	также в	1	2
309	более что	1	2
310	говорит в	1	2
311	на которой	2	2
312	по своей	5	2
313	и критика	1	2
314	со всеми	2	2
315	с которыми	1	2
316	из которого	1	2
317	оказывается в	1	2
318	и у	1	2
319	гл ii	1	2
320	уже в	3	2
321	целого ряда	1	2
322	право и	1	2
323	одно из	2	2
324	а то	1	2
325	могло бы	1	2
326	у него	1	2
327	в других	1	2
328	хотел бы	1	2
329	вопросы связанные	1	2
330	превращается в	3	2
331	одной стороны	9	2
332	однако и	1	2
333	по крайней	1	2
334	который не	1	2
335	если не	3	2
336	стороны в	1	2
337	в представлении	1	2
338	что во	1	2
339	и потому	2	2
340	такого рода	1	2
341	по существу	4	2
342	этого слова	4	2
343	между прочим	1	2
344	точно и	2	2
345	но для	1	2
346	это явление	1	2
347	о котором	2	2
348	знак вопроса	1	2
349	в этих	2	2
350	хотя в	1	2
351	в равной	2	2
352	гораздо больше	1	2
353	что этот	2	2
354	несмотря на	2	2
355	занимает в	2	2
356	в своих	5	2
357	можно назвать	2	2
358	том числе	1	2
359	в вопросе	1	1
360	нас более	1	1
361	исторического значения	1	1
362	ad hoc	1	1
363	как известно	3	1
364	показаться что	1	1
365	по изучению	1	1
366	почти не	1	1
367	и всем	1	1
368	чего не	1	1
369	на две	3	1
370	что эти	2	1
371	материала который	1	1
372	этому пути	1	1
373	едва ли	2	1
374	если к	2	1
375	в зависимости	2	1
376	мы называем	3	1
377	его не	3	1
378	полагает что	3	1
379	лет и	1	1
380	им самим	1	1
381	и связное	1	1
382	более ранней	1	1
383	не обязанность	1	1
384	изложения и	1	1
385	почти исключительно	2	1
386	и другая	1	1
387	с но	3	1
388	от друга	3	1
389	стороне дела	1	1
390	встречались с	1	1
391	но даже	1	1
392	за порог	1	1
393	зависимости от	2	1
394	с целями	1	1
395	от всей	1	1
396	что оба	1	1
397	и на	8	1
398	же мере	3	1
399	на них	1	1
400	между собой	5	1
401	с его	4	1
402	педагогов и	1	1
403	о языке	1	1
404	видит в	1	1
405	тех же	2	1
406	рода этот	1	1
407	должны были	3	1
408	очевидно что	1	1
409	своих работ	1	1
410	в наиболее	1	1
411	но которые	1	1
412	этого последнего	1	1
413	друг от	3	1
414	результате этого	1	1
415	и таким	2	1
416	это самое	1	1
417	утверждает в	1	1
418	как говорит	2	1
419	оказывается не	1	1
420	в одной	3	1
421	чем мы	2	1
422	показать что	2	1
423	которое им	1	1
424	стороны и	1	1
425	этой стороны	1	1
426	перед нами	5	1
427	кроме того	1	1
428	хотя и	2	1
429	и понимания	2	1
430	я должен	1	1
431	мысль в	1	1
432	та и	1	1
433	и к	4	1
434	не очень	1	1
435	на какой	1	1
436	или иную	1	1
437	еще на	3	1
438	себе как	1	1
439	но факты	1	1
440	бы с	1	1
441	он в	3	1
442	значения уже	1	1
443	в нашем	2	1
444	или во	1	1
445	у каждого	1	1
446	не оставляет	1	1
447	но без	1	1
448	в известном	2	1
449	с их	1	1
450	звуков а	1	1
451	им в	1	1
452	хочет знать	1	1
453	и до	2	1
454	и кто	1	1
455	имеет для	1	1
456	как он	3	1
457	всей его	3	1
458	не сохраняют	1	1
459	сейчас не	3	1
460	зрения той	1	1
461	от которого	1	1
462	в узком	1	1
463	этой книге	1	1
464	дела не	1	1
465	и вот	2	1
466	в плане	1	1
467	какой бы	1	1
468	значительной степени	2	1
469	том же	2	1
470	для всей	1	1
471	могла бы	1	1
472	содержит в	1	1
473	на все	3	1
474	на каком	1	1
475	на протяжении	1	1
476	но их	1	1
477	его отдельных	1	1
478	здесь нет	1	1
479	для них	1	1
480	он является	1	1
481	в них	2	1
482	является для	2	1
483	это положение	4	1
484	о которых	1	1
485	соответствии с	1	1
486	показывает что	3	1
487	на основании	5	1
488	с тем	7	1
489	которой он	1	1
490	всегда и	3	1
491	вопрос и	2	1
492	положении в	1	1
493	в развитии	12	1
494	действительно не	1	1
495	значение как	2	1
496	иначе говоря	2	1
497	мере не	1	1
498	в один	2	1
499	со всей	4	1
500	которую он	1	1
501	от своего	1	1
502	и при	2	1
503	что такая	1	1
504	представить себе	5	1
505	не столько	4	1
506	еще с	1	1
507	оказывается что	1	1
508	что я	1	1
509	значение для	1	1
510	одном из	2	1
511	как их	1	1
512	том чтобы	3	1
513	иным как	1	1
514	что было	1	1
515	и эти	2	1
516	речи в	14	1
517	по себе	5	1
518	всего его	3	1
519	нас к	8	1
520	слова до	1	1
521	больше те	1	1
522	могу себе	1	1
523	исследованием которое	1	1
524	и ясно	1	1
525	считает что	1	1
526	на котором	1	1
527	тогда когда	3	1
528	она ни	1	1
529	к этим	2	1
530	в процессе	8	1
531	во всякой	1	1
532	не могло	3	1
533	является еще	1	1
534	наука и	1	1
535	отношении следует	1	1
536	того как	2	1
537	только и	1	1
538	вывод который	1	1
539	того в	1	1
540	с этих	1	1
541	своей задачей	1	1
542	целое в	1	1
543	за исключением	1	1
544	и является	1	1
545	при обсуждении	1	1
546	вместо этого	1	1
547	так то	1	1
548	и делает	1	1
549	к изучению	2	1
550	или почему	1	1
551	фактов и	4	1
552	больше того	2	1
553	ему не	1	1
554	сделать в	1	1
555	всех прочих	2	1
556	является то	2	1
557	когда мы	1	1
558	разницей что	1	1
559	отличается от	1	1
560	и другим	2	1
561	к тому	4	1
562	в наши	2	1
563	теории в	1	1
564	этой теорией	1	1
565	сделать хотя	1	1
566	опираясь на	1	1
567	как мы	5	1
568	констатировать что	1	1
569	в виду	1	1
570	и говорить	1	1
571	не могу	3	1
572	к нам	1	1
573	на основе	1	1
574	можно сделать	1	1
575	и говорит	1	1
576	только то	1	1
577	с самого	8	1
578	обращается с	1	1
579	то как	1	1
580	его книгах	1	1
581	которыми мы	1	1
582	собой по	1	1
583	на которую	1	1
584	в научном	1	1
585	еще в	1	1
586	разумеется что	1	1
587	мы вправе	2	1
588	против этого	1	1
589	только так	1	1
590	вопроса и	3	1
591	но к	1	1
592	грамматики и	1	1
593	и та	1	1
594	к работам	1	1
595	и просто	1	1
596	что его	2	1
597	можно сказать	5	1
598	все его	1	1
599	и который	3	1
600	не просто	1	1
601	образом мы	1	1
602	данных которые	1	1
603	что самое	2	1
604	которые мы	2	1
605	даже по	1	1
606	которая должна	1	1
