N	2gram	Nazirov_Tv_1	Psycholo
1	в том	7	37
2	и в	21	32
3	и что	1	22
4	то есть	12	21
5	том что	11	21
6	потому что	5	21
7	таким образом	5	21
8	в искусстве	1	21
9	то что	8	21
10	что в	12	20
11	может быть	5	18
12	так же	3	18
13	что и	2	17
14	не может	4	17
15	самом деле	2	16
16	что она	2	16
17	то же	13	13
18	в этом	6	13
19	при этом	7	13
20	что он	6	13
21	в самом	3	12
22	заключается в	1	12
23	не только	7	12
24	по себе	1	12
25	если мы	1	12
26	так как	3	12
27	было бы	1	11
28	с тем	1	11
29	в основе	2	11
30	и т	3	10
31	когда он	2	10
32	при помощи	2	10
33	но и	3	10
34	как и	12	10
35	и не	7	10
36	как в	8	9
37	никогда не	3	9
38	тем что	1	9
39	что все	3	9
40	в своих	5	9
41	на деле	2	8
42	той же	3	8
43	что это	1	8
44	не в	2	8
45	не менее	6	8
46	т п	2	8
47	того что	3	8
48	в сущности	1	7
49	и как	4	7
50	говорит что	2	7
51	все эти	1	7
52	такой же	2	7
53	и его	6	7
54	как будто	5	7
55	к тому	2	7
56	только в	5	7
57	мы знаем	1	7
58	что для	2	7
59	а не	5	7
60	сказать что	2	7
61	что если	1	6
62	совершенно справедливо	1	6
63	в этой	5	6
64	в художественном	1	6
65	целый ряд	1	6
66	он не	8	6
67	о том	6	6
68	все время	1	6
69	тот же	2	6
70	и из	1	6
71	как бы	17	6
72	художественное произведение	1	6
73	же самое	1	6
74	на самом	3	5
75	исходит из	1	5
76	и на	7	5
77	что его	2	5
78	только на	2	5
79	что у	1	5
80	на все	1	5
81	далеко не	3	5
82	сейчас же	1	5
83	все это	10	5
84	в то	15	5
85	есть только	1	5
86	в ней	2	5
87	утверждает что	1	5
88	и даже	3	5
89	до сих	1	5
90	вслед за	2	5
91	отнюдь не	5	5
92	он говорит	3	5
93	сих пор	1	5
94	как раз	1	5
95	ту же	3	4
96	же как	1	4
97	есть не	2	4
98	мы имеем	1	4
99	столь же	1	4
100	в чем	2	4
101	с этим	1	4
102	все же	5	4
103	в действительности	1	4
104	с той	1	4
105	в целом	4	4
106	и те	1	4
107	в нем	3	4
108	к одному	1	4
109	и по	3	4
110	и с	3	4
111	и тем	2	4
112	в жизни	2	4
113	в данном	2	4
114	образом и	1	4
115	и более	1	4
116	тому что	1	4
117	не имеет	1	4
118	но только	2	4
119	как она	1	4
120	и до	1	4
121	что на	1	4
122	могут быть	2	4
123	тем не	2	4
124	если же	1	4
125	и это	1	4
126	данном случае	2	4
127	и когда	2	4
128	и сам	1	4
129	никак не	1	4
130	между тем	1	4
131	из них	2	4
132	в зубах	1	4
133	а на	1	4
134	когда она	1	4
135	в творчестве	6	4
136	как это	1	4
137	наряду с	1	4
138	материал для	1	4
139	с этой	1	4
140	при таком	1	4
141	и все	6	4
142	а в	6	4
143	жизни и	3	4
144	отношении к	1	3
145	приходит к	3	3
146	на тех	1	3
147	время как	1	3
148	то это	1	3
149	и он	2	3
150	во всех	1	3
151	как говорит	1	3
152	как к	2	3
153	и к	1	3
154	но в	7	3
155	та же	4	3
156	формы в	1	3
157	он в	1	3
158	по самому	2	3
159	не к	1	3
160	и вот	1	3
161	на этом	1	3
162	об этом	2	3
163	это было	1	3
164	показывает что	1	3
165	в своей	4	3
166	в их	3	3
167	представление о	3	3
168	жизни с	2	3
169	человеком и	1	3
170	но он	2	3
171	в отношении	1	3
172	что с	1	3
173	в нас	1	3
174	и отношений	2	3
175	видим что	1	3
176	не могут	1	3
177	само собой	1	3
178	указывает на	1	3
179	отказаться от	2	3
180	с ее	3	3
181	в виду	2	3
182	так и	2	3
183	жизнь и	1	3
184	для этого	1	3
185	с другой	3	3
186	в конечном	4	3
187	бы и	1	3
188	мы должны	1	3
189	значит что	2	3
190	один из	4	3
191	этот вопрос	1	3
192	действительной жизни	3	3
193	и ее	1	3
194	так что	2	3
195	в нашей	2	3
196	что не	2	3
197	конечном счете	4	3
198	и других	3	3
199	и их	1	3
200	сами по	1	3
201	в конце	1	3
202	до конца	2	3
203	в частности	2	3
204	ни на	3	3
205	согласии с	2	3
206	по своему	1	3
207	видит в	1	3
208	что же	1	3
209	это значит	1	3
210	в смысле	1	3
211	еще более	2	3
212	конце концов	1	3
213	хотя бы	5	3
214	только как	1	3
215	в свою	7	3
216	точно так	2	3
217	также и	1	2
218	того же	2	2
219	к людям	1	2
220	этой теории	1	2
221	не имеют	4	2
222	и этот	1	2
223	еще не	1	2
224	из всех	4	2
225	но даже	1	2
226	частный случай	1	2
227	бы то	1	2
228	с его	11	2
229	нужно рассматривать	1	2
230	в ее	1	2
231	но не	3	2
232	если в	2	2
233	отличие от	2	2
234	что по	1	2
235	но эта	1	2
236	гораздо существеннее	1	2
237	из самых	1	2
238	в которой	3	2
239	в себе	2	2
240	как он	1	2
241	имеем в	1	2
242	т д	1	2
243	же с	2	2
244	на его	3	2
245	заключает в	1	2
246	с фактами	1	2
247	в каждом	3	2
248	подход к	1	2
249	здесь мы	2	2
250	то ни	1	2
251	значение в	1	2
252	это не	4	2
253	то все	1	2
254	форму и	1	2
255	должен был	1	2
256	в них	1	2
257	на грани	1	2
258	тот самый	1	2
259	всю жизнь	1	2
260	одного и	1	2
261	не значит	1	2
262	не так	3	2
263	вывод что	1	2
264	место в	3	2
265	том же	1	2
266	в этих	2	2
267	что этот	1	2
268	этой области	1	2
269	все более	2	2
270	вплоть до	1	2
271	и другое	1	2
272	же самую	1	2
273	считает что	1	2
274	на него	1	2
275	в процессе	1	2
276	в уме	1	2
277	он с	1	2
278	казалось бы	1	2
279	в самой	1	2
280	что называют	1	2
281	же время	12	2
282	учения о	1	2
283	в русском	1	2
284	показал что	1	2
285	не вполне	1	2
286	ли это	1	2
287	такие же	1	2
288	ни в	1	2
289	в полном	1	2
290	отличается от	1	2
291	что оно	1	2
292	оно не	1	2
293	она не	1	2
294	свою очередь	1	2
295	и говорит	1	2
296	действия и	1	2
297	так в	1	2
298	роль в	1	2
299	на том	2	2
300	начала и	1	2
301	в таком	1	2
302	и здесь	1	2
303	видит причину	1	2
304	в глаза	2	2
305	и содержание	1	2
306	с того	1	2
307	напрашивается вывод	1	2
308	в согласии	1	2
309	в его	13	2
310	в него	2	2
311	к нему	1	2
312	пришел к	1	2
313	в какой	1	2
314	это очень	1	2
315	и у	2	2
316	говорит о	3	2
317	могло бы	1	2
318	мы находим	2	2
319	в одном	1	2
320	вовсе не	5	2
321	к ним	1	2
322	но что	1	2
323	в других	1	2
324	к которому	1	2
325	а с	1	2
326	не было	1	2
327	на которых	1	2
328	не на	1	2
329	зависит от	2	2
330	была бы	1	2
331	и далее	2	2
332	в руках	1	2
333	вместе с	2	2
334	эта теория	1	2
335	более и	1	2
336	но это	5	2
337	форм и	1	2
338	и часто	1	2
339	когда я	2	2
340	искусства как	1	2
341	не существует	3	2
342	справедливо указывает	2	2
343	из себя	2	2
344	тем более	1	2
345	всякий раз	1	2
346	в романе	10	2
347	другой стороны	1	2
348	их с	1	2
349	но когда	1	2
350	на этот	1	2
351	и от	4	2
352	заметить что	1	2
353	а я	1	2
354	это в	3	2
355	во сне	1	2
356	литературы а	1	1
357	только он	1	1
358	как известно	1	1
359	от этой	1	1
360	героев и	3	1
361	у читателя	1	1
362	одним из	4	1
363	в русских	1	1
364	он считает	1	1
365	чтобы не	1	1
366	человека и	4	1
367	от своей	1	1
368	в первом	2	1
369	человеческой души	2	1
370	по преимуществу	2	1
371	с темой	2	1
372	он понимал	1	1
373	он сознает	1	1
374	их и	1	1
375	в несколько	1	1
376	а как	2	1
377	не скрывает	1	1
378	эстетика в	1	1
379	преступления и	5	1
380	впечатление от	1	1
381	происходило в	1	1
382	что иное	1	1
383	и со	1	1
384	построения в	1	1
385	разобраться в	1	1
386	из ее	1	1
387	большей частью	1	1
388	он сам	6	1
389	в а	1	1
390	время в	3	1
391	тем как	1	1
392	это имеет	1	1
393	одним словом	1	1
394	совершенно прав	1	1
395	с одной	1	1
396	и книга	2	1
397	а и	1	1
398	что важнейшие	1	1
399	него с	1	1
400	и достоевский	2	1
401	к сожалению	1	1
402	в истории	1	1
403	не согласиться	1	1
404	для всех	1	1
405	связывает их	1	1
406	что как	2	1
407	им в	1	1
408	кроме того	1	1
409	и где	1	1
410	стихотворения и	1	1
411	сознания в	1	1
412	сторона в	1	1
413	его к	1	1
414	он на	1	1
415	этой цели	1	1
416	искусство и	1	1
417	событиям и	1	1
418	то в	2	1
419	только то	1	1
420	уже не	3	1
421	говорят о	1	1
422	это есть	1	1
423	можно не	2	1
424	в сновидениях	1	1
425	творчество достоевского	3	1
426	человеке и	1	1
427	тому же	1	1
428	трагического и	1	1
429	если он	1	1
430	вследствие этого	1	1
431	вверх от	1	1
432	ключ к	1	1
433	идеи и	1	1
434	от формы	1	1
435	в принципе	2	1
436	и читателя	1	1
437	и если	1	1
438	в россии	3	1
439	важную роль	1	1
440	и сколько	1	1
441	от людей	2	1
442	у пушкина	2	1
443	в плане	1	1
444	людей и	2	1
445	с законами	1	1
446	сам не	1	1
447	в нее	1	1
448	в основу	1	1
449	но все	1	1
450	прекрасное и	2	1
451	он обладал	1	1
452	не будет	2	1
453	же не	1	1
454	он просто	1	1
455	этом он	2	1
456	человеческой психики	1	1
457	же касается	1	1
458	его не	1	1
459	волосы и	1	1
460	а по	2	1
461	на ту	1	1
462	его в	1	1
463	первой главе	1	1
464	как пример	1	1
465	в глазах	1	1
466	бы нам	1	1
467	свое я	4	1
468	следует рассматривать	1	1
469	он приходит	1	1
470	д с	1	1
471	составляет единственное	1	1
472	люди не	1	1
473	в стихах	2	1
474	он же	1	1
475	его собственной	1	1
476	начинает напоминать	1	1
477	романы достоевского	1	1
478	и уже	1	1
479	одна и	1	1
480	он и	1	1
481	жизни но	1	1
482	чем в	1	1
483	духовной жизни	1	1
484	и было	1	1
485	страдания и	2	1
486	элемента в	1	1
487	и тогда	1	1
488	и того	2	1
489	политической экономии	1	1
490	но если	3	1
491	и тут	1	1
492	в котором	6	1
493	не столько	2	1
494	что до	1	1
495	себе а	1	1
496	в отличие	2	1
497	сам же	1	1
498	бумаги а	1	1
499	времен и	1	1
500	не поймет	1	1
501	по крайней	2	1
502	однако в	2	1
503	в повести	5	1
504	в историческом	1	1
505	однако уже	1	1
506	он испытывает	2	1
507	эстетический факт	1	1
508	что эта	1	1
509	с представлением	1	1
510	деле это	1	1
511	самого начала	3	1
512	что ему	1	1
513	в русской	5	1
514	дело не	3	1
515	дело в	3	1
516	одна из	2	1
517	что их	1	1
518	к этим	1	1
519	не по	3	1
520	мы все	1	1
521	только не	1	1
522	все свои	1	1
523	найти в	1	1
524	человека от	1	1
525	народной жизни	1	1
526	в качестве	2	1
527	жизни не	1	1
528	что сами	1	1
529	у этого	1	1
530	к ней	2	1
531	с гораздо	1	1
532	и чувства	1	1
533	вытекающее из	1	1
534	же он	1	1
535	же самая	2	1
536	связи с	1	1
537	его собственное	1	1
538	форму он	1	1
539	и делает	1	1
540	в области	1	1
541	события но	1	1
542	возникает из	1	1
543	принадлежит к	1	1
544	мы узнаем	1	1
545	ли не	1	1
546	являются сами	1	1
547	как сон	1	1
548	не есть	1	1
549	того самого	1	1
550	и о	1	1
551	читателя он	1	1
552	но при	1	1
553	людей в	2	1
554	в собственном	1	1
555	в себя	2	1
556	с самого	3	1
557	культуры и	1	1
558	этот роман	2	1
559	приводит к	2	1
560	читаем я	1	1
561	и последнего	1	1
562	за то	2	1
563	времени и	4	1
564	было в	2	1
565	живет в	2	1
566	как три	1	1
567	еще в	2	1
568	полном согласии	1	1
569	часто в	1	1
570	быть может	2	1
571	как у	1	1
572	стремление к	2	1
573	означает что	1	1
574	вот это	1	1
575	это объясняется	1	1
576	иное как	1	1
577	о нем	1	1
578	каждый раз	1	1
579	при такой	1	1
580	и должно	1	1
581	в действительной	1	1
582	действительности но	1	1
583	но мы	1	1
584	что каждый	1	1
585	и просто	1	1
586	можно сказать	2	1
587	все его	1	1
588	в сфере	1	1
589	в эстетической	1	1
590	восходит к	1	1
591	под именем	1	1
592	идет к	1	1
593	переходит в	2	1
594	эти два	1	1
595	автор как	1	1
596	крайней мере	2	1
597	признается в	1	1
598	вообще и	1	1
599	движения в	1	1
600	что бы	1	1
601	представления о	1	1
602	мы никогда	1	1
603	раз на	2	1
604	связь между	1	1
605	и самые	1	1
606	один момент	1	1
607	герой в	2	1
608	действительности не	1	1
609	в двух	2	1
610	свой художественный	1	1
611	с ними	1	1
612	грань между	1	1
613	свою эпоху	1	1
614	русской литературе	4	1
615	по этому	1	1
616	со всеми	3	1
617	не то	2	1
618	чем его	1	1
619	же и	2	1
620	в таких	1	1
621	свидетельствует о	2	1
622	от других	2	1
623	рассказывает о	1	1
624	по выражению	1	1
625	его и	1	1
626	был бы	2	1
627	для него	6	1
628	ведь это	1	1
629	и та	2	1
630	прежде всего	4	1
631	не совпадают	1	1
632	отличен от	1	1
633	у нее	1	1
634	этой знаменитой	1	1
635	ее не	1	1
636	только с	1	1
637	рассказа он	1	1
638	человек как	3	1
639	и целый	1	1
640	в любви	2	1
641	этой проблемы	2	1
642	с другим	1	1
643	прикован к	1	1
644	каждый человек	1	1
645	не знать	1	1
646	именно в	2	1
647	что бог	1	1
648	себя и	1	1
649	объясняется тем	1	1
650	естественно что	1	1
651	в соответствии	3	1
652	он только	1	1
653	души он	1	1
654	есть лишь	1	1
655	жизнь в	1	1
656	среды не	1	1
657	так называемой	1	1
658	на эту	4	1
659	для человека	3	1
660	с которым	2	1
661	он по	1	1
662	в связи	1	1
663	один раз	1	1
664	ряд других	1	1
665	с помощью	1	1
666	этот рассказ	1	1
667	причину этого	1	1
668	бы ее	1	1
669	его характер	1	1
670	из героев	1	1
671	одной стороны	1	1
672	указывал на	1	1
673	не дают	1	1
674	было написано	1	1
675	утверждая что	1	1
676	во все	1	1
677	очень важно	1	1
678	когда же	1	1
679	вокруг себя	2	1
680	в первой	2	1
681	достоевского чем	1	1
682	на свете	2	1
683	критики и	1	1
684	и философии	1	1
685	бросается в	1	1
686	и смерти	1	1
687	еще раз	1	1
688	любят и	1	1
689	принцип в	1	1
690	о его	1	1
691	в более	1	1
692	природе как	1	1
693	в область	1	1
694	или в	2	1
695	можно вывести	1	1
696	не встречается	1	1
697	обращается к	1	1
698	который является	2	1
699	менее чем	1	1
700	от него	1	1
701	о достоевском	1	1
702	своих героев	3	1
703	понимал и	1	1
704	и наконец	2	1
705	только что	2	1
706	ни было	1	1
707	нет более	1	1
708	хотя в	1	1
709	утверждал что	3	1
710	и вдруг	1	1
711	может и	1	1
712	не что	1	1
713	что ты	2	1
714	это и	3	1
715	он создает	1	1
716	из своей	1	1
717	себе не	2	1
718	вся история	2	1
719	в виде	3	1
720	и другие	3	1
721	а самый	1	1
722	тем самым	7	1
723	к этому	2	1
