N	2gram	Vinokur_Ku_3	Problema
1	и в	23	44
2	вовсе не	5	37
3	и не	10	35
4	не есть	3	35
5	может быть	14	28
6	по себе	6	25
7	потому что	12	25
8	не просто	2	23
9	то что	4	23
10	в том	22	21
11	только в	6	19
12	а не	11	18
13	в этом	16	17
14	также и	5	16
15	если мы	7	16
16	для нас	4	16
17	сказать что	7	16
18	когда мы	3	15
19	и то	1	14
20	не только	17	14
21	и т	54	13
22	то же	6	13
23	т д	8	13
24	не в	5	13
25	но в	2	12
26	том что	11	12
27	той или	5	12
28	то это	3	10
29	отнюдь не	3	10
30	так и	6	10
31	как и	5	10
32	тем не	9	10
33	не менее	12	10
34	у нас	10	10
35	в виду	8	10
36	но и	3	10
37	не имеет	3	9
38	и с	3	9
39	это не	3	9
40	и тем	6	9
41	в то	3	9
42	никак не	2	9
43	в его	11	9
44	что и	6	9
45	что он	6	9
46	так как	9	9
47	в данном	7	9
48	как бы	5	9
49	же самое	1	9
50	таким образом	9	9
51	и от	1	9
52	во всяком	2	9
53	смысле слова	2	8
54	сама по	2	8
55	перед нами	1	8
56	в себе	1	8
57	он не	3	8
58	было бы	16	8
59	ни в	3	8
60	но это	5	8
61	как раз	4	8
62	связи с	6	8
63	как мы	5	8
64	здесь не	2	8
65	того что	11	8
66	при помощи	1	8
67	или иной	7	8
68	а именно	3	8
69	что же	5	8
70	что мы	2	8
71	что в	13	8
72	это и	3	7
73	мы не	3	7
74	в связи	5	7
75	на самом	3	7
76	все эти	7	7
77	мы должны	3	7
78	данном случае	4	7
79	и что	7	7
80	с другой	7	7
81	уже не	8	7
82	мы находим	3	7
83	еще и	2	7
84	не может	6	7
85	и потому	1	7
86	сам по	3	6
87	в целом	4	6
88	все же	5	6
89	и к	3	6
90	о том	6	6
91	и если	2	6
92	у пушкина	1	6
93	то ни	1	6
94	ясно что	4	6
95	того или	3	6
96	но если	3	6
97	но только	1	6
98	никогда не	1	6
99	для этого	6	6
100	можно сказать	2	6
101	и только	3	6
102	всяком случае	1	6
103	имеет значение	1	6
104	в виде	1	6
105	и есть	5	5
106	есть не	3	5
107	еще не	9	5
108	а только	1	5
109	значение и	1	5
110	за пределы	2	5
111	что они	2	5
112	в своем	4	5
113	хотя и	5	5
114	в нашем	7	5
115	с тем	6	5
116	данное слово	1	5
117	точки зрения	23	5
118	в своей	4	5
119	тем самым	4	5
120	как о	3	5
121	тех или	1	5
122	и его	1	5
123	и о	4	5
124	которое мы	1	5
125	в ней	3	5
126	должны сказать	1	5
127	и здесь	2	5
128	крайней мере	1	5
129	что здесь	1	5
130	то и	2	5
131	или даже	1	5
132	не было	4	5
133	по крайней	1	5
134	этом случае	4	5
135	так же	2	5
136	как в	4	5
137	этого слова	4	5
138	все это	2	5
139	собственно говоря	1	5
140	а в	5	5
141	другой стороны	3	5
142	состоит из	1	5
143	в таком	4	5
144	скажет что	1	4
145	таком случае	2	4
146	не имеют	1	4
147	время как	1	4
148	и самой	1	4
149	он сам	1	4
150	бы то	1	4
151	в чем	5	4
152	но как	3	4
153	тут же	1	4
154	чем же	2	4
155	для которой	1	4
156	то время	1	4
157	при этом	6	4
158	данного слова	1	4
159	же касается	1	4
160	заключается в	4	4
161	и без	2	4
162	тому что	4	4
163	раз и	2	4
164	только с	1	4
165	или иных	1	4
166	отличается от	2	4
167	в ее	4	4
168	языка и	2	4
169	можно было	11	4
170	это вовсе	1	4
171	имеется в	1	4
172	мы в	1	4
173	д и	1	4
174	всякого рода	5	4
175	что даже	1	4
176	же и	1	4
177	тем что	5	4
178	это будет	1	4
179	нас в	3	4
180	на этот	2	4
181	мы говорим	4	4
182	дело здесь	1	4
183	а также	4	4
184	совершенно не	5	4
185	сколько угодно	1	4
186	в каком	3	4
187	отношения к	1	3
188	же как	1	3
189	но тогда	1	3
190	то в	3	3
191	говорить о	6	3
192	и ее	1	3
193	из того	2	3
194	это же	1	3
195	ведь тоже	1	3
196	но не	3	3
197	кроме того	2	3
198	и как	2	3
199	в самом	13	3
200	что это	3	3
201	как оно	1	3
202	пушкина и	1	3
203	но все	2	3
204	значение в	2	3
205	его в	2	3
206	первую очередь	3	3
207	с другими	2	3
208	том смысле	1	3
209	только о	2	3
210	он является	1	3
211	о которых	1	3
212	все равно	1	3
213	себе как	1	3
214	не значит	5	3
215	имеет ничего	1	3
216	что такое	4	3
217	бы к	1	3
218	в которых	3	3
219	же такое	1	3
220	в таких	2	3
221	на себе	1	3
222	чем не	1	3
223	ничего не	6	3
224	как будто	1	3
225	именно потому	1	3
226	и такие	2	3
227	свое значение	1	3
228	если же	2	3
229	она не	3	3
230	без всякого	1	3
231	то или	2	3
232	когда в	2	3
233	если бы	8	3
234	каждый раз	1	3
235	может иметь	3	3
236	не так	3	3
237	быть и	1	3
238	этот вопрос	3	3
239	в качестве	2	3
240	самом деле	14	3
241	уже в	3	3
242	а то	2	3
243	для него	1	3
244	структуры и	1	3
245	могло бы	3	3
246	само по	1	3
247	отличие от	2	3
248	мы возьмем	1	3
249	говорим о	2	3
250	очень много	2	3
251	что для	1	3
252	прежде всего	9	3
253	именно так	2	3
254	подобного рода	2	3
255	ни о	1	3
256	в первую	3	3
257	если не	1	3
258	ни на	2	3
259	в той	4	3
260	это есть	1	3
261	в тех	2	3
262	сама эта	1	3
263	с этой	3	3
264	слова и	7	3
265	в условиях	2	3
266	это уже	3	3
267	формы и	3	3
268	поэтический образ	1	3
269	тем более	5	3
270	хотя бы	9	3
271	будто бы	1	3
272	находим в	1	3
273	же в	1	3
274	есть уже	1	3
275	но вот	1	3
276	а ведь	1	3
277	или иного	3	3
278	и другие	1	3
279	попросту говоря	1	3
280	только путем	1	3
281	к тому	3	3
282	смысле что	1	3
283	того же	4	2
284	почти всегда	1	2
285	поэтому и	1	2
286	случае нельзя	1	2
287	значение но	1	2
288	именно здесь	1	2
289	мы имеем	2	2
290	мы и	1	2
291	литературы и	1	2
292	а еще	1	2
293	быть в	2	2
294	то он	3	2
295	мы будем	1	2
296	не то	2	2
297	и будет	1	2
298	друг от	1	2
299	или иное	2	2
300	в известном	2	2
301	с этим	1	2
302	дает нам	2	2
303	когда он	2	2
304	тем же	2	2
305	что слово	3	2
306	еще на	2	2
307	в которой	1	2
308	не будем	5	2
309	мы сразу	1	2
310	он в	2	2
311	а может	1	2
312	нами в	1	2
313	нам на	1	2
314	а вовсе	1	2
315	например как	1	2
316	у тургенева	1	2
317	вернуться к	1	2
318	слова а	1	2
319	всех этих	1	2
320	ведь не	1	2
321	ни была	1	2
322	что все	2	2
323	в другом	1	2
324	зрения на	3	2
325	он есть	1	2
326	есть также	2	2
327	ведь в	1	2
328	например и	1	2
329	в слове	4	2
330	во внимание	5	2
331	для чего	1	2
332	мы видели	3	2
333	же есть	1	2
334	в этих	2	2
335	и при	2	2
336	и идей	1	2
337	в котором	2	2
338	с точки	16	2
339	в их	6	2
340	не столько	4	2
341	в отличие	2	2
342	от его	1	2
343	мы теперь	1	2
344	образом и	1	2
345	бы о	1	2
346	и более	3	2
347	однако в	2	2
348	для нее	1	2
349	нас к	2	2
350	в отношении	3	2
351	дело не	2	2
352	в процессе	3	2
