N	2gram	Propp_Isto_4	Psycholo
1	то что	16	37
2	и в	26	30
3	в том	3	27
4	что в	14	24
5	и что	5	23
6	потому что	6	23
7	том что	3	21
8	таким образом	10	20
9	как бы	3	19
10	на то	3	17
11	что он	10	17
12	не только	15	16
13	и мы	1	16
14	если мы	1	16
15	в этом	7	14
16	как раз	1	13
17	так же	18	13
18	показать что	1	12
19	вместе с	6	12
20	может быть	14	11
21	если бы	2	11
22	что мы	3	11
23	как на	1	11
24	о том	4	10
25	и то	6	9
26	никогда не	2	9
27	увидим что	2	9
28	так как	9	9
29	с другой	4	9
30	для этого	1	9
31	не может	6	9
32	сказать что	2	9
33	мы увидим	3	9
34	мы имеем	7	8
35	что это	2	8
36	он должен	3	8
37	при этом	3	8
38	с тем	2	8
39	не в	5	8
40	к тому	1	8
41	и это	1	8
42	тому что	1	8
43	того что	2	8
44	мы видим	6	8
45	а не	6	8
46	могут быть	6	8
47	когда говорит	1	8
48	и т	27	7
49	то же	8	7
50	зависимости от	1	7
51	но не	5	7
52	все же	9	7
53	и как	5	7
54	в нем	2	7
55	точки зрения	1	7
56	по себе	2	7
57	в основе	1	7
58	совершенно ясно	2	7
59	этих двух	1	7
60	совершенно прав	1	7
61	мы можем	6	7
62	как это	3	7
63	в зависимости	1	6
64	мы уже	5	6
65	что если	1	6
66	в своем	2	6
67	говорит что	2	6
68	и если	3	6
69	что она	3	6
70	на этом	2	6
71	ясно что	1	6
72	как и	7	6
73	и его	10	6
74	как будто	1	6
75	когда мы	1	6
76	в совершенно	1	6
77	или в	3	6
78	и здесь	5	6
79	по мнению	1	6
80	и тем	2	6
81	уже в	2	6
82	тем что	5	6
83	но и	12	6
84	именно в	1	6
85	и не	9	6
86	жизни и	1	6
87	и есть	2	5
88	еще не	6	5
89	о смерти	1	5
90	что они	6	5
91	что именно	1	5
92	когда он	6	5
93	в себе	2	5
94	в целом	2	5
95	в этой	2	5
96	было бы	2	5
97	был бы	1	5
98	сих пор	5	5
99	же самое	2	5
100	как мы	5	5
101	но в	5	5
102	один из	1	5
103	только в	3	5
104	до сих	5	5
105	а с	1	5
106	указывает что	2	5
107	бы в	1	5
108	обратиться к	1	5
109	другой стороны	4	5
110	в своих	1	5
111	то это	5	4
112	в виду	1	4
113	в ней	1	4
114	как говорит	1	4
115	и к	1	4
116	есть не	1	4
117	в них	1	4
118	с такой	1	4
119	в своей	4	4
120	что эта	3	4
121	из которых	5	4
122	у нас	2	4
123	указывает на	4	4
124	по сравнению	3	4
125	внимание на	1	4
126	в его	5	4
127	в него	1	4
128	только что	3	4
129	этот вопрос	2	4
130	не можем	1	4
131	только на	1	4
132	должен был	3	4
133	от того	2	4
134	говорит о	2	4
135	прежде всего	1	4
136	там где	3	4
137	уже давно	1	4
138	в частности	2	4
139	о чем	3	4
140	сравнению с	3	4
141	в результате	1	4
142	показать как	1	4
143	от него	2	4
144	и все	2	4
145	а в	8	4
146	не есть	2	4
147	по его	2	3
148	той же	1	3
149	полагает что	1	3
150	мы не	1	3
151	что герой	2	3
152	и на	2	3
153	он говорит	2	3
154	как в	7	3
155	и наконец	1	3
156	из этих	3	3
157	на его	3	3
158	он не	7	3
159	не как	1	3
160	в силу	5	3
161	легко показать	1	3
162	что ни	3	3
163	так например	2	3
164	одно и	1	3
165	человека в	1	3
166	в другом	5	3
