N	2gram	Voloshinov_1	Myshleni
1	в том	2	33
2	том что	2	27
3	точки зрения	7	26
4	то что	6	20
5	в этом	2	19
6	детской речи	1	19
7	с точки	5	18
8	не только	6	15
9	и в	13	15
10	речи и	1	15
11	таким образом	6	14
12	что в	3	14
13	и речи	1	13
14	человеческой речи	2	12
15	того чтобы	1	12
16	и т.д	5	12
17	что он	1	12
18	в самом	2	11
19	в процессе	5	11
20	мы не	4	10
21	в целом	2	10
22	было бы	4	10
23	для того	1	10
24	но и	3	10
25	мы можем	4	10
26	в своем	1	9
27	мышления в	1	9
28	связи с	1	9
29	может быть	8	9
30	что мы	1	9
31	не может	8	9
32	не является	4	9
33	заключается в	1	8
34	не в	3	8
35	никогда не	3	8
36	так и	3	8
37	если бы	2	8
38	и что	1	8
39	едва ли	1	7
40	на основе	1	7
41	по себе	1	7
42	к тому	2	7
43	и т.п	7	7
44	тот же	2	7
45	с одной	2	7
46	потому что	1	7
47	одной стороны	2	7
48	как бы	6	7
49	и не	8	7
50	как известно	1	6
51	самом деле	3	6
52	в зависимости	2	6
53	мы уже	2	6
54	зависимости от	2	6
55	мысль что	1	6
56	по отношению	3	6
57	в этой	1	6
58	в истории	1	6
59	мы должны	6	6
60	и к	2	6
61	на то	1	6
62	как и	3	6
63	точку зрения	3	6
64	речи в	1	6
65	в отношении	2	6
66	что эта	2	6
67	в виду	1	6
68	но в	4	6
69	по своей	1	6
70	вовсе не	2	6
71	с другой	2	6
72	к которому	1	6
73	там где	2	6
74	вместе с	1	6
75	как это	1	6
76	в связи	2	6
77	сказать что	1	6
78	смысле слова	2	5
79	то же	4	5
80	вопрос о	1	5
81	последнее время	1	5
82	уже в	2	5
83	внутренней речи	1	5
84	во всей	2	5
85	можно было	1	5
86	эта проблема	1	5
87	этот вопрос	1	5
88	и их	7	5
89	представление о	1	5
90	и др	2	5
91	с помощью	2	5
92	социальной среде	1	5
93	отношению к	3	5
94	связана с	3	4
95	из того	1	4
96	хотя бы	5	4
97	с его	1	4
98	конечном счете	1	4
99	как в	2	4
100	все же	5	4
101	в которой	3	4
102	в последнее	1	4
103	в них	2	4
104	несмотря на	2	4
105	со всей	3	4
106	в своей	4	4
107	является для	1	4
108	к этому	1	4
109	их в	1	4
110	не имеет	2	4
111	того как	1	4
112	и его	12	4
113	в совершенно	1	4
114	в конечном	1	4
115	мы видим	2	4
116	так как	3	4
117	только в	6	4
118	который в	1	4
119	для всех	1	4
120	в начале	1	4
121	в предисловии	1	4
122	прежде всего	9	4
123	так же	2	4
124	предисловии к	1	4
125	все это	4	4
126	а в	2	4
127	по поводу	1	4
128	человека и	1	3
129	на самом	1	3
130	здесь и	1	3
131	и до	1	3
132	собственном смысле	1	3
133	мы имеем	1	3
134	и ее	2	3
135	в общем	2	3
136	что они	2	3
137	языка и	5	3
138	с этим	3	3
139	все эти	2	3
140	как совершенно	1	3
141	что она	1	3
