N	2gram	Voloshinov_1	Problemy
1	и в	12	43
2	и не	10	29
3	может быть	14	23
4	как бы	13	22
5	не может	16	18
6	в пределах	3	16
7	как и	5	14
8	но и	3	14
9	в этом	4	13
10	точки зрения	14	13
11	в нем	6	12
12	в одном	1	12
13	слова и	6	12
14	не только	4	11
15	не в	4	11
16	по себе	3	11
17	и на	4	10
18	но в	5	10
19	как мы	1	10
20	в его	2	10
21	прежде всего	8	10
22	еще не	3	9
23	он не	2	9
24	никогда не	5	9
25	в большинстве	1	9
26	то же	5	8
27	слово не	1	8
28	для него	3	8
29	с точки	2	8
30	и его	13	8
31	слово в	3	8
32	ведь и	3	7
33	перед нами	1	7
34	в самом	4	7
35	в то	2	7
36	слова с	1	7
37	в другом	1	7
38	до сих	3	7
39	а не	5	7
40	сих пор	3	7
41	то что	5	7
42	и наконец	3	6
43	при этом	6	6
44	к одному	1	6
45	не как	1	6
46	в этих	2	6
47	что я	1	6
48	здесь не	3	6
49	в том	6	6
50	в котором	3	6
51	у него	1	6
52	и все	2	6
53	сам по	1	5
54	самом деле	3	5
55	нам кажется	1	5
56	и он	1	5
57	но не	2	5
58	по отношению	11	5
59	хотя и	1	5
60	в себе	3	5
61	все эти	3	5
62	да и	3	5
63	таким образом	12	5
64	и с	3	5
65	было бы	1	5
66	рядом с	1	5
67	в слове	1	5
68	о том	3	5
69	и что	2	5
70	же время	1	5
71	к нему	4	5
72	слов и	1	5
73	мы увидим	1	5
74	вовсе не	1	5
75	все это	3	5
76	героя и	5	5
77	отношению к	11	5
78	мы не	3	4
79	с его	2	4
80	во всех	1	4
81	себе и	1	4
82	сама по	1	4
83	там где	2	4
84	в своем	2	4
85	в произведении	1	4
86	если же	2	4
87	же не	1	4
88	может стать	2	4
89	в них	3	4
90	далеко не	1	4
91	должно быть	1	4
92	в своей	3	4
93	том же	1	4
94	как его	1	4
95	к тому	1	4
96	и это	1	4
97	в словах	1	4
98	из одного	1	4
99	по мере	1	4
100	только в	6	4
101	в стиле	1	4
102	так как	9	4
103	точек зрения	3	4
104	с другой	4	4
105	до конца	2	4
106	более того	2	4
107	не на	1	4
108	то есть	1	4
109	не могут	1	4
110	но это	2	4
111	слово здесь	1	4
112	в результате	1	4
113	между ними	2	4
114	что в	2	4
115	но эти	1	4
116	в приведенном	1	3
117	не хочет	1	3
118	должна быть	5	3
119	обойтись без	1	3
120	мы уже	1	3
121	приведенном нами	1	3
122	в виду	5	3
123	за пределы	4	3
124	в одной	1	3
125	стороны и	2	3
126	в художественном	3	3
127	кроме того	2	3
128	когда он	3	3
129	и к	4	3
130	более или	1	3
131	еще один	1	3
132	только на	3	3
133	тому же	2	3
134	это не	2	3
135	в жизни	5	3
136	кажется что	1	3
137	разобранные нами	1	3
138	такой же	2	3
139	или менее	1	3
140	и их	1	3
141	не должна	3	3
142	зрения и	1	3
143	в отношении	2	3
144	она не	2	3
145	на него	2	3
146	ничего не	2	3
147	слова как	1	3
148	могут быть	2	3
149	не менее	3	3
150	но при	1	3
151	в себя	2	3
152	можно было	1	3
153	так и	4	3
154	если бы	9	3
155	с ним	3	3
156	и здесь	2	3
157	быть более	1	3
158	между тем	3	3
159	что и	2	3
160	и только	1	3
161	и следовательно	5	3
162	в формах	2	3
163	его в	4	3
164	тот же	1	3
165	и ее	3	3
166	себя в	1	3
167	есть в	1	3
168	уже не	4	3
169	героя с	1	3
170	в виде	1	3
171	творчестве достоевского	1	3
172	герой и	1	3
173	себя и	2	3
174	ни на	2	3
175	но для	3	3
176	все же	4	3
177	и для	3	3
178	но зато	2	3
179	не знает	1	3
180	другой стороны	2	3
181	героя в	1	3
182	же нам	1	2
183	я и	1	2
184	а между	1	2
185	ту же	1	2
186	положение в	1	2
187	чтобы не	1	2
188	тем же	1	2
189	из его	1	2
190	на материале	2	2
191	из подполья	1	2
192	себе как	1	2
193	и о	1	2
194	время как	1	2
195	на себя	1	2
196	мы здесь	1	2
197	с большим	1	2
198	и явления	1	2
199	не нужно	1	2
200	установку на	1	2
201	но конечно	2	2
202	как если	4	2
203	друг к	1	2
204	отношение к	4	2
205	не входят	1	2
206	опирается на	1	2
207	как в	5	2
208	и различные	1	2
209	его к	2	2
210	зрения как	1	2
211	сливается с	2	2
212	та же	1	2
213	что это	1	2
214	в целом	1	2
215	бы не	2	2
216	им в	1	2
217	он то	1	2
218	мы обратимся	1	2
219	на одну	1	2
220	внутренней речи	3	2
221	одно и	2	2
222	но все	2	2
223	сознание и	1	2
224	конечно в	2	2
225	к другу	1	2
226	входит в	1	2
227	ко второму	1	2
228	и соответствующие	1	2
229	ни в	3	2
230	одна и	1	2
231	художественного творчества	3	2
232	автора и	2	2
233	том что	5	2
234	в такой	3	2
235	и другого	1	2
236	но эта	1	2
237	и то	2	2
238	и герой	3	2
239	речь и	1	2
240	дело в	4	2
241	в процессе	6	2
242	и без	1	2
243	данной социальной	1	2
244	слову и	1	2
245	правда это	1	2
246	тем не	3	2
247	и является	4	2
248	а лишь	1	2
249	и эта	1	2
