N	2gram	Bakhtin_Pr_2	Analitik
1	в этом	20	18
2	не только	16	16
3	и в	45	16
4	в частности	1	16
5	так и	3	15
6	как и	14	14
7	но и	15	12
8	и не	42	12
9	том что	7	12
10	в том	8	12
11	при этом	2	10
12	могут быть	4	10
13	а не	10	10
14	как бы	15	10
15	в этой	1	9
16	лишь в	2	9
17	ничего не	3	9
18	в пределах	4	9
19	и даже	3	9
20	на уровне	1	9
21	то есть	50	9
22	в целом	5	8
23	в данном	1	8
24	и т.п	6	8
25	к тому	1	7
26	о том	3	7
27	в себе	5	7
28	то что	5	7
29	в самом	13	6
30	и на	7	6
31	но в	6	6
32	в мире	3	6
33	говорить о	1	6
34	может быть	18	6
35	с другой	1	6
36	как это	2	6
37	в сторону	2	5
38	и к	2	5
39	произведения в	1	5
40	данном случае	1	5
41	с одной	1	5
42	в контексте	2	5
43	того же	1	4
44	в сущности	7	4
45	совпадает с	1	4
46	но не	6	4
47	по отношению	8	4
48	за пределы	5	4
49	как в	4	4
50	в своем	5	4
51	хотя и	2	4
52	он в	1	4
53	тому же	1	4
54	нашего времени	1	4
55	на этом	1	4
56	то же	5	4
57	не с	1	4
58	тем самым	2	4
59	для него	9	4
60	точки зрения	19	4
61	не в	8	4
62	в конце	4	4
63	не менее	2	4
64	можно сказать	2	4
65	времени в	1	4
66	во всех	4	4
67	только в	9	4
68	и его	8	4
69	уже не	6	4
70	в сознании	2	4
71	не так	2	4
72	у него	6	4
73	как раз	6	4
74	не может	24	4
75	и особенно	2	4
76	и смерти	7	4
77	этом случае	1	4
78	все это	5	4
79	отношению к	8	4
80	я и	3	3
81	на две	1	3
82	в их	4	3
83	мы имеем	2	3
84	проявляется в	2	3
85	не был	2	3
86	ответ на	1	3
87	в центре	1	3
88	самом начале	3	3
89	в нашем	2	3
90	на его	5	3
91	и если	1	3
92	и сам	3	3
93	подобно тому	2	3
94	главного героя	1	3
95	несмотря на	1	3
96	автора и	2	3
97	место в	1	3
98	тем не	1	3
99	по крайней	2	3
100	случае в	1	3
101	на себе	1	3
102	никогда не	17	3
103	казалось бы	1	3
104	со своим	1	3
105	тем что	2	3
106	как будто	1	3
107	этом отношении	2	3
108	что на	1	3
109	той или	3	3
110	как мы	8	3
111	приводит к	1	3
112	можно было	2	3
113	в результате	3	3
114	если бы	2	3
115	в словах	2	3
116	и т.д	3	3
117	одного из	1	3
118	борьба с	1	3
119	что и	5	3
120	крайней мере	2	3
121	и все	1	3
122	одной из	2	3
123	с ними	4	3
124	так что	2	3
125	есть в	8	3
126	из них	9	3
127	при всей	1	3
128	только на	1	3
129	со стороны	4	3
130	или иной	3	3
131	именно в	3	3
132	было бы	4	3
133	тому как	2	3
134	в первой	1	3
135	этого слова	2	3
136	сюжета и	1	3
137	или в	2	3
138	и одновременно	2	3
139	романа в	5	3
140	бы в	5	3
141	прежде всего	11	3
142	а в	3	3
143	не знает	4	3
144	по поводу	1	3
145	с самим	2	3
146	отношения к	2	2
147	таком случае	1	2
148	художественного произведения	1	2
149	он произносит	1	2
150	эту жизнь	1	2
151	и до	4	2
152	из его	1	2
