N	2gram	Bakhtin_Pr_3	Istorich
1	и в	34	24
2	не только	10	21
3	что он	23	21
4	и т	8	17
5	т д	2	16
6	т е	12	16
7	может быть	19	14
8	не может	19	14
9	что в	7	13
10	в этих	1	13
11	как в	4	12
12	в этом	16	12
13	но и	12	11
14	это не	5	10
15	том что	3	10
16	и что	5	10
17	у него	4	10
18	а в	5	10
19	все же	7	9
20	с другой	4	9
21	не в	9	9
22	о том	2	9
23	потому что	12	9
24	то же	14	8
25	еще не	4	8
26	что и	5	8
27	так как	4	8
28	другой стороны	3	8
29	а не	9	8
30	все это	16	8
31	или в	1	8
32	во всех	2	7
33	то что	11	7
34	таким образом	5	7
35	мы видели	3	7
36	одна из	1	7
37	с собой	1	7
38	к нему	14	7
39	что здесь	1	7
40	один из	2	7
41	в том	3	7
42	вместе с	4	7
43	что это	5	6
44	но не	4	6
45	как он	3	6
46	в нем	19	6
47	он не	15	6
48	всех этих	2	6
49	об этом	1	6
50	как и	18	6
51	враждебности к	1	6
52	и все	19	6
53	того что	5	6
54	только в	6	6
55	ответ на	1	6
56	тем что	4	6
57	так же	8	6
58	с этой	2	6
59	во время	2	6
60	мы увидим	2	6
61	то это	1	5
62	в чем	5	5
63	с одной	1	5
64	отношение к	6	5
65	но в	16	5
66	здесь мы	1	5
67	не менее	3	5
68	с ним	8	5
69	ничего не	4	5
70	так и	6	5
71	там где	7	5
72	героя и	9	5
73	начинается с	1	4
74	он может	2	4
75	мы уже	6	4
76	как бы	27	4
77	при этом	4	4
78	мы можем	1	4
79	но все	5	4
80	точки зрения	8	4
81	в их	1	4
82	своего рода	2	4
83	тем не	2	4
84	никогда не	8	4
85	со своим	1	4
86	в других	1	4
87	и говорит	2	4
88	так в	2	4
89	что у	6	4
90	на вопрос	4	4
91	после того	1	4
92	вовсе не	11	4
93	когда герой	1	4
94	ее на	1	4
95	если не	3	4
96	в данном	1	4
97	и не	29	4
98	случаях когда	1	4
99	мы должны	5	4
100	одной из	1	4
101	например в	2	3
102	приносит с	1	3
103	и он	2	3
104	в ответ	1	3
105	с его	6	3
106	герой не	2	3
107	себе и	5	3
108	тоже не	1	3
109	что они	6	3
110	руку и	1	3
111	к себе	17	3
112	хотя и	3	3
113	когда он	2	3
114	и наконец	5	3
115	в дальнейшем	1	3
116	на то	1	3
117	и если	2	3
118	после этого	1	3
119	и по	1	3
120	а его	1	3
121	его в	4	3
122	кажется что	2	3
123	в них	2	3
124	которой он	2	3
125	и становится	1	3
126	она в	2	3
127	вопрос о	2	3
128	должны были	1	3
129	в конце	5	3
130	он дает	2	3
131	как мы	7	3
132	тогда когда	1	3
133	не все	1	3
134	и его	16	3
135	связи с	1	3
136	из одного	1	3
137	данном случае	1	3
138	не столько	1	3
139	него и	2	3
140	еще одна	1	3
141	приходит к	1	3
142	не знаю	2	3
143	и она	1	3
144	так что	5	3
145	уже в	3	3
146	не случайно	1	3
147	в другой	2	3
148	и даже	7	3
149	вступает в	2	3
150	происходит в	1	3
151	выше в	1	3
152	сих пор	1	3
153	но это	4	3
154	обращается к	2	3
155	от него	6	3
156	с ней	1	3
157	женщины и	1	2
158	герой все	1	2
159	мы здесь	1	2
160	но тем	1	2
161	здесь и	2	2
162	что эти	1	2
163	кто бы	3	2
164	по его	1	2
165	героя но	2	2
166	время как	1	2
167	на себя	1	2
168	и ее	2	2
169	того же	2	2
170	оказывается что	1	2
171	и на	6	2
172	не знал	2	2
173	что его	3	2
174	к которой	1	2
175	не просто	1	2
176	в одной	3	2
177	с этим	2	2
178	перед нами	1	2
179	что по	1	2
180	исторические корни	1	2
181	увидим что	2	2
182	он на	1	2
183	но эта	1	2
184	в самом	8	2
185	та же	2	2
186	в которой	2	2
187	он в	4	2
188	все эти	4	2
189	во многих	1	2
190	им в	1	2
191	и тот	1	2
192	ее как	3	2
193	вообще не	2	2
194	на его	4	2
195	так например	1	2
196	было бы	2	2
197	участие в	1	2
198	ни в	4	2
199	не ясно	1	2
200	этом мы	1	2
201	этого не	3	2
202	здесь можно	1	2
203	даже там	1	2
204	в один	1	2
205	их на	1	2
206	можно найти	1	2
207	в котором	3	2
208	но он	3	2
209	есть еще	1	2
210	что этот	1	2
211	для нее	1	2
212	нас к	1	2
213	тому что	2	2
214	она не	1	2
215	в то	12	2
216	что такое	2	2
217	на него	7	2
218	в основе	1	2
219	что вы	2	2
220	к ней	2	2
221	друг друга	2	2
222	во всем	3	2
223	не могут	1	2
224	лежит в	2	2
225	это конечно	1	2
226	все ясно	1	2
227	его за	3	2
228	он узнает	1	2
229	для героя	1	2
230	и это	4	2
231	не совсем	1	2
232	но при	1	2
233	без всякого	1	2
234	в ее	3	2
235	все его	2	2
236	должно было	1	2
237	в приведенных	1	2
238	в форме	2	2
239	все в	1	2
240	здесь не	1	2
241	и дело	1	2
242	тот же	2	2
243	согласиться с	1	2
244	и так	5	2
245	конечно не	2	2
246	уже не	2	2
247	и у	5	2
248	только на	4	2
249	на свое	1	2
250	что не	7	2
251	из них	5	2
252	характерно что	1	2
253	мы знаем	2	2
254	не так	1	2
255	прежде всего	15	2
256	в особенности	1	2
257	до сих	1	2
258	на этот	1	2
259	такое же	1	2
260	говорит о	2	2
261	ничем не	1	2
262	выше и	1	2
263	долго и	1	2
264	но оно	1	2
265	и там	1	2
266	когда она	2	2
267	по которому	2	2
268	и от	5	2
269	и о	1	2
270	в основном	1	2
271	отличается от	2	2
272	но для	3	2
273	это как	3	2
274	сохраняется и	2	2
275	говорит теперь	1	2
276	сказать что	2	2
277	от всех	1	2
278	всех других	1	2
279	знаю что	2	2
280	он невидим	1	1
281	на своих	1	1
282	ту же	1	1
283	отношения к	1	1
284	одним из	1	1
285	не имел	1	1
286	самом деле	13	1
287	от этой	2	1
288	ее до	1	1
289	силы и	1	1
290	показать что	2	1
291	нам кажется	1	1
292	между двумя	2	1
293	не хочет	2	1
294	из его	4	1
295	и больше	1	1
296	этого он	1	1
297	в доме	1	1
298	в несколько	1	1
299	пока он	1	1
300	героя на	2	1
301	или наоборот	1	1
302	что если	1	1
303	что уже	1	1
304	еще до	2	1
305	она а	1	1
306	но она	1	1
307	то новое	1	1
308	я не	7	1
309	как я	3	1
310	зависимости от	1	1
311	в ней	3	1
312	собой в	1	1
313	дать ему	1	1
314	он был	1	1
315	в которых	2	1
316	между собой	1	1
317	или все	1	1
318	бы то	4	1
319	я на	1	1
320	это означало	1	1
321	тем как	1	1
322	не исчерпываются	1	1
323	как если	1	1
324	ее к	1	1
325	видели что	1	1
326	совсем не	3	1
327	то он	1	1
328	об этих	1	1
329	друг на	2	1
330	не входит	2	1
331	по отношению	5	1
332	тут же	1	1
333	внешним признакам	1	1
334	определяется не	2	1
335	сама по	2	1
336	один и	1	1
337	начал с	2	1
338	что имеет	1	1
339	из которого	1	1
340	утверждение что	1	1
341	заставить его	1	1
342	ты с	1	1
343	независимо от	1	1
344	вот как	3	1
345	этой власти	1	1
346	некоторое время	1	1
347	встречи с	1	1
348	совершенно другой	1	1
349	в своем	2	1
350	ищет этого	1	1
351	совсем и	1	1
352	сам герой	1	1
353	еще больше	1	1
354	своему предмету	6	1
355	и как	3	1
356	и к	12	1
357	чем о	1	1
358	в непосредственной	1	1
359	и хотя	1	1
360	в этот	2	1
361	за собой	3	1
362	поэтому он	3	1
363	в маске	1	1
364	ни один	1	1
365	в целом	5	1
366	мне не	2	1
367	того ни	1	1
368	или во	1	1
369	чем бы	1	1
370	в главе	1	1
371	в этой	1	1
372	тобой я	1	1
373	герой есть	1	1
374	полный и	1	1
375	не могла	1	1
376	его но	1	1
377	именно этим	1	1
378	бы ни	1	1
379	бы от	1	1
380	но именно	2	1
381	он все	3	1
382	образом на	1	1
383	обращаясь к	2	1
384	и тотчас	2	1
385	на третий	1	1
386	в зеркало	1	1
387	и вот	5	1
388	роли не	1	1
389	характер в	1	1
390	ни было	4	1
391	быть с	1	1
392	говорите что	1	1
393	из него	1	1
394	всех своих	1	1
395	в нее	1	1
396	к убийству	2	1
397	в каждом	3	1
398	то ни	4	1
399	же не	2	1
400	в другом	8	1
401	до бесконечности	1	1
402	к другу	1	1
403	них не	1	1
404	на все	1	1
405	а как	2	1
406	один а	1	1
407	знает что	3	1
408	входит в	2	1
409	на протяжении	5	1
410	я все	6	1
411	приходит в	1	1
412	не простое	1	1
413	ведь она	1	1
414	здесь это	1	1
415	но уже	1	1
416	превращаются в	1	1
417	и делает	2	1
418	друга что	1	1
419	она и	1	1
420	ни одной	1	1
421	гл iv	1	1
422	если я	2	1
423	далеко не	3	1
424	с тем	5	1
425	на друга	2	1
426	это знает	2	1
427	со своими	1	1
428	и вне	1	1
429	фигурирует в	1	1
430	уже есть	1	1
431	просить прощения	1	1
432	и было	1	1
433	должно быть	3	1
434	он обращается	2	1
435	не мог	5	1
436	герой по	1	1
437	с ума	1	1
