N	3gram	Vygotskiy__4	Myshleni
1	в том что	12	17
2	вместе с тем	2	10
3	мы могли бы	1	7
4	заключается в том	3	7
5	для того чтобы	19	7
6	так же как	3	6
7	с самого начала	5	6
8	можно было бы	4	5
9	с одной стороны	3	5
10	тот факт что	1	5
11	мы уже говорили	1	5
12	друг с другом	4	5
13	что и в	1	5
14	мы не станем	1	4
15	ни в какой	1	4
16	то время как	2	4
17	же как и	1	4
18	смысле этого слова	3	4
19	во всяком случае	3	4
20	в то время	2	4
21	с тем и	1	4
22	о том что	10	3
23	сами по себе	3	3
24	бы сказать что	1	3
25	а с другой	1	3
26	с другой стороны	2	3
27	то обстоятельство что	1	3
28	с тем что	1	3
29	на то что	6	3
30	в его основе	4	3
31	так же точно	5	3
32	таким образом что	2	2
33	этой точки зрения	1	2
34	мы никогда не	3	2
35	и той же	2	2
36	по отношению к	1	2
37	согласны в том	1	2
38	в этом смысле	1	2
39	и в этом	3	2
40	то что в	3	2
41	и только после	5	2
42	так как она	3	2
43	то что мы	3	2
44	мы знаем о	1	2
45	не может быть	1	2
46	с этой точки	1	2
47	и вместе с	1	2
48	в свою очередь	1	2
49	к выводу что	1	2
50	как мы уже	1	2
51	одной и той	2	2
52	нам о том	1	1
53	том что она	1	1
54	задачи стоящей перед	1	1
55	том что при	1	1
56	что иное как	1	1
57	мы и в	1	1
58	в своем развитии	1	1
59	другой стороны он	1	1
60	в виду не	1	1
61	содержания и формы	1	1
62	прежде всего тем	1	1
63	да и не	2	1
64	подобно тому как	1	1
65	так или иначе	1	1
66	как говорит сам	1	1
67	то же самое	6	1
68	состоящий в том	1	1
69	о том как	2	1
70	как это делает	2	1
71	с точки зрения	4	1
72	другим способом и	1	1
73	никогда не можем	1	1
74	до сих пор	3	1
75	мы остановились на	1	1
76	сам по себе	2	1
77	когда он начинает	1	1
78	бы то ни	1	1
79	так же мало	1	1
80	с ним в	2	1
81	во всех этих	2	1
82	из того что	1	1
83	к тому чтобы	3	1
84	все исследование в	1	1
85	имеет в виду	1	1
86	как это делают	1	1
87	за то что	3	1
88	ни в каком	1	1
89	том или ином	1	1
90	точно так же	3	1
91	в приложении к	2	1
92	на которые ссылается	1	1
93	с которыми приходится	1	1
94	бы если бы	1	1
95	видит в этом	1	1
96	и что мы	1	1
97	в котором все	2	1
98	сказать что в	2	1
99	так как он	1	1
100	здесь мы видим	3	1
101	и что в	3	1
102	не что иное	1	1
103	в том чтобы	3	1
104	полагает что для	1	1
105	один из них	1	1
106	не только в	1	1
107	приходится иметь дело	1	1
108	то ни было	1	1
109	с чем мы	1	1
110	мы будем иметь	1	1
111	так как это	3	1
112	всего тем что	1	1
113	во всей ее	2	1
114	в окончательном виде	1	1
115	в каком случае	1	1
116	которыми приходится иметь	1	1
117	перед нами в	1	1
118	из них не	1	1
119	того чтобы открыть	2	1
120	друг к другу	1	1
121	но только в	1	1
122	стоящей перед ним	1	1
123	исследование в целом	1	1
124	чтобы понять это	1	1
125	этого слова и	2	1
126	но столь же	2	1
127	решающую роль играет	1	1
128	другие авторы как	1	1
129	с таким образом	2	1
130	то мы увидим	1	1
131	и формы в	1	1
132	мы не можем	1	1
133	на наших глазах	1	1
134	из которых складывается	1	1
135	одной стороны он	1	1
136	происходит так что	1	1
137	пути по которым	1	1
138	во всем этом	1	1
139	ничего общего с	1	1
140	если бы мы	2	1
141	и что следовательно	1	1
142	и в самом	2	1
143	и других авторов	1	1
144	ни одна из	1	1
145	до того как	1	1
146	мы будем говорить	1	1
147	к тому что	5	1
148	сама по себе	3	1
149	ряд и это	1	1
150	все необходимые для	1	1
151	если бы это	1	1
152	и в результате	1	1
153	могла бы возникнуть	1	1
154	не станем останавливаться	1	1
155	таким образом по	1	1
156	совершенно ясно говорит	1	1
157	могло бы быть	1	1
158	вслед за этим	3	1
159	в высокой степени	1	1
160	говорит нам о	1	1
161	мы увидим что	1	1
162	в конце концов	3	1
163	которое могло бы	1	1
164	что оно является	1	1
