N	2gram	Bakhtin_fo_1	Problemy
1	и в	50	46
2	то есть	33	40
3	и не	14	27
4	может быть	11	23
5	не может	6	19
6	как бы	2	19
7	в нем	24	17
8	в этом	25	16
9	не только	9	14
10	и т.п	4	14
11	перед нами	1	12
12	как мы	14	12
13	но и	8	12
14	как и	8	12
15	и на	8	11
16	точки зрения	5	11
17	в одном	3	11
18	а не	3	11
19	в пределах	5	10
20	не в	5	10
21	между ними	3	10
22	и к	2	9
23	в самом	8	9
24	с точки	2	9
25	и все	6	9
26	в его	13	9
27	в том	9	9
28	в большинстве	1	9
29	вовсе не	13	9
30	прежде всего	15	9
31	до сих	3	8
32	конечно не	4	8
33	сих пор	3	8
34	или в	3	8
35	в сущности	3	7
36	еще не	5	7
37	в себе	3	7
38	и с	4	7
39	по себе	2	7
40	как раз	13	7
41	слова и	2	7
42	то же	11	6
43	никогда не	2	6
44	и он	1	6
45	хотя и	3	6
46	но в	10	6
47	слово в	1	6
48	в каждом	1	6
49	ни в	8	6
50	на фоне	3	6
51	и его	16	6
52	в него	1	6
53	что он	1	6
54	только в	4	6
55	есть в	2	6
56	друг друга	3	6
57	к себе	4	6
58	все это	4	6
59	в романе	32	6
60	мы увидим	1	6
61	к другому	2	5
62	в котором	4	5
63	ведь и	1	5
64	с его	9	5
65	во всех	6	5
66	по отношению	3	5
67	так сказать	7	5
68	на площади	4	5
69	при этом	3	5
70	особенно в	1	5
71	это не	6	5
72	в жизни	6	5
73	рядом с	2	5
74	в то	9	5
75	в самой	2	5
76	это слово	1	5
77	и сам	1	5
78	с самим	5	5
79	о том	1	5
80	же время	9	5
81	если мы	2	5
82	мы находим	2	5
83	так как	6	5
84	у него	6	5
85	с другом	1	5
86	в романах	2	5
87	друг с	1	5
88	отношению к	5	5
89	жизни и	8	5
90	например в	6	4
91	самом деле	1	4
92	в их	6	4
93	мы не	3	4
94	на себя	2	4
95	героя и	7	4
96	но не	5	4
97	как в	6	4
98	все же	6	4
99	кроме того	4	4
100	все эти	9	4
101	он не	5	4
102	таким образом	11	4
103	и наконец	1	4
104	том что	4	4
105	в этих	3	4
106	своего рода	1	4
107	том же	2	4
108	раз и	2	4
109	и время	2	4
110	в процессе	4	4
111	во всем	2	4
112	потому что	4	4
113	слова но	1	4
114	здесь не	4	4
115	в себя	1	4
116	приводит к	1	4
117	так и	12	4
118	в чужом	1	4
119	в словах	1	4
120	в виду	3	4
121	и здесь	1	4
122	и других	3	4
123	вся жизнь	1	4
124	же и	2	4
125	уже не	2	4
126	уже в	2	4
127	к ним	2	4
128	мы можем	1	4
129	еще и	2	4
130	до конца	4	4
131	себе самому	4	4
132	да и	3	4
133	должно быть	1	4
134	и нет	2	4
135	то перед	1	4
136	то что	6	4
137	не знает	3	4
138	совершенно не	2	4
139	что в	5	4
140	но эти	1	4
141	том числе	4	4
142	одним из	1	3
143	также и	2	3
144	человека и	11	3
145	и это	4	3
146	тем же	1	3
147	между двумя	6	3
148	здесь и	2	3
149	и до	5	3
150	мы уже	11	3
151	той же	2	3
152	мы имеем	1	3
153	всех его	1	3
154	мы и	4	3
155	конечно и	4	3
156	для наших	1	3
157	самим собою	3	3
158	отношение к	2	3
159	себе и	3	3
160	отличие от	2	3
161	значение для	1	3
162	в центре	2	3
163	в той	4	3
164	в своем	4	3
165	в условиях	7	3
166	из этих	1	3
167	в этой	1	3
168	имеем в	1	3
169	как он	2	3
170	на то	1	3
171	не к	2	3
172	их в	3	3
173	в мире	1	3
174	было бы	2	3
175	далеко не	2	3
176	и при	1	3
177	и их	8	3
178	в своей	2	3
179	в отличие	2	3
180	не как	2	3
181	мы сказали	1	3
182	образом и	1	3
183	но он	2	3
184	в отношении	3	3
185	она не	1	3
186	правда в	1	3
187	дело в	2	3
188	но здесь	1	3
189	по своей	1	3
190	не могут	3	3
191	числе и	2	3
192	с ее	6	3
193	и этим	1	3
194	с собой	1	3
195	в последующих	1	3
196	здесь нет	3	3
197	если бы	5	3
198	и т.д	1	3
199	в различных	2	3
200	биографическое время	3	3
201	и во	7	3
202	и только	1	3
203	отличается от	1	3
204	между этими	4	3
205	себя в	1	3
206	только на	3	3
207	ведь это	1	3
208	в конце	9	3
209	что и	3	3
210	бытия и	1	3
211	тем что	2	3
212	и даже	2	3
213	с другой	2	3
214	себя и	3	3
215	более того	3	3
216	жизнь в	2	3
217	с помощью	2	3
218	так же	6	3
219	к своему	2	3
220	жизнь и	4	3
221	по существу	12	3
222	но для	2	3
223	на самой	1	3
224	и для	4	3
225	бы в	1	3
226	еще более	3	3
227	того же	8	3
228	романах мы	1	3
229	героя в	1	3
230	и другие	5	3
231	этого романа	4	2
232	смысле слова	2	2
233	ту же	2	2
234	отношения к	3	2
235	же как	2	2
236	и через	1	2
237	в присутствии	4	2
238	а как	3	2
239	вопрос о	2	2
240	быть никаких	1	2
241	он сам	1	2
242	но конечно	2	2
243	а следовательно	1	2
244	как если	2	2
245	мы будем	2	2
246	друг на	2	2
247	не входит	2	2
248	нет и	2	2
249	сама по	1	2
250	не входят	2	2
251	с этим	6	2
252	прямой и	1	2
253	стороны и	2	2
254	и как	10	2
255	не было	7	2
256	его к	1	2
257	увидим что	1	2
258	от этого	2	2
259	бы и	1	2
260	бы не	1	2
261	степени и	1	2
262	так в	1	2
263	и резко	1	2
264	но на	4	2
265	широком смысле	2	2
266	в первых	1	2
267	время и	4	2
268	на том	1	2
269	в корне	1	2
270	оно должно	1	2
271	и по	2	2
272	но дело	2	2
273	но все	5	2
274	об этом	2	2
275	самим собой	2	2
276	лишь в	6	2
277	хотя бы	2	2
278	ко второму	1	2
279	на почве	2	2
280	этом романе	2	2
281	на друга	2	2
282	и само	1	2
283	строгом смысле	2	2
284	автора и	2	2
285	вернемся к	1	2
286	почти нет	1	2
287	имеется и	2	2
288	в которых	2	2
289	могло бы	1	2
290	и другого	1	2
291	которые в	1	2
292	смертной казни	1	2
293	уже сказали	2	2
294	я для	1	2
295	одна из	2	2
296	но она	2	2
297	не могло	5	2
298	следовательно и	1	2
299	того и	2	2
300	появляются в	1	2
301	ничего не	9	2
302	только и	5	2
303	жизни не	3	2
304	к ней	2	2
305	своей природе	1	2
306	и является	2	2
307	то и	1	2
308	внутренне не	3	2
309	у нас	1	2
310	могут быть	5	2
311	к тому	3	2
312	той или	2	2
313	него как	1	2
314	и тонко	1	2
315	конце романа	5	2
316	подлинной жизни	1	2
317	и совершенно	1	2
318	в другом	1	2
319	те же	2	2
320	времени и	10	2
321	живет в	1	2
322	не место	2	2
323	с ним	2	2
324	все в	1	2
325	лишь как	2	2
326	от них	1	2
327	в античной	1	2
328	здесь в	2	2
329	единого и	1	2
330	и следовательно	4	2
331	этот вопрос	1	2
332	явления в	2	2
333	отчасти и	1	2
334	пор не	1	2
335	поэтому и	3	2
336	нас здесь	1	2
337	так что	1	2
338	с нею	1	2
339	раз в	4	2
340	и они	1	2
341	для него	2	2
342	сами по	1	2
343	а в	3	2
344	с собою	1	2
345	в других	9	2
346	о которых	1	2
347	всегда строится	1	2
348	именно как	4	2
349	или иной	2	2
350	влияние на	4	2
351	только к	3	2
352	он только	2	2
353	там где	2	2
354	что мы	2	2
355	в одно	3	2
356	вместе с	3	2
357	в строгом	2	2
358	в данном	2	2
359	к жизни	2	2
360	об особенностях	1	2
361	человек с	1	2
362	этого слова	1	2
363	и различные	1	2
364	например у	3	2
365	при всем	1	2
366	вне его	2	2
367	и времени	3	2
368	здесь конечно	2	2
369	причем в	1	2
370	себя на	1	2
371	узком смысле	1	2
372	в результате	6	2
373	эти проблемы	1	2
374	для нас	2	2
375	поэтому все	2	2
376	его жизнь	1	2
377	находим в	1	2
378	видения и	2	2
379	здесь только	2	2
380	сказать что	3	2
381	нет но	2	2
382	к другим	1	2
383	значение в	5	2
384	во всяком	3	2
385	они не	3	2
386	я и	1	1
387	беседу с	1	1
388	существенное влияние	1	1
389	функции в	1	1
390	и то	4	1
391	он может	1	1
392	к своей	2	1
393	в средние	1	1
394	и есть	1	1
395	далее и	1	1
396	из самых	1	1
397	которое могло	1	1
398	сохраняется но	1	1
399	по преимуществу	3	1
400	характер это	3	1
401	уже указывали	4	1
402	оно было	1	1
403	в какой-то	3	1
404	в доме	1	1
405	из всех	1	1
406	всей ее	1	1
407	на материале	2	1
408	сравнению с	2	1
409	при анализе	1	1
410	входит в	3	1
411	все последующее	1	1
412	дан в	2	1
413	и изучает	2	1
414	иногда прямо	1	1
415	именно к	1	1
416	их к	2	1
417	подсмотреть и	1	1
418	эта форма	2	1
419	его служит	1	1
420	мировой литературе	2	1
421	принадлежит к	2	1
422	на себе	1	1
423	не вполне	1	1
424	биографического времени	7	1
425	и чужого	1	1
426	из того	1	1
427	пространство и	1	1
428	явлений нет	1	1
429	начала в	1	1
430	это время	7	1
431	в ней	4	1
432	и явления	1	1
433	в xix	1	1
434	ни даже	1	1
435	и сами	1	1
436	их жизнь	1	1
437	типа это	1	1
438	в брак	1	1
439	между собой	4	1
440	всем этим	3	1
441	себя а	1	1
442	в широком	2	1
443	разобранных нами	1	1
444	время в	6	1
445	время здесь	3	1
446	этой почве	1	1
447	события в	1	1
448	и человеческой	1	1
449	в нашем	2	1
450	могло быть	4	1
451	но как	1	1
452	а только	2	1
453	эта особенность	1	1
454	менее всего	1	1
455	в новом	1	1
456	вступают в	1	1
457	и лучше	1	1
458	и речи	5	1
459	большое значение	1	1
460	форме и	1	1
461	для этого-то	1	1
462	к третьему	1	1
463	разных типов	1	1
464	характер и	7	1
465	мы проследим	1	1
466	слова эта	1	1
467	типа то	1	1
468	внутренняя жизнь	2	1
469	достаточно назвать	1	1
470	здесь раскрывается	1	1
471	со слугами	1	1
472	однако не	1	1
473	не сливается	1	1
474	переживания и	1	1
475	его специфической	1	1
476	могли бы	1	1
477	нами в	1	1
478	не являются	2	1
479	себе не	1	1
480	он на	1	1
481	второму типу	1	1
482	и пространства	4	1
483	со своей	3	1
484	сливается с	1	1
485	та же	1	1
486	точку зрения	2	1
487	из жизни	1	1
488	что это	1	1
489	в целом	2	1
490	время это	1	1
491	есть для	1	1
492	тоже не	1	1
493	с их	2	1
494	романа но	4	1
495	тому же	2	1
496	а вовсе	1	1
497	в ее	6	1
498	есть одна	1	1
499	наш анализ	1	1
500	сказать в	1	1
501	и историческом	1	1
502	их может	1	1
503	человек не	1	1
504	высшей степени	1	1
505	говорили в	1	1
506	и еще	2	1
507	он должен	2	1
508	и вот	1	1
509	новое и	2	1
510	характер в	2	1
511	в плане	1	1
512	будем говорить	1	1
513	мы говорили	3	1
514	не бывает	1	1
515	одно и	3	1
516	внешний характер	1	1
517	здесь мы	1	1
518	хода жизни	1	1
519	что все	2	1
520	на всю	1	1
521	указывали на	1	1
522	типы и	2	1
523	и характер	2	1
524	третьему типу	1	1
525	или два	1	1
526	неповторимое своеобразие	1	1
527	на этой	4	1
528	непосредственно переходит	1	1
529	не исчерпали	1	1
530	его в	3	1
531	моментом которого	1	1
532	для нее	1	1
533	в отдаленное	1	1
534	и перерождения	2	1
535	моменты в	1	1
536	и соответствующие	1	1
537	лишь на	1	1
538	она становится	3	1
539	ведь в	1	1
540	различных произведениях	1	1
541	самые черты	1	1
542	в них	4	1
543	она и	1	1
544	в высшей	1	1
545	и совершается	1	1
546	жизни то	2	1
547	и определяет	1	1
548	особенно на	1	1
549	место и	3	1
550	романы достоевского	1	1
551	и уже	3	1
552	прямое и	1	1
553	очень важное	1	1
554	жизни но	5	1
555	чем в	2	1
556	на одну	1	1
557	в один	1	1
558	и тогда	1	1
559	в научной	1	1
