N	2gram	Propp_Isto_2	KulturaY
1	и т	19	54
2	т е	29	32
3	и в	15	23
4	в том	6	22
5	не только	18	17
6	в этом	11	16
7	было бы	5	16
8	самом деле	2	14
9	может быть	17	14
10	в самом	1	13
11	что в	12	13
12	не менее	1	12
13	потому что	9	12
14	вопрос о	4	11
15	том что	7	11
16	того чтобы	2	11
17	можно было	5	11
18	в его	6	11
19	того что	3	11
20	а не	5	11
21	можно говорить	1	10
22	у нас	1	10
23	и не	11	10
24	еще не	9	9
25	таким образом	7	9
26	тем не	1	9
27	хотя бы	2	9
28	так как	14	9
29	прежде всего	5	9
30	т д	18	8
31	зависимости от	1	8
32	в виду	2	8
33	уже не	1	8
34	до сих	6	8
35	сих пор	7	8
36	между прочим	3	8
37	как это	3	7
38	в зависимости	1	7
39	все эти	4	7
40	того как	4	7
41	если мы	1	7
42	и что	6	7
43	с другой	2	7
44	сказать что	2	7
45	то же	10	6
46	говорить о	1	6
47	в силу	2	6
48	только в	6	6
49	так и	5	6
50	при этом	4	6
51	с тем	9	6
52	в их	3	6
53	ничего не	7	6
54	связи с	8	6
55	не может	5	6
56	могут быть	2	6
57	по себе	1	6
58	о том	3	6
59	после того	3	6
60	что и	6	6
61	тот же	1	6
62	что он	24	6
63	и есть	5	5
64	как мы	1	5
65	я не	2	5
66	все же	9	5
67	из этих	3	5
68	как бы	6	5
69	что она	5	5
70	как и	2	5
71	здесь можно	5	5
72	не в	7	5
73	вовсе не	1	5
74	не могут	1	5
75	всякого рода	1	5
76	тем что	4	5
77	далеко не	1	5
78	на которых	1	5
79	в связи	5	5
80	что же	1	5
81	не будем	4	5
82	но это	4	5
83	а в	12	5
84	в сущности	2	4
85	как в	5	4
86	вопросом о	1	4
87	в целом	1	4
88	этого слова	1	4
89	что значит	1	4
90	в своей	1	4
91	что такое	1	4
92	не столько	2	4
93	которые в	1	4
94	же мы	2	4
95	тем самым	2	4
96	и о	1	4
97	для нас	4	4
98	а также	2	4
99	один из	8	4
100	с одной	4	4
101	в нашей	2	4
102	что не	1	4
103	слова в	2	4
104	не было	2	4
105	одной стороны	3	4
106	в той	1	4
107	этом случае	5	4
108	то что	12	4
109	в таком	1	4
110	на самом	2	3
111	это и	1	3
112	той же	2	3
113	есть не	1	3
114	мы не	3	3
115	сам по	1	3
116	в ней	4	3
117	время в	1	3
118	только после	4	3
119	то мы	2	3
120	но не	2	3
121	но как	1	3
122	по отношению	3	3
123	отнюдь не	1	3
124	и к	1	3
125	что это	6	3
126	тому же	2	3
127	но на	1	3
128	он не	8	3
129	и с	4	3
130	с этой	1	3
131	мы видели	2	3
132	но если	3	3
133	в которых	2	3
134	и более	2	3
135	она не	5	3
136	в то	1	3
137	как о	1	3
138	на него	5	3
139	в процессе	1	3
140	и именно	2	3
141	был бы	2	3
142	что на	1	3
143	в каком	1	3
144	всего этого	1	3
145	в результате	1	3
146	на вопрос	2	3
147	но и	14	3
148	связь между	1	3
149	отметить что	1	3
150	это не	2	3
151	и только	2	3
152	может иметь	1	3
153	этот вопрос	1	3
154	в какой	1	3
155	и действительно	1	3
156	уже в	2	3
157	ни в	2	3
158	могло бы	1	3
159	то это	6	3
160	именно в	2	3
161	а именно	3	3
162	а с	2	3
163	и пр	7	3
164	xix века	1	3
165	когда мы	2	3
166	по существу	2	3
167	там где	1	3
168	этого рода	1	3
169	к тому	5	3
170	мы должны	4	3
171	другой стороны	2	3
172	они не	4	3
173	также что	2	2
174	отношению к	3	2
175	что эти	4	2
176	мы имеем	15	2
177	на себя	1	2
178	случаи когда	1	2
179	к рассмотрению	2	2
180	здесь не	2	2
181	чем это	1	2
182	а тем	1	2
183	не то	1	2
184	случай когда	1	2
185	не все	2	2
186	отличие от	1	2
187	не просто	2	2
188	что они	10	2
189	связи и	1	2
190	дает нам	2	2
191	как к	1	2
192	смысле этого	2	2
193	когда он	3	2
194	и как	1	2
195	самое важное	1	2
196	увидим что	3	2
197	но в	6	2
198	для которого	1	2
199	еще на	1	2
200	очень много	8	2
201	он в	3	2
202	и тот	1	2
203	как он	3	2
204	так сказать	2	2
205	если же	1	2
206	и если	2	2
207	состоит в	2	2
208	но все	5	2
209	с целью	1	2
210	его в	10	2
211	с другими	2	2
212	приходит в	1	2
213	чем в	1	2
214	такой же	2	2
215	остается в	1	2
216	в этих	11	2
217	в котором	5	2
218	бы привести	2	2
219	в отличие	1	2
220	своего рода	1	2
221	если это	3	2
222	нас к	1	2
223	в таких	2	2
224	дело не	4	2
225	по своему	1	2
226	в русском	2	2
227	бы составить	2	2
228	из всего	1	2
229	совершенно ясно	2	2
230	так в	3	2
231	в пределах	1	2
232	в дальнейшем	1	2
233	мог бы	3	2
234	и здесь	9	2
235	при котором	1	2
236	е к	1	2
237	доходит до	1	2
238	путь к	1	2
239	в двух	1	2
240	вопрос об	1	2
241	все они	1	2
242	именно на	1	2
243	в качестве	3	2
244	дано в	2	2
245	он имеет	2	2
246	а то	2	2
247	в одном	5	2
248	в некоторых	2	2
249	так то	1	2
250	в особенности	2	2
251	себе представить	1	2
252	в свете	2	2
253	подобного рода	1	2
254	о чем	1	2
255	что мы	3	2
256	в частности	1	2
257	эти слова	3	2
258	вместе с	7	2
259	так же	13	2
260	в область	4	2
261	тому как	3	2
262	в тех	2	2
263	здесь идет	1	2
264	быть не	1	2
265	материал для	1	2
266	только для	1	2
