N	2gram	Propp_Isto_3	FransuaR
1	и в	22	41
2	мы уже	6	18
3	таким образом	10	17
4	в нем	9	16
5	и с	4	16
6	тела и	1	15
7	и его	4	13
8	но и	12	13
9	в этом	17	12
10	как мы	8	12
11	все эти	4	11
12	уже говорили	1	11
13	все это	1	11
14	не только	14	10
15	так как	7	10
16	и др	2	10
17	прежде всего	3	10
18	то что	7	10
19	и на	4	9
20	кроме того	1	9
21	во время	6	9
22	о том	3	9
23	здесь в	1	9
24	и все	3	9
25	здесь и	2	8
26	но в	10	8
27	в этой	5	8
28	никогда не	3	8
29	и до	1	7
30	в них	6	7
31	как и	3	7
32	том что	8	7
33	в его	3	7
34	вовсе не	2	7
35	у него	3	7
36	в особенности	2	7
37	связаны с	1	7
38	как бы	1	7
39	что в	15	7
40	также и	1	6
41	например в	2	6
42	в то	2	6
43	в образе	1	6
44	один из	5	6
45	мы видим	8	6
46	вместе с	9	6
47	или в	11	6
48	сказать что	3	6
49	что он	9	6
50	и он	2	5
51	в ее	1	5
52	в своем	2	5
53	что это	1	5
54	человеческого тела	1	5
55	то же	6	5
56	той же	2	5
57	но он	4	5
58	во всем	1	5
59	тем что	4	5
60	так и	2	5
61	и что	2	5
62	а также	2	5
63	из них	7	5
64	в одном	2	5
65	большинстве случаев	2	5
66	там где	7	5
67	так же	3	5
68	одним из	4	4
69	самом деле	1	4
70	в ней	2	4
71	как в	2	4
72	и как	3	4
73	а затем	3	4
74	в другом	2	4
75	не в	4	4
76	даже в	2	4
77	но они	2	4
78	все же	5	4
79	у нас	4	4
80	роль в	2	4
81	с ним	1	4
82	все время	2	4
83	тот же	1	4
84	с одной	2	4
85	именно на	1	4
86	уже в	1	4
87	в большинстве	1	4
88	в котором	2	4
89	и даже	2	4
90	с другой	7	4
91	одной стороны	2	4
92	и от	3	4
93	а в	6	4
94	не может	4	4
95	из этого	1	4
96	все что	3	4
97	он сам	1	3
98	в чем	3	3
99	как у	1	3
100	мы будем	1	3
101	в одной	3	3
102	с этим	8	3
103	перед нами	1	3
104	при этом	2	3
105	и сам	1	3
106	в плане	1	3
107	связанных с	2	3
108	на все	2	3
109	с другими	1	3
110	было бы	3	3
111	и их	1	3
112	также что	1	3
113	в огромном	1	3
114	потому что	3	3
115	только с	1	3
116	есть только	2	3
117	они и	3	3
118	как один	1	3
119	никак не	1	3
120	до сих	5	3
121	к нему	5	3
122	в него	2	3
123	того что	5	3
124	одной из	1	3
125	мы увидим	3	3
126	только в	4	3
127	конечно не	1	3
128	в начале	1	3
129	до того	1	3
130	что не	2	3
131	связано с	4	3
132	вход в	1	3
133	в данном	4	3
134	с миром	2	3
135	и не	12	3
136	с этой	1	3
137	сих пор	5	3
138	но это	3	3
139	не мог	2	3
140	в книге	1	3
141	и для	2	3
142	жизни и	2	3
143	они не	4	3
144	связана с	3	2
145	и то	2	2
146	это и	1	2
147	с точки	1	2
148	должна быть	1	2
149	же роли	1	2
150	мы не	1	2
151	не будем	3	2
152	но уже	1	2
153	из того	2	2
154	в народных	1	2
155	начало и	1	2
156	из земли	4	2
157	но конечно	2	2
158	землю и	1	2
159	но не	7	2
160	в новом	1	2
161	что они	8	2
