N	2gram	Losev_Dial_4	Hudozhes
1	и в	15	28
2	том что	10	19
3	в ее	2	18
4	и не	30	18
5	в том	11	15
6	а не	18	14
7	в этом	11	13
8	не в	8	13
9	о том	5	12
10	перед нами	6	11
11	не только	8	11
12	при этом	2	11
13	как и	7	11
14	в его	4	11
15	уже не	9	10
16	в себе	8	9
17	но и	4	9
18	так и	5	8
19	что он	7	8
20	себя в	2	8
21	в жизни	5	8
22	в душе	1	8
23	может быть	17	8
24	я не	5	7
25	что она	5	7
26	об этом	3	7
27	в частности	2	7
28	как это	2	7
29	и все	11	7
30	с ним	3	7
31	жизни в	1	7
32	я и	1	6
33	в котором	2	6
34	то же	9	6
35	не было	2	6
36	и с	4	6
37	в своей	3	6
38	в то	6	6
39	тем что	2	6
40	если бы	6	6
41	можно сказать	5	6
42	это не	12	6
43	а в	1	6
44	то что	16	6
45	жизни и	4	6
46	с его	5	5
47	в этой	4	5
48	как в	3	5
49	в самом	2	5
50	что это	13	5
51	в своем	5	5
52	не менее	2	5
53	никогда не	2	5
54	ничего не	17	5
55	чужой жизни	1	5
56	и его	7	5
57	в детстве	1	5
58	она не	4	5
59	его жизни	1	5
60	одно из	1	5
61	наряду с	1	5
62	как бы	14	5
63	да и	2	5
64	с ее	10	5
65	что в	7	5
66	а между	1	4
67	и т	17	4
68	своей жизни	1	4
69	то в	5	4
70	подобно тому	4	4
71	человека в	1	4
72	он не	1	4
73	и уже	4	4
74	тем не	2	4
75	для нее	2	4
76	же время	6	4
77	и сама	1	4
78	как будто	2	4
79	и о	8	4
80	того чтобы	5	4
81	вслед за	1	4
82	что они	4	4
83	только в	7	4
84	в качестве	2	4
85	что и	6	4
86	как раз	4	4
87	для того	5	4
88	говорит о	3	4
89	превращается в	1	4
90	то и	2	4
91	не может	11	4
92	тому как	4	4
93	у вас	1	4
94	о своем	1	4
95	бы и	3	4
96	чтобы не	1	3
97	человека и	2	3
98	едва ли	3	3
99	и он	1	3
100	в ней	5	3
101	еще не	4	3
102	и на	5	3
103	со стороны	3	3
104	бы не	2	3
105	как он	1	3
106	в нем	5	3
107	можно было	1	3
108	что все	4	3
109	мы уже	3	3
110	с другими	1	3
111	было бы	9	3
112	в это	1	3
113	в них	2	3
114	мы с	1	3
115	что было	2	3
116	личность в	1	3
117	как о	2	3
118	личности в	5	3
119	ни о	3	3
120	к себе	1	3
121	как только	5	3
122	в человеке	2	3
123	и это	8	3
124	не могу	1	3
125	ни слова	1	3
126	все его	1	3
127	к нему	1	3
128	одной из	2	3
129	с ними	4	3
130	и ее	8	3
131	с одной	1	3
132	теперь же	1	3
133	с нею	1	3
134	в одном	4	3
135	что на	2	3
136	с другой	1	3
137	и тех	2	3
138	все время	1	3
139	прежде всего	11	3
140	человек в	1	3
141	так же	4	3
142	в состоянии	1	3
143	все это	9	3
144	или в	7	3
145	будто бы	1	3
146	все они	1	3
147	на фоне	1	3
148	о себе	1	3
149	есть и	3	3
150	во сне	1	3
151	все что	2	3
152	говорили о	1	2
153	же как	1	2
154	и то	3	2
155	но тем	1	2
156	той же	5	2
157	а как	2	2
158	говорить о	11	2
159	личности с	3	2
160	он сам	1	2
161	отношение к	1	2
162	тоже не	2	2
163	бытия на	1	2
164	все же	2	2
165	не думал	1	2
166	но в	3	2
167	та же	3	2
168	жизни так	1	2
169	в нашем	1	2
170	из этих	2	2
171	не более	1	2
172	и становится	1	2
173	не сводимой	1	2
174	чего не	3	2
175	т д	15	2
176	но именно	2	2
177	о которой	1	2
178	не как	4	2
179	на этом	3	2
180	прежде чем	2	2
181	оно не	2	2
182	однако в	2	2
183	не будет	2	2
184	же не	1	2
185	лишь в	2	2
186	его в	1	2
187	это было	2	2
188	о которых	1	2
189	и тогда	2	2
190	со всей	2	2
191	же я	1	2
192	место в	1	2
193	с точки	9	2
194	она в	3	2
195	знает и	1	2
196	что я	5	2
197	сам он	1	2
198	ибо в	1	2
199	дело не	1	2
200	того как	2	2
201	одна из	1	2
202	не по	2	2
203	только не	3	2
204	в основе	10	2
205	бытия как	1	2
206	в четвертом	1	2
207	они и	1	2
208	приходит к	1	2
209	как мы	1	2
210	данном случае	1	2
211	она может	1	2
212	роль в	1	2
213	те же	1	2
214	и опять	1	2
215	том как	2	2
216	в последней	1	2
217	все те	1	2
218	о нем	2	2
219	того или	2	2
220	жизни он	1	2
221	во втором	1	2
222	и только	2	2
223	и об	3	2
224	один из	4	2
225	зная что	1	2
226	уже одно	1	2
227	именно на	1	2
228	с какой	1	2
229	же и	2	2
230	и у	1	2
231	в виде	3	2
232	его и	1	2
233	ни с	4	2
234	себе в	1	2
235	из них	2	2
236	вовсе не	6	2
237	или иной	1	2
238	именно в	5	2
239	как же	5	2
240	себя и	3	2
241	что не	3	2
242	именно так	2	2
243	однако и	1	2
244	когда же	2	2
245	жизнь в	1	2
246	нет ничего	6	2
247	вместе с	2	2
248	что личность	2	2
249	в духе	1	2
250	этот смысл	1	2
251	в данном	3	2
252	видит в	1	2
253	не зная	1	2
254	он будет	1	2
255	я с	1	2
256	сам не	1	2
257	что же	2	2
258	в контексте	1	2
259	и от	1	2
260	только для	3	2
261	не является	1	2
262	и для	5	2
263	отнюдь не	4	2
264	в голову	1	2
265	это уже	1	2
266	у которого	1	2
267	потому что	10	2
268	хотя бы	4	2
269	давно уже	1	2
270	точки зрения	14	2
271	личности и	10	2
272	сказать что	6	2
273	что даже	2	2
274	т е	46	2
275	самое что	2	2
276	как на	1	2
277	тем самым	3	2
278	гораздо более	1	2
279	одних и	2	1
280	переходя в	3	1
281	отношения к	3	1
282	в сфере	5	1
283	мешало ему	1	1
284	знать в	1	1
285	и через	1	1
286	течение всей	1	1
287	в сердце	1	1
288	тех же	2	1
289	это и	9	1
290	с какой-то	1	1
291	мы имели	3	1
292	последней главе	1	1
293	и так	2	1
294	за все	1	1
295	к другому	1	1
296	когда это	1	1
297	личности то	1	1
298	также и	4	1
299	жизни для	1	1
300	мы имеем	5	1
301	мы не	9	1
302	что если	3	1
303	истины и	1	1
304	существования это	1	1
305	видно как	1	1
306	в сущности	5	1
307	так она	1	1
308	жизни это	1	1
309	кто же	1	1
310	из ее	2	1
311	это время	1	1
312	имя и	1	1
313	двух или	2	1
314	не нужно	2	1
315	на них	1	1
316	и личность	1	1
317	во всех	2	1
318	природы и	2	1
319	и стало	4	1
320	точка зрения	1	1
321	к богу	1	1
322	с отцом	1	1
323	в общем	1	1
324	себе и	2	1
325	не просто	7	1
326	друг от	1	1
327	нет и	2	1
328	или иное	3	1
329	за пределы	3	1
330	и чем	2	1
331	через минуту	1	1
332	ни одна	2	1
333	в течение	4	1
334	его я	1	1
335	не видно	2	1
336	в одной	1	1
337	в той	1	1
338	под этой	1	1
339	как к	1	1
340	на минуту	1	1
341	и нет	3	1
342	остановиться на	1	1
343	хотя и	6	1
344	когда он	3	1
345	но для	2	1
346	имеет в	1	1
347	себе не	2	1
348	от этого	3	1
349	о самом	1	1
350	в которой	2	1
351	ни один	2	1
352	так или	1	1
353	все эти	3	1
354	и тот	1	1
355	ничего и	1	1
356	личности но	3	1
357	но ведь	1	1
358	лица и	1	1
359	претендует на	2	1
360	человек не	1	1
361	частности и	1	1
362	что одна	1	1
363	жизнью и	1	1
364	все ее	1	1
365	с чем	1	1
366	личностного бытия	1	1
367	же о	2	1
368	к миру	1	1
369	еще раньше	1	1
370	нее и	1	1
371	же это	5	1
372	и когда	2	1
373	раз это	2	1
374	в силу	4	1
375	содержит в	1	1
376	их в	1	1
377	людей и	1	1
378	не бывает	1	1
379	и заключается	1	1
380	но все	2	1
381	тут не	2	1
382	слова не	1	1
383	то ни	4	1
384	в тисках	1	1
385	том случае	1	1
386	а его	1	1
387	г в	1	1
388	со слезами	1	1
389	и других	1	1
390	ведь от	1	1
391	зрения и	1	1
392	эти два	2	1
393	и тем	6	1
394	даже в	1	1
395	где-нибудь на	2	1
396	о личности	10	1
397	бы уже	1	1
398	только одно	1	1
399	не понимают	1	1
400	быть только	1	1
401	она и	1	1
402	всю жизнь	1	1
403	не всегда	3	1
404	для чего	1	1
405	в москве	1	1
406	выйти за	5	1
407	к реальной	1	1
408	он от	1	1
409	в один	3	1
410	не мог	2	1
411	а личность	1	1
412	и еще	1	1
413	говорилось в	1	1
414	бытии и	3	1
415	и при	2	1
416	никак не	2	1
417	ее внутренней	1	1
418	бы такую	1	1
419	человек и	1	1
420	привязанность к	1	1
421	и смерть	1	1
422	на месте	1	1
423	то для	1	1
424	личность о	1	1
425	а потом	1	1
426	говорил о	2	1
427	как символ	1	1
428	знаем что	1	1
429	от себя	2	1
430	и другого	1	1
431	собой один	1	1
432	стало быть	15	1
433	просто с	1	1
434	понимают что	1	1
435	но он	1	1
436	и более	1	1
437	абсолютная истина	1	1
438	не могли	2	1
439	в конце	1	1
440	что сам	1	1
441	том же	1	1
442	не должна	1	1
443	в словах	3	1
444	на образ	1	1
445	же такое	1	1
446	и притом	3	1
447	и какие	1	1
448	что с	2	1
449	виду что	1	1
450	и другое	2	1
451	то чего	1	1
452	дело в	1	1
453	ее с	1	1
454	на себе	5	1
455	тайна и	1	1
456	не вызывает	1	1
457	можно судить	2	1
458	во всякой	1	1
459	чем не	1	1
460	та или	3	1
461	не могло	1	1
462	всей его	2	1
463	личности которая	2	1
464	найти в	3	1
465	и всегда	1	1
466	как два	1	1
467	это то	1	1
468	имеем дело	1	1
469	о ней	2	1
470	учения о	1	1
471	или иная	2	1
472	личности так	1	1
473	не случается	1	1
474	того в	1	1
475	сама жизнь	1	1
476	такая же	1	1
477	и чувства	1	1
478	и чувство	1	1
479	но теперь	1	1
480	хочет быть	1	1
481	и оказывается	2	1
482	за его	2	1
483	в области	3	1
484	однако это	1	1
485	ему не	1	1
486	именно оно	1	1
487	об эстетической	1	1
488	когда мы	1	1
489	есть только	3	1
490	для личности	2	1
491	ли не	1	1
492	отличается от	1	1
493	всего в	1	1
494	от нее	3	1
495	той или	4	1
496	что остается	1	1
497	это я	1	1
498	не предполагает	1	1
499	при анализе	1	1
500	потому не	1	1
501	от друга	1	1
502	себя до	1	1
503	то или	3	1
504	отношениях к	1	1
505	нет никакой	1	1
506	в себя	5	1
507	в дальнейшем	1	1
508	к смерти	1	1
509	может дать	2	1
510	и необходимости	3	1
511	ее осуществления	1	1
512	реальной жизни	1	1
513	в плоскости	1	1
514	и этого	1	1
515	это только	1	1
516	жизнь и	2	1
517	мы в	1	1
518	этой жизни	2	1
519	он к	1	1
520	на что	2	1
521	по себе	13	1
522	в разных	2	1
523	образом в	1	1
524	и поведения	1	1
525	она могла	1	1
526	никогда и	2	1
527	и здесь	1	1
528	только бы	1	1
529	что перед	1	1
530	но мы	2	1
531	и что	9	1
532	в глаза	1	1
533	после того	1	1
534	в эстетической	1	1
535	заключается в	2	1
536	все в	1	1
537	и лишь	1	1
538	или иначе	2	1
539	и всякая	1	1
540	этот момент	3	1
541	должно было	1	1
542	и хорошо	1	1
543	по случаю	1	1
544	чувство но	1	1
545	чем и	1	1
546	в другой	1	1
547	тотчас же	3	1
548	не знаю	1	1
549	вся жизнь	1	1
550	судить по	1	1
551	того что	13	1
552	быть и	3	1
553	но с	1	1
554	оно и	3	1
555	а если	3	1
556	бы эти	1	1
557	есть жизнь	1	1
558	о вещи	1	1
559	субъекта в	1	1
560	и потому	3	1
561	но как	2	1
562	во времени	1	1
563	и теперь	1	1
564	не мешает	2	1
565	без этого	1	1
566	так что	6	1
567	для всех	3	1
568	уже в	1	1
569	мы получим	1	1
570	в нашей	2	1
571	еще одну	1	1
572	таится в	1	1
573	легко может	1	1
574	за ним	1	1
575	где бы	2	1
576	сущность и	1	1
577	к своим	1	1
578	их как	1	1
579	будет не	1	1
580	несомненно это	1	1
581	непонятно почему	1	1
582	не для	1	1
583	когда вдруг	2	1
584	так как	14	1
585	для меня	2	1
586	не о	4	1
587	отношении к	2	1
588	от того	2	1
589	на том	1	1
590	бы это	1	1
591	были бы	1	1
592	и неизвестно	1	1
593	д он	1	1
594	без того	3	1
595	ней и	1	1
596	и даже	6	1
597	что человек	2	1
598	догадаться что	1	1
599	а именно	6	1
600	поверхности земли	1	1
601	это все	2	1
602	такое же	1	1
603	по всей	1	1
604	слитых в	1	1
605	только по	1	1
606	что бы	1	1
607	образе это	1	1
608	к личности	1	1
609	церкви и	1	1
610	у меня	1	1
611	соединенного с	1	1
612	теперь она	1	1
613	до конца	1	1
614	не то	1	1
615	красота в	1	1
616	стороны в	1	1
617	и она	1	1
618	идея а	1	1
619	ни на	6	1
620	в лесу	1	1
621	как одно	2	1
622	человека к	1	1
623	не удается	1	1
624	было непонятно	1	1
625	при переходе	1	1
626	в пределах	1	1
627	к жизни	3	1
628	еще нет	1	1
