N	3gram	Bakhtin_Pr_5	Psycholo
1	для того чтобы	1	19
2	в том что	2	14
3	о том что	1	6
4	к тому что	1	6
5	мы увидим что	2	6
6	в самом деле	1	5
7	до сих пор	1	5
8	с другой стороны	3	5
9	мы могли бы	1	4
10	заключает в себе	1	4
11	и как бы	1	4
12	друг к другу	3	4
13	не только не	1	4
14	никак не может	1	3
15	то же самое	1	3
16	сам по себе	2	3
17	вместе с тем	1	3
18	и то что	1	3
19	одно и то	3	3
20	и то же	3	3
21	то что он	1	3
22	с самого начала	8	3
23	можно было бы	2	3
24	друг с другом	4	3
25	в этом отношении	1	3
26	и того же	1	2
27	сводится к тому	2	2
28	потому что в	1	2
29	одного и того	1	2
30	в этом случае	1	2
31	может быть и	1	2
32	с точки зрения	2	2
33	в отличие от	2	2
34	то что в	1	2
35	то что оно	1	2
36	в данном случае	1	2
37	в конце концов	3	2
38	мы сейчас увидим	1	2
39	в том и	1	2
40	не может быть	3	2
41	и в самом	3	2
42	вопрос о том	1	2
43	по его мнению	1	2
44	той или иной	4	2
45	можно сказать что	1	2
46	друг от друга	1	2
47	для этого необходимо	2	2
48	как бы в	1	2
49	на самом деле	9	2
50	могли бы сказать	1	2
51	именно потому что	2	2
52	на этом противоречии	1	1
53	в чем не	1	1
54	ко всему тому	1	1
55	от него и	1	1
56	дело в том	1	1
57	по отношению к	6	1
58	в этом смысле	3	1
59	а в виде	1	1
60	том что он	1	1
61	что это действительно	1	1
62	сейчас же превращается	1	1
63	них как на	1	1
64	и в этом	2	1
65	например в том	1	1
66	не кажется ли	2	1
67	что он не	1	1
68	в целом в	1	1
69	что в нем	1	1
70	к тому чтобы	2	1
71	к этому мы	1	1
72	том или ином	1	1
73	еще далеко не	1	1
74	с ними в	1	1
75	почти никогда не	1	1
76	по крайней мере	1	1
77	как если бы	1	1
78	и не в	2	1
79	прямо противоположном направлении	1	1
80	что даже и	1	1
81	и не принимает	1	1
82	глазах и в	1	1
83	как бы снова	1	1
84	то время как	1	1
85	в том или	1	1
86	к другому и	2	1
87	самого героя и	2	1
88	тому о чем	1	1
89	и что он	2	1
90	смысле этого слова	2	1
91	но она не	1	1
92	как будто бы	1	1
93	благодаря тому что	1	1
94	художественное произведение в	1	1
95	на них как	1	1
96	то есть не	1	1
97	к другу как	1	1
98	видели что в	1	1
99	не может и	1	1
100	в начале романа	1	1
101	и в том	1	1
102	заставляет своих героев	1	1
103	потому что они	1	1
104	то новое что	1	1
105	ни в чем	1	1
106	в нем нет	1	1
107	из которых каждый	1	1
108	в прямо противоположном	1	1
109	в то время	1	1
110	в свою очередь	1	1
111	рядом с этим	1	1
112	незаметно для читателя	1	1
113	и что все	2	1
114	самого начала в	1	1
115	мы видели что	1	1
116	на всем протяжении	1	1
117	героя он дает	1	1
118	мы уже указывали	1	1
119	в романах достоевского	4	1
120	пока еще в	1	1
121	тем что он	1	1
122	мы еще не	1	1
123	но к этому	1	1
124	он как бы	1	1
125	и в другом	1	1
