N	2gram	Vygotskiy__3	FransuaR
1	и в	25	65
2	как бы	10	22
3	и не	10	22
4	вовсе не	1	18
5	в сущности	1	16
6	в том	23	16
7	в этом	14	15
8	но в	1	14
9	в нем	2	13
10	в условиях	1	13
11	мы уже	5	12
12	и на	6	11
13	прежде всего	4	11
14	все эти	7	10
15	не только	6	10
16	и его	2	10
17	так и	5	10
18	но и	4	10
19	и потому	2	10
20	том числе	1	10
21	во всех	1	9
22	в эпоху	1	9
23	в его	15	9
24	все это	6	9
25	за пределы	1	8
26	всех этих	2	8
27	в своем	4	8
28	в основе	16	8
29	в дальнейшем	1	8
30	и даже	1	8
31	здесь в	1	8
32	по своему	11	8
33	его в	3	7
34	точки зрения	6	7
35	уже говорили	5	7
36	в области	7	7
37	только в	10	7
38	числе и	1	7
39	они были	1	6
40	в ней	1	6
41	еще не	4	6
42	все же	6	6
43	и у	6	6
44	главным образом	2	6
45	при этом	5	6
46	том что	20	6
47	в отношении	6	6
48	никогда не	4	6
49	тела и	1	6
50	как мы	8	6
51	нашей работы	1	6
52	в значительной	1	6
53	одно из	1	6
54	так как	12	6
55	может быть	13	6
56	сказать что	4	6
57	с его	2	5
58	отличие от	6	5
59	его развития	3	5
60	как в	9	5
61	с их	2	5
62	в них	2	5
63	как и	15	5
64	есть в	1	5
65	в своей	2	5
66	между людьми	1	5
67	потому что	6	5
68	той или	2	5
69	между тем	3	5
70	и одновременно	2	5
71	для него	5	5
72	в одном	2	5
73	или иной	3	5
74	превращается в	1	5
75	связь с	3	5
76	в частности	4	5
77	в той	1	5
78	и все	4	5
79	в своих	2	5
80	и до	1	4
81	начала в	1	4
82	и к	5	4
83	в самом	3	4
84	в этой	5	4
85	входит в	5	4
86	в отличие	6	4
87	не в	6	4
88	до сих	1	4
89	мы остановимся	2	4
90	на всех	1	4
91	связи с	9	4
92	в жизни	3	4
93	из них	4	4
94	отношение к	1	4
95	выходит за	1	4
96	сих пор	1	4
97	это как	1	4
98	для нас	2	4
99	между ними	3	4
100	в применении	1	3
101	по его	1	3
102	мы и	2	3
103	мы будем	2	3
104	менее всего	1	3
105	не просто	1	3
106	связанный с	1	3
107	в себя	3	3
108	уже не	2	3
109	но все	2	3
110	то что	15	3
111	в себе	2	3
112	но на	3	3
113	понимания и	1	3
114	и с	1	3
115	на этой	5	3
116	и других	2	3
117	в новое	2	3
118	в ее	1	3
119	с точки	1	3
120	но это	5	3
121	даже в	1	3
122	эти формы	2	3
123	на котором	2	3
124	по своей	7	3
125	этом отношении	3	3
126	и здесь	2	3
127	не могут	4	3
128	всегда в	1	3
129	в виду	1	3
130	она была	1	3
131	и вообще	1	3
132	с ним	4	3
133	о нем	1	3
134	с другой	6	3
135	и во	2	3
136	во всей	1	3
137	в форме	1	3
138	что он	6	3
139	но как	3	3
140	где они	2	3
141	в известной	1	3
142	друг друга	4	3
143	как раз	1	3
144	связан с	2	3
145	связаны с	3	3
146	и эта	2	3
147	в ряду	1	3
148	и их	3	3
149	применении к	1	3
150	в тех	2	3
151	в состоянии	1	3
