N	2gram	Vinokur_Ku_1	FransuaR
1	и в	24	29
2	таким образом	12	20
3	и не	12	16
4	в этой	3	13
5	и все	2	13
6	но в	2	12
7	как и	2	12
8	и на	4	11
9	в этом	14	11
10	так и	7	11
11	то же	8	10
12	не только	10	10
13	в то	2	10
14	как мы	1	10
15	все эти	6	9
16	и с	5	9
17	его в	1	9
18	в конце	1	9
19	вовсе не	10	9
20	но и	6	9
21	же время	2	8
22	и его	5	8
23	в его	12	8
24	прежде всего	9	8
25	как бы	7	8
26	в них	7	7
27	мы видели	1	7
28	в том	30	7
29	так как	9	7
30	еще и	5	7
31	так же	4	7
32	в сущности	3	6
33	своего рода	1	6
34	но он	1	6
35	здесь в	1	6
36	в большинстве	2	6
37	из них	4	6
38	это и	4	5
39	что это	5	5
40	в нем	4	5
41	большинстве случаев	1	5
42	в своей	2	5
43	до конца	2	5
44	рядом с	5	5
45	это не	7	5
46	поэтому и	1	5
47	далеко не	1	5
48	сказать что	1	5
49	и по	1	5
50	того же	4	5
51	i гл	1	5
52	также и	2	4
53	связана с	1	4
54	на самом	2	4
55	и есть	2	4
56	в которой	6	4
57	еще не	5	4
58	с его	4	4
59	с помощью	7	4
60	в нашем	1	4
61	связанные с	1	4
62	точки зрения	14	4
63	но они	1	4
64	в результате	5	4
65	в литературе	1	4
66	и одновременно	1	4
67	что он	6	4
68	конечно не	2	4
69	тем что	8	4
70	связан с	1	4
71	с другой	7	4
72	по своему	1	4
73	только для	1	4
74	но это	1	4
75	все это	6	4
76	один из	4	4
77	перед нами	1	4
78	то что	9	4
79	есть и	1	4
80	жизни и	1	4
81	по преимуществу	2	3
82	той же	3	3
83	и здесь	3	3
84	в ней	6	3
85	в чем	1	3
86	его так	2	3
87	но как	1	3
88	как к	1	3
89	в своем	3	3
90	и как	2	3
91	более или	3	3
92	в себе	3	3
93	при этом	6	3
94	он не	2	3
95	всех этих	1	3
96	и вот	1	3
97	и сам	1	3
98	для того	16	3
99	своего времени	2	3
100	в году	1	3
101	том что	21	3
102	или менее	3	3
103	вернемся к	1	3
104	того чтобы	17	3
105	в разных	2	3
106	конечно и	1	3
107	основываясь на	1	3
108	здесь не	3	3
109	в ее	1	3
110	в дальнейшем	1	3
111	роль в	4	3
112	что у	1	3
113	известной мере	1	3
114	имеется в	1	3
115	образом в	1	3
116	слов и	1	3
117	все время	1	3
118	того что	9	3
119	что здесь	1	3
120	с ними	4	3
121	и так	1	3
122	в качестве	7	3
123	же и	2	3
124	и других	1	3
125	и их	1	3
126	в известной	1	3
127	мы можем	1	3
128	не случайно	6	3
129	и даже	3	3
130	превращается в	2	3
131	на эту	2	3
132	там где	4	3
133	с него	2	3
134	все же	12	3
135	тот же	2	3
136	другой стороны	6	3
137	в частности	4	3
138	но вернемся	1	2
139	и то	3	2
140	значение это	1	2
141	все те	2	2
142	с таким	1	2
143	и со	1	2
144	в виду	5	2
145	так называемые	3	2
146	в числе	2	2
147	в различных	1	2
148	с одной	1	2
149	но не	5	2
150	если в	2	2
151	что они	4	2
152	в одной	1	2
153	как в	4	2
154	кроме того	1	2
155	хотя и	3	2
156	бы не	1	2
157	как он	1	2
158	так сказать	5	2
159	на его	3	2
160	на этом	1	2
161	может быть	13	2
162	он знал	1	2
163	и мы	2	2
164	в жизни	1	2
165	ни в	2	2
166	соответствии с	3	2
167	не мог	2	2
168	на первый	1	2
169	в этих	4	2
170	бы на	2	2
171	и при	2	2
172	наших дней	1	2
173	в котором	3	2
174	с точки	9	2
175	в их	3	2
176	не столько	2	2
177	большую роль	1	2
178	что я	2	2
179	том же	2	2
180	числе прочих	1	2
181	и под	2	2
182	дело в	1	2
183	весь этот	1	2
184	но только	1	2
185	никогда не	2	2
186	учения о	1	2
187	связи с	7	2
188	уже и	3	2
189	как будто	1	2
190	с полной	1	2
191	к тому	5	2
192	где он	1	2
193	о том	9	2
194	на нем	1	2
195	же не	1	2
196	в себя	1	2
197	или в	2	2
198	было в	2	2
199	сам он	1	2
200	связанных с	1	2
201	во второй	1	2
202	поэтому в	1	2
203	с ним	5	2
204	тех кто	1	2
205	на этой	1	2
206	а также	1	2
207	также в	1	2
208	он стал	1	2
209	мы увидим	3	2
210	то он	1	2
211	это же	1	2
212	до наших	1	2
213	себя в	1	2
214	есть в	4	2
215	уже не	8	2
216	и у	1	2
217	уже в	3	2
218	его и	1	2
219	их как	1	2
220	в новом	1	2
221	как раз	8	2
222	в других	1	2
223	даже и	3	2
224	в особенности	3	2
225	со стороны	4	2
226	живой и	1	2
227	именно в	6	2
228	к которому	3	2
229	в ряде	2	2
230	нового времени	1	2
231	одной стороны	1	2
232	они не	3	2
233	не на	4	2
234	в слове	2	2
235	о чем	2	2
236	в той	5	2
237	в словах	1	2
238	да и	1	2
239	мы сказали	1	2
240	о его	1	2
241	между прочим	2	2
242	и для	2	2
243	этого рода	6	2
244	еще раз	1	2
245	здесь только	2	2
246	жизни в	1	2
247	его к	3	2
248	нет ничего	1	2
249	между ними	2	2
250	их с	1	2
251	не может	7	2
252	но эти	1	2
253	как на	3	2
254	только в	11	2
255	в своих	1	2
256	к этому	1	2
257	также было	1	1
258	смысле слова	1	1
259	ту же	1	1
260	он также	1	1
261	он о	1	1
262	же как	1	1
263	и должны	1	1
264	вряд ли	1	1
265	на месте	2	1
266	теперь весь	1	1
