N	2gram	Voloshinov_1	Myshleni
1	мышления и	1	40
2	и речи	2	38
3	речи и	3	28
4	точки зрения	34	26
5	таким образом	17	26
6	в том	6	24
7	и в	19	23
8	том что	3	21
9	в целом	1	20
10	с точки	20	18
11	в этом	16	17
12	того чтобы	5	17
13	то что	8	17
14	не только	8	16
15	так же	7	16
16	говорит он	2	15
17	того что	3	15
18	для того	4	15
19	как и	12	14
20	речи в	3	14
21	может быть	26	14
22	но и	8	14
23	в его	6	14
24	что в	4	14
25	с помощью	6	13
26	не может	24	12
27	и мышления	1	11
28	сказать что	4	11
29	как бы	15	11
30	в отношении	4	10
31	с другой	5	10
32	прежде всего	13	10
33	внутренней речи	9	9
34	и с	2	9
35	между тем	3	9
36	в качестве	2	9
37	одной стороны	1	9
38	другой стороны	6	9
39	и не	26	9
40	не является	4	9
41	то же	7	8
42	мысли к	1	8
43	самого начала	4	8
44	в процессе	14	8
45	в основе	2	8
46	с самого	4	8
47	и на	4	8
48	нашей работы	3	8
49	с одной	1	8
50	этой проблемы	4	8
51	мышления в	1	8
52	речи как	2	8
53	мы не	6	7
54	вопрос о	4	7
55	по отношению	3	7
56	в самом	10	7
57	в этой	1	7
58	в другом	2	7
59	с тем	1	7
60	в то	3	7
61	мы могли	1	7
62	и ее	3	7
63	так как	2	7
64	что он	2	7
65	отношению к	2	7
66	же как	2	6
67	в сущности	3	6
68	все это	3	6
69	столь же	1	6
70	независимо от	2	6
71	с этим	4	6
72	могли бы	1	6
73	в себе	2	6
74	лишь в	9	6
75	и тем	1	6
76	с этой	2	6
77	функции и	1	6
78	мысли и	4	6
79	и его	19	6
80	о том	2	6
81	только в	9	6
82	между этими	2	6
83	мы можем	2	6
84	тем что	2	6
85	от того	4	6
86	именно в	5	6
87	потому что	1	6
88	между собой	2	5
89	бы в	2	5
90	и как	3	5
91	но в	7	5
92	он не	3	5
93	и более	2	5
94	представить себе	1	5
95	если бы	2	5
96	тем самым	1	5
97	для этого	1	5
98	по себе	4	5
99	тому что	2	5
100	значение слова	1	5
101	мысли в	2	5
102	всех тех	1	5
103	по своей	1	5
104	как мы	13	5
105	связан с	1	5
106	и т.д	2	5
107	и что	1	5
108	звуковой стороны	1	5
109	можно сказать	3	5
110	так и	11	5
111	что для	1	5
112	слова и	3	5
113	что мы	1	5
114	и все	5	5
115	мы должны	3	5
116	из этого	2	5
117	в какой	3	5
118	в своих	2	5
119	в котором	3	4
120	высшей степени	3	4
121	которую мы	1	4
122	в чем	2	4
123	с его	1	4
124	но не	1	4
125	как в	4	4
126	все остальные	2	4
127	целый ряд	3	4
128	и к	3	4
129	все эти	7	4
130	к единству	2	4
131	при этом	8	4
132	их в	1	4
133	проблемы и	1	4
134	что все	2	4
135	было бы	4	4
136	ни в	2	4
137	в высшей	3	4
138	в своей	3	4
139	не столько	4	4
140	не в	5	4
141	мышление в	1	4
142	этом отношении	3	4
143	с другом	1	4
144	к тому	2	4
145	должен быть	1	4
146	речи мы	1	4
147	внутренняя речь	9	4
148	приводит к	1	4
149	по мере	2	4
150	во всей	1	4
151	мы видим	1	4
152	для всех	2	4
153	в одном	1	4
154	как раз	2	4
155	это положение	2	4
156	до сих	8	4
157	одну из	2	4
158	по существу	1	4
159	друг с	1	4
160	этого слова	2	4
161	сих пор	8	4
162	этом вопросе	2	4
163	в результате	9	4
164	хотя бы	5	4
165	в свою	2	4
166	к этому	5	4
167	не остается	2	3
168	и то	1	3
169	связи между	5	3
170	самом деле	10	3
171	из которых	2	3
172	ответ на	1	3
173	в общем	1	3
174	друг от	1	3
175	в одной	2	3
176	в своем	2	3
177	все же	8	3
178	еще на	1	3
179	в которой	3	3
180	что это	1	3
181	из этих	2	3
182	всей проблемы	1	3
183	как он	2	3
184	друг другу	1	3
185	и если	1	3
186	всех остальных	2	3
187	его не	1	3
188	на все	1	3
189	к анализу	1	3
190	всегда и	1	3
191	мысль и	2	3
192	мы говорили	3	3
193	должны были	1	3
194	образом и	1	3
195	психической жизни	4	3
196	на эти	1	3
197	она не	2	3
198	тогда когда	1	3
199	не могло	2	3
200	ничего не	6	3
201	в области	3	3
202	в каком	3	3
203	могут быть	2	3
204	же самое	3	3
205	и это	3	3
206	от друга	1	3
207	свою очередь	2	3
208	можно было	2	3
209	об этой	1	3
210	одного из	3	3
211	как чисто	1	3
212	этих двух	1	3
213	и следовательно	3	3
214	этот вопрос	5	3
215	связи с	11	3
216	уже в	1	3
217	и других	2	3
218	всяком случае	2	3
219	вовсе не	5	3
220	общения и	5	3
221	на этот	3	3
222	в природе	1	3
223	во всех	7	3
224	превращается в	1	3
225	а не	7	3
226	все более	1	3
227	ко всем	1	3
228	речь не	1	3
229	смысле этого	3	3
230	из основных	3	3
231	значения слова	2	3
232	и от	3	3
233	сознания и	3	3
234	с действительно	1	3
235	останавливаться на	1	3
236	значение в	1	3
237	во всяком	5	3
238	и логикой	2	2
239	связана с	2	2
240	между логикой	2	2
241	он может	3	2
242	идет о	1	2
243	между двумя	3	2
244	и до	1	2
245	той же	2	2
246	что между	1	2
247	является наиболее	1	2
248	бы что	1	2
249	мы попытались	1	2
250	вместо того	1	2
251	зависимости от	2	2
252	первый план	2	2
253	как если	2	2
254	в ее	7	2
255	со всеми	1	2
256	себе и	2	2
257	из важнейших	2	2
258	за пределы	5	2
259	анализ этого	1	2
260	как говорит	1	2
261	работа в	1	2
262	является основным	1	2
263	более и	1	2
264	всей этой	1	2
265	хотя и	1	2
266	сознания в	1	2
267	и понимания	1	2
268	и наконец	1	2
269	от речи	1	2
270	от этого	2	2
271	в первом	3	2
272	бы и	2	2
273	в нашем	2	2
274	нами в	1	2
275	и те	7	2
276	направлено на	1	2
277	главным образом	1	2
278	все другие	1	2
279	всех этих	1	2
280	и вот	1	2
281	одной и	2	2
282	но все	3	2
283	значительной степени	1	2
284	из всех	1	2
285	этого мы	1	2
286	с другими	3	2
287	мышления о	1	2
288	и во-вторых	1	2
289	является для	1	2
290	мы видели	1	2
291	должно быть	2	2
292	как таковой	1	2
293	в один	1	2
294	звуком и	1	2
295	на первый	2	2
296	и при	3	2
297	и той	2	2
298	точку зрения	2	2
299	эта мысль	2	2
300	есть прежде	1	2
301	этими двумя	2	2
302	не имеет	3	2
303	того как	1	2
304	к этим	3	2
305	говорить о	1	2
306	и отношений	1	2
307	речь и	2	2
308	никогда не	2	2
309	слова как	7	2
310	же время	3	2
311	что самое	1	2
312	в изложении	1	2
313	ибо все	1	2
314	на него	1	2
315	лежит в	1	2
316	его значение	2	2
317	в конце	5	2
318	значения и	1	2
319	функция этого	1	2
320	действия и	1	2
321	на нее	1	2
322	ясно что	5	2
323	строго говоря	1	2
324	короче говоря	1	2
325	в контекст	1	2
326	мысль не	1	2
327	в значительной	1	2
328	от них	1	2
329	наша работа	2	2
330	в ту	1	2
331	из современных	1	2
332	в двух	2	2
333	нуждается в	3	2
334	исследования мы	1	2
335	словом и	2	2
336	или они	1	2
337	без этого	1	2
338	уже не	1	2
339	в науку	1	2
340	или даже	1	2
341	в известном	1	2
342	психологии в	4	2
343	ту или	1	2
344	для него	9	2
345	и даже	2	2
346	на ее	1	2
347	если мы	11	2
348	и пр	12	2
349	в слове	10	2
350	под влиянием	1	2
351	в частности	2	2
352	и потому	5	2
353	как это	1	2
354	его на	1	2
355	всем остальным	1	2
356	о чем	1	2
357	в данном	4	2
358	целом ряде	2	2
359	всего в	1	2
360	там где	2	2
361	выразительных движений	2	2
362	к проблеме	2	2
363	значение как	1	2
364	внешнего мира	1	2
365	стороны слова	1	2
366	влечет за	1	2
367	является как	1	2
368	в смысле	6	2
369	допустить что	1	2
370	работы мы	3	2
371	а в	4	2
372	между ними	4	2
373	с ней	1	2
374	прибавить еще	1	2
375	к его	2	2
376	но этот	1	2
377	никакой связи	1	2
378	жизни и	2	2
379	ее в	1	2
380	все основные	1	2
381	можно назвать	1	2
382	таковы в	1	1
383	ту же	2	1
384	одним из	2	1
385	например в	1	1
386	этом она	1	1
387	словом как	1	1
388	пытается сделать	1	1
389	на самом	3	1
390	переход от	4	1
391	или к	2	1
392	взаимодействия между	1	1
393	по которым	2	1
394	в нашу	3	1
395	не имеют	3	1
396	проблему и	1	1
397	и сдвиги	1	1
398	действительности и	3	1
399	представители второго	2	1
400	мысли то	1	1
401	мы уже	2	1
402	первой и	1	1
403	действительность или	1	1
404	связаны между	1	1
405	путь для	1	1
406	среды и	1	1
407	только благодаря	1	1
408	совпадает с	2	1
409	принадлежит к	1	1
410	это отношение	2	1
411	и другая	1	1
412	жизни как	1	1
413	для нашей	2	1
414	к чистому	1	1
415	в виду	2	1
416	это мышление	1	1
417	сдвигов в	1	1
418	в ней	4	1
419	в отличие	5	1
420	еще не	4	1
421	на них	1	1
422	быть в	2	1
423	и нигде	1	1
424	в различных	1	1
425	смотрят на	1	1
426	только после	1	1
427	то очевидно	1	1
428	в единичном	1	1
429	во внешнем	2	1
430	не входит	1	1
431	отличие от	5	1
432	и будет	1	1
433	не просто	2	1
434	вопроса он	1	1
435	между словом	1	1
436	он ни	2	1
437	сама по	2	1
438	один и	3	1
439	мы постарались	2	1
440	в истории	3	1
441	что во	2	1
442	стороны и	1	1
443	как к	2	1
444	части в	1	1
445	нами особенности	1	1
446	к какому	1	1
447	кроме того	6	1
448	просто как	1	1
449	и слова	1	1
450	его к	2	1
451	как процесс	1	1
452	в действительности	2	1
453	является выражением	1	1
454	звука и	1	1
455	с определенной	1	1
456	задачи не	1	1
457	или иную	1	1
458	психологии и	7	1
459	то в	2	1
460	процесса а	1	1
461	та же	1	1
462	что же	4	1
463	или во	1	1
464	выражение в	4	1
465	тоже не	1	1
466	связаны друг	1	1
467	однако как	1	1
468	с их	1	1
469	не могла	1	1
470	фактический материал	1	1
471	его если	1	1
472	вообще не	1	1
473	его социальная	1	1
474	как оно	2	1
475	в нем	10	1
476	если для	1	1
477	большей или	1	1
478	она становится	1	1
479	форм т.е	1	1
480	перестает быть	1	1
481	в узком	2	1
482	к одному	4	1
483	речи таким	1	1
484	мы полагаем	1	1
485	понимания и	3	1
486	оно должно	1	1
487	проблемы не	1	1
488	в плане	1	1
489	какой бы	1	1
490	его от	1	1
491	будем говорить	1	1
492	могла бы	2	1
493	как они	1	1
494	как такого	1	1
495	фактов не	1	1
496	между элементами	1	1
497	и второй	1	1
498	может возникнуть	1	1
499	на этой	2	1
500	действительности в	2	1
501	совершенно иная	1	1
502	уже знаем	1	1
503	этом смысле	2	1
504	этих вопросов	1	1
505	делает его	1	1
506	за ней	1	1
507	он является	3	1
508	элементы которые	1	1
509	процесса речевого	1	1
510	уже у	2	1
511	имеет никакой	1	1
512	о примате	1	1
513	нисколько не	1	1
514	во время	1	1
515	рассматривает как	1	1
516	но если	2	1
517	почве на	1	1
518	языке этот	1	1
519	наших дней	1	1
520	и без	1	1
521	почти не	1	1
522	бы к	1	1
523	что вся	1	1
524	другой вопрос	1	1
525	этому же	1	1
526	вторая часть	1	1
527	социальная среда	1	1
528	на каждом	1	1
529	именно проблема	1	1
530	остальные особенности	1	1
531	критическому анализу	1	1
532	что я	1	1
533	о языке	8	1
534	от его	1	1
535	в основном	6	1
536	является только	1	1
537	этой формы	1	1
538	которые в	1	1
539	иным как	1	1
540	что было	1	1
541	тем не	2	1
542	лежит не	1	1
543	войти в	3	1
544	и относительно	2	1
545	возможно только	1	1
546	как проблема	1	1
547	это является	2	1
548	и вся	1	1
549	она по	1	1
550	сознании в	1	1
551	выходящее за	1	1
552	и основных	1	1
553	чистом виде	1	1
554	слова до	1	1
555	с необычайной	1	1
556	не менее	4	1
557	отражает и	4	1
558	в направлении	7	1
559	к следующим	2	1
560	и сама	2	1
561	всей их	1	1
562	эта внутренняя	1	1
563	чтобы стать	1	1
564	во всякой	1	1
565	для всего	3	1
566	он с	1	1
567	из него	2	1
568	следовательно и	2	1
569	и всегда	1	1
570	общения является	1	1
571	действительности но	3	1
572	находятся в	1	1
573	может в	1	1
574	природы в	1	1
575	логики теории	1	1
576	того в	1	1
577	отношении она	1	1
578	связь и	2	1
579	и является	2	1
580	в более	1	1
581	в сознании	2	1
582	быть по	1	1
583	вот в	2	1
584	эти же	1	1
585	он позволит	1	1
586	чрезвычайно важно	1	1
587	взятое в	1	1
588	во все	2	1
589	ли не	1	1
590	в других	1	1
591	как только	1	1
592	его за	1	1
593	слова но	2	1
594	отличается от	1	1
595	числе и	2	1
596	нашей проблемы	1	1
597	должны быть	3	1
598	той или	1	1
599	это содержание	1	1
600	особенности и	1	1
601	которой она	2	1
602	так например	1	1
603	из всего	1	1
604	с ее	2	1
605	не существует	3	1
606	связи со	1	1
607	на основе	1	1
608	языка и	13	1
609	направлении к	5	1
610	что делает	3	1
611	эти элементы	1	1
612	только не	1	1
613	можно сделать	1	1
614	только то	1	1
615	в точном	1	1
616	в дальнейшем	3	1
617	мы наблюдаем	1	1
618	в совершенно	1	1
619	как с	2	1
620	котором мы	1	1
621	то как	2	1
622	еще никем	1	1
623	здесь нет	1	1
624	на которую	1	1
625	еще в	1	1
626	переживания как	2	1
627	в которые	1	1
628	сопровождает и	1	1
629	явлений а	1	1
630	чрезвычайно велик	1	1
631	ситуации и	2	1
632	и здесь	6	1
633	в самой	1	1
634	но этого	1	1
635	в звуке	1	1
636	и та	2	1
637	мысли мы	1	1
638	социального общения	12	1
639	все его	1	1
640	единства и	1	1
641	общение в	1	1
642	функциональной психологии	10	1
643	от знаковой	1	1
644	но нет	1	1
645	позволит нам	1	1
646	что и	2	1
647	же является	4	1
648	это не	1	1
649	в форме	1	1
650	лишь к	1	1
651	а следовательно	1	1
652	на развитие	1	1
653	во внутренней	1	1
654	в знак	2	1
655	также в	1	1
656	о сознании	1	1
657	еще только	2	1
658	условия для	1	1
659	речи а	1	1
660	значит что	1	1
661	в лингвистике	4	1
662	в большей	1	1
663	самые основы	1	1
664	образом как	1	1
665	социальной среды	1	1
666	целое в	1	1
667	мы увидим	1	1
668	конкретных вопросов	1	1
669	также и	1	1
670	и психологических	1	1
671	и действительно	3	1
672	к нашему	1	1
673	в контексте	8	1
674	в предшествующей	1	1
675	на целом	1	1
676	именно на	2	1
677	в эти	2	1
678	где они	2	1
679	так что	1	1
680	оказывается в	1	1
681	одной из	3	1
682	этой функции	1	1
683	выделения и	2	1
684	чтобы он	1	1
685	по законам	3	1
686	является не	6	1
687	каким образом	1	1
688	не дает	3	1
689	от значения	1	1
690	и вопрос	1	1
691	из них	3	1
692	лишь постольку	1	1
693	но для	2	1
694	эти два	1	1
695	процесс и	1	1
696	выражена в	1	1
697	мы знаем	5	1
698	искать в	1	1
699	центр тяжести	1	1
700	постановка проблемы	2	1
701	форм речевого	1	1
702	слова в	1	1
703	их чисто	1	1
704	теории познания	1	1
705	может служить	1	1
706	но что	1	1
707	само по	1	1
708	изменения и	1	1
709	свое выражение	2	1
710	глава первая	2	1
711	для решения	2	1
712	он один	1	1
713	само собой	1	1
714	организму является	1	1
715	звеном между	1	1
716	части нашей	1	1
717	до наших	1	1
718	должно опираться	1	1
719	не хочет	1	1
720	со стороны	1	1
721	данным моментом	1	1
722	или иной	3	1
723	между которыми	1	1
724	в любой	1	1
725	связаны с	2	1
