N	2gram	Propp_Isto_4	Problema
1	и не	9	28
2	не только	15	24
3	только в	3	23
4	в виде	2	22
5	вовсе не	4	21
6	и в	26	20
7	в том	3	20
8	ни в	2	17
9	не просто	4	16
10	все эти	3	16
11	то что	16	15
12	потому что	6	15
13	точки зрения	1	14
14	у нас	2	14
15	было бы	2	14
16	но и	12	14
17	перед нами	3	13
18	не в	5	13
19	даже и	2	13
20	в себе	2	12
21	том что	3	12
22	не есть	2	12
23	по себе	2	11
24	прежде всего	1	11
25	как будто	1	11
26	тем не	2	10
27	и его	10	10
28	не менее	2	10
29	так и	10	10
30	в качестве	7	10
31	при помощи	10	10
32	есть нечто	1	9
33	в этом	7	9
34	может быть	14	9
35	и даже	4	9
36	все это	2	9
37	но в	5	8
38	содержит в	2	8
39	таким образом	10	8
40	если бы	2	8
41	что он	10	8
42	в результате	1	8
43	и все	2	8
44	то же	8	7
45	мы не	1	7
46	в ней	1	7
47	еще не	6	7
48	и с	5	7
49	ясно что	1	7
50	это не	5	7
51	здесь не	4	7
52	хотя бы	2	7
53	и тем	2	7
54	есть в	2	7
55	с другой	4	7
56	именно в	1	7
57	сказать что	2	7
58	а не	6	7
59	такого рода	2	7
60	есть не	1	6
61	мы имеем	7	6
62	как символ	1	6
63	а только	1	6
64	только при	1	6
65	при этом	3	6
66	всех этих	1	6
67	об этом	7	6
68	как и	7	6
69	в данном	3	6
70	но если	1	6
71	же самое	2	6
72	в виду	1	6
73	а также	3	6
74	что здесь	7	6
75	так что	2	6
76	но это	3	6
77	для нас	3	6
78	другой стороны	4	6
79	но не	5	5
80	как в	7	5
81	хотя и	2	5
82	и если	3	5
83	в нем	2	5
84	в них	1	5
85	в этих	7	5
86	и очень	1	5
87	когда мы	1	5
88	данном случае	3	5
89	о том	4	5
90	можно сказать	1	5
91	жизни и	1	5
92	уже не	5	5
93	если мы	1	5
94	здесь перед	1	5
95	так как	9	5
96	здесь в	1	5
97	то и	1	5
98	человеческой жизни	1	5
99	не может	6	5
100	вместе с	6	5
101	так же	18	5
102	или в	3	5
103	и ни	1	5
104	ничего общего	1	5
105	и т	27	4
106	живое существо	2	4
107	это и	5	4
108	но даже	1	4
109	и есть	2	4
110	и наконец	1	4
111	уже в	2	4
112	тут и	2	4
113	в этой	2	4
114	что она	3	4
115	с тем	2	4
116	в своей	4	4
117	в одном	5	4
118	тем самым	1	4
119	не имеет	3	4
120	указывает на	4	4
121	жизнь и	1	4
122	с ним	1	4
123	и во	2	4
124	во всех	1	4
125	и только	5	4
126	тем более	1	4
127	одной из	1	4
128	что не	1	4
129	уже давно	1	4
130	с этим	2	4
131	как бы	3	4
132	однако не	1	4
133	как раз	1	4
134	же в	3	4
135	а в	8	4
136	в то	1	4
137	в зависимости	1	3
138	он как	1	3
139	но она	1	3
140	то это	5	3
141	и на	2	3
142	он был	1	3
143	а еще	1	3
144	но как	1	3
145	тут же	2	3
146	в истории	2	3
147	в своем	2	3
148	и к	1	3
149	имеем в	2	3
150	вообще не	1	3
151	т д	24	3
152	или иных	1	3
153	но все	5	3
154	человека в	1	3
155	в другом	5	3
156	из них	2	3
157	здесь нет	1	3
158	как это	3	3
159	связи с	3	3
160	нет никакого	1	3
161	вплоть до	1	3
162	и другое	1	3
163	дело не	2	3
164	не всякий	1	3
165	и является	1	3
166	в области	2	3
167	зависимости от	1	3
168	к тому	1	3
169	как мы	5	3
170	другими словами	2	3
171	с собой	5	3
172	и весь	1	3
173	к нему	6	3
174	в его	5	3
175	что и	9	3
176	всякого рода	3	3
177	то для	1	3
178	даже если	1	3
179	конечно не	2	3
180	в начале	1	3
181	здесь мы	2	3
182	себе и	1	3
183	мы можем	6	3
184	тем что	5	3
185	не было	1	3
186	которые как	1	3
187	в связи	2	3
188	к его	1	3
189	независимо от	1	3
190	из которых	5	3
191	и более	3	3
192	что мы	3	3
193	между прочим	2	3
194	это уже	2	3
195	и как	5	3
196	мы должны	5	3
197	в мифе	2	3
198	является и	3	3
199	что в	14	3
200	точно так	5	3
201	мы здесь	2	2
202	и то	6	2
203	почти всегда	1	2
204	уже более	1	2
205	так чтобы	1	2
206	время как	1	2
207	не вполне	1	2
208	ему в	2	2
209	и он	3	2
210	между собой	1	2
211	мы читаем	2	2
212	иное как	3	2
213	в чем	1	2
214	то мы	2	2
215	более высокую	1	2
216	совершенно ясно	2	2
217	что они	6	2
218	относится к	3	2
219	что именно	1	2
220	все же	9	2
221	достаточно ясно	1	2
222	говорит что	2	2
223	ясно и	1	2
224	видим и	1	2
225	что это	2	2
226	другом случае	2	2
227	на его	3	2
228	он не	7	2
229	перестает быть	1	2
230	высокую ступень	1	2
231	не к	2	2
232	с ее	1	2
233	том чтобы	1	2
234	на земле	3	2
235	и может	1	2
236	а его	1	2
237	на все	1	2
238	на этой	1	2
239	его в	9	2
240	однако мы	1	2
241	этом мы	1	2
242	этого не	2	2
243	и тогда	1	2
244	в котором	1	2
245	но эта	4	2
246	не будем	1	2
247	однако в	2	2
248	особенно ярко	1	2
249	друг друга	1	2
250	здесь на	2	2
251	как таковых	1	2
252	и по	5	2
253	к ней	1	2
254	во всем	3	2
255	до того	1	2
256	однако это	1	2
257	у меня	1	2
258	являются уже	1	2
259	есть только	3	2
260	во все	2	2
261	для его	1	2
262	и это	1	2
263	здесь также	1	2
264	одном случае	3	2
265	в совершенно	1	2
266	и говорит	1	2
267	в пределах	1	2
268	дерева и	1	2
269	и каждый	1	2
270	для этого	1	2
271	и что	5	2
272	мы ни	1	2
273	тотчас же	1	2
274	по содержанию	1	2
275	но так	1	2
276	ни к	1	2
277	том как	2	2
278	тот же	1	2
279	с ними	5	2
280	очень много	1	2
281	то он	1	2
282	себя в	2	2
283	только на	1	2
284	функций в	1	2
285	то время	1	2
286	не хотел	1	2
