N	2gram	Vinokur_Ku_2	FransuaR
1	и в	23	56
2	в его	5	18
3	таким образом	5	17
4	все эти	12	15
5	в этом	18	14
6	в том	19	13
7	так и	4	13
8	он был	1	12
9	в то	4	12
10	и его	3	12
11	то же	6	11
12	вещей и	1	11
13	в них	4	11
14	в этих	1	11
15	до конца	3	11
16	как бы	4	11
17	и до	2	10
18	мы уже	1	10
19	еще не	5	10
20	же время	3	10
21	в эпоху	1	10
22	в самом	12	9
23	и не	16	9
24	только в	5	9
25	но и	7	9
26	в сущности	9	8
27	не только	20	8
28	в нем	4	8
29	и с	7	8
30	и их	1	8
31	и даже	2	8
32	до сих	1	8
33	и др	1	8
34	по своему	1	8
35	сих пор	1	8
36	все это	5	8
37	том что	11	8
38	и на	6	7
39	в большинстве	1	7
40	как мы	3	7
41	у него	3	7
42	в частности	2	7
43	той же	2	6
44	в ее	1	6
45	в этой	6	6
46	но в	11	6
47	эпохи и	1	6
48	точки зрения	14	6
49	языка и	8	6
50	вовсе не	9	6
51	связи с	3	6
52	большинстве случаев	2	6
53	прежде всего	8	6
54	в той	2	6
55	все они	2	6
56	и все	2	6
57	потому что	25	6
58	с ее	1	5
59	с его	1	5
60	но не	6	5
61	в пределах	4	5
62	он не	3	5
63	роль в	2	5
64	мы видели	2	5
65	такой же	1	5
66	в отношении	2	5
67	своего рода	4	5
68	в процессе	3	5
69	никогда не	2	5
70	в области	11	5
71	собственные имена	1	5
72	один из	5	5
73	не было	4	5
74	как и	2	5
75	в результате	4	5
76	что в	10	5
77	и другие	1	5
78	они не	1	5
79	ту же	6	4
80	и потому	2	4
81	в ней	3	4
82	не был	1	4
83	и к	1	4
84	в которой	1	4
85	что это	7	4
86	в себе	1	4
87	при этом	2	4
88	их в	1	4
89	что все	5	4
90	литературного языка	1	4
91	и более	2	4
92	даже в	1	4
93	одна из	1	4
94	того чтобы	11	4
95	во всем	1	4
96	в совершенно	1	4
97	и которые	1	4
98	к языку	1	4
99	о том	1	4
100	язык в	2	4
101	с одной	2	4
102	в качестве	8	4
103	конечно не	2	4
104	так как	15	4
105	в особенности	4	4
106	пор еще	1	4
107	в свете	1	4
108	в своих	2	4
109	в году	2	3
110	в их	2	3
111	конечно и	2	3
112	меньшей степени	3	3
113	на них	1	3
114	время в	1	3
115	явлениями и	1	3
116	не просто	2	3
117	в своем	2	3
118	перед нами	4	3
119	кроме того	1	3
120	его к	2	3
121	главным образом	3	3
122	всех этих	3	3
123	первой части	1	3
124	слова и	5	3
125	здесь нет	1	3
126	не мог	1	3
127	не в	8	3
128	но он	1	3
129	в таких	3	3
130	казалось бы	3	3
131	в форме	3	3
132	рядом с	2	3
133	здесь мы	2	3
134	и о	4	3
135	характер и	2	3
136	в другом	2	3
137	и здесь	5	3
138	настоящее время	1	3
139	все его	1	3
140	а также	3	3
141	между тем	6	3
142	письменной и	1	3
143	слов и	2	3
144	большей или	3	3
145	как например	1	3
146	одной из	1	3
147	здесь с	1	3
148	так что	1	3
149	уже не	8	3
150	был бы	2	3
151	мы находим	1	3
152	что и	3	3
153	может быть	15	3
154	или меньшей	3	3
155	еще и	2	3
156	что для	2	3
157	более того	1	3
158	не на	2	3
159	сказать что	4	3
160	там где	5	3
161	с помощью	7	3
162	связь с	1	3
163	в связи	4	3
164	в настоящее	1	3
165	бы в	1	3
166	в большей	3	3
167	то что	9	3
168	речи и	5	3
169	также и	5	2
170	и то	5	2
171	самом деле	9	2
172	на самом	2	2
173	по преимуществу	2	2
174	из всех	1	2
175	мы не	1	2
176	они связаны	1	2
177	бы то	1	2
178	с другой	8	2
179	себе и	1	2
180	что они	2	2
181	вот как	1	2
182	как к	1	2
183	хотя и	4	2
184	когда он	1	2
185	целый ряд	5	2
186	и как	1	2
187	в действительности	1	2
188	бы и	4	2
189	за это	1	2
190	в нашем	7	2
191	еще один	1	2
192	языка к	1	2
193	что она	3	2
194	все те	1	2
195	ни было	1	2
196	и еще	2	2
197	в узком	4	2
198	в виде	1	2
199	не как	2	2
200	и такие	1	2
201	но дело	1	2
202	так например	1	2
203	здесь как	1	2
204	ни в	4	2
205	превращаются в	1	2
206	с тем	2	2
207	в слове	1	2
208	он и	2	2
209	несмотря на	5	2
210	между собою	1	2
211	и некоторые	1	2
212	для него	1	2
213	и при	1	2
214	в своей	2	2
215	в котором	1	2
216	с точки	8	2
217	в которых	2	2
218	если бы	12	2
219	на котором	1	2
220	дело в	1	2
221	дело не	2	2
222	того как	2	2
223	ему и	1	2
224	что на	4	2
225	в каком	4	2
226	фактов и	1	2
227	не потому	1	2
228	данном случае	2	2
229	то время	1	2
230	в письменной	1	2
231	примеров можно	1	2
232	свой язык	1	2
233	во многом	1	2
234	когда в	2	2
235	образом в	2	2
236	язык и	2	2
237	можно сказать	4	2
238	в значительной	1	2
239	к нему	2	2
240	вся эта	2	2
241	отметить что	1	2
242	было бы	15	2
243	указывает что	2	2
244	но с	1	2
245	что он	5	2
246	очень много	1	2
247	это не	6	2
248	устной речи	1	2
249	уже в	3	2
250	ни одного	1	2
251	в известном	1	2
252	в одном	1	2
253	к ним	1	2
254	как раз	3	2
255	в других	1	2
256	для того	9	2
257	связан с	1	2
258	возможно что	1	2
259	далеко не	1	2
260	одной стороны	1	2
261	а на	2	2
262	то ни	1	2
263	языка в	3	2
264	пословиц и	1	2
265	не может	9	2
266	вместе с	5	2
267	так же	4	2
268	из которых	3	2
269	он говорит	1	2
270	в данном	4	2
271	а не	10	2
272	в речи	6	2
273	далеко за	1	2
274	тон этих	1	2
275	с этой	2	2
276	но это	3	2
277	все же	7	2
278	и для	2	2
279	узком смысле	2	2
280	которые были	1	2
281	а в	3	2
282	между ними	1	2
283	это в	2	2
284	другой стороны	7	2
285	к этому	4	2
286	всем и	1	1
287	смысле слова	2	1
288	речь идет	2	1
289	в обычном	2	1
290	предполагает что	1	1
291	того же	3	1
292	становится в	1	1
293	идет о	1	1
294	тем же	2	1
295	почти всегда	2	1
296	книге о	1	1
297	а как	1	1
298	по мнению	1	1
299	той ограниченной	1	1
300	что между	2	1
301	это что	1	1
302	большую роль	1	1
303	вопрос о	9	1
304	и новые	1	1
305	вместо того	1	1
306	один пример	1	1
307	речь эта	1	1
308	как впрочем	2	1
309	или иным	1	1
310	жизни это	1	1
311	подчеркнуть что	1	1
312	в официальных	1	1
313	языку как	1	1
314	французском языке	1	1
315	в чем	1	1
316	некоторые другие	1	1
317	надпись в	1	1
318	но конечно	1	1
319	а следовательно	2	1
320	сказать и	1	1
321	как у	2	1
322	то он	1	1
323	одном и	1	1
324	русского языка	4	1
325	в ткань	1	1
326	по отношению	1	1
327	значение для	1	1
328	как в	3	1
329	из уст	1	1
330	что нет	1	1
331	что по	1	1
332	ничего более	1	1
333	речи необходимо	1	1
334	стиля и	1	1
335	речь шла	1	1
336	за собой	2	1
337	и у	2	1
338	примеров достаточно	1	1
339	не исчерпывается	1	1
340	из этих	1	1
341	новый тип	2	1
342	сущности и	1	1
343	одно время	2	1
344	вообще а	2	1
345	удельный вес	1	1
346	тому же	1	1
347	во многих	1	1
348	но ведь	1	1
349	претендовать на	1	1
350	показать это	1	1
351	слово это	6	1
352	частности и	1	1
