N	2gram	Losev_Prob_4	Istorich
1	и в	20	26
2	т е	1	22
3	так как	5	18
4	мы имеем	6	14
5	никогда не	1	13
6	потому что	15	13
7	и на	3	12
8	в этом	9	12
9	таким образом	8	12
10	в том	20	12
11	что в	3	12
12	может быть	9	11
13	и т	4	10
14	не только	24	10
15	том что	12	10
16	в образе	1	10
17	с другой	7	10
18	и не	28	10
19	еще не	7	9
20	о смерти	1	9
21	а именно	2	9
22	что он	8	9
23	но и	14	9
24	и это	2	8
25	все эти	16	8
26	все же	2	8
27	в нем	5	8
28	т д	3	8
29	на том	1	8
30	с ним	4	8
31	вместе с	5	8
32	другой стороны	6	8
33	но в	8	7
34	мы можем	3	7
35	и его	10	7
36	о том	5	7
37	с одной	1	7
38	уже не	5	7
39	представлений о	1	7
40	у него	1	7
41	превращается в	1	7
42	одной стороны	1	7
43	мы не	7	6
44	как в	5	6
45	в греции	1	6
46	как он	1	6
47	и с	7	6
48	в виде	22	6
49	то что	15	6
50	связан с	1	6
51	не может	5	6
52	то же	7	5
53	в ней	7	5
54	за собой	2	5
55	не будет	2	5
56	чаще всего	1	5
57	как и	6	5
58	и что	2	5
59	в то	4	5
60	то это	3	5
61	так и	10	5
62	в его	3	5
63	мы видим	1	5
64	только в	23	5
65	тем что	3	5
66	связаны с	1	5
67	у нас	14	5
68	как это	3	5
69	его в	2	5
70	как мы	3	4
71	и он	2	4
72	с его	2	4
73	что оно	1	4
74	но как	3	4
75	три царства	1	4
76	из этих	1	4
77	имеем в	3	4
78	на его	2	4
79	на земле	2	4
80	и по	2	4
81	здесь мы	3	4
82	это не	7	4
83	и тем	7	4
84	с тем	4	4
85	не всегда	1	4
86	в очень	1	4
87	совершенно ясно	2	4
88	но здесь	1	4
89	а также	6	4
90	что и	3	4
91	что между	1	4
92	себе в	3	4
93	в других	2	4
94	до сих	1	4
95	прежде всего	11	4
96	как бы	4	4
97	в это	2	4
98	сих пор	1	4
99	но это	6	4
100	в мифе	3	4
101	в античности	1	4
102	же как	1	3
103	связана с	1	3
104	и то	2	3
105	там же	2	3
106	почти всегда	2	3
107	время как	2	3
108	из которых	3	3
109	независимо от	3	3
110	когда он	1	3
111	и наконец	4	3
112	в себе	12	3
113	если он	2	3
114	вообще не	3	3
115	что она	4	3
116	при этом	6	3
117	если бы	8	3
118	и вот	1	3
119	в них	5	3
120	нет в	2	3
121	в своей	4	3
122	и ее	4	3
123	в одном	4	3
124	не в	13	3
125	могут быть	1	3
126	приходит к	2	3
127	меня в	2	3
128	и другие	1	3
129	данном случае	5	3
130	то время	2	3
131	если они	1	3
132	другими словами	3	3
133	но так	2	3
134	том как	2	3
135	в качестве	10	3
136	не происходит	1	3
137	так что	6	3
138	при помощи	10	3
139	с переходом	1	3
140	и только	4	3
141	далеко не	2	3
142	но есть	1	3
143	не было	3	3
144	в частности	2	3
145	к своему	2	3
146	в данном	6	3
147	как будто	11	3
148	что здесь	6	3
149	и от	6	3
150	кроме того	4	3
151	или в	5	3
152	вопрос о	1	3
153	на первый	1	3
154	солнца и	4	3
155	а в	4	3
156	сказать что	7	3
157	на более	1	3
158	является и	3	3
159	из этого	3	3
160	как на	1	3
161	в своих	1	3
162	во сне	1	3
163	только он	1	2
164	того же	2	2
165	говорилось выше	1	2
166	нам кажется	2	2
167	что эти	1	2
168	и больше	2	2
169	отсюда видно	1	2
170	здесь уже	2	2
171	что иное	2	2
172	он был	3	2
173	всего является	1	2
174	но не	5	2
175	то он	2	2
176	должны были	1	2
177	на то	1	2
178	относится к	2	2
179	с этим	4	2
180	в своем	3	2
181	перед нами	13	2
182	и как	3	2
183	и хотя	1	2
184	что это	2	2
185	в этой	4	2
186	то и	5	2
187	и до	1	2
188	и те	1	2
189	он не	2	2
190	и миф	1	2
191	далее есть	1	2
192	пор мы	1	2
193	с этой	1	2
194	можно было	4	2
195	но все	3	2
196	человека в	3	2
197	на этой	2	2
198	было бы	14	2
199	известно что	1	2
200	и соответствующие	1	2
201	здесь нет	3	2
202	кажется что	2	2
203	смерть и	1	2
204	ни в	17	2
205	солнце и	1	2
206	вовсе не	21	2
207	а потом	1	2
208	или вообще	1	2
209	человеком и	1	2
210	она в	2	2
211	начиная от	1	2
212	миф о	1	2
213	не будем	2	2
214	которые в	1	2
215	самое время	2	2
216	однако в	2	2
217	что этот	1	2
218	даже в	1	2
219	тем самым	4	2
220	и другое	3	2
221	не имеет	4	2
222	это мы	1	2
223	не вполне	2	2
224	это то	1	2
225	или как	1	2
226	и далее	1	2
227	нет ни	4	2
228	ее на	1	2
229	здесь совершенно	1	2
230	зависимости от	3	2
231	отличается от	4	2
232	об одном	1	2
233	к тому	3	2
234	от нее	1	2
235	за что	1	2
236	что при	1	2
237	утверждать что	1	2
238	этот миф	1	2
239	здесь не	7	2
240	только то	1	2
241	и сам	1	2
242	с собой	3	2
243	когда в	1	2
244	о котором	1	2
245	ничего не	1	2
246	в которое	1	2
247	можно сказать	5	2
248	эти два	1	2
249	в античной	1	2
250	все время	2	2
251	того что	1	2
252	самого себя	1	2
253	совсем другое	2	2
254	не так	3	2
255	никто не	2	2
256	всяком случае	4	2
257	мы находим	2	2
258	что они	2	2
259	и др	1	2
260	что не	4	2
261	что однажды	1	2
262	а не	7	2
263	о чем	1	2
264	на колеснице	1	2
265	он и	1	2
266	в одно	6	2
267	уже давно	4	2
268	так же	5	2
269	когда мы	5	2
270	что же	1	2
271	стороны и	2	2
272	на челе	1	2
273	значит что	8	2
274	что мы	3	2
275	видно что	1	2
276	но для	1	2
277	под названием	1	2
278	мира и	1	2
279	или другой	3	2
280	для нас	6	2
281	мы должны	3	2
282	только что	2	2
283	в этих	5	2
284	представления и	1	2
285	не есть	12	2
286	с ними	2	2
287	жизни и	5	2
288	также не	1	2
289	я могу	1	2
290	точно так	3	2
291	во всяком	8	2
292	также что	1	1
293	как говорят	1	1
294	одним из	1	1
295	также и	13	1
296	таком случае	1	1
297	по адресу	1	1
298	в связи	3	1
299	только потому	1	1
300	силы и	1	1
301	мере в	1	1
302	и есть	4	1
303	очень много	2	1
304	и огромная	1	1
305	и носят	1	1
306	в зависимости	3	1
307	и этот	3	1
308	одна к	1	1
309	есть не	6	1
310	если я	1	1
311	уходя в	1	1
312	при анализе	1	1
313	понятия но	2	1
314	на первом	1	1
315	что если	1	1
316	нам в	1	1
317	именно к	1	1
318	здесь с	1	1
319	он как	3	1
320	конь и	1	1
321	равно как	1	1
322	но она	3	1
323	есть какая-то	1	1
324	строятся на	1	1
325	все указанные	1	1
326	что можно	1	1
327	себе что	1	1
328	по этому	2	1
329	и сами	1	1
330	на них	1	1
331	мы читаем	2	1
332	тем она	2	1
333	что его	4	1
334	во всех	4	1
335	природы и	1	1
336	то мы	2	1
337	важно отметить	1	1
338	еще далеко	1	1
339	только миф	1	1
340	одном случае	2	1
341	солнца но	1	1
342	заметим что	3	1
343	не все	1	1
344	тут же	3	1
345	не просто	16	1
346	мы сейчас	3	1
347	есть просто	1	1
348	представляется в	1	1
349	нашего сознания	1	1
350	в истории	3	1
351	что именно	2	1
352	так называемая	2	1
353	и нет	1	1
354	как нам	1	1
355	однако не	4	1
356	им в	1	1
357	и где	2	1
358	хотя и	5	1
359	и к	3	1
360	более или	2	1
361	уже нельзя	1	1
362	он на	1	1
363	ясно и	2	1
364	с душой	1	1
365	в этот	1	1
366	на какой	1	1
367	выше мы	1	1
368	ни один	1	1
369	а во-вторых	1	1
370	в целом	1	1
371	сказать о	3	1
372	он в	1	1
373	относящихся сюда	1	1
374	учение о	3	1
375	видим и	2	1
376	он является	1	1
377	она-то и	2	1
378	но на	1	1
379	на юг	1	1
380	в случае	1	1
381	одно и	1	1
382	и если	5	1
383	к выводу	1	1
384	есть две	2	1
385	тем не	10	1
386	все другие	1	1
387	в первую	1	1
388	не значит	1	1
389	которая является	4	1
390	здесь говорится	1	1
391	в силу	1	1
392	никак не	4	1
393	здесь важно	1	1
394	это значит	10	1
395	по содержанию	2	1
396	как они	2	1
397	что все	1	1
398	связанные с	1	1
399	и может	2	1
400	на все	2	1
401	то есть	27	1
402	того или	3	1
403	при встрече	1	1
404	чтобы все	2	1
405	д мы	1	1
406	не служит	1	1
407	в жизни	3	1
408	им самим	1	1
409	с богом	1	1
410	о которых	2	1
411	он встречает	1	1
412	есть явление	1	1
413	выражена в	1	1
414	мы хотели	2	1
415	чем в	1	1
416	с золотыми	1	1
417	или менее	2	1
418	к мысли	1	1
419	точки зрения	14	1
420	но если	6	1
421	и при	1	1
422	при изучении	1	1
423	в котором	2	1
424	из которой	1	1
425	на свою	1	1
426	было очень	1	1
427	оказывается что	1	1
428	или вернее	2	1
429	от его	1	1
430	который всегда	1	1
431	него тоже	1	1
432	в прямом	1	1
433	все это	9	1
434	и более	3	1
435	сам он	1	1
436	и вся	1	1
437	и очень	5	1
438	что есть	1	1
439	если и	3	1
440	можно ли	3	1
441	чистом виде	2	1
442	не менее	10	1
443	к такой	1	1
444	в обоих	2	1
445	правда в	3	1
446	но самые	1	1
447	ее с	1	1
448	к этим	1	1
449	в основе	1	1
450	не случайно	1	1
451	как здесь	1	1
452	в уме	1	1
453	того чтобы	2	1
454	здесь может	1	1
455	следовательно и	1	1
456	есть уже	1	1
457	казалось бы	3	1
458	уничтожение его	1	1
459	под этим	1	1
460	самая обыкновенная	1	1
461	так называемых	1	1
462	к ней	2	1
463	по своей	1	1
464	к мифу	2	1
465	только с	1	1
466	но даже	4	1
467	в области	3	1
468	перед ним	1	1
469	не могут	1	1
470	есть только	2	1
471	сравнении с	2	1
472	другой и	2	1
473	числе и	1	1
474	этой книги	1	1
475	бы он	1	1
476	мысли о	1	1
477	так просто	1	1
478	он прежде	1	1
479	в европу	1	1
480	из их	1	1
481	также имеет	1	1
482	и о	5	1
483	тому что	1	1
484	с ее	2	1
485	в ее	5	1
486	только при	6	1
487	чтобы быть	1	1
488	для тех	1	1
489	и когда	2	1
490	тысячи лет	1	1
491	ясно что	7	1
492	здесь как	4	1
493	которая была	1	1
494	и каждый	2	1
495	нам уже	1	1
496	действительно если	1	1
497	это только	1	1
498	жизнь и	4	1
499	для этого	2	1
500	здесь функции	1	1
501	стремление к	1	1
502	выводу что	1	1
503	нас и	1	1
504	об этом	6	1
505	своим собственным	2	1
506	находится в	1	1
507	иное как	2	1
508	каждый раз	5	1
509	и здесь	1	1
510	это происходит	1	1
511	в другом	3	1
512	и поэтому	1	1
513	настолько что	2	1
514	в библии	1	1
515	одного из	1	1
516	все его	1	1
517	себе очень	1	1
518	можно встретить	1	1
519	этих двух	1	1
520	к нему	3	1
521	теперь уже	2	1
522	не отличаются	1	1
523	в ряд	3	1
524	на одном	1	1
525	это нужно	1	1
526	злой дух	1	1
527	и можно	5	1
528	а она	1	1
529	в земле	1	1
530	он есть	1	1
531	предмета и	1	1
532	ней на	1	1
533	быть и	1	1
534	с той	1	1
535	наблюдать и	1	1
536	думает что	1	1
537	не как	1	1
538	но например	1	1
539	идет по	1	1
540	время когда	1	1
541	менее в	1	1
542	на другие	1	1
543	дело с	2	1
544	не сказано	1	1
545	что даже	1	1
546	друг друга	2	1
547	уже и	3	1
548	имеем например	1	1
549	поэтому и	1	1
550	когда нам	1	1
551	нужно и	1	1
552	вода и	1	1
553	тот или	2	1
554	руками и	1	1
555	же и	3	1
556	о злом	1	1
557	есть в	7	1
558	одной из	4	1
559	уже в	4	1
560	если мы	5	1
561	солнца не	1	1
562	о ней	1	1
563	а это	3	1
564	или даже	4	1
565	где бы	1	1
566	для него	3	1
567	он весь	1	1
568	и один	1	1
569	отношение к	1	1
570	но что	1	1
571	случае не	5	1
572	но уже	1	1
573	якобы в	1	1
574	его глаза	2	1
575	всех религиях	1	1
576	и вместе	1	1
577	указание на	1	1
578	для того	3	1
579	ее себе	1	1
580	этого пути	1	1
581	были бы	3	1
582	за этим	1	1
583	и даже	9	1
584	именно в	7	1
585	что тот	1	1
586	о своем	1	1
587	заметить что	1	1
588	он это	1	1
589	еще и	3	1
590	такое же	1	1
591	из таких	1	1
592	не знает	1	1
593	не исключает	1	1
594	в картине	1	1
595	своем месте	1	1
596	его как	1	1
597	воздействовать на	1	1
598	как о	3	1
599	сады и	1	1
600	на эту	1	1
601	под влиянием	1	1
602	несмотря на	4	1
603	что такие	1	1
604	первый взгляд	1	1
605	солнца с	1	1
606	подобного рода	11	1
607	к другой	2	1
608	во всю	1	1
609	говорится не	1	1
610	дождь но	1	1
611	к другому	1	1
612	но тогда	1	1
613	если оно	2	1
614	а если	3	1
615	в чистом	2	1
616	это есть	3	1
617	и вполне	5	1
618	эти черты	1	1
619	выше в	1	1
620	том смысле	2	1
621	при переходе	1	1
622	имеет много	1	1
623	между прочим	3	1
624	образ этого	1	1
625	по образцу	1	1
626	ряд в	1	1
627	на одной	1	1
628	даль это	1	1
629	не является	10	1
630	же все	1	1
631	и для	4	1
632	и часто	1	1
633	они обладают	1	1
634	однако и	1	1
635	не существует	5	1
636	всего мира	1	1
637	мы только	2	1
638	своей собственной	1	1
639	бы ему	1	1
640	на которой	1	1
641	который является	2	1
642	из себя	2	1
643	бы в	1	1
644	тем более	4	1
645	что животные	1	1
646	но зато	1	1
647	будто бы	2	1
648	именно он	1	1
649	в сравнении	2	1
650	же в	4	1
651	уже нет	1	1
652	здесь при	1	1
653	ли сказать	2	1
654	в нечто	1	1
655	ни солнца	1	1
656	друга но	1	1
657	хотели бы	2	1
658	в свою	1	1
659	в моем	1	1
660	между ними	1	1
661	со мной	1	1
662	религиозный миф	1	1
663	не что	2	1
664	в отдельности	1	1
665	что под	1	1
666	однако нет	1	1
667	к этой	1	1
668	то оно	1	1
669	это в	1	1
670	в противоположность	1	1
671	в таком	6	1
672	этой точки	1	1
673	том числе	1	1
674	смысле что	1	1
