N	2gram	Vygotskiy__4	Myslijsy
1	потому что	24	52
2	то есть	13	42
3	и в	33	39
4	может быть	22	27
5	в том	21	26
6	только в	4	25
7	не может	10	22
8	что в	21	22
9	не только	7	21
10	так как	12	21
11	а не	6	21
12	в нем	7	20
13	но и	3	20
14	и не	13	18
15	том что	22	16
16	так что	7	16
17	в этом	28	15
18	не в	2	15
19	если бы	10	14
20	по отношению	1	13
21	в себе	6	13
22	таким образом	13	13
23	так и	3	13
24	чувства и	1	13
25	отношению к	1	13
26	было бы	12	12
27	в душе	1	11
28	есть только	2	11
29	точно так	3	11
30	мы не	5	10
31	как в	3	10
32	по себе	9	10
33	и что	25	10
34	то что	44	10
35	что не	4	10
36	речи и	1	10
37	но в	2	9
38	как и	5	9
39	мысли в	1	9
40	тогда когда	1	9
41	для нас	7	9
42	мысли и	1	9
43	тем что	3	9
44	душевной жизни	1	9
45	но не	3	8
46	точки зрения	6	8
47	в одном	3	8
48	того что	4	8
49	со стороны	2	8
50	вместе с	8	8
51	в ней	6	7
52	в истории	1	7
53	же с	1	7
54	с этим	5	7
55	это не	6	7
56	в этих	1	7
57	в нас	1	7
58	на язык	1	7
59	с другой	2	7
60	должно быть	3	7
61	и т	6	6
62	то же	9	6
63	независимо от	1	6
64	все же	5	6
65	и как	5	6
66	бы не	2	6
67	при этом	2	6
68	от нее	1	6
69	того как	1	6
70	что на	1	6
71	в каком	8	6
72	что и	3	6
73	еще не	1	6
74	в природе	1	6
75	как бы	25	6
76	в первом	1	5
77	то это	3	5
78	во всех	2	5
79	не имеют	1	5
80	не следует	1	5
81	с тем	4	5
82	несмотря на	1	5
83	не имеет	2	5
84	и его	5	5
85	что при	2	5
86	которые мы	1	5
87	если же	1	5
88	между тем	1	5
89	в его	10	5
90	вовсе не	5	5
91	так же	13	5
92	и потому	2	5
93	но это	1	5
94	и для	3	5
95	из себя	1	5
96	а в	4	5
97	другой стороны	2	5
98	в таком	4	5
99	на деле	1	4
100	вопрос о	2	4
101	с но	3	4
102	бы ни	1	4
103	все остальные	1	4
104	увидим что	3	4
105	из этих	2	4
106	т д	2	4
107	этом смысле	1	4
108	т п	3	4
109	тем самым	3	4
110	бы быть	1	4
111	в то	3	4
112	не по	2	4
113	никогда не	5	4
114	же время	2	4
115	во всем	2	4
116	к тому	12	4
117	свою очередь	1	4
