N	3gram	Bakhtin_Pr_5	Istorich
1	с другой стороны	3	8
2	в этом случае	1	7
3	вместе с тем	1	6
4	о том что	1	4
5	но все же	2	4
6	тем не менее	1	4
7	не может быть	3	3
8	для того чтобы	1	3
9	в нем и	1	3
10	по отношению к	6	2
11	о том как	1	2
12	он не может	3	2
13	до сих пор	1	2
14	в данном случае	1	2
15	и вместе с	1	2
16	мы видели что	1	2
17	друг с другом	4	2
18	тем что он	1	2
19	в том что	2	2
20	как и в	1	2
21	что и в	1	2
22	как и его	1	1
23	а не в	1	1
24	на самом деле	9	1
25	никак не может	1	1
26	и все эти	1	1
27	знает что он	1	1
28	с точки зрения	2	1
29	сам по себе	2	1
30	что он не	1	1
31	в отличие от	2	1
32	которой он сам	1	1
33	то же время	10	1
34	что все это	2	1
35	выдает себя за	1	1
36	у него нет	1	1
37	здесь еще не	1	1
38	главным образом в	1	1
39	в непосредственной близости	1	1
40	то время как	1	1
41	с ним и	1	1
42	то что у	1	1
43	и что он	2	1
44	он знает что	1	1
45	на которой он	1	1
46	потому что в	1	1
47	не только для	1	1
48	то что он	1	1
49	не в виде	1	1
50	мы уже говорили	5	1
51	видели что в	1	1
52	во всяком случае	4	1
53	мы увидим что	2	1
54	и в других	1	1
55	но тем не	1	1
56	что может быть	1	1
57	в то время	1	1
58	в свою очередь	1	1
59	из них он	1	1
60	приведем еще один	1	1
61	но и для	1	1
62	с самого начала	8	1
63	вопрос о том	1	1
64	в самом деле	1	1
65	подобно тому как	2	1
66	можно сказать что	1	1
67	по себе но	1	1
68	в то же	10	1
69	так что он	2	1
70	как мы знаем	2	1
71	вид что он	1	1
72	как мы видели	1	1
73	в пределах одного	5	1
74	мы еще не	1	1
