N	2gram	Voloshinov_1	FransuaR
1	и в	19	45
2	и т.п	10	16
3	и не	26	15
4	в этом	16	14
5	но в	7	14
6	не только	8	14
7	во всех	7	13
8	и его	19	13
9	в его	6	13
10	как бы	15	12
11	во время	1	12
12	что в	4	12
13	то же	7	11
14	в своем	2	11
15	в то	3	11
16	в романе	2	11
17	в нем	10	10
18	и с	2	10
19	как и	12	10
20	в том	6	10
21	но и	8	10
22	прежде всего	13	10
23	же время	3	9
24	в ней	4	8
25	таким образом	17	8
26	в самой	1	8
27	как мы	13	8
28	мира и	2	8
29	жизни и	2	8
30	вовсе не	5	8
31	и др	2	8
32	так же	7	8
33	также и	1	7
34	с его	1	7
35	мы видели	1	7
36	том что	3	7
37	не в	5	7
38	потому что	1	7
39	что и	2	7
40	в конце	5	7
41	и все	5	7
42	все это	3	7
43	здесь не	1	6
44	в этой	1	6
45	он не	3	6
46	всех этих	1	6
47	мысли и	4	6
48	того чтобы	5	6
49	связи с	11	6
50	так и	11	6
51	что он	2	6
52	так как	2	6
53	для того	4	6
54	одним из	2	5
55	например в	1	5
56	самом деле	10	5
57	на самом	3	5
58	это и	3	5
59	здесь и	1	5
60	с ее	2	5
61	и на	4	5
62	в акте	1	5
63	хотя и	1	5
64	и как	3	5
65	и к	3	5
66	все эти	7	5
67	форм и	4	5
68	его в	3	5
69	этом отношении	3	5
70	мы видим	1	5
71	одной из	3	5
72	со всеми	1	5
73	и их	2	5
74	как раз	2	5
75	в связи	7	5
76	не может	24	5
77	есть и	1	5
78	же как	2	4
79	мы уже	2	4
80	той же	2	4
81	его не	1	4
82	мы не	6	4
83	в сущности	3	4
84	но не	1	4
85	в общем	1	4
86	кроме того	6	4
87	в самом	10	4
88	первой части	2	4
89	зрения на	1	4
90	между собою	1	4
91	точки зрения	34	4
92	известной степени	1	4
93	до известной	1	4
94	в основе	2	4
95	и это	3	4
96	можно было	2	4
97	ничего не	6	4
98	и здесь	6	4
99	о том	2	4
100	и во	2	4
101	связаны с	2	4
102	только в	9	4
103	в первой	2	4
104	с этим	4	4
105	характерно что	1	4
106	и даже	2	4
107	здесь в	3	4
108	сказать что	4	4
109	а не	7	4
110	его как	1	4
111	чем же	4	4
112	как это	1	4
113	и от	3	4
114	бы в	2	4
115	а в	4	4
116	том числе	2	4
117	ведь и	1	3
118	века в	1	3
119	хлеб и	1	3
120	почти все	1	3
121	того же	6	3
122	и он	2	3
123	форм в	1	3
124	из этих	2	3
125	менее всего	2	3
126	как в	4	3
127	дело идет	4	3
128	в одной	2	3
129	как он	2	3
130	вообще не	1	3
131	и вот	1	3
132	как они	1	3
133	об этой	1	3
134	здесь нет	1	3
135	говорить в	1	3
136	ни в	2	3
137	до сих	8	3
138	нисколько не	1	3
139	в своей	3	3
140	от его	1	3
141	не менее	4	3
142	и вино	1	3
143	не имеет	3	3
144	здесь же	1	3
145	от того	4	3
146	от их	2	3
147	не могло	2	3
148	в другом	2	3
149	часто в	1	3
150	этот момент	2	3
151	нуждается в	3	3
152	это не	1	3
153	именно в	5	3
154	того что	3	3
155	и прежде	2	3
156	словом и	2	3
157	поэтому и	1	3
158	для всех	2	3
159	для него	9	3
160	в одном	1	3
161	не было	3	3
162	еще и	1	3
163	о чем	1	3
164	там где	2	3
165	но этот	1	3
166	по существу	1	3
167	дело здесь	1	3
168	сих пор	8	3
169	и для	11	3
170	с помощью	6	3
171	и ни	1	3
172	на этот	3	3
173	и другие	1	3
174	ту же	2	2
175	норм и	2	2
176	и есть	3	2
177	почти не	1	2
178	не хочет	1	2
179	с точки	20	2
180	и до	1	2
181	и языка	1	2
182	мы говорили	3	2
183	совершенно так	1	2
184	говорить о	1	2
185	всего сказанного	1	2
186	в целом	1	2
187	слово на	1	2
188	в различных	1	2
189	в чем	2	2
190	в данном	4	2
191	отличие от	5	2
192	нет и	4	2
193	из важнейших	2	2
194	между словом	1	2
195	относится к	1	2
196	в истории	3	2
197	независимо от	2	2
198	все же	8	2
199	и наконец	1	2
200	от этого	2	2
201	не будем	4	2
202	что это	1	2
203	и если	1	2
204	при этом	8	2
205	оно было	1	2
206	но именно	3	2
207	перестает быть	1	2
208	происходит как	1	2
209	в начале	5	2
210	но дело	1	2
211	так например	1	2
212	конечно в	2	2
213	на все	1	2
214	этих форм	3	2
215	лишь в	9	2
216	второй половины	1	2
217	было бы	4	2
218	делает его	1	2
219	для них	2	2
220	рядом с	5	2
221	она и	1	2
222	с тем	1	2
223	народа и	1	2
224	мысль и	2	2
225	и без	1	2
226	не столько	4	2
227	точку зрения	2	2
228	во времени	1	2
229	в отношении	4	2
230	первая часть	1	2
231	на него	1	2
232	слова но	2	2
233	взглянуть на	1	2
234	нее нет	1	2
235	к ней	1	2
236	они и	2	2
237	xvi века	1	2
238	которая не	1	2
239	с другом	1	2
240	в духе	1	2
241	не могут	3	2
242	что все	2	2
243	и слова	1	2
244	числе и	2	2
245	к тому	2	2
246	в каждом	7	2
247	должен быть	1	2
248	если мы	11	2
249	и что	1	2
250	речах и	1	2
251	еще в	1	2
252	и вообще	2	2
253	же самое	3	2
254	и т.д	2	2
255	и та	2	2
256	как ее	5	2
257	можно сказать	3	2
258	в значительной	1	2
259	к нему	1	2
260	между тем	3	2
261	в ту	1	2
262	сказанного нами	1	2
263	и борьбы	1	2
264	в эти	2	2
265	в качестве	2	2
266	в большинстве	3	2
267	значение и	1	2
268	большинстве случаев	3	2
269	языка но	1	2
270	роль и	1	2
271	мы можем	2	2
272	может быть	26	2
273	и только	2	2
274	в особенности	1	2
275	xv века	1	2
276	в отличие	5	2
277	мы еще	1	2
278	себя и	1	2
279	превращается в	1	2
280	него не	1	2
281	нет ни	2	2
282	в пределах	6	2
283	конечно не	5	2
284	во все	2	2
285	и там	1	2
286	друг с	1	2
287	слова и	3	2
288	благодаря этому	2	2
289	в условиях	4	2
290	неразрывно связаны	1	2
291	хочет и	1	2
292	которой можно	1	2
293	хотя бы	5	2
294	в системе	1	2
295	то что	8	2
296	жизни в	4	2
297	становления и	1	2
298	их с	1	2
299	к этому	5	2
300	то на	1	1
301	неотделима от	1	1
302	связана с	2	1
303	не остается	2	1
304	атмосферы и	1	1
305	становится в	1	1
306	утверждение что	1	1
307	выражения в	1	1
308	он может	3	1
309	и комментирует	1	1
310	то в	2	1
311	тем же	1	1
312	становящегося бытия	1	1
313	и внешних	1	1
314	мировоззрения и	1	1
315	вырастает из	1	1
316	она все	1	1
317	не имеют	3	1
318	в какой-то	2	1
319	и этот	2	1
320	а как	3	1
321	для выражения	1	1
322	других представителей	1	1
323	которую мы	1	1
324	та же	1	1
325	ясной и	1	1
326	на эти	1	1
327	только благодаря	1	1
328	только эта	1	1
329	жизни это	1	1
330	вполне объективна	1	1
331	и нигде	1	1
332	очень существенных	1	1
333	столь же	1	1
334	есть такие	1	1
335	то мы	2	1
336	различия между	1	1
337	и всего	2	1
338	но как	1	1
339	для других	2	1
340	раскрывалась именно	1	1
341	из природы	1	1
342	не все	2	1
343	по отношению	3	1
344	не просто	2	1
345	в едином	1	1
346	друг от	1	1
347	значение имеет	1	1
348	и речи	2	1
349	за пределы	5	1
350	оговорками и	1	1
351	нет как	1	1
352	конечно совершенно	2	1
353	характер и	1	1
354	что во	2	1
355	в особом	1	1
356	его на	1	1
357	общего с	3	1
358	поэтому-то и	2	1
359	века и	1	1
360	прямой и	1	1
361	это был	1	1
362	все остальные	2	1
363	понять и	2	1
364	сознания в	1	1
365	целый ряд	3	1
366	это тоже	1	1
367	имеют громадное	1	1
368	за свои	1	1
369	и невозможно	1	1
370	индивидуальной и	1	1
371	бы и	2	1
372	средство для	1	1
373	формы в	2	1
374	следующей главе	1	1
375	нами в	1	1
376	в себе	2	1
377	другом случае	1	1
378	связи между	5	1
379	на иной	1	1
380	так сказать	6	1
381	и положительный	1	1
382	при всякой	1	1
383	превратить в	1	1
384	необходимый ингредиент	1	1
385	он ни	2	1
386	части его	1	1
387	момента в	1	1
388	xix века	3	1
389	в понимании	2	1
390	поставлены на	1	1
391	не как	2	1
392	котором мы	1	1
393	только но	1	1
394	для понимания	1	1
395	и верно	1	1
396	одной и	2	1
397	и по	1	1
398	в нее	1	1
399	именно это	1	1
400	ни был	1	1
401	но все	3	1
402	человека в	2	1
403	как оно	2	1
404	значительной степени	1	1
405	содержание на	1	1
406	мы его	1	1
407	значение в	1	1
408	и противоречивее	1	1
409	момент и	2	1
410	глубокий и	2	1
411	на этой	2	1
412	всех областях	2	1
413	в степенях	1	1
414	все может	1	1
415	способы их	1	1
416	что большинство	1	1
417	но уже	1	1
418	части нашей	1	1
419	ни одной	2	1
420	далеко не	4	1
421	что не	2	1
422	одна и	1	1
423	жизни но	2	1
424	и формы	3	1
425	как таковой	1	1
426	и того	6	1
427	между ними	4	1
428	которая становится	1	1
429	в котором	3	1
430	бы к	1	1
431	знает и	1	1
432	что я	1	1
433	должны были	1	1
434	мы сказали	1	1
435	и той	2	1
436	которые в	1	1
437	тем не	2	1
438	по ту	1	1
439	совершенно иной	1	1
440	и более	2	1
441	их в	1	1
442	формами и	2	1
443	и вся	1	1
444	тому что	2	1
445	его целом	1	1
446	здесь ничего	1	1
447	граница между	1	1
448	эти формы	2	1
449	мышления и	1	1
450	тогда когда	1	1
451	того как	1	1
452	одна из	2	1
453	и способы	1	1
454	лежат на	1	1
455	к этим	3	1
456	имеют ничего	1	1
457	в процессе	14	1
458	всей их	1	1
459	принадлежит к	1	1
460	для всего	3	1
461	из него	2	1
462	следовательно и	2	1
463	никогда не	2	1
464	нет места	1	1
465	и всегда	1	1
466	слово и	1	1
467	людей так	2	1
468	и по-видимому	1	1
469	этих двух	1	1
470	есть элементы	1	1
471	к определенному	1	1
472	как она	2	1
473	целое в	1	1
474	связь и	2	1
475	от внутреннего	1	1
476	углом зрения	1	1
477	же этот	1	1
478	но теперь	1	1
479	не по	1	1
480	в области	3	1
481	у нас	2	1
482	воспринимать ее	1	1
483	места для	1	1
484	вполне понятным	1	1
485	взятое в	1	1
486	т.е с	2	1
487	чтобы сделать	1	1
488	как только	1	1
489	является одним	2	1
490	той или	1	1
491	предыдущей главе	1	1
492	и порождает	1	1
493	темы и	2	1
494	и потому	5	1
495	сразу все	1	1
496	мы отвлечемся	2	1
497	значения и	1	1
498	от друга	1	1
499	свою очередь	2	1
500	формы и	3	1
501	реальной действительности	1	1
502	приводит к	1	1
503	уловить и	1	1
504	в дальнейшем	3	1
505	к жизни	1	1
506	то как	2	1
507	в образе	1	1
508	те же	5	1
509	времени и	1	1
510	это вовсе	1	1
511	еще не	4	1
512	подход к	1	1
513	понятно что	3	1
514	если бы	2	1
515	собой и	1	1
516	для этого	1	1
517	смысле и	1	1
518	образом в	1	1
519	и описано	1	1
520	о нем	1	1
521	же необходимо	1	1
522	т.п в	3	1
523	нашей работы	3	1
524	другими словами	2	1
525	явления такова	1	1
526	мысли мы	1	1
527	основе своей	1	1
528	все его	1	1
529	ее и	1	1
530	поэтому проблема	1	1
531	от них	1	1
532	вся эта	1	1
533	во всякое	1	1
534	в языке	4	1
535	во всей	1	1
536	в форме	1	1
537	очень тесно	1	1
538	ее содержание	1	1
539	в знак	2	1
540	и всякое	2	1
541	все формы	3	1
542	условия для	1	1
543	не несет	1	1
544	экономические и	1	1
545	быть и	3	1
546	и история	1	1
547	образом как	1	1
548	с себя	1	1
549	в двух	2	1
550	тот же	4	1
551	речи о	1	1
552	с ними	1	1
553	и является	2	1
554	пор не	1	1
555	между этими	2	1
556	и ее	3	1
557	не будет	4	1
558	именно на	2	1
559	можно как	1	1
560	оказывается в	1	1
561	он очень	1	1
562	и они	1	1
563	является не	6	1
564	не дает	3	1
565	из них	3	1
566	вводится в	1	1
567	мы знаем	5	1
568	описано совершенно	1	1
569	в разнообразнейших	1	1
570	не о	1	1
571	ту сторону	1	1
572	друг друга	8	1
573	и будет	1	1
574	тем что	2	1
575	этого он	1	1
576	нужно искать	1	1
577	к одной	1	1
578	в других	1	1
579	он один	1	1
580	в целях	3	1
581	а потому	1	1
582	без всякой	2	1
583	или иной	3	1
584	не поддается	1	1
585	бы эти	1	1
586	и быть	1	1
587	нового времени	2	1
588	что для	1	1
589	более того	3	1
590	и пр	12	1
591	самом же	2	1
592	в любой	1	1
593	не знает	2	1
594	до конца	5	1
595	бытия как	1	1
596	ни о	2	1
597	мы остановимся	1	1
598	со своими	1	1
599	под влиянием	1	1
600	от труда	1	1
601	как ни	1	1
602	так называемой	1	1
603	в частности	2	1
604	время она	1	1
605	границы между	1	1
606	ко всем	1	1
607	но кроме	1	1
608	в рамках	1	1
609	существует как	2	1
610	в предыдущей	1	1
611	поэтому если	1	1
612	к своему	2	1
613	следовательно вовсе	1	1
614	эта история	1	1
615	в той	1	1
616	времени с	1	1
617	какого рода	2	1
618	и всей	1	1
619	со всею	2	1
620	к характеристике	2	1
621	чтобы они	1	1
622	в телесном	1	1
623	значение как	1	1
624	этого слова	2	1
625	то перед	1	1
