N	2gram	Vygotskiy__4	FransuaR
1	и в	20	29
2	таким образом	25	20
3	и не	8	16
4	в этой	3	13
5	но в	3	12
6	как и	9	12
7	и т.п	2	12
8	и на	6	11
9	в этом	24	11
10	так и	5	11
11	то же	16	10
12	мы уже	5	10
13	не только	15	10
14	в то	1	10
15	как мы	13	10
16	все эти	5	9
17	и с	4	9
18	его в	6	9
19	в конце	1	9
20	но и	9	9
21	и его	5	8
22	в его	11	8
23	прежде всего	2	8
24	как бы	7	8
25	мы видели	6	7
26	в том	42	7
27	так как	10	7
28	еще и	1	7
29	так же	11	7
30	в сущности	4	6
31	этот процесс	6	6
32	своего рода	1	6
33	но он	1	6
34	здесь в	1	6
35	из них	4	6
36	что это	2	5
37	в нем	2	5
38	в своей	7	5
39	уже говорили	2	5
40	это не	5	5
41	у него	2	5
42	далеко не	2	5
43	сказать что	6	5
44	и по	1	5
45	того же	9	5
46	также и	2	4
47	связана с	2	4
48	на самом	1	4
49	и есть	1	4
50	в которой	3	4
51	еще не	2	4
52	с помощью	31	4
53	в нашем	4	4
54	конце концов	1	4
55	связанные с	1	4
56	которую он	2	4
57	точки зрения	24	4
58	но они	2	4
59	в плане	1	4
60	в результате	8	4
61	и одновременно	1	4
62	что он	6	4
63	конечно не	1	4
64	тем что	7	4
65	с другой	12	4
66	по своему	4	4
67	но это	1	4
68	все это	1	4
69	один из	3	4
70	перед нами	5	4
71	то что	15	4
72	той же	6	3
73	животных и	2	3
74	и здесь	2	3
75	в ней	2	3
76	в чем	3	3
77	но как	2	3
78	в своем	4	3
79	и как	9	3
80	то в	1	3
81	в себе	10	3
82	при этом	12	3
83	он не	1	3
84	и сам	1	3
85	для того	5	3
86	подобно тому	2	3
87	а затем	2	3
88	такой же	2	3
89	том что	35	3
90	образом и	1	3
91	самого начала	1	3
92	того чтобы	7	3
93	в разных	1	3
94	по своей	6	3
95	здесь не	2	3
96	с самого	1	3
97	в дальнейшем	1	3
98	роль в	4	3
99	образом в	1	3
100	к нему	2	3
101	слов и	1	3
102	все время	4	3
103	того что	10	3
104	что здесь	2	3
105	с ними	1	3
106	и так	1	3
107	в качестве	21	3
108	эти образы	1	3
109	же и	1	3
110	и они	1	3
111	и других	3	3
112	и их	1	3
113	том числе	2	3
114	мы можем	5	3
115	и даже	1	3
116	тому как	2	3
117	все же	5	3
118	у них	1	3
119	мы видим	10	3
120	тот же	9	3
121	другой стороны	9	3
122	в частности	5	3
123	одновременно и	1	3
124	как известно	3	2
125	и то	10	2
126	в приведенном	1	2
127	с таким	3	2
128	то время	1	2
129	группы и	1	2
130	и со	1	2
131	в виду	3	2
132	в различных	1	2
133	с одной	9	2
134	но не	3	2
135	если в	1	2
136	что они	14	2
137	связи и	1	2
138	один и	7	2
139	как в	5	2
140	дает нам	1	2
141	высокий и	1	2
142	хотя и	1	2
143	и к	5	2
144	против их	1	2
145	бы не	1	2
146	раз в	2	2
147	и тот	7	2
148	как он	4	2
149	так сказать	1	2
150	на его	3	2
151	на этом	3	2
152	в основу	2	2
153	может быть	12	2
154	этом он	1	2
155	и второй	2	2
156	ни в	3	2
157	в один	3	2
158	на первый	4	2
159	в этих	3	2
160	и при	4	2
161	с точки	11	2
162	в их	12	2
163	место в	2	2
164	не столько	1	2
165	их в	2	2
166	том же	2	2
167	на котором	2	2
168	никогда не	5	2
169	общие черты	1	2
170	связи с	3	2
171	исторического процесса	1	2
172	уже и	2	2
173	числе и	2	2
174	к тому	6	2
175	два момента	1	2
176	о том	5	2
177	и это	2	2
178	на нем	2	2
179	же не	2	2
180	в себя	1	2
181	или в	1	2
182	было в	1	2
183	поэтому в	1	2
184	с ним	1	2
185	на этой	1	2
186	другими словами	2	2
187	но мы	1	2
188	в игре	1	2
189	а также	2	2
190	образом все	1	2
191	в другой	2	2
192	также в	1	2
193	образов и	2	2
194	одной из	3	2
195	мы увидим	1	2
196	то он	1	2
197	себя в	3	2
198	это ни	1	2
199	уже не	1	2
200	и у	2	2
201	уже в	6	2
202	это значение	3	2
203	друг друга	4	2
204	как раз	1	2
205	в других	1	2
206	даже и	1	2
207	классической форме	3	2
208	со стороны	3	2
209	именно в	3	2
210	к которому	3	2
211	одной стороны	9	2
212	они не	2	2
213	не на	1	2
214	в слове	2	2
215	что из	1	2
216	что такие	2	2
217	о чем	1	2
218	в той	2	2
219	связаны с	1	2
220	и для	4	2
221	формы и	3	2
222	в основе	17	2
223	а как	1	2
224	его к	4	2
225	нет ничего	1	2
226	между ними	4	2
227	не может	6	2
228	но этот	1	2
229	из этого	1	2
230	только в	10	2
231	и другие	9	2
232	в своих	1	2
233	это в	2	2
234	к этому	4	2
235	смысле слова	1	1
236	ту же	2	1
237	же как	6	1
238	отказывается видеть	1	1
239	уже указывали	1	1
240	что эти	2	1
241	и такое	1	1
242	они продолжают	1	1
243	должна быть	2	1
244	видеть в	2	1
245	без влияния	1	1
246	в самом	6	1
247	и людей	1	1
248	что вся	1	1
249	при анализе	2	1
250	на место	3	1
251	человека и	1	1
252	приводят к	3	1
253	время как	1	1
254	принято называть	1	1
255	но даже	1	1
256	которое в	1	1
257	всю вторую	1	1
258	и он	2	1
259	дальнейшее развитие	1	1
260	собой в	1	1
261	проявляет себя	1	1
262	образов с	1	1
263	первый план	4	1
264	высшую ступень	2	1
265	пример того	1	1
266	бы мы	1	1
267	превращены в	1	1
268	именно тем	1	1
269	самом деле	7	1
270	видели что	2	1
271	в противоречии	1	1
272	не все	1	1
273	отличие от	2	1
274	значение для	1	1
275	относится к	1	1
276	с этим	5	1
277	стороны и	2	1
278	понятий на	4	1
279	становится особенно	1	1
280	кто не	1	1
281	процессе развития	2	1
282	этом же	1	1
283	целый ряд	5	1
284	нами в	4	1
285	напомним что	2	1
286	имеет свои	1	1
287	историческая действительность	1	1
288	в этот	1	1
289	в целом	11	1
290	же слово	3	1
291	только на	2	1
292	сторон со	1	1
293	только один	1	1
294	тому же	6	1
295	на то	5	1
296	в наших	2	1
297	что слово	2	1
298	с новым	1	1
299	главным образом	1	1
300	что должно	1	1
301	момента в	2	1
302	различные формы	1	1
303	к одному	6	1
304	в силу	6	1
305	что одно	1	1
306	прежде чем	1	1
307	или иных	1	1
308	что она	1	1
309	не бывает	2	1
310	одно и	6	1
311	здесь мы	2	1
312	как они	4	1
313	указывали на	1	1
314	они должны	1	1
315	знает что	3	1
316	входит в	2	1
317	то все	1	1
318	основу этого	1	1
319	даже в	2	1
320	между отдельными	3	1
321	он однако	1	1
322	же образом	1	1
323	в данном	2	1
324	на этот	3	1
325	мы не	1	1
326	при произнесении	2	1
327	и тогда	2	1
328	и того	5	1
329	одного и	6	1
330	это сочетание	1	1
331	и становится	1	1
332	что такое	5	1
333	благодаря этому	1	1
334	нас не	1	1
335	в отношении	10	1
336	единую систему	1	1
337	слова при	1	1
338	он дает	1	1
339	в отличие	2	1
340	мысли и	2	1
341	знаем что	1	1
342	всякий раз	1	1
343	нельзя было	1	1
344	и связей	2	1
345	время от	1	1
346	и существенных	1	1
347	которые в	4	1
348	на новые	1	1
349	и вся	1	1
350	раз и	1	1
351	случае в	1	1
352	вплоть до	1	1
353	что эта	3	1
354	и начинает	1	1
355	в обоих	3	1
356	на четыре	1	1
357	здесь на	1	1
358	на него	1	1
359	не по	2	1
360	говорить о	1	1
361	же его	1	1
362	казалось бы	1	1
363	основе этого	2	1
364	на язык	1	1
365	ничего не	1	1
366	связанное с	1	1
367	именно с	1	1
368	и весь	1	1
369	при всем	1	1
370	как она	1	1
371	видим что	2	1
372	во всем	3	1
373	потому что	12	1
374	этом отношении	7	1
375	и делает	1	1
376	ему в	1	1
377	что на	2	1
378	особое внимание	1	1
379	от того	3	1
380	у нас	1	1
381	мы встречаем	2	1
382	что все	3	1
383	всем их	2	1
384	но все	1	1
385	же самое	7	1
386	сходство с	4	1
387	бы он	1	1
388	на дворе	1	1
389	в единую	1	1
390	мышления в	16	1
391	утверждать что	1	1
392	время они	1	1
393	т.е в	1	1
394	так например	1	1
395	своего развития	10	1
