N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	22
2	в этом	11	17
3	что в	1	15
4	не только	10	14
5	мы видели	7	13
6	в доме	3	12
7	и не	16	12
8	но и	9	12
9	или в	2	11
10	в этих	2	11
11	может быть	2	11
12	еще не	4	10
13	таким образом	20	10
14	после чего	1	10
15	но в	12	10
16	в нем	5	9
17	в том	7	9
18	что и	1	9
19	что он	4	9
20	как мы	10	8
21	что они	2	8
22	с этим	1	8
23	мы видим	3	8
24	том что	3	8
25	и здесь	3	7
26	там где	3	7
27	но не	2	7
28	к этому	2	7
29	то что	4	7
30	уже не	2	7
31	другой стороны	3	7
32	так как	7	7
33	с мотивом	1	7
34	с другой	4	7
35	из них	6	7
36	друг друга	2	6
37	связи с	2	6
38	так в	1	6
39	что здесь	3	6
40	это не	5	6
41	возможно что	1	6
42	не все	1	6
43	ничего не	1	6
44	то же	10	6
45	если бы	1	6
46	во время	10	6
47	в них	7	6
48	мы уже	10	6
49	мы можем	3	6
50	не вполне	1	6
51	на голову	1	5
52	у меня	2	5
53	этот мотив	1	5
54	к нему	3	5
55	сих пор	1	5
56	до сих	1	5
57	в некоторых	1	5
58	все же	3	5
59	в свете	1	5
60	здесь мы	1	5
61	того что	3	5
62	что она	1	5
63	один из	4	5
64	в этой	13	5
65	а он	1	5
66	он не	3	5
67	не противоречит	1	5
68	в частности	3	5
69	есть и	4	5
70	все эти	9	4
71	и там	1	4
72	для нас	1	4
73	но он	6	4
74	мы здесь	2	4
75	его и	2	4
76	отношение к	1	4
77	в другой	2	4
78	тем что	4	4
79	и с	9	4
80	видели что	1	4
81	видим что	1	4
82	и другие	2	4
83	они не	2	4
84	в других	2	4
85	и его	8	4
86	у нас	1	4
87	и они	3	4
88	что на	1	4
89	находится в	1	4
90	только в	2	4
91	не может	2	4
92	и на	11	4
93	на этом	2	4
94	в дальнейшем	3	4
95	в данном	1	4
96	в свою	1	4
97	и как	3	3
98	на его	2	3
99	данном случае	1	3
100	в связи	1	3
101	как и	12	3
102	на том	1	3
103	так же	7	3
104	прежде всего	8	3
105	эти два	1	3
106	здесь не	3	3
107	и ее	1	3
108	и у	2	3
109	и все	13	3
110	между прочим	2	3
111	свою жену	1	3
112	его в	9	3
113	стороны и	1	3
114	но это	4	3
115	превращается в	3	3
116	потому что	1	3
117	и от	1	3
118	уже с	1	3
119	а затем	3	3
120	к тому	2	3
121	в его	8	3
122	и к	2	3
123	они и	1	3
124	на смерть	1	3
125	в целом	1	3
126	что у	3	3
127	связана с	4	3
128	сказать что	5	3
129	в чем	3	3
130	мы увидим	2	3
131	в одной	2	3
132	никогда не	2	3
133	можно ли	1	3
134	со стороны	2	3
135	с ними	3	3
136	и она	1	3
137	равно как	1	3
138	у него	5	3
139	мы еще	1	3
140	и голова	1	3
141	видели как	3	3
142	далеко не	5	3
