N	4gram	Propp_Isto_4	Problema
1	указывает на то что	1	3
2	не что иное как	3	2
3	как мы увидим ниже	1	2
4	есть не что иное	1	2
5	вовсе не есть нечто	1	1
6	мы до сих пор	1	1
7	и в других случаях	1	1
8	и т д здесь	1	1
9	мы здесь не будем	1	1
10	даже если бы мы	1	1
11	же в этих случаях	1	1
12	внимание на то что	1	1
13	тем не менее он	1	1
14	одно и то же	1	1
15	он содержит в себе	1	1
16	как мы видели выше	2	1
17	в то время как	1	1
18	ничего не говорит о	1	1
19	во всех этих случаях	1	1
20	сколько бы мы ни	1	1
21	так же как и	4	1
22	до сих пор говорили	1	1
23	с представлением о смерти	1	1
