N	3gram	Vygotskiy__4	StatiiOP
1	в том что	31	16
2	о том что	3	11
3	в этом отношении	7	9
4	том что он	1	5
5	до сих пор	1	5
6	вместе с тем	3	5
7	для того чтобы	5	5
8	к тому что	1	5
9	что он не	1	4
10	то обстоятельство что	3	4
11	после того как	1	4
12	тот факт что	1	4
13	так же как	5	3
14	с другой стороны	8	3
15	во всяком случае	3	3
16	с самого начала	1	3
17	вопрос о том	1	3
18	речь идет о	3	3
19	том что в	1	2
20	сомневаться в том	1	2
21	в том же	1	2
22	с точки зрения	11	2
23	принять во внимание	1	2
24	в отличие от	2	2
25	бы то ни	1	2
26	то что в	1	2
27	то ни было	1	2
28	если принять во	1	2
29	но и с	1	2
30	не только не	5	2
31	в самом деле	6	2
32	но все же	1	2
33	с тем что	3	2
34	на то что	4	2
35	в том смысле	2	2
36	свидетельствуют о том	1	2
37	тем не менее	1	2
38	или лучше сказать	1	2
39	к тому же	1	2
40	в обоих случаях	3	1
41	что в этом	1	1
42	и в результате	2	1
43	формам но и	1	1
44	одним и тем	3	1
45	не говоря уже	1	1
46	на самом деле	1	1
47	в настоящее время	2	1
48	в этом смысле	8	1
49	внимание на то	1	1
50	то что с	1	1
51	и тому же	4	1
52	в силе и	1	1
53	в той же	1	1
54	не имеет никакого	1	1
55	в первую очередь	4	1
56	с которыми он	1	1
57	виде в каком	1	1
58	говоря уже о	1	1
59	точно так же	3	1
60	и я не	1	1
61	в зависимости от	1	1
62	одно и то	6	1
63	во внимание что	1	1
64	в данном случае	2	1
65	и тем же	3	1
66	том смысле что	1	1
67	в высшей степени	2	1
68	в конце концов	1	1
69	и то же	6	1
70	мы видели выше	1	1
71	по сравнению с	3	1
72	в качестве средства	2	1
73	одни и те	3	1
74	в связи с	3	1
75	но вместе с	2	1
76	так и на	1	1
77	не только к	1	1
78	друг к другу	1	1
79	тем что в	1	1
80	вместо того чтобы	1	1
81	в свое время	2	1
82	на вопрос о	1	1
83	мы и сейчас	1	1
84	нельзя было бы	1	1
85	по отношению к	1	1
86	имел в виду	1	1
87	заключается в том	14	1
88	в то время	1	1
89	в том чтобы	2	1
90	имея в виду	1	1
91	в свою очередь	2	1
92	в этом случае	3	1
93	к выводу что	2	1
94	ничего общего с	1	1
95	и что следовательно	1	1
96	в сущности говоря	1	1
97	и те же	3	1
98	в том числе	2	1
99	и что он	1	1
100	который в своем	1	1
101	одному и тому	4	1
102	а затем уже	1	1
103	не имеет ничего	1	1
104	как мы видели	2	1
