N	3gram	Tiupa_Hudo_1	Analitik
1	факторов художественного впечатления	1	6
2	о том что	9	6
3	в том что	6	6
4	в данном случае	1	5
5	состоит в том	1	4
6	по отношению к	8	4
7	с одной стороны	1	4
8	и в этом	1	4
9	в этом отношении	3	3
10	содержит в себе	1	3
11	того или иного	2	3
12	тем не менее	3	3
13	как и в	3	3
14	обнаруживает себя в	1	2
15	в этом смысле	1	2
16	в ответ на	1	2
17	с точки зрения	3	2
18	в таком случае	1	2
19	в то же	8	2
20	можно было бы	4	2
21	все той же	1	2
22	тогда как в	1	2
23	как уже говорилось	1	2
24	в значительной степени	2	2
25	как правило не	1	2
26	не только в	2	2
27	если говорить о	2	2
28	в отличие от	1	2
29	художественного целого в	1	2
30	в пределах текста	1	2
31	в качестве некоторого	1	2
32	то же время	8	2
33	и в самом	3	2
34	в конечном счете	2	2
35	не только не	1	2
36	на то что	2	2
37	а между тем	1	1
38	автора героя и	2	1
39	одних и тех	1	1
40	при встрече с	2	1
41	приводит к тому	1	1
42	оказывается не столько	1	1
43	который не следует	1	1
44	в своей эстетической	1	1
45	более или менее	1	1
46	во времени и	1	1
47	диалог согласия между	1	1
48	тогда как его	1	1
49	таит в себе	1	1
50	а тем более	1	1
51	качестве некоторого я	1	1
52	сами по себе	1	1
53	бы можно было	1	1
54	в качестве субъектов	1	1
55	самом деле не	1	1
56	все это делает	1	1
57	вступает в противоречие	1	1
58	композиции речевого строя	1	1
59	было бы определить	1	1
60	мы узнаем из	1	1
61	что она не	1	1
62	и содержит в	1	1
63	себя за голову	1	1
64	несмотря на то	1	1
65	с этой точки	1	1
66	то и другое	2	1
67	и тех же	1	1
68	в равной мере	2	1
69	уже говорилось о	1	1
70	человеческого я в	1	1
71	в этой связи	4	1
72	до известной степени	1	1
73	не хотелось бы	1	1
74	в литературном произведении	1	1
75	в противоречие с	1	1
76	еще ничего не	1	1
77	мы узнаем о	1	1
78	пласт художественной реальности	1	1
79	героя и читателя	3	1
80	автора и читателя	1	1
81	и читателя в	3	1
82	так или иначе	2	1
83	это своего рода	1	1
84	только в рамках	1	1
85	в свою очередь	1	1
86	в связи с	3	1
87	напомним кстати что	1	1
88	прежде всего в	1	1
89	и всей первой	1	1
90	в первую очередь	2	1
91	в свое время	1	1
92	этой точки зрения	1	1
93	а в том	1	1
94	не может быть	2	1
95	между я и	1	1
96	остается один и	1	1
97	но и для	1	1
98	не только на	1	1
99	времени и пространстве	1	1
100	в самом деле	4	1
101	речь идет о	2	1
102	во второй половине	2	1
103	в том смысле	1	1
104	мы привыкли понимать	1	1
105	к тому что	4	1
106	друг с другом	1	1
107	почти то же	1	1
108	человека в мире	1	1
109	в немалой степени	1	1
110	то же самое	1	1
111	на наш взгляд	2	1
112	не только для	1	1
