N	2gram	Propp_Isto_3	Myshleni
1	и в	22	25
2	в том	9	23
3	том что	8	20
4	таким образом	10	17
5	так же	3	17
6	что в	15	17
7	с тем	2	16
8	как и	3	15
9	в его	3	15
10	то что	7	15
11	в этом	17	14
12	вместе с	9	14
13	между собой	1	13
14	может быть	11	13
15	в целом	3	13
16	так как	7	12
17	в качестве	2	12
18	ребенка в	1	12
19	по своему	1	11
20	что они	8	10
21	перед нами	1	10
22	и что	2	10
23	что и	9	10
24	было бы	3	10
25	того что	5	10
26	только в	4	10
27	как бы	1	10
28	и не	12	10
29	мы не	1	9
30	ребенок не	1	9
31	связи с	6	9
32	заключается в	1	9
33	ни в	2	9
34	как в	2	9
35	как мы	8	8
36	тем что	4	8
37	показывает что	5	8
38	речи и	1	8
39	столь же	1	7
40	все эти	4	7
41	по себе	1	7
42	уже в	1	7
43	мы можем	6	7
44	что мы	1	7
45	как это	4	7
46	же как	2	6
47	и на	4	6
48	но не	7	6
49	потому что	3	6
50	представляет собой	3	6
51	не только	14	6
52	в силу	2	6
53	не может	4	6
54	мы видели	13	6
55	точки зрения	2	6
56	в животном	2	6
57	не в	4	6
58	не менее	5	6
59	самого начала	1	6
60	приходит к	1	6
61	с самого	1	6
62	можно было	1	6
63	один из	5	6
64	что он	9	6
65	со всеми	1	6
66	и у	3	6
67	с другой	7	6
68	в связи	3	6
69	в основном	1	6
70	все это	1	6
71	все же	5	6
72	мы должны	7	6
73	одним из	4	5
74	человека и	1	5
75	мы уже	6	5
76	с ее	1	5
77	как говорит	1	5
78	и как	3	5
79	и к	3	5
80	что это	1	5
81	что она	5	5
82	при этом	2	5
83	и по	1	5
84	на этой	1	5
85	тем не	5	5
86	уже говорили	1	5
87	но это	3	5
88	с другом	1	5
89	могут быть	5	5
90	о том	3	5
91	так и	2	5
92	если бы	6	5
93	в этой	5	5
94	входит в	1	5
95	с одной	2	5
96	одной стороны	2	5
97	друг с	1	5
98	до известного	2	4
99	мы имеем	19	4
100	бы что	1	4
101	время как	2	4
102	еще не	10	4
103	которые не	1	4
104	отнюдь не	1	4
105	в своем	2	4
106	ни один	2	4
107	из этих	3	4
108	на то	1	4
109	он не	5	4
110	от нее	1	4
111	той же	2	4
112	не мог	2	4
113	в то	2	4
114	этого слова	1	4
115	никогда не	3	4
116	то и	6	4
117	встречается в	2	4
118	к тому	3	4
119	и это	2	4
120	группы предметов	1	4
121	то время	2	4
122	с ним	1	4
123	всяком случае	2	4
124	из них	7	4
125	мы знаем	2	4
126	могло бы	1	4
127	друг друга	6	4
128	от того	1	4
129	но и	12	4
130	прежде всего	3	4
131	там где	7	4
132	нет никаких	2	4
133	независимо от	2	4
134	с этим	8	4
135	смысле этого	1	4
136	это значит	1	4
137	тем и	1	4
138	и все	3	4
139	а в	6	4
140	сказать что	3	4
141	мы увидим	3	4
142	в частности	5	4
143	во всяком	2	4
144	которая не	1	4
145	в котором	2	3
146	эта форма	1	3
147	видели что	4	3
148	но как	1	3
149	по отношению	2	3
150	его к	1	3
151	то обстоятельство	1	3
152	остановиться на	1	3
153	этот процесс	1	3
154	не как	1	3
155	и сам	1	3
156	на этом	4	3
157	его в	3	3
158	в жизни	2	3
159	в которых	2	3
160	которые в	1	3
161	состоит в	3	3
162	их в	3	3
163	не могли	1	3
164	того как	1	3
165	во всем	1	3
166	перед ним	1	3
167	обстоятельство что	1	3
168	отличается от	1	3
169	не есть	1	3
170	ничего общего	1	3
171	были бы	1	3
172	в себя	1	3
173	на том	3	3
174	является в	1	3
175	связаны с	1	3
176	как она	1	3
177	в него	2	3
178	мы видим	8	3
179	с ними	3	3
180	этот вопрос	2	3
181	дело с	2	3
182	который в	1	3
183	между тем	2	3
184	по этому	1	3
185	не можем	1	3
186	в виде	2	3
187	и их	1	3
188	сами по	1	3
189	связь с	6	3
190	не создает	1	3
191	с этой	1	3
192	с ней	6	3
193	другой стороны	7	3
194	их с	1	3
195	в свою	4	3
196	к этому	7	3
197	в следующем	1	2
198	и то	2	2
199	но тем	2	2
200	он стоит	2	2
201	то же	6	2
202	а как	1	2
203	мы и	1	2
204	в чем	3	2
205	они имеют	1	2
206	вступают в	2	2
207	что как	1	2
208	все остальные	1	2
209	хотя и	2	2
210	что по	2	2
211	с нею	1	2
212	но все	2	2
213	говорит не	1	2
214	полового созревания	1	2
215	на его	3	2
216	становится таким	1	2
217	одной и	1	2
218	здесь мы	5	2
219	в нем	9	2
220	главным образом	1	2
221	в мире	1	2
222	об этом	1	2
223	может возникнуть	1	2
224	с другими	1	2
225	подходит к	1	2
226	в них	6	2
227	в один	1	2
228	в эту	1	2
229	в этих	11	2
230	в связь	1	2
231	в своей	1	2
232	и той	1	2
233	в корне	1	2
234	и эти	3	2
235	однако в	1	2
236	бы быть	1	2
237	новых и	1	2
238	можно ли	3	2
239	но они	2	2
240	эти формы	1	2
241	одна из	2	2
242	в плане	1	2
243	для всего	1	2
244	имеем дело	1	2
245	на себя	2	2
246	и его	4	2
247	из того	2	2
248	и другими	1	2
249	в каком	1	2
250	очень часто	3	2
251	по характеру	1	2
252	указывает на	1	2
253	все еще	6	2
254	они стали	1	2
255	как они	1	2
256	не будет	1	2
257	но по	3	2
258	свою очередь	1	2
259	говорит и	2	2
260	совершенно ясно	1	2
261	это мы	1	2
262	ясно что	1	2
263	часто в	1	2
264	силу того	1	2
265	для этого	1	2
266	находится в	4	2
267	связанное с	2	2
268	и здесь	7	2
269	что каждый	1	2
270	одного из	2	2
271	а также	2	2
272	на каждой	1	2
273	или иначе	1	2
274	раньше чем	3	2
275	и только	1	2
276	представления о	2	2
277	в свете	5	2
278	все время	2	2
279	за этой	1	2
280	этой точки	1	2
281	связь и	2	2
282	говорили выше	1	2
283	всех этих	2	2
284	мы будем	1	2
285	где они	2	2
286	так что	5	2
287	уже не	7	2
288	в нашей	1	2
289	в начале	1	2
290	он имеет	1	2
291	в одном	2	2
292	и вместе	1	2
293	связан с	2	2
294	стороны он	1	2
295	на этот	1	2
296	которых мы	1	2
297	на которых	1	2
298	и эта	1	2
299	мы остановимся	1	2
300	от всех	1	2
301	и потому	2	2
302	особого исследования	1	2
303	к жизни	2	2
304	в течение	6	2
305	тому как	1	2
306	в тех	2	2
307	некоторое время	3	2
308	и для	2	2
309	что там	2	2
310	и от	3	2
311	или в	11	2
312	которой можно	1	2
313	для нас	4	2
314	все они	1	2
315	же в	2	2
316	тот же	1	2
317	вступает в	3	2
318	отношению к	2	2
319	есть и	5	2
320	это так	1	2
321	как на	1	2
322	в таком	1	2
323	все что	3	2
324	ту же	2	1
325	также и	1	1
326	каждой группы	1	1
327	и до	1	1
328	видеть в	1	1
329	действительности и	1	1
330	и этот	1	1
331	например в	2	1
332	есть не	1	1
333	возразить что	2	1
334	известного момента	1	1
335	вопрос о	2	1
336	на место	1	1
337	мы легко	1	1
338	все данные	1	1
339	исследования в	1	1
340	наличие в	1	1
341	и через	1	1
342	который был	2	1
343	всей группе	1	1
344	что иное	3	1
345	на несколько	1	1
346	принимает на	1	1
347	от друга	1	1
348	и он	2	1
349	начало и	1	1
350	как фактор	1	1
351	иное как	3	1
352	оно показывает	1	1
353	мысль что	1	1
354	тем как	1	1
355	бы она	2	1
356	как если	1	1
357	на другой	2	1
358	царстве и	1	1
359	ему дается	1	1
360	отношение к	4	1
361	не просто	1	1
362	друг от	1	1
363	это или	1	1
364	относится к	2	1
365	ответ этот	1	1
366	общего с	1	1
367	по которому	1	1
368	группы по	1	1
369	к новому	1	1
370	кроме того	1	1
371	целом но	1	1
372	целый ряд	3	1
373	следующим образом	3	1
374	в этот	2	1
375	еще на	1	1
376	выше мы	3	1
377	действия и	1	1
378	вопрос почему	1	1
379	он в	1	1
380	бы не	1	1
381	однако совершенно	1	1
382	другим способом	1	1
383	что так	1	1
384	ни одна	1	1
385	тому же	2	1
386	случае можно	2	1
387	после чего	10	1
388	вообще не	1	1
389	границ между	1	1
390	чтобы он	1	1
391	же эта	1	1
392	от каждой	1	1
393	что еще	2	1
394	том чтобы	1	1
395	он так	1	1
396	быть поставлен	3	1
397	подобно тому	1	1
398	будем говорить	1	1
399	могла бы	1	1
400	а затем	3	1
401	в состоянии	1	1
402	свое имя	1	1
403	и с	4	1
404	свойств и	1	1
405	и обратно	1	1
406	сознание а	1	1
407	известно что	2	1
408	будет иметь	1	1
409	приходит в	3	1
410	и тем	1	1
411	видеть и	1	1
412	только одно	1	1
413	для них	3	1
414	все равно	3	1
415	которой он	1	1
416	задач в	1	1
417	очень сложное	1	1
418	чем в	1	1
419	поводом для	1	1
420	такой же	2	1
421	связаны между	1	1
422	и становится	1	1
423	и видит	1	1
424	именно он	1	1
425	спрашивает как	1	1
426	удовлетворительно объяснить	1	1
427	в такой	1	1
428	это делает	2	1
429	представление о	3	1
430	остальные особенности	1	1
431	нас важно	1	1
432	сих пор	5	1
433	мы теперь	1	1
434	для объяснения	1	1
435	составить предмет	1	1
436	для данного	1	1
437	что было	2	1
438	это предположение	1	1
439	и более	2	1
440	ним в	1	1
441	даже в	2	1
442	и очень	1	1
443	и потом	2	1
444	с точки	1	1
445	случае в	2	1
446	состоящий в	1	1
447	все три	1	1
448	находит что	2	1
449	дальше что	1	1
450	не имеет	2	1
451	и остается	1	1
452	в самых	2	1
453	это еще	2	1
454	именно с	1	1
455	он оказался	1	1
456	принято называть	1	1
457	показывает нам	2	1
458	при превращении	1	1
459	можно видеть	2	1
460	она с	1	1
461	явление в	1	1
462	к ней	4	1
463	предполагать что	1	1
464	развивается в	1	1
465	не говорит	1	1
466	предмет особого	1	1
467	этот способ	1	1
468	нам важно	2	1
469	роль при	1	1
470	до того	1	1
471	уже и	1	1
472	тела и	1	1
473	только наиболее	1	1
474	у нас	4	1
475	начиная с	1	1
476	и другой	1	1
477	стороне которой	1	1
478	говорить ниже	1	1
479	с полной	1	1
480	и другим	1	1
481	бы это	1	1
482	отношении он	1	1
483	что при	1	1
484	него как	1	1
485	всегда в	1	1
486	особенности этого	2	1
487	в ней	2	1
488	же не	2	1
489	в ее	1	1
490	данном случае	3	1
491	другими словами	1	1
492	и пользуется	1	1
493	только не	2	1
494	уже с	3	1
495	на той	1	1
496	в пределах	4	1
497	в дальнейшем	4	1
498	роль в	2	1
499	пределами своего	1	1
500	он построил	1	1
501	что у	3	1
502	достаточно чтобы	2	1
503	этот период	1	1
504	в другом	2	1
505	на наличие	1	1
506	до сих	5	1
507	она была	1	1
508	во многих	2	1
509	что дело	1	1
510	по мере	1	1
511	означает что	1	1
512	все те	1	1
513	которого можно	1	1
514	то мы	2	1
515	многих случаях	1	1
516	за пределами	1	1
517	связанной с	1	1
518	помощи которых	1	1
519	от него	2	1
520	он берет	1	1
521	которой мы	1	1
522	необходима для	1	1
523	ко всей	1	1
524	в другой	4	1
525	если это	3	1
526	отношениях и	1	1
527	говорит в	1	1
528	происходит в	2	1
529	указывает что	1	1
530	на которой	1	1
531	только у	1	1
532	но этим	1	1
533	важно установить	3	1
534	основной формой	1	1
535	указывающие на	1	1
536	может оказаться	1	1
537	они могут	2	1
538	из которого	2	1
539	обо всем	1	1
540	это показывает	1	1
541	и устанавливают	1	1
542	здесь у	1	1
543	еще одну	2	1
544	следует за	2	1
545	каким образом	1	1
546	или даже	1	1
547	при помощи	3	1
548	ниже и	1	1
549	за ним	3	1
550	одно из	1	1
551	мы находим	1	1
552	вовсе не	2	1
553	этом мы	1	1
554	у него	3	1
555	случае не	1	1
556	должны будем	1	1
557	связано с	4	1
558	возможностей не	1	1
559	в новый	1	1
560	связи в	3	1
561	дело происходит	1	1
562	превращаться в	1	1
563	в исторической	1	1
564	на голову	5	1
565	и даже	2	1
566	и несомненно	1	1
567	здесь в	1	1
568	и стоит	1	1
569	а именно	4	1
570	и между	1	1
571	к комплексу	2	1
572	такое же	1	1
573	в большинстве	1	1
574	и затем	1	1
575	что не	2	1
576	говорит о	1	1
577	обратить внимание	1	1
578	он отличается	1	1
579	превращается в	3	1
580	чтобы убедиться	1	1
581	чем за	1	1
582	ничем не	1	1
583	так это	1	1
584	а не	6	1
585	с наступлением	1	1
586	подобного рода	1	1
587	долгое время	1	1
