N	3gram	Vygotskiy__2	Formalny
1	не может быть	6	10
2	в связи с	6	10
3	с точки зрения	18	7
4	в этом отношении	3	7
5	в самом деле	4	5
6	с тем что	1	5
7	во всяком случае	6	5
8	здесь и теперь	2	4
9	как мы видели	1	4
10	не могут быть	1	4
11	в высшей степени	7	4
12	на самом деле	2	3
13	в зависимости от	6	3
14	сам по себе	1	3
15	не в том	1	3
16	в том смысле	1	3
17	с другой стороны	1	3
18	связи с этим	1	3
19	для того чтобы	10	3
20	только и может	1	2
21	не следует что	1	2
22	в этом смысле	2	2
23	в этом пункте	2	2
24	на первый план	1	2
25	сами по себе	1	2
26	в отличие от	3	2
27	в том случае	1	2
28	а в связи	1	2
29	к тому чтобы	2	2
30	лишь постольку поскольку	1	2
31	то и другое	1	2
32	в применении к	1	2
33	в ином направлении	1	2
34	дело идет о	1	2
35	не входит в	1	2
36	все без исключения	1	2
37	с самого начала	1	2
38	при известных условиях	1	2
39	в предисловии к	4	2
40	том смысле что	1	2
41	в том что	21	2
42	то несмотря на	1	1
43	и все те	1	1
44	может быть с	1	1
45	и ее функции	1	1
46	сводится к тому	1	1
47	в своем развитии	2	1
48	по этому вопросу	1	1
49	прежде всего как	1	1
50	и есть его	1	1
51	иметь в виду	1	1
52	они не способны	1	1
53	что перед нами	1	1
54	более или менее	2	1
55	в этом последнем	1	1
56	по аналогии со	1	1
57	и в некоторых	1	1
58	в отрыве от	1	1
59	он не может	1	1
60	чтобы показать что	1	1
61	по самому своему	1	1
62	с одной стороны	7	1
63	только в том	1	1
64	до сих пор	1	1
65	что он не	2	1
66	если мы обратимся	1	1
67	по мысли автора	1	1
68	из того что	4	1
69	в собственном смысле	3	1
70	на этот вопрос	5	1
71	или даже в	1	1
72	во всей его	1	1
73	лишь в процессе	1	1
74	в фонетическом и	1	1
75	бы сказать что	1	1
76	именно в этом	1	1
77	речи в которой	1	1
78	том случае если	1	1
79	что в первый	1	1
80	мы не можем	3	1
81	все равно что	1	1
82	при данных условиях	1	1
83	в данном случае	3	1
84	в том чтобы	4	1
85	однако и здесь	1	1
86	то что уже	1	1
87	и тот же	1	1
88	в учении об	1	1
89	смысле этого слова	3	1
90	с помощью которого	2	1
91	же это не	1	1
92	самому своему существу	1	1
93	не в связи	1	1
94	в такой же	1	1
95	он был бы	1	1
96	он полагает что	1	1
97	то что он	2	1
98	все более и	1	1
99	бы то ни	1	1
100	в учении о	4	1
101	с наукой с	1	1
102	один и тот	1	1
103	что же это	1	1
104	только то что	1	1
105	к действительности а	1	1
106	подвести некоторые итоги	1	1
107	той или другой	1	1
108	имеем в виду	1	1
109	и тем самым	1	1
110	в некоторых отношениях	1	1
111	ничего общего с	1	1
112	едва ли можно	2	1
113	более и более	1	1
114	с помощью которых	1	1
115	оно не может	1	1
116	но что же	1	1
117	или во всяком	2	1
118	мы имеем в	1	1
119	лежит в основе	3	1
120	мы обратимся к	1	1
121	по этому поводу	3	1
122	сама по себе	2	1
123	она не может	1	1
124	как и в	1	1
