N	2gram	Propp_Isto_3	StatiiOP
1	в и	1	130
2	и в	22	44
3	в том	9	36
4	и т	16	30
5	что в	15	30
6	том что	8	29
7	в этом	17	21
8	т д	15	21
9	вовсе не	2	19
10	не только	14	18
11	то что	7	18
12	было бы	3	17
13	о том	3	17
14	а в	6	17
15	а не	6	16
16	и не	12	16
17	может быть	11	15
18	т е	16	15
19	в данном	4	14
20	как в	2	13
21	можно было	1	13
22	не в	4	12
23	самом деле	1	11
24	в этой	5	11
25	у нас	4	11
26	точки зрения	2	11
27	но в	10	10
28	ясно что	1	10
29	что он	9	10
30	только в	4	10
31	но и	12	10
32	также и	1	9
33	как и	3	9
34	в то	2	9
35	так и	2	9
36	во второй	1	9
37	если бы	6	9
38	того что	5	9
39	в его	3	9
40	с другой	7	9
41	например в	2	8
42	все же	5	8
43	это не	6	8
44	из них	7	8
45	с точки	1	8
46	и его	4	8
47	не может	4	8
48	на эти	1	7
49	я не	3	7
50	что они	8	7
51	так например	1	7
52	таким образом	10	7
53	другой стороны	7	7
54	для нас	4	7
55	до сих	5	7
56	прежде всего	3	7
57	сих пор	5	7
58	сказать что	3	7
59	на самом	2	6
60	со стороны	3	6
61	из этих	3	6
62	в своей	1	6
63	потому что	3	6
64	данном случае	3	6
65	что и	9	6
66	всяком случае	2	6
67	так что	5	6
68	что же	1	6
69	но это	3	6
70	хотя бы	1	6
71	во всяком	2	6
72	и то	2	5
73	то же	6	5
74	той же	2	5
75	в целом	3	5
76	все эти	4	5
77	в нем	9	5
78	и по	1	5
79	такой же	2	5
80	в котором	2	5
81	в которых	2	5
82	не менее	5	5
83	вплоть до	1	5
84	никогда не	3	5
85	могут быть	5	5
86	так как	7	5
87	тем что	4	5
88	и даже	2	5
89	несколько примеров	1	5
90	там где	7	5
91	что мы	1	5
92	все это	1	5
93	не при	1	5
94	была бы	1	5
95	совершенно не	2	5
96	жизни и	2	5
97	так же	3	5
98	как это	4	4
99	это и	1	4
100	вопрос о	2	4
101	столь же	1	4
102	в новом	1	4
103	что это	1	4
104	на то	1	4
105	что она	5	4
106	но все	2	4
107	но если	1	4
108	случае в	2	4
109	представление о	3	4
110	и очень	1	4
111	можно ли	3	4
112	не имеет	2	4
113	как будто	2	4
114	за что	1	4
115	в ее	1	4
116	что у	3	4
117	и что	2	4
118	заключается в	1	4
119	этот вопрос	2	4
120	в качестве	2	4
121	никто не	2	4
122	мы находим	1	4
123	не было	2	4
124	даже не	2	4
125	на эту	1	4
126	в частности	5	4
127	как бы	1	4
128	еще более	2	4
129	это в	1	4
130	же как	2	3
131	должна быть	1	3
132	и за	1	3
133	то это	2	3
134	в ней	2	3
135	еще не	10	3
136	в чем	3	3
137	своего рода	1	3
138	но не	7	3
139	не все	6	3
140	ответ на	1	3
141	по отношению	2	3
142	к сожалению	1	3
143	общего с	1	3
144	с этим	8	3
145	это можно	1	3
146	что так	1	3
147	е с	1	3
148	во многих	2	3
149	в другом	2	3
150	и с	4	3
151	и тем	1	3
152	даже в	2	3
153	на полу	2	3
154	ни в	2	3
155	чем в	1	3
156	что не	2	3
157	во время	6	3
158	а на	1	3
159	себе целью	1	3
160	очень мало	1	3
161	в каком	1	3
162	обстоятельство что	1	3
163	очень часто	3	3
164	об этом	1	3
165	между тем	2	3
166	и только	1	3
167	и так	2	3
168	по этому	1	3
169	с одной	2	3
170	если это	3	3
171	в виде	2	3
172	в начале	1	3
173	ставит себе	1	3
174	возможно что	6	3
175	а именно	4	3
176	говорит о	1	3
177	на этот	1	3
178	в тех	2	3
179	да и	2	3
180	эти вопросы	1	3
181	с этой	1	3
182	видно что	2	3
183	и для	2	3
184	не существует	1	3
185	отношению к	2	3
186	в таком	1	3
187	ничего общего	1	3
188	не хочет	1	2
189	а как	1	2
190	мы имеем	19	2
191	мы не	1	2
192	бы что	1	2
193	время как	2	2
194	из того	2	2
195	быть в	1	2
196	как правило	2	2
197	в сторону	2	2
198	отношение к	4	2
199	иногда и	1	2
200	более чем	1	2
201	что как	1	2
202	в своем	2	2
203	смысле этого	1	2
204	целый ряд	3	2
205	ни один	2	2
206	так или	1	2
207	бы не	1	2
208	и и	2	2
209	то обстоятельство	1	2
210	но он	4	2
211	и те	1	2
212	доказывать что	1	2
213	не могла	2	2
214	в наших	2	2
215	вообще не	1	2
216	при этом	2	2
217	он не	5	2
218	всех этих	2	2
219	свою собственную	1	2
220	и более	2	2
221	при помощи	3	2
222	его в	3	2
223	это вовсе	1	2
224	должен был	3	2
225	ни одной	1	2
226	не всегда	4	2
227	и уже	2	2
228	перед собой	1	2
229	в первую	1	2
230	можно найти	4	2
231	в такой	1	2
232	которые в	1	2
233	надо сказать	1	2
234	их в	3	2
235	уже выше	2	2
236	как можно	1	2
237	она не	4	2
238	меня не	1	2
239	случае не	1	2
240	не имели	1	2
241	ничего не	6	2
242	больше чем	1	2
243	имеем дело	1	2
244	стола и	1	2
245	тем не	5	2
246	только с	1	2
247	что на	4	2
248	начиная с	1	2
249	такие случаи	1	2
250	есть только	2	2
251	что при	1	2
252	о них	1	2
253	и это	2	2
254	что там	2	2
255	то время	2	2
256	и сам	1	2
257	каждого из	1	2
258	для этого	1	2
259	только у	1	2
260	а также	2	2
261	должно было	2	2
262	и все	3	2
263	именно такое	1	2
264	также в	1	2
265	говорит в	1	2
266	к нему	5	2
267	что здесь	6	2
268	быть и	3	2
269	на которой	1	2
270	со всеми	1	2
271	из которого	2	2
272	конечно не	1	2
273	и у	3	2
274	гл ii	1	2
275	уже в	1	2
276	одно из	1	2
277	а то	2	2
278	могло бы	1	2
279	это место	1	2
280	у него	3	2
281	в других	4	2
282	бы это	1	2
283	или иначе	1	2
284	превращается в	3	2
285	одной стороны	2	2
286	здесь дело	2	2
287	языка не	1	2
288	его собственной	1	2
289	не знаю	8	2
290	если не	2	2
291	нет никаких	2	2
292	и потому	2	2
293	этой работы	1	2
294	многих случаях	1	2
295	нет ни	1	2
296	находим и	1	2
297	и их	1	2
298	а если	3	2
299	том смысле	1	2
300	этого слова	1	2
301	этом случае	5	2
302	между прочим	3	2
303	но для	1	2
304	при таком	1	2
305	которой можно	1	2
306	то не	2	2
307	в этих	11	2
308	что этот	1	2
309	дело с	2	2
310	не знает	1	2
311	том числе	1	2
312	увидим ниже	3	1
313	эти случаи	3	1
314	есть очень	1	1
315	показаться что	1	1
316	по моему	1	1
317	и есть	2	1
318	здесь и	2	1
319	исходит из	1	1
320	от которых	2	1
321	этого он	1	1
322	видеть в	1	1
323	кости и	1	1
324	и этот	1	1
325	его не	3	1
326	их и	3	1
327	очень широко	1	1
328	лет и	1	1
329	к нашей	2	1
330	если я	3	1
331	который был	2	1
332	ну вот	1	1
333	историческое явление	1	1
334	и другая	1	1
335	от друга	1	1
336	как я	1	1
337	один пример	1	1
338	пребывания в	7	1
339	на нем	1	1
340	и на	4	1
341	на них	1	1
342	между собой	1	1
343	внимание и	1	1
344	мысль что	1	1
345	бы она	2	1
346	но как	1	1
347	и спрашивает	3	1
348	дает их	1	1
349	чтобы найти	1	1
350	должны были	3	1
351	друг от	1	1
352	нет и	1	1
353	было написано	1	1
354	как говорит	1	1
355	приходит на	2	1
356	в одной	3	1
