N	2gram	Medvedev_F_1	Myshleni
1	и в	24	28
2	в том	6	28
3	то что	8	28
4	в этом	15	27
5	того что	5	24
6	потому что	1	22
7	том что	1	19
8	не может	16	19
9	таким образом	13	18
10	что он	3	18
11	только в	2	18
12	в силу	1	17
13	что в	4	17
14	не только	7	16
15	по сравнению	1	15
16	так же	4	15
17	сравнению с	1	14
18	точки зрения	16	13
19	может быть	14	13
20	с помощью	3	13
21	сказать что	1	13
22	тому что	1	11
23	и не	20	11
24	как бы	6	11
25	к другим	2	11
26	но не	3	10
27	по отношению	4	10
28	понятий и	1	10
29	с точки	13	10
30	в отношении	3	10
31	того чтобы	1	10
32	к тому	3	10
33	как мы	5	10
34	так как	1	10
35	от того	2	10
36	но и	7	10
37	отношению к	4	10
38	было бы	6	9
39	в процессе	9	9
40	между собой	1	9
41	в самом	5	8
42	мы видели	2	8
43	тем самым	3	8
44	никогда не	4	8
45	еще не	6	8
46	то же	10	7
47	отношение к	3	7
48	в своем	11	7
49	в которой	4	7
50	с самого	1	7
51	он не	3	7
52	в нем	14	7
53	заключается в	1	7
54	самого начала	1	7
55	если бы	4	7
56	мы видим	1	7
57	и других	3	7
58	мышления и	1	7
59	там где	1	7
60	вместе с	2	7
61	что оно	1	7
62	между ними	3	7
63	же как	2	6
64	связи между	1	6
65	мы не	3	6
66	в чем	1	6
67	и как	3	6
68	и к	4	6
69	как и	11	6
70	для него	3	6
71	к предмету	1	6
72	не имеет	1	6
73	приводит к	2	6
74	так и	18	6
75	и что	2	6
76	можно сказать	1	6
77	его в	3	6
78	так что	1	6
79	как раз	2	6
80	в области	3	6
81	и развития	2	6
82	вообще не	1	6
83	в то	9	6
84	в зависимости	2	5
85	вопрос о	2	5
86	зависимости от	3	5
87	и на	8	5
88	но в	5	5
89	то в	1	5
90	в этой	6	5
91	на этой	1	5
92	и тем	1	5
93	с тем	2	5
94	не могут	1	5
95	могут быть	1	5
96	языка и	1	5
97	в пределах	6	5
98	это не	2	5
99	на развитие	1	5
100	в свете	1	5
101	иначе как	2	5
102	нам думается	1	5
103	и все	6	5
104	и развитие	2	4
105	например в	1	4
106	в первом	1	4
107	той же	1	4
108	мы и	1	4
109	в каждой	1	4
110	во всех	5	4
111	в той	1	4
112	с этим	2	4
113	целый ряд	3	4
114	самом начале	1	4
115	в себе	3	4
116	в нашем	2	4
117	на то	1	4
118	свою силу	1	4
119	на этом	1	4
120	не умеет	1	4
121	он должен	3	4
122	знаем что	1	4
123	не в	8	4
124	мысли в	2	4
125	в структуру	2	4
126	своей природе	1	4
127	в сознании	1	4
128	что на	1	4
129	оно не	4	4
130	что при	1	4
131	на основе	6	4
132	ясно что	3	4
133	связь между	1	4
134	что и	2	4
135	именно в	8	4
136	между этими	1	4
137	и обратно	1	4
138	мы знаем	1	4
139	друг друга	4	4
140	но что	1	4
141	в частности	4	4
142	ко всем	2	4
143	они не	3	4
144	ту же	1	3
145	отношения к	6	3
146	начинается с	1	3
147	это и	3	3
148	чего не	1	3
149	с его	4	3
150	из этих	1	3
151	значение для	2	3
152	связи и	1	3
153	независимо от	4	3
154	как в	8	3
155	хотя и	1	3
156	от этого	2	3
157	остановиться на	2	3
158	его развития	1	3
159	на его	2	3
160	как оно	1	3
161	при этом	5	3
162	с ней	1	3
163	возможно только	1	3
164	и по	1	3
165	в каждом	3	3
166	для всей	1	3
167	должен был	1	3
168	между отдельными	1	3
169	в них	3	3
170	что такое	2	3
171	в их	11	3
172	по себе	5	3
173	вещей как	1	3
174	и научные	1	3
175	в основе	3	3
176	только не	2	3
177	по своей	1	3
178	связи с	3	3
179	не по	3	3
180	этом отношении	1	3
181	лежит в	1	3
182	отличается от	3	3
183	совершается в	2	3
184	исследования и	2	3
185	мог бы	1	3
186	и здесь	6	3
187	быть выражено	1	3
188	до сих	6	3
189	в его	23	3
190	все время	2	3
191	один из	3	3
192	и его	10	3
193	а это	1	3
194	до конца	7	3
195	представить себе	1	3
196	относящихся к	1	3
197	связано с	1	3
198	зависит от	1	3
199	а не	10	3
200	на фоне	3	3
201	развитии и	1	3
202	как это	6	3
203	требует от	1	3
204	сих пор	6	3
205	в целом	6	3
206	по принципу	1	3
207	в другой	2	3
208	бы в	3	3
209	отношении к	2	3
210	в системе	2	3
211	не знает	1	3
212	структуры в	1	3
213	в своих	2	3
214	как на	4	3
215	самом деле	6	2
216	он может	1	2
217	мы уже	1	2
218	чем более	1	2
219	вместо того	1	2
220	а только	2	2
221	к которой	1	2
222	что они	1	2
223	опирается на	1	2
224	прежде всего	22	2
225	не хватает	1	2
226	все же	3	2
227	когда он	3	2
228	с понятием	1	2
229	и наконец	3	2
230	нами в	1	2
231	между двумя	1	2
232	как таковое	2	2
233	все эти	6	2
234	в последнее	1	2
235	если он	3	2
236	состоит в	1	2
237	к одному	1	2
238	с этой	4	2
239	непосредственно а	1	2
240	как они	1	2
241	в другом	1	2
242	с другими	4	2
243	этом смысле	1	2
244	всю свою	2	2
245	в высшей	1	2
246	несмотря на	1	2
247	раз и	2	2
248	в этих	1	2
249	что если	1	2
250	в своей	11	2
251	в такой	1	2
252	в котором	1	2
253	но это	3	2
254	но он	1	2
255	друг другу	1	2
256	и более	2	2
257	не менее	11	2
258	и функции	1	2
259	она не	6	2
260	для каждого	1	2
261	на котором	1	2
262	но только	1	2
263	не могло	5	2
264	каждой из	3	2
265	у нас	5	2
266	к таким	1	2
267	разрыв между	1	2
268	перейти к	2	2
269	всем этим	2	2
270	и от	7	2
271	последнее время	1	2
272	как с	2	2
273	поэтому мы	1	2
274	не с	2	2
275	что у	1	2
276	к его	1	2
