N	2gram	Bakhtin_Fr_1	Formalny
1	и не	22	30
2	вовсе не	18	28
3	и в	65	27
4	может быть	6	25
5	не может	3	24
6	так и	10	21
7	и его	10	19
8	в этом	15	18
9	а не	1	17
10	самом деле	3	16
11	точки зрения	7	16
12	то же	1	15
13	в нем	13	15
14	в процессе	2	15
15	и пр	5	15
16	между ними	4	15
17	на самом	6	14
18	как и	5	14
19	с точки	3	14
20	не в	4	12
21	в самом	4	11
22	в жизни	4	11
23	и от	2	11
24	не могут	3	10
25	место в	1	10
26	но и	10	10
27	не только	10	9
28	лишь в	1	9
29	так как	6	9
30	как бы	22	8
31	при этом	6	8
32	входит в	4	8
33	как мы	6	8
34	в пределах	1	8
35	только в	7	8
36	как раз	3	8
37	то что	3	8
38	и все	5	8
39	что в	3	8
40	не менее	1	7
41	же время	1	7
42	потому что	5	7
43	его в	7	7
44	между тем	5	7
45	в его	9	7
46	в том	16	7
47	там где	1	7
48	все это	9	7
49	совершенно не	4	7
50	в то	1	7
51	в искусстве	3	7
52	здесь и	4	6
53	действительности и	1	6
54	еще не	6	6
55	и понимания	1	6
56	но в	14	6
57	все эти	10	6
58	в своей	5	6
59	и ее	1	6
60	всяком случае	1	6
61	было бы	1	6
62	в литературе	6	6
63	что он	3	6
64	с другой	3	6
65	более того	2	6
66	все же	6	6
67	и для	2	6
68	бы в	1	6
69	хотя бы	1	6
70	в своих	5	6
71	во всяком	1	6
72	но не	2	5
73	в единстве	1	5
74	так сказать	4	5
75	того чтобы	1	5
76	сводится к	1	5
77	в ней	6	5
78	в дальнейшем	8	5
79	никогда не	6	5
80	и понимание	1	5
81	связи с	4	5
82	большинстве случаев	2	5
83	и их	3	5
84	друг друга	3	5
85	тем что	1	5
86	и потому	10	5
87	и формы	1	5
88	не является	3	5
89	в результате	1	5
90	другой стороны	1	5
91	можно говорить	3	4
92	произведения но	1	4
93	мы не	1	4
94	он был	2	4
95	менее всего	3	4
96	как в	5	4
97	и как	1	4
98	в целом	2	4
99	на ее	1	4
100	бы ни	2	4
101	в ее	3	4
102	том что	6	4
103	по себе	1	4
104	она не	1	4
105	могут быть	2	4
106	к тому	2	4
107	роль в	2	4
108	следовательно и	1	4
109	о том	2	4
110	как ее	1	4
111	слов и	1	4
112	же и	1	4
113	конечно не	1	4
114	уже в	1	4
115	в большинстве	2	4
116	только на	2	4
117	видения и	1	4
118	для того	1	4
119	со стороны	1	4
120	прежде всего	11	4
121	до конца	2	4
122	в связи	1	4
123	как это	1	4
124	да и	2	4
125	слова и	1	4
126	в романе	2	4
127	от всех	3	4
128	жизни и	7	4
129	они не	1	4
130	формы и	7	3
131	одним из	2	3
132	функции в	1	3
133	мы уже	12	3
134	мы и	3	3
135	в виду	3	3
136	литературы и	5	3
137	целое и	1	3
138	и на	11	3
139	в которых	1	3
140	время в	2	3
141	во всех	9	3
142	а и	1	3
143	нет и	2	3
144	в себе	3	3
145	этот процесс	1	3
146	и с	3	3
147	те же	1	3
148	это не	3	3
149	действительности в	1	3
150	он и	3	3
151	раз и	2	3
152	в этих	2	3
153	и более	1	3
154	по отношению	1	3
155	между людьми	5	3
156	в основе	8	3
157	для нас	4	3
158	этом отношении	3	3
159	они и	1	3
160	оно не	1	3
161	совершается в	1	3
162	в произведении	1	3
163	еще в	1	3
164	жизнь и	1	3
165	в эпоху	9	3
166	видение и	1	3
167	можно сказать	2	3
168	единства и	1	3
169	их в	2	3
170	в них	5	3
171	и следовательно	1	3
172	она определяет	1	3
173	в какой	1	3
174	уже не	3	3
175	его и	1	3
176	в конце	1	3
177	не о	1	3
178	у нас	1	3
179	не на	1	3
180	на фоне	3	3
181	может стать	1	3
182	в той	5	3
183	того что	2	3
184	отношению к	1	3
185	в условиях	13	3
186	произведения на	1	3
187	о нем	3	3
188	жизни в	5	3
189	сказать что	6	3
190	имеет место	1	3
191	и эта	3	3
192	отношения к	2	2
193	человека и	1	2
194	а иногда	2	2
195	это и	1	2
196	нам кажется	2	2
197	который был	2	2
198	в сущности	16	2
199	совпадает с	1	2
200	говорить о	1	2
201	он перестал	1	2
202	так называемые	2	2
203	с его	5	2
204	конечно это	1	2
205	жизни с	1	2
206	средств и	1	2
207	тристрам шенди	1	2
208	в общем	4	2
209	отличие от	5	2
210	или иное	1	2
211	и речи	1	2
212	за пределы	8	2
213	чем же	1	2
214	в своем	8	2
215	становления и	1	2
216	свой круг	1	2
217	от этого	1	2
218	это можно	2	2
219	из этих	2	2
220	в этой	4	2
221	как он	1	2
222	жизнью и	1	2
223	вообще не	1	2
224	главным образом	6	2
225	перестает быть	3	2
226	всех этих	8	2
227	продолжает жить	1	2
228	его от	2	2
229	на этом	1	2
230	они на	1	2
231	в основу	1	2
232	человека в	1	2
233	в чисто	2	2
234	оно становится	1	2
235	на протяжении	5	2
236	он является	1	2
237	процесса развития	1	2
238	друга в	1	2
239	ни с	2	2
240	такой же	1	2
241	в эту	1	2
242	бы к	1	2
243	в отличие	4	2
244	отчетливее всего	1	2
245	в основном	2	2
246	где она	1	2
247	но эта	2	2
248	где нет	1	2
249	жанр и	1	2
250	даже в	3	2
251	сам он	1	2
252	и очень	2	2
253	в отношении	6	2
254	до известной	1	2
255	xviii века	2	2
256	и художественной	1	2
257	принадлежат к	1	2
258	дело в	2	2
259	одна из	1	2
260	и именно	2	2
261	не могло	1	2
262	традиция в	1	2
263	чисто художественной	1	2
264	же слова	1	2
265	из одного	1	2
266	очень важная	1	2
267	отличается от	1	2
268	оторванная от	2	2
269	и это	2	2
270	и художественное	1	2
271	здесь необходимо	1	2
272	но при	2	2
273	здесь не	1	2
274	то или	1	2
275	исторической смены	1	2
276	идет не	1	2
277	так в	1	2
278	в пределе	1	2
279	в рамки	1	2
280	был бы	1	2
281	можно только	4	2
282	это только	1	2
283	поэтому в	2	2
284	ничего не	3	2
285	на все	2	2
286	в самой	3	2
287	самой литературе	2	2
288	и во	3	2
289	в языке	1	2
290	что и	1	2
291	и только	1	2
292	и мир	1	2
293	говорит в	1	2
294	в формах	1	2
295	и действительно	1	2
296	поэтому и	4	2
297	же он	2	2
298	от других	1	2
299	из них	4	2
300	превращаются в	1	2
301	о поэзии	1	2
302	очень характерно	2	2
303	сами по	1	2
304	от того	2	2
305	лишь к	1	2
306	же деле	3	2
307	без всякой	1	2
308	и даже	8	2
309	или иной	5	2
310	в области	7	2
311	связаны с	3	2
312	к которому	1	2
313	и др	24	2
314	исторического развития	2	2
315	пародии на	1	2
316	превращается в	5	2
317	самом же	3	2
318	а на	1	2
319	и самый	2	2
320	новые формы	1	2
321	но оно	1	2
322	но уже	1	2
323	понимает как	1	2
324	быть только	2	2
325	всех областях	1	2
326	но это	3	2
327	ни для	1	2
328	но для	3	2
329	известной степени	1	2
330	от него	2	2
331	именно для	1	2
332	одной из	1	2
333	именно потому	1	2
334	бы быть	2	2
335	к этому	1	2
336	в таком	2	2
337	в данную	1	2
338	от этой	1	1
339	то на	1	1
340	нем нет	1	1
341	именно эта	1	1
342	времени не	1	1
343	правильная постановка	1	1
344	пор недостаточно	1	1
345	а из	1	1
346	не сумели	1	1
347	тех же	1	1
348	между двумя	1	1
349	от своей	1	1
350	вещь не	1	1
351	и иронии	1	1
352	и до	4	1
353	уже указывали	1	1
354	ведь и	1	1
355	оно было	1	1
356	в какой-то	1	1
357	собственном смысле	1	1
358	видеть в	2	1
359	объясняется и	1	1
360	они никогда	1	1
361	входящих в	1	1
362	мы имеем	1	1
363	этого нет	1	1
