N	3gram	Bakhtin_Fr_2	Myshleni
1	в том что	1	19
2	по сравнению с	2	14
3	по отношению к	1	10
4	с точки зрения	5	10
5	для того чтобы	1	8
6	можно сказать что	2	6
7	в силу того	1	5
8	что он умеет	1	5
9	силу того что	1	5
10	друг с другом	1	5
11	на то что	1	4
12	как мы видели	2	4
13	и той же	1	3
14	до сих пор	4	3
15	в этом отношении	3	3
16	в первую очередь	1	3
17	мы видели что	1	3
18	мы знаем что	1	3
19	одной и той	1	3
20	это означает что	1	2
21	в том же	1	2
22	в этом случае	1	2
23	и там где	1	2
24	и не может	1	2
25	до известной степени	1	2
26	только то что	2	2
27	в значительной мере	1	2
28	именно в этом	1	2
29	не могут быть	1	2
30	с другой стороны	3	2
31	не только не	1	2
32	не может быть	4	2
33	один и тот	1	1
34	она никогда не	1	1
35	на самом деле	1	1
36	не раньше чем	1	1
37	но все это	1	1
38	и во всех	3	1
39	то что в	1	1
40	в собственном смысле	2	1
41	но он не	1	1
42	на всех ступенях	1	1
43	содержит в себе	2	1
44	не только в	5	1
45	в первый раз	1	1
46	к объяснению этого	1	1
47	с одной стороны	3	1
48	и тот же	1	1
49	один из наиболее	1	1
50	только в самом	1	1
51	потому что в	1	1
52	о чем мы	2	1
53	рядом друг с	1	1
54	и в силу	1	1
55	и в отношении	1	1
56	значение в истории	1	1
57	только тогда когда	1	1
58	в сущности и	1	1
59	а и в	1	1
60	как и в	1	1
61	включает в себя	2	1
62	во второй половине	1	1
63	в сущности решает	1	1
64	после того как	1	1
65	подобно тому как	2	1
66	поэтому мы и	1	1
67	в конце концов	1	1
68	соединение в одном	1	1
69	в настоящее время	1	1
