N	2gram	Bakhtin_Pr_3	Problema
1	и в	34	30
2	в своей	3	22
3	то есть	1	21
4	не только	10	18
5	то что	11	18
6	в этом	16	17
7	том что	3	17
8	и даже	7	14
9	таким образом	5	13
10	но и	12	13
11	потому что	12	13
12	также и	1	12
13	о том	2	12
14	в его	22	12
15	в том	3	12
16	и не	29	12
17	так что	5	11
18	в своем	2	11
19	у него	4	11
20	в этой	1	10
21	в виде	4	10
22	точки зрения	8	10
23	все же	7	9
24	но в	16	9
25	как символ	3	9
26	и вообще	2	9
27	только в	6	9
28	и все	19	9
29	сказать что	2	9
30	хотя и	3	8
31	с точки	4	8
32	никак не	1	8
33	в конце	5	8
34	вовсе не	11	8
35	но не	4	7
36	как и	18	7
37	не в	9	7
38	никогда не	8	7
39	связи с	1	7
40	здесь не	1	7
41	в дальнейшем	1	7
42	так и	6	7
43	что он	23	7
44	может быть	19	7
45	говорит о	2	7
46	вместе с	4	7
47	и на	6	6
48	тут же	1	6
49	и как	3	6
50	в нем	19	6
51	его в	4	6
52	несмотря на	1	6
53	можно найти	1	6
54	и его	16	6
55	можно сказать	1	6
56	и что	5	6
57	что и	5	6
58	уже не	2	6
59	так как	4	6
60	с другой	4	6
61	прежде всего	15	6
62	как бы	27	6
63	и для	8	6
64	конце концов	3	6
65	а в	5	6
66	другой стороны	3	6
67	и то	3	5
68	для себя	6	5
69	не просто	1	5
70	в которой	2	5
71	за это	1	5
72	тем не	2	5
73	и с	15	5
74	с тем	5	5
75	он и	5	5
76	еще в	3	5
77	нисколько не	2	5
78	но он	3	5
79	что этот	1	5
80	не менее	3	5
81	и о	1	5
82	что у	6	5
83	и у	5	5
84	и их	1	5
85	мы можем	1	5
86	а не	9	5
87	не может	19	5
88	так же	8	5
89	как раз	4	5
90	будто бы	2	5
91	в самом	8	5
92	что в	7	5
93	человека и	1	4
94	того же	2	4
95	и он	2	4
96	отнюдь не	2	4
97	и к	12	4
98	в себе	6	4
99	при этом	4	4
100	но все	5	4
101	же не	2	4
102	об этом	1	4
103	а его	1	4
104	было бы	2	4
105	ни в	4	4
106	не мог	5	4
107	не так	1	4
108	по крайней	3	4
109	любви и	1	4
110	в то	12	4
111	тогда когда	1	4
112	но даже	1	4
113	за что	1	4
114	все еще	1	4
115	и сам	5	4
116	ясно что	1	4
117	человека из	13	4
118	крайней мере	3	4
119	оказывается что	1	4
120	или в	1	4
121	даже и	4	4
122	прикован к	1	4
123	далеко не	3	4
124	еще и	1	4
125	а с	3	4
126	если не	3	4
127	под названием	1	4
128	из этого	1	4
129	на первом	1	3
130	время как	1	3
131	в виду	3	3
132	в ней	3	3
133	и самого	1	3
134	еще не	4	3
135	он сам	5	3
136	что его	3	3
137	в ее	3	3
138	совсем не	3	3
139	что они	6	3
140	что касается	1	3
141	он в	4	3
142	бы не	2	3
143	с одной	1	3
144	он не	15	3
145	такого же	2	3
146	в другом	8	3
147	знает что	3	3
148	этом смысле	4	3
149	сам же	1	3
150	однако в	2	3
151	в отношении	9	3
152	но только	2	3
153	как будто	7	3
154	есть только	3	3
155	только еще	1	3
156	и которая	1	3
157	жизнь и	2	3
158	с ним	8	3
159	внимание на	1	3
160	после того	1	3
161	все в	1	3
162	к нему	14	3
163	все время	5	3
164	того что	5	3
165	тот же	2	3
166	в начале	4	3
167	в одном	5	3
168	в других	1	3
169	для того	1	3
170	жизнь в	1	3
171	первом плане	1	3
172	еще более	2	3
173	жил в	1	2
174	кто иной	1	2
175	самом деле	13	2
176	но тем	1	2
177	и до	1	2
178	поэтому и	1	2
179	то же	14	2
180	по его	1	2
181	из всех	1	2
182	и тут	2	2
183	еще до	2	2
184	я не	7	2
185	и был	1	2
186	проявляется в	1	2
187	все эти	4	2
188	в чем	5	2
189	тем как	1	2
190	не то	2	2
191	не входит	2	2
192	не все	1	2
193	по отношению	5	2
194	отношение к	6	2
195	и речи	1	2
196	на то	1	2
197	в одной	3	2
198	как в	4	2
199	когда он	2	2
200	и каждое	1	2
201	бы с	2	2
202	другого как	4	2
203	находили в	1	2
204	тоже не	1	2
205	раз в	2	2
206	на его	4	2
207	он все	3	2
208	то ни	4	2
209	что такой	1	2
210	это не	5	2
211	по всему	2	2
212	не чем	1	2
213	но уже	1	2
214	в них	2	2
215	о своем	1	2
216	раз и	3	2
217	бы на	1	2
218	и без	2	2
219	на месте	1	2
220	в котором	3	2
221	иным как	1	2
222	и более	1	2
223	я вас	6	2
224	на него	7	2
225	того чтобы	1	2
226	ничего не	4	2
227	он хочет	4	2
228	по своей	1	2
229	тем что	4	2
230	человеком а	1	2
231	не могут	1	2
232	это конечно	1	2
233	его за	3	2
234	к тому	5	2
235	и свое	1	2
236	гордость и	1	2
237	как мы	7	2
238	которого мы	1	2
239	без всякого	1	2
240	данном случае	1	2
241	всей своей	2	2
242	верит в	1	2
243	как с	1	2
244	можно было	1	2
245	за то	1	2
246	он был	1	2
247	не кто	1	2
248	по себе	3	2
249	в глаза	3	2
250	бы то	4	2
251	в значительной	1	2
252	нет у	1	2
253	между тем	3	2
254	и только	2	2
255	в середине	1	2
256	что здесь	1	2
257	что только	1	2
258	по мнению	1	2
259	иной как	1	2
260	со всеми	2	2
261	конечно не	2	2
262	уже в	3	2
263	из них	5	2
264	участие в	1	2
265	свой собственный	2	2
266	всяком случае	5	2
267	доказать что	1	2
268	и делает	2	2
269	и человека	1	2
270	на свое	1	2
271	до сих	1	2
272	что не	7	2
273	мы и	2	2
274	власти и	1	2
275	него не	1	2
276	о себе	18	2
277	в данном	1	2
278	на тот	1	2
279	да и	4	2
280	в мир	1	2
281	чем иным	1	2
282	с этой	2	2
283	сих пор	1	2
284	только для	1	2
285	но для	3	2
286	один из	2	2
