N	2gram	Bakhtin_Fr_5	Marksizm
1	точки зрения	4	34
2	может быть	2	26
3	и не	15	26
4	не может	5	24
5	с точки	2	20
6	и в	45	19
7	и его	13	19
8	таким образом	8	17
9	в этом	14	16
10	как бы	12	15
11	в процессе	1	14
12	как мы	8	13
13	прежде всего	10	13
14	как и	10	12
15	и пр	1	12
16	если мы	2	11
17	так и	6	11
18	связи с	6	11
19	и для	3	11
20	самом деле	5	10
21	в нем	10	10
22	и т.п	16	10
23	в самом	4	10
24	лишь в	2	9
25	только в	4	9
26	для него	3	9
27	все же	2	8
28	не только	14	8
29	при этом	2	8
30	друг друга	1	8
31	до сих	3	8
32	но и	10	8
33	сих пор	3	8
34	то что	2	8
35	во всех	13	7
36	но в	14	7
37	все эти	5	7
38	то же	11	7
39	в каждом	2	7
40	а не	4	7
41	в связи	5	7
42	так же	8	7
43	кроме того	4	6
44	так сказать	1	6
45	мы не	4	6
46	и того	1	6
47	ничего не	4	6
48	в пределах	2	6
49	и здесь	4	6
50	в его	13	6
51	в том	10	6
52	является не	1	6
53	с помощью	3	6
54	того же	3	6
55	связи между	1	5
56	отличие от	2	5
57	конечно не	2	5
58	рядом с	2	5
59	одного и	1	5
60	в отличие	2	5
61	не в	7	5
62	того чтобы	6	5
63	ничего общего	1	5
64	те же	1	5
65	как ее	2	5
66	и все	7	5
67	в начале	2	5
68	в конце	7	5
69	вовсе не	8	5
70	за пределы	1	5
71	именно в	3	5
72	до конца	1	5
73	мы знаем	1	5
74	и потому	1	5
75	хотя бы	2	5
76	к этому	2	5
77	во всяком	1	5
78	и на	5	4
79	нет и	2	4
80	чем же	4	4
81	как в	3	4
82	не будем	2	4
83	не будет	1	4
84	было бы	2	4
85	не столько	2	4
86	мысли и	6	4
87	не менее	3	4
88	в отношении	2	4
89	в ней	8	4
90	в языке	1	4
91	еще не	1	4
92	от того	3	4
93	для того	6	4
94	далеко не	1	4
95	с этим	4	4
96	в данном	2	4
97	дело идет	3	4
98	в условиях	2	4
99	форм и	5	4
100	тот же	1	4
101	а в	4	4
102	жизни в	2	4
103	между ними	1	4
104	и эта	1	4
105	сказать что	4	4
106	что в	12	4
107	формы и	1	3
108	на самом	5	3
109	он может	1	3
110	и есть	2	3
111	не имеют	1	3
112	а как	1	3
113	в сущности	4	3
114	в большинстве	2	3
115	по отношению	1	3
116	в истории	2	3
117	общего с	1	3
118	целый ряд	1	3
119	и как	5	3
120	и к	5	3
121	но все	1	3
122	этих форм	2	3
123	его в	5	3
124	но именно	2	3
125	он не	6	3
126	том что	7	3
127	в своей	3	3
128	и ее	1	3
129	в котором	1	3
130	более того	1	3
131	мы говорили	2	3
132	в то	11	3
133	к этим	1	3
134	для всего	1	3
135	не имеет	3	3
136	же время	9	3
137	этом отношении	5	3
138	в области	1	3
139	не могут	2	3
140	же самое	2	3
141	и это	4	3
142	не существует	1	3
143	в дальнейшем	1	3
144	понятно что	1	3
145	т.п в	1	3
146	нашей работы	1	3
147	можно сказать	2	3
148	здесь в	4	3
149	все формы	1	3
150	того что	3	3
151	быть и	1	3
152	одной из	5	3
153	нуждается в	3	3
