N	2gram	Vygotskiy__3	StatiiOP
1	и в	25	25
2	в этом	14	24
3	в том	23	20
4	что он	6	19
5	может быть	13	19
6	тем что	8	19
7	что в	17	19
8	что это	5	16
9	том что	20	15
10	в этой	5	14
11	не только	6	12
12	в его	15	12
13	то что	15	12
14	в этих	2	11
15	так что	2	11
16	таким образом	17	10
17	прежде всего	4	10
18	и не	10	10
19	у него	1	9
20	но и	4	9
21	все это	6	8
22	о том	5	8
23	как например	1	8
24	в своих	2	8
25	из его	1	7
26	с этим	4	7
27	было бы	10	7
28	в то	4	7
29	не может	6	7
30	точки зрения	6	7
31	место в	2	6
32	и на	6	6
33	как в	9	6
34	из этих	4	6
35	не в	6	6
36	между тем	3	6
37	только в	10	6
38	в конце	1	6
39	в области	7	6
40	как бы	10	6
41	а в	4	6
42	как на	2	6
43	отношения между	5	5
44	то же	2	5
45	то обстоятельство	3	5
46	независимо от	4	5
47	но в	1	5
48	по форме	2	5
49	на то	4	5
50	он не	4	5
51	об этом	2	5
52	ни в	9	5
53	мы имеем	4	5
54	в котором	3	5
55	потому что	6	5
56	обстоятельство что	3	5
57	и это	4	5
58	так и	5	5
59	в них	2	5
60	отметить что	1	5
61	с другой	6	5
62	связано с	1	5
63	а не	1	5
64	такого рода	2	5
65	того что	10	5
66	другой стороны	3	5
67	например в	1	4
68	что эти	3	4
69	в которой	1	4
70	время как	4	4
71	из которых	5	4
72	в чем	2	4
73	относится к	1	4
74	все же	6	4
75	и к	5	4
76	то в	3	4
77	в целом	13	4
78	на его	2	4
79	состоит в	3	4
80	этом смысле	2	4
81	и тем	1	4
82	в жизни	3	4
83	с тем	16	4
84	как и	15	4
85	в эту	2	4
86	а как	2	4
87	у нас	1	4
88	с точки	1	4
89	к ней	1	4
90	этом отношении	3	4
91	в каком	2	4
92	отличается от	3	4
93	в ней	1	4
94	и с	1	4
95	если бы	5	4
96	а также	2	4
97	мы видим	3	4
98	в качестве	12	4
99	в начале	2	4
100	всяком случае	4	4
101	отношение к	1	4
102	то время	4	4
103	в речи	2	4
104	связь с	3	4
105	в течение	2	4
106	в смысле	4	4
107	и для	2	4
108	но это	5	4
109	сказать что	4	4
110	в своей	2	4
111	во всяком	4	4
112	по мнению	1	3
113	с его	2	3
114	кроме того	1	3
115	что по	2	3
116	все эти	7	3
117	всех этих	2	3
118	на этом	3	3
119	от нее	4	3
120	в другом	1	3
121	о которых	1	3
122	показывает что	8	3
123	несмотря на	1	3
124	и более	1	3
125	тому что	2	3
126	связи с	9	3
127	и здесь	2	3
128	что все	1	3
129	нельзя не	1	3
130	на вопрос	1	3
131	и что	10	3
132	по этому	3	3
133	раньше чем	2	3
134	и его	2	3
135	вот что	1	3
136	уже не	2	3
137	уже в	7	3
138	не так	1	3
139	для него	5	3
140	так как	12	3
141	как раз	1	3
142	не является	8	3
143	связан с	2	3
144	к которому	3	3
145	что для	1	3
146	одной стороны	5	3
147	до конца	1	3
148	с которым	1	3
149	что мы	7	3
150	в связи	6	3
151	с этой	3	3
152	находит свое	2	3
153	конце концов	1	3
154	все они	2	3
155	к этому	3	3
156	в виде	3	3
157	в какой	4	3
158	мы имели	4	2
159	такое же	1	2
160	в чисто	2	2
161	значение он	1	2
162	той же	4	2
163	в сущности	1	2
164	того же	6	2
165	во всех	1	2
166	тем как	1	2
167	которых складывается	1	2
168	важно отметить	1	2
169	но как	3	2
170	если в	3	2
171	с которыми	3	2
172	вступают в	2	2
173	не просто	1	2
174	что они	10	2
175	более и	1	2
176	им в	3	2
177	его к	3	2
178	в самом	3	2
179	формы в	3	2
180	во многих	1	2
181	о которой	1	2
182	не как	3	2
183	том чтобы	1	2
184	представляет собою	1	2
185	в плане	2	2
186	и по	5	2
187	но все	2	2
188	и может	2	2
189	а по	2	2
190	заключается в	9	2
191	известно что	1	2
192	а с	3	2
193	мы не	9	2
194	в развитии	24	2
195	такой же	1	2
196	не мог	4	2
197	которую он	1	2
198	нас не	1	2
199	в такой	1	2
200	не столько	4	2
201	в которых	3	2
202	которые в	3	2
203	тем не	5	2
204	для этого	2	2
205	этапом в	1	2
206	этой области	1	2
207	в отношении	6	2
208	случае в	1	2
209	не менее	6	2
210	но они	2	2
211	что эта	1	2
212	самого начала	6	2
213	дело не	1	2
214	на котором	2	2
215	тогда когда	4	2
216	одна из	2	2
217	к этим	1	2
218	так чтобы	1	2
219	не имеет	1	2
220	этот тип	3	2
221	никогда не	4	2
222	слова как	1	2
223	этот образ	1	2
224	от того	4	2
225	начиная с	1	2
226	могут быть	5	2
227	к тому	4	2
228	не встречается	1	2
229	для его	1	2
230	для того	7	2
231	должен быть	1	2
232	как мы	8	2
233	с ее	5	2
234	в виду	1	2
235	говорит и	2	2
236	без всякого	1	2
237	на основе	22	2
238	с самого	6	2
239	что у	1	2
240	или в	2	2
241	и которые	3	2
242	здесь нет	1	2
243	нас к	2	2
244	внимание на	2	2
245	одного из	2	2
246	с одной	5	2
247	и во	2	2
248	этому поводу	1	2
249	в форме	1	2
250	и только	2	2
251	и других	2	2
252	все время	2	2
253	еще не	4	2
254	есть в	1	2
255	и у	6	2
256	то и	4	2
257	при помощи	1	2
258	несомненно в	1	2
259	одно из	1	2
260	цели и	2	2
261	мы находим	1	2
262	вовсе не	1	2
263	или иной	3	2
264	до сих	1	2
265	не потому	1	2
266	в ряде	4	2
267	что не	1	2
268	не на	1	2
269	ни на	2	2
270	вместе с	14	2
271	но не	6	2
272	в последнем	1	2
273	быть не	1	2
274	в это	1	2
275	этого слова	4	2
276	сих пор	1	2
277	один из	6	2
278	в результате	3	2
279	только что	2	2
280	все более	2	2
281	в свою	3	2
282	как известно	3	1
283	последнего в	1	1
284	ту же	1	1
285	за пределы	1	1
286	одним из	5	1
287	также и	1	1
288	языка с	1	1
289	не признать	1	1
290	по отдельным	1	1
291	первый этап	1	1
292	сам по	1	1
293	и то	2	1
294	смысле слова	2	1
295	переход от	3	1
296	значения что	1	1
297	тем же	4	1
298	отличие этого	1	1
299	и до	1	1
300	собственном смысле	6	1
301	видеть в	1	1
302	уже по	2	1
303	отношения к	1	1
