N	2gram	Vygotskiy__7	Tvorches
1	и в	26	21
2	как бы	6	17
3	в то	3	15
4	то же	8	13
5	в его	4	13
6	в романах	1	13
7	как и	15	12
8	что в	12	12
9	том что	17	11
10	все это	3	10
11	как в	4	8
12	он не	3	8
13	то что	24	8
14	но в	4	7
15	не только	24	7
16	при этом	1	7
17	тем самым	8	7
18	у него	1	7
19	и не	18	7
20	в том	18	7
21	в свою	2	7
22	в этом	29	6
23	в котором	4	6
24	не менее	4	6
25	и его	12	6
26	по природе	2	6
27	он сам	1	6
28	о том	4	6
29	и все	1	6
30	что он	8	6
31	для него	3	6
32	а в	2	6
33	отнюдь не	1	5
34	все же	6	5
35	в этой	3	5
36	таким образом	23	5
37	вовсе не	2	5
38	в своих	2	5
39	потому что	16	5
40	как будто	1	5
41	по нашему	1	5
42	только в	8	5
43	может быть	7	5
44	нашему мнению	2	5
45	а не	6	5
46	но это	3	5
47	из всех	5	4
48	конечном счете	2	4
49	в своем	1	4
50	и как	1	4
51	та же	1	4
52	в целом	5	4
53	самим собой	2	4
54	это не	3	4
55	в своей	3	4
56	мысли и	11	4
57	по сути	1	4
58	времени и	1	4
59	в конечном	2	4
60	одной из	4	4
61	прежде всего	7	4
62	в момент	4	4
63	не может	11	4
64	и от	4	4
65	в основном	3	4
66	один из	2	4
67	одним из	2	4
68	ту же	2	3
69	и т	1	3
70	на самом	3	3
71	это и	4	3
72	той же	8	3
73	я не	3	3
74	не был	1	3
75	время в	2	3
76	что я	1	3
77	со всеми	2	3
78	хотя и	1	3
79	года до	1	3
80	в самом	9	3
81	представляет собой	19	3
82	в нем	2	3
83	на его	2	3
84	и по	3	3
85	что все	2	3
86	и с	5	3
87	и других	2	3
88	соответствии с	1	3
89	в их	2	3
90	место в	1	3
91	представление о	7	3
92	даже в	2	3
93	дело не	1	3
94	самого начала	7	3
95	не по	4	3
96	никогда не	4	3
97	вот почему	1	3
98	с ее	2	3
99	и другие	1	3
100	с самого	7	3
101	с ним	3	3
102	того что	14	3
103	который в	1	3
104	уже в	2	3
105	в виде	1	3
106	не так	1	3
107	так как	14	3
108	в соответствии	1	3
109	в которой	11	3
110	с другой	4	3
111	но и	11	3
112	но не	3	3
113	сути дела	2	3
114	он говорит	1	3
115	но если	2	3
116	ее в	8	3
117	так же	14	3
118	себя как	1	2
119	в любви	2	2
120	того же	1	2
121	самом деле	6	2
122	на деле	2	2
123	в первом	3	2
124	действительности и	1	2
125	а как	1	2
126	есть не	3	2
127	на первом	2	2
128	но она	1	2
129	и он	2	2
130	в ней	3	2
131	в отличие	2	2
132	в чем	3	2
133	если в	4	2
134	отличие от	2	2
135	в одной	3	2
136	как к	3	2
137	что как	1	2
138	говорит что	2	2
139	и наконец	4	2
140	то в	2	2
141	в себе	9	2
142	что она	8	2
143	тем не	3	2
144	так сказать	1	2
145	отношений между	3	2
146	же самая	1	2
147	а затем	2	2
148	о котором	1	2
149	а по	2	2
150	действительности в	2	2
151	известно что	1	2
152	и тем	6	2
153	в данном	5	2
154	такой же	3	2
155	в один	1	2
156	в этих	2	2
157	не в	4	2
158	самое время	1	2
159	но он	2	2
160	между людьми	1	2
161	и против	2	2
162	одна из	1	2
163	в основе	3	2
164	но только	3	2
165	к ней	2	2
166	в направлении	5	2
167	могут быть	2	2
168	к тому	7	2
169	в виду	5	2
170	данном случае	5	2
171	мысль о	1	2
172	в себя	1	2
173	приводит к	4	2
174	так и	3	2
175	об этом	3	2
176	еще в	1	2
177	во второй	5	2
178	быть может	1	2
179	можно сказать	5	2
180	из других	1	2
181	и будет	1	2
182	одного из	2	2
183	что его	2	2
184	что и	3	2
185	во всей	2	2
186	себя но	1	2
187	в литературе	1	2
188	значит что	1	2
189	в двух	1	2
190	н м	2	2
191	в качестве	5	2
192	человека с	1	2
193	так что	4	2
194	от других	1	2
195	при помощи	1	2
196	из них	1	2
197	не означает	3	2
198	мы находим	3	2
199	только на	3	2
200	именно в	6	2
201	что не	2	2
202	от мысли	5	2
203	что для	2	2
204	в образах	1	2
205	до конца	5	2
206	с которым	1	2
207	его как	1	2
208	все более	1	2
209	в частности	1	2
210	вместе с	12	2
211	еще более	1	2
212	в первой	3	2
213	так ли	1	2
214	перед нами	2	2
215	не мог	2	2
216	в одно	1	2
217	причем в	1	2
218	или в	2	2
219	между вещами	1	2
220	только что	5	2
221	в новых	1	2
222	сказать что	8	2
223	одновременно и	2	2
224	вся история	1	2
225	к этому	2	2
226	точно так	2	2
227	гораздо более	4	2
228	совпадения в	1	1
229	как известно	2	1
230	сами являются	1	1
231	к их	1	1
232	же как	8	1
233	и фактически	1	1
234	связана с	3	1
235	переход от	1	1
236	к своей	1	1
237	основе всех	1	1
238	и есть	2	1
239	точные слова	1	1
240	и впечатления	1	1
241	и до	2	1
242	в мыслях	3	1
243	выражается в	2	1
244	оно было	1	1
245	и этот	1	1
246	также и	2	1
247	мы уже	3	1
248	о свойствах	1	1
249	о внутренней	1	1
250	на пороге	4	1
251	умственного развития	1	1
252	мы имеем	1	1
253	что если	2	1
254	которой была	1	1
255	он как	1	1
256	в сущности	9	1
257	время как	2	1
258	говорить о	1	1
259	что иное	1	1
260	через которые	1	1
261	из ее	3	1
262	с большим	1	1
263	уже все	1	1
264	это само	1	1
265	одно из	5	1
266	еще не	4	1
267	по этому	4	1
268	между собой	6	1
269	иное как	1	1
270	столь же	2	1
271	во всех	6	1
272	это имеет	1	1
273	как правило	1	1
274	совершенно прав	1	1
275	мышления как	3	1
276	совсем не	1	1
277	наряду с	2	1
278	друг на	1	1
279	и всякий	1	1
280	правильное понимание	1	1
281	к слову	14	1
282	его построения	1	1
283	по отношению	6	1
284	развитие его	1	1
285	с поразительной	1	1
286	мы снова	1	1
287	как говорит	5	1
288	из центральных	1	1
289	эта связь	2	1
290	с этим	2	1
291	кроме того	1	1
292	в мысли	3	1
293	психологического анализа	3	1
294	целый ряд	4	1
295	что по	2	1
296	к этой	2	1
297	его к	2	1
298	и к	7	1
299	в действительности	2	1
300	в этот	3	1
301	за собой	1	1
302	при таком	1	1
303	к чему	1	1
304	что это	6	1
305	говоря если	1	1
306	все эти	6	1
307	учение о	3	1
308	еще один	1	1
309	в известном	2	1
310	нас на	1	1
311	говорят о	1	1
312	тому же	1	1
313	и те	1	1
314	вследствие этого	1	1
315	идет от	1	1
316	перестает быть	1	1
317	предмет а	1	1
318	всех этих	1	1
319	в первую	1	1
320	выражающаяся в	1	1
321	чем у	3	1
322	этого вопроса	1	1
323	не к	1	1
324	собой не	1	1
325	что еще	1	1
326	означает в	1	1
327	своего пути	2	1
328	на этом	1	1
329	есть единство	1	1
330	заключает в	1	1
331	в основу	1	1
332	которого был	1	1
333	с фактами	1	1
334	чтобы вы	1	1
335	значение в	2	1
336	поэтому мы	2	1
337	на ту	1	1
338	на все	1	1
339	на этой	1	1
340	в несколько	1	1
341	его в	2	1
342	это было	1	1
343	заключается в	6	1
344	которого не	2	1
345	в глазах	1	1
346	было бы	6	1
347	то все	1	1
348	следует рассматривать	1	1
349	ни в	2	1
350	для них	1	1
351	повод для	1	1
352	не люблю	1	1
353	но мы	3	1
354	в них	1	1
355	о которых	2	1
356	является более	1	1
357	все равно	1	1
358	показывает что	2	1
359	с этой	5	1
360	с тем	5	1
361	на друга	1	1
362	ибо он	1	1
363	и уже	1	1
364	он и	1	1
365	друга в	1	1
366	сказал он	2	1
367	чем в	4	1
368	ключ к	1	1
369	о которой	1	1
370	их на	1	1
371	мере приближения	1	1
372	с годами	1	1
373	что такое	1	1
374	и ее	2	1
375	их сознания	1	1
376	на месте	1	1
377	быть названы	1	1
378	но которые	1	1
379	развивается у	1	1
380	еще с	1	1
381	для эксперимента	1	1
382	но эта	2	1
383	впечатления от	2	1
384	том же	2	1
385	что этот	5	1
386	по себе	3	1
387	тому что	9	1
388	этой области	1	1
389	в отношении	2	1
390	с развитием	1	1
391	что эта	6	1
392	что с	5	1
393	и другое	3	1
394	что ему	3	1
395	в смысле	6	1
396	не имеет	2	1
397	ее с	1	1
398	на него	1	1
399	в процессе	5	1
400	они же	1	1
401	и снова	1	1
402	в уме	2	1
403	для всего	1	1
404	это мы	2	1
405	нельзя не	2	1
406	казалось бы	2	1
407	слово и	9	1
408	как формы	1	1
409	действительности но	1	1
410	в самой	3	1
411	учения о	4	1
412	всего на	1	1
413	природы в	1	1
414	того в	1	1
415	как она	5	1
416	в другую	3	1
417	эта тенденция	1	1
418	он хочет	1	1
419	уже говорили	1	1
420	вытекающее из	1	1
421	одним словом	1	1
422	и делает	2	1
423	в области	4	1
424	ли это	1	1
425	у нас	2	1
426	один раз	1	1
427	его мышления	1	1
428	м о	1	1
429	будущее в	2	1
430	не могут	4	1
431	но все	1	1
432	в других	1	1
433	в недрах	1	1
434	содержание в	1	1
435	что оно	4	1
436	от реального	1	1
437	что на	2	1
438	не есть	4	1
439	имеет место	4	1
440	если же	2	1
441	она не	5	1
442	и это	1	1
443	того самого	1	1
444	в раннем	1	1
445	для всей	1	1
446	и о	3	1
447	в конце	4	1
448	но по	1	1
449	самого процесса	1	1
450	представляет в	1	1
451	свою очередь	2	1
452	внимание на	2	1
453	но при	1	1
454	вывод что	2	1
455	всего этого	1	1
456	в ее	6	1
457	от внешней	6	1
458	другой стороны	1	1
459	в собственном	3	1
460	как по	1	1
461	только не	11	1
462	и говорит	1	1
463	по способу	1	1
464	что у	4	1
465	другое в	1	1
466	участия в	1	1
467	поставленными в	1	1
468	по мере	7	1
469	к языку	1	1
470	нас и	2	1
471	в таком	1	1
472	связанное с	1	1
473	движения и	1	1
474	при такой	1	1
475	и здесь	2	1
476	и должно	1	1
477	он живет	1	1
478	прямо и	1	1
479	никак не	5	1
480	и что	6	1
481	или на	1	1
482	и просто	1	1
483	самому себе	1	1
484	нас в	2	1
485	и вследствие	1	1
486	связь между	6	1
487	к нему	3	1
488	между тем	1	1
489	от них	1	1
490	была бы	1	1
491	при исследовании	1	1
492	эти два	1	1
493	нуждается в	3	1
494	язык в	1	1
495	вообще и	1	1
496	движения в	3	1
497	все время	1	1
498	и самые	1	1
499	самые абстрактные	1	1
500	в современной	2	1
501	развития эта	1	1
502	известном смысле	2	1
503	себя с	1	1
504	контакта с	1	1
505	пришел к	1	1
506	к чисто	1	1
507	должен был	1	1
508	даже если	2	1
509	делает его	1	1
510	с одной	5	1
511	знал что	1	1
512	гармонии и	1	1
513	если мы	5	1
514	то и	4	1
515	не знать	1	1
516	но с	2	1
517	а это	1	1
518	на этих	2	1
519	слова не	1	1
520	и обратно	3	1
521	мышления и	9	1
522	его и	2	1
523	выражена в	1	1
524	мы знаем	2	1
525	себя все	1	1
526	вступая в	1	1
527	к мысли	4	1
528	ведь это	2	1
529	в прозе	1	1
