N	3gram	Propp_Isto_7	Problema
1	тем не менее	4	18
2	и т д	16	10
3	то же самое	1	9
4	в данном случае	3	8
5	о том что	5	5
6	в том что	4	5
7	точно так же	2	4
8	т д и	1	4
9	в связи с	1	4
10	сама по себе	1	4
11	более или менее	1	3
12	с точки зрения	1	3
13	до сих пор	2	3
14	и в других	2	3
15	то что он	1	3
16	здесь перед нами	1	3
17	то что в	3	3
18	с другой стороны	8	3
19	о том как	1	2
20	в этом случае	1	2
21	хотя и не	1	2
22	в самом деле	1	2
23	в таких случаях	1	2
24	в этих случаях	10	2
25	как мы увидим	1	2
26	но уже в	1	2
27	то и другое	1	2
28	так как он	2	2
29	и что в	1	2
30	так же как	4	2
31	сих пор мы	1	2
32	во всех этих	6	2
33	не может быть	3	2
34	мы увидим ниже	1	2
35	становится ясным что	1	2
36	можно было бы	1	2
37	только потому что	1	2
38	на том что	1	2
39	таким образом что	1	1
40	и может быть	1	1
41	не обязательна и	1	1
42	вместе с тем	1	1
43	поставить вопрос о	1	1
44	все дело в	1	1
45	сам он не	1	1
46	здесь прежде всего	1	1
47	в некоторых случаях	1	1
48	во многих других	1	1
49	а именно в	1	1
50	друг на друга	1	1
51	и т п	1	1
52	в представлениях о	1	1
53	до наших дней	1	1
54	то это значит	1	1
55	но есть еще	1	1
56	видите ли и	1	1
57	все это в	1	1
58	то время как	2	1
59	не хочет идти	1	1
60	для нас особенно	1	1
61	в самом начале	1	1
62	что то что	1	1
63	же как и	1	1
64	один из них	1	1
65	не только в	5	1
66	оказывается что эти	1	1
67	остановимся только на	1	1
68	об этом ничего	1	1
69	это совершенно очевидно	1	1
70	на первый взгляд	4	1
71	так как это	1	1
72	так и в	2	1
73	в которой они	1	1
74	и потому что	1	1
75	в эту ночь	1	1
76	не говорит о	1	1
77	ближайшем рассмотрении оказывается	1	1
78	бы то ни	1	1
79	одним из самых	1	1
80	а не в	1	1
81	же самое и	1	1
82	том что такое	1	1
83	в этом же	1	1
84	однако это такое	1	1
85	при ближайшем рассмотрении	1	1
86	в то время	2	1
87	может быть это	1	1
88	в том чтобы	2	1
89	рассмотрении оказывается что	1	1
90	это значит что	1	1
91	этом ничего не	1	1
92	и тем более	1	1
93	или может быть	1	1
94	как мы уже	1	1
95	к тому что	1	1
96	этих случаях мы	2	1
97	и что он	1	1
98	текст мы должны	1	1
99	кроме того он	1	1
100	ни один из	1	1
101	никак не может	1	1
102	он стоит на	1	1
103	всех этих случаях	6	1
104	все это не	1	1
105	как и в	2	1
106	ниже мы увидим	1	1
107	таким образом на	1	1
108	как мы видели	1	1
