N	2gram	Bakhtin_Pr_2	Stilisti
1	и в	43	42
2	не только	11	27
3	как бы	22	27
4	и т.п	1	24
5	прежде всего	10	22
6	внутренней речи	2	18
7	хотя бы	2	17
8	то же	8	15
9	но и	14	15
10	социального общения	1	14
11	и не	29	14
12	не может	18	12
13	может быть	23	12
14	мы уже	3	11
15	как и	14	11
16	точки зрения	13	11
17	в этом	13	10
18	и как	2	10
19	как мы	10	10
20	мы не	4	9
21	при этом	6	9
22	в то	7	9
23	то что	7	9
24	все же	3	8
25	в себе	5	8
26	таким образом	5	8
27	и это	4	8
28	слово как	4	8
29	эти слова	1	8
30	что же	7	8
31	и на	10	7
32	было бы	5	7
33	и тем	1	7
34	так как	4	7
35	никогда не	9	7
36	же время	5	7
37	того чтобы	1	7
38	ничего не	3	7
39	с его	4	7
40	слов и	5	7
41	только в	4	7
42	и его	8	7
43	мы можем	2	7
44	а не	7	7
45	и от	1	7
46	во всех	4	6
47	мы будем	3	6
48	точкой зрения	1	6
49	точку зрения	1	6
50	в этой	1	6
51	но ведь	5	6
52	в нем	12	6
53	не в	11	6
54	в процессе	2	6
55	или как	4	6
56	так и	3	6
57	в форме	2	6
58	и так	2	6
59	в конце	2	6
60	или иной	3	6
61	речи и	4	6
62	той же	3	5
63	уже в	2	5
64	в нашем	1	5
65	в той	5	5
66	и наконец	6	5
67	одно и	2	5
68	и с	5	5
69	с точки	8	5
70	в сознании	1	5
71	а в	5	5
72	же самое	1	5
73	те же	1	5
74	в его	10	5
75	и следовательно	3	5
76	и является	2	5
77	и их	3	5
78	слова в	12	5
79	точек зрения	4	5
80	с помощью	1	5
81	вместе с	1	5
82	как это	1	5
83	слова и	12	5
84	своей жизни	2	5
85	если б	1	4
86	и то	2	4
87	самом деле	5	4
88	тем же	2	4
89	слово не	8	4
90	себя в	3	4
91	и к	3	4
92	но в	10	4
93	в самом	7	4
94	что это	2	4
95	так сказать	6	4
96	уже не	3	4
97	можно было	3	4
98	в каждом	11	4
99	его в	3	4
100	художественного творчества	2	4
101	и без	2	4
102	на него	3	4
103	у нас	2	4
104	но все	2	4
105	всего в	1	4
106	к тому	4	4
107	той или	3	4
108	на это	1	4
109	если бы	3	4
110	в словах	4	4
111	о том	5	4
112	можно сказать	1	4
113	все время	1	4
114	того что	2	4
115	один из	1	4
116	мы видим	1	4
117	мы увидим	5	4
118	в качестве	1	4
119	если мы	2	4
120	вопроса о	1	4
121	точка зрения	1	4
122	речь и	2	4
123	были бы	1	4
124	о своей	3	4
125	а с	2	4
126	и пр	2	4
127	в слове	5	4
128	то есть	4	4
129	к своему	1	4
130	все это	5	4
131	не знаем	1	4
132	бы в	5	4
133	так же	2	4
134	отношения к	2	3
135	словом и	2	3
136	на самом	1	3
137	и само	1	3
138	слова о	2	3
139	социальной группы	1	3
140	еще не	9	3
141	то он	1	3
142	нет и	1	3
143	перед нами	7	3
144	хотя и	5	3
145	зрения как	2	3
146	та же	2	3
147	не к	1	3
148	слов в	2	3
149	их в	4	3
150	будем говорить	1	3
151	здесь мы	2	3
152	об этом	2	3
153	связанных с	1	3
154	лишь в	8	3
155	это не	3	3
156	может стать	4	3
157	ведь в	1	3
158	не мог	1	3
159	том что	2	3
160	что такое	2	3
161	общий смысл	1	3
162	что было	2	3
163	слово и	9	3
164	слова как	3	3
165	связи с	1	3
166	до того	1	3
167	да и	5	3
168	слова но	2	3
169	в виду	3	3
170	но при	3	3
171	в ее	1	3
172	что у	2	3
173	во второй	1	3
174	высказывании в	1	3
175	и здесь	3	3
176	и поэтому	1	3
177	то мы	1	3
178	жизни и	1	3
179	теперь в	3	3
180	конечно не	2	3
181	только на	3	3
182	в данной	1	3
183	из них	2	3
184	его и	2	3
185	в котором	6	3
186	в одном	12	3
187	но что	1	3
188	не становится	1	3
189	что слова	1	3
190	что и	3	3
191	и даже	3	3
192	всякое слово	1	3
193	и эта	2	3
194	конце концов	2	3
195	так называемой	1	3
196	и уже	1	3
197	ни на	3	3
198	этого слова	2	3
199	авторской речью	1	3
200	в целом	2	3
201	высказывания и	2	3
202	в начале	1	3
203	и слово	1	3
204	но для	3	3
205	и для	3	3
206	для нас	2	3
207	и все	6	3
208	но вот	1	3
209	между ними	4	3
210	не знает	3	3
211	сказать что	2	3
212	я и	2	2
213	к полному	1	2
214	также и	3	2
215	человека и	2	2
216	выражения как	1	2
217	несколько позже	1	2
218	и больше	1	2
219	нуждаются в	1	2
220	всех его	1	2
221	вопрос о	2	2
222	высказывания в	1	2
223	для наших	2	2
224	как не	1	2
225	и он	5	2
226	сам так	1	2
227	же слово	2	2
228	не нужно	2	2
229	между собой	2	2
230	установки на	5	2
231	все больше	1	2
232	но не	5	2
233	отношение к	2	2
234	себе и	4	2
235	оно является	2	2
