N	2gram	Losev_Dial_1	Problema
1	и не	30	28
2	то есть	1	27
3	не только	13	24
4	только в	3	23
5	в виде	2	22
6	вовсе не	7	21
7	и в	18	20
8	в том	9	20
9	ни в	15	17
10	не просто	7	16
11	все эти	2	16
12	то что	13	15
13	потому что	14	15
14	точки зрения	17	14
15	той или	7	14
16	было бы	12	14
17	но и	7	14
18	также и	7	13
19	перед нами	1	13
20	не в	6	13
21	даже и	3	13
22	или иной	3	13
23	в себе	11	12
24	том что	9	12
25	не есть	40	12
26	с точки	12	11
27	по себе	25	11
28	есть символ	3	11
29	прежде всего	10	11
30	как будто	1	11
31	отнюдь не	9	10
32	тем не	1	10
33	и его	1	10
34	не менее	2	10
35	так и	9	10
36	в качестве	2	10
37	при помощи	1	10
38	это значит	11	10
39	не является	3	10
40	есть нечто	10	9
41	в этом	12	9
42	может быть	17	9
43	и даже	13	9
44	все это	11	9
45	но в	6	8
46	содержит в	3	8
47	таким образом	1	8
48	если бы	12	8
49	значит что	14	8
50	что он	11	8
51	в той	1	8
52	в результате	1	8
53	и все	3	8
54	во всяком	4	8
55	то же	10	7
56	мы не	1	7
57	в ней	3	7
58	еще не	2	7
59	и с	5	7
60	ясно что	8	7
61	это не	9	7
62	общего и	1	7
63	здесь не	1	7
64	хотя бы	6	7
65	и тем	1	7
66	есть в	1	7
67	с другой	6	7
68	именно в	2	7
69	сказать что	10	7
70	а не	14	7
71	и потому	3	7
72	сам по	6	6
73	есть не	3	6
74	мы имеем	2	6
75	а только	3	6
76	символ есть	1	6
77	при этом	1	6
78	всех этих	3	6
79	об этом	4	6
80	как и	2	6
81	в данном	3	6
82	но если	5	6
83	и без	1	6
84	по крайней	4	6
85	в каком	8	6
86	же самое	1	6
87	в виду	5	6
88	и вообще	4	6
89	а также	1	6
90	крайней мере	4	6
91	что здесь	2	6
92	так что	15	6
93	но это	8	6
94	и от	2	6
95	для нас	1	6
96	другой стороны	4	6
97	в символе	4	6
98	в таком	1	6
99	на самом	3	5
100	действительности и	3	5
101	но не	4	5
102	как в	2	5
103	хотя и	4	5
104	и если	1	5
105	в нем	16	5
106	да и	6	5
107	те или	1	5
108	в них	3	5
109	мере не	1	5
110	в этих	5	5
111	и очень	1	5
112	только и	4	5
113	когда мы	1	5
114	и о	3	5
115	в ее	1	5
116	каждый раз	1	5
117	о том	4	5
118	можно сказать	6	5
119	и можно	1	5
120	в аллегории	7	5
121	жизни и	3	5
122	уже не	2	5
123	если мы	2	5
124	так как	11	5
125	случае не	3	5
126	известного рода	1	5
127	здесь в	2	5
128	в бесконечные	1	5
129	то и	2	5
130	и единичного	1	5
131	миф есть	4	5
132	не может	12	5
133	вместе с	1	5
134	так же	4	5
135	не существует	7	5
136	и ни	6	5
137	ничего общего	4	5
138	и т	21	4
139	это и	4	4
140	но даже	1	4
141	кроме того	1	4
142	и есть	16	4
143	и наконец	1	4
144	нет никакой	1	4
145	уже в	1	4
146	тут и	2	4
147	в этой	1	4
148	что она	7	4
149	в отвлеченном	1	4
150	всякий миф	1	4
151	времени и	1	4
152	отчет в	1	4
153	несмотря на	10	4
154	в своей	2	4
155	всяком случае	2	4
156	в отношении	5	4
157	тем самым	1	4
158	отличается от	2	4
159	не имеет	15	4
160	в разных	3	4
161	ни о	5	4
162	нет ни	2	4
163	указывает на	3	4
164	всегда есть	2	4
165	и образ	6	4
166	можно было	5	4
167	здесь как	1	4
168	жизнь и	3	4
169	с ним	6	4
170	никак не	6	4
171	во всех	1	4
172	и только	1	4
173	тем более	2	4
174	или иные	1	4
175	ни с	6	4
176	что не	7	4
177	уже давно	1	4
178	с этим	2	4
179	как бы	11	4
180	как раз	4	4
181	тех или	3	4
182	и для	2	4
183	бы даже	1	4
184	а в	5	4
185	какой мере	1	4
186	в то	6	4
187	в какой	1	4
188	самом деле	3	3
189	и этот	1	3
190	он как	1	3
191	каком случае	4	3
192	но она	3	3
193	то это	4	3
194	первой степени	1	3
195	коем случае	1	3
196	но как	2	3
197	заметим что	1	3
198	явлений и	1	3
199	мы сейчас	1	3
200	чем же	1	3
201	же и	2	3
202	в своем	5	3
203	и к	1	3
204	идея и	7	3
205	бы и	2	3
206	сказать о	1	3
207	учение о	11	3
208	вообще не	1	3
209	т д	19	3
210	нами здесь	1	3
211	или иных	1	3
212	но все	3	3
213	в другом	2	3
214	того или	1	3
215	с другими	2	3
216	этом смысле	3	3
217	из них	2	3
218	в новое	1	3
219	в жизни	1	3
220	все равно	3	3
221	глубоко и	1	3
222	как это	4	3
223	связи с	1	3
224	если и	2	3
225	вплоть до	3	3
226	этот символ	1	3
