N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	26
2	так же	6	18
3	то что	18	16
4	не только	13	15
5	может быть	21	14
6	что в	8	14
7	же как	1	13
8	но и	11	12
9	и пр	1	11
10	так и	10	10
11	таким образом	11	10
12	и его	13	10
13	что он	10	10
14	при помощи	1	10
15	все же	5	9
16	его в	4	9
17	что и	5	9
18	так как	7	9
19	и не	34	9
20	то же	10	8
21	а в	7	8
22	в этом	25	7
23	он не	4	7
24	об этом	1	7
25	как и	8	7
26	в этих	2	7
27	их в	2	7
28	как в	6	7
29	в качестве	1	7
30	превращается в	1	7
31	героя в	4	7
32	и то	1	6
33	еще не	5	6
34	что они	1	6
35	как он	2	6
36	таким же	2	6
37	могут быть	1	6
38	в дальнейшем	1	6
39	к нему	3	6
40	мы видим	3	6
41	потому что	12	6
42	а не	20	6
43	не может	11	6
44	вместе с	2	6
45	это и	9	5
46	мы уже	2	5
47	то это	1	5
48	но не	8	5
49	и как	8	5
50	но в	4	5
51	уже не	8	5
52	и только	1	5
53	и по	2	5
54	но все	4	5
55	и с	4	5
56	это не	10	5
57	не в	6	5
58	точно так	2	5
59	ничего не	6	5
60	и у	4	5
61	как мы	5	5
62	и здесь	3	5
63	и что	1	5
64	в его	24	5
65	в одном	9	5
66	у него	6	5
67	тем что	3	5
68	до сих	2	5
69	в некоторых	1	5
70	из которых	2	5
71	сих пор	2	5
72	мы должны	2	5
73	к этому	2	5
74	вопрос о	4	4
75	на себя	3	4
76	в которых	2	4
77	тогда как	1	4
78	его на	2	4
79	в этот	2	4
80	он в	2	4
81	но он	2	4
82	в своей	11	4
83	но эта	4	4
84	даже в	2	4
85	представляют собой	1	4
86	здесь не	1	4
87	о том	2	4
88	и даже	3	4
89	вовсе не	8	4
90	с другой	2	4
91	а на	1	4
92	все что	3	4
93	в тех	1	4
94	в человеческом	1	4
95	другой стороны	2	4
96	например в	3	3
97	из трех	1	3
98	и действительно	1	3
99	из этих	2	3
100	в одной	4	3
101	перед нами	4	3
102	его к	4	3
103	таким является	1	3
104	все эти	8	3
105	на его	2	3
106	что она	2	3
107	при этом	3	3
108	он должен	1	3
109	что у	1	3
110	что ни	1	3
111	те же	1	3
112	том что	9	3
113	и при	1	3
114	по сравнению	1	3
115	с миром	2	3
116	и более	1	3
117	на котором	2	3
118	на него	2	3
119	в русской	1	3
120	к себе	2	3
121	есть только	1	3
122	все еще	1	3
123	и он	1	3
124	она не	5	3
125	данном случае	2	3
126	на вопрос	2	3
127	в другой	3	3
128	представления о	1	3
129	в том	11	3
130	мы увидим	1	3
131	только в	8	3
132	и других	5	3
133	а именно	1	3
134	не на	3	3
135	в свете	3	3
136	там где	6	3
137	что мы	1	3
138	к своему	1	3
139	в данном	2	3
140	сравнению с	1	3
141	наряду с	1	3
142	как бы	28	3
143	по существу	4	3
144	многих других	1	3
145	он бросает	1	3
146	для нас	3	3
147	из своего	3	3
148	всякого рода	1	3
149	но это	5	3
150	только что	1	3
151	же в	2	3
152	между ними	2	3
153	и другие	2	3
154	он может	3	2
155	и есть	5	2
156	должна быть	2	2
157	видеть в	1	2
158	и за	1	2
159	а как	6	2
160	эта форма	2	2
161	только это	1	2
162	что герой	2	2
163	или от	1	2
164	вступают в	1	2
165	отношение к	1	2
166	в этой	4	2
167	в истории	2	2
168	с этим	1	2
169	вот как	1	2
170	в своем	8	2
171	хотя и	1	2
172	конечно не	1	2
173	сливается с	2	2
174	что это	1	2
175	в целом	4	2
176	между героем	1	2
177	тут и	2	2
178	в главе	1	2
179	он делает	1	2
180	в себе	5	2
181	другом случае	1	2
182	в мышлении	1	2
183	в нем	20	2
184	задний план	1	2
185	же это	1	2
186	не к	1	2
187	здесь мы	2	2
188	лишь в	3	2
189	хотя бы	2	2
190	было бы	6	2
191	из них	2	2
192	и тем	2	2
193	ни одной	2	2
194	и их	2	2
195	можно найти	1	2
196	знает и	1	2
197	что я	1	2
198	все это	7	2
199	однако в	2	2
200	по себе	7	2
201	ему как	1	2
202	не менее	1	2
