N	2gram	Tiupa_Lite_3	Myshleni
1	и в	16	28
2	в том	12	28
3	то что	12	28
4	в этом	14	27
5	того что	9	24
6	потому что	3	22
7	том что	8	19
8	не может	8	19
9	что он	5	18
10	только в	7	18
11	в силу	1	17
12	что в	2	17
13	не только	14	16
14	так же	2	15
15	к объекту	1	14
16	точки зрения	7	13
17	может быть	12	13
18	сказать что	1	13
19	в школе	1	12
20	тому что	1	11
21	и не	22	11
22	как бы	8	11
23	к другим	1	11
24	но не	4	10
25	по отношению	4	10
26	с точки	3	10
27	в отношении	1	10
28	того чтобы	2	10
29	к тому	6	10
30	как мы	2	10
31	так как	1	10
32	но и	14	10
33	отношению к	4	10
34	могли бы	2	9
35	было бы	2	9
36	в процессе	1	9
37	в самом	3	8
38	тем самым	7	8
39	никогда не	4	8
40	тем что	2	8
41	для того	2	8
42	еще не	6	8
43	как известно	1	7
44	того же	2	7
45	то же	9	7
46	отношение к	2	7
47	в своем	1	7
48	он не	1	7
49	в нем	2	7
50	если бы	2	7
51	и других	1	7
52	мышления и	1	7
53	там где	3	7
54	вместе с	5	7
55	в чем	1	6
56	и как	3	6
57	и к	3	6
58	как и	5	6
59	для него	2	6
60	что развитие	1	6
61	к предмету	2	6
62	не имеет	1	6
63	тогда когда	1	6
64	когда мы	1	6
65	же самое	2	6
66	так и	9	6
67	можно сказать	2	6
68	его в	2	6
69	так что	1	6
70	как раз	2	6
71	в области	3	6
72	вообще не	1	6
73	в то	9	6
74	вопрос о	2	5
75	а другой	1	5
76	из того	2	5
77	и на	2	5
78	но в	3	5
79	то в	3	5
80	в этой	8	5
81	на этой	1	5
82	и тем	3	5
83	с тем	1	5
84	языка и	1	5
85	это не	5	5
86	в свете	1	5
87	и все	1	5
88	например в	3	4
89	и то	1	4
90	в первом	2	4
91	той же	3	4
92	совпадает с	1	4
93	я не	2	4
94	мы и	2	4
95	в каждой	2	4
96	во всех	2	4
97	в той	1	4
98	с этим	1	4
99	самом начале	1	4
100	в себе	6	4
101	в нашем	1	4
102	на то	2	4
103	и того	1	4
104	не в	10	4
105	нас к	2	4
106	мысли в	1	4
107	оно не	2	4
108	что и	2	4
109	именно в	5	4
110	в качестве	5	4
111	друг друга	1	4
112	только по	1	4
113	на этот	1	4
114	в частности	11	4
115	ко всем	1	4
116	к жизни	2	4
117	они не	1	4
118	отношения к	3	3
119	начинается с	1	3
120	это и	1	3
121	за собой	1	3
122	общности в	1	3
123	исследования в	1	3
124	с его	6	3
125	очевидно что	1	3
126	значение для	1	3
127	независимо от	1	3
128	как в	5	3
129	хотя и	4	3
130	представляет собой	2	3
131	и отношения	1	3
132	в случае	2	3
133	на его	3	3
134	при этом	15	3
135	с ней	2	3
136	раз в	2	3
137	в каждом	1	3
138	а по	2	3
139	первую очередь	1	3
140	с того	1	3
141	в них	1	3
142	что такое	1	3
143	в их	1	3
144	всякий раз	2	3
145	по себе	2	3
146	вещей как	1	3
147	в основе	5	3
148	только не	1	3
149	по своей	3	3
150	связи с	2	3
151	не по	1	3
152	этом отношении	5	3
153	совершается в	1	3
154	но мы	1	3
155	по мере	1	3
156	быть выражено	1	3
157	и т.д	1	3
