N	2gram	Bakhtin_Pr_1	Dialekti
1	не есть	6	40
2	и не	42	30
3	по себе	1	25
4	и т	14	21
5	т д	1	19
6	и в	38	18
7	точки зрения	8	17
8	ничего не	6	17
9	может быть	26	17
10	и есть	2	16
11	в нем	15	16
12	ни в	11	15
13	не имеет	9	15
14	а не	5	14
15	не только	9	13
16	и даже	3	13
17	то что	8	13
18	что в	7	13
19	в этом	15	12
20	было бы	8	12
21	с точки	6	12
22	если бы	3	12
23	и что	2	12
24	не может	27	12
25	в мифе	1	12
26	что это	2	11
27	в себе	4	11
28	что он	2	11
29	как бы	22	11
30	все это	3	11
31	то же	5	10
32	несмотря на	3	10
33	прежде всего	13	10
34	сказать что	4	10
35	отнюдь не	19	9
36	так и	5	9
37	это не	5	9
38	том что	3	9
39	никогда не	5	9
40	внутреннего и	1	9
41	в том	8	9
42	ясно что	3	8
43	но это	3	8
44	к нему	10	8
45	совершенно не	7	8
46	также и	3	7
47	и как	8	7
48	то в	1	7
49	что не	4	7
50	той или	2	7
51	не существует	1	7
52	вовсе не	2	7
53	не просто	1	7
54	но и	9	7
55	с метафизикой	1	6
56	его не	2	6
57	хотя бы	4	6
58	в чем	2	6
59	есть ни	1	6
60	но в	4	6
61	с другой	7	6
62	и вот	1	6
63	не в	7	6
64	она не	2	6
65	в то	4	6
66	с ним	5	6
67	можно сказать	2	6
68	ни с	2	6
69	не было	2	6
70	да и	3	6
71	и внешнего	2	6
72	науки и	1	5
73	говорить о	3	5
74	я не	2	5
75	и он	2	5
76	мифа но	1	5
77	отношение к	10	5
78	в своем	5	5
79	все же	6	5
80	себе не	2	5
81	в противоположность	1	5
82	на то	2	5
83	и с	17	5
84	что оно	2	5
85	и мы	1	5
86	в этих	2	5
87	но если	1	5
88	не нуждается	2	5
89	в виду	4	5
90	есть только	2	5
91	в дальнейшем	3	5
92	можно было	4	5
93	не с	4	5
94	мы должны	2	5
95	наука как	1	5
96	в особенности	2	5
97	и пр	2	5
98	она есть	1	5
99	есть и	1	5
100	а в	6	5
101	это и	1	4
102	мы говорим	1	4
103	как он	1	4
104	образ и	1	4
105	но лишь	2	4
106	как таковой	2	4
107	нисколько не	1	4
108	и более	2	4
109	что эта	2	4
110	же время	3	4
111	не о	1	4
112	к тому	1	4
113	как мы	7	4
114	и вообще	2	4
115	о том	4	4
116	от него	3	4
117	быть и	1	4
118	но не	12	4
119	в котором	2	4
120	мы можем	6	4
121	как это	2	4
122	хотя и	3	4
123	так же	1	4
124	может и	4	4
125	другой стороны	4	4
126	нем нет	1	3
127	отношения к	6	3
128	самом деле	6	3
129	для науки	2	3
130	от самого	1	3
131	должна быть	4	3
132	действительности и	3	3
133	есть не	2	3
134	но она	2	3
135	в ней	4	3
136	мысли и	1	3
137	на самом	4	3
138	а только	2	3
139	если в	1	3
140	или иное	2	3
141	все равно	1	3
142	стороны и	1	3
143	то или	2	3
144	конечно не	5	3
145	но эта	1	3
146	в самом	7	3
147	он не	3	3
148	которой не	1	3
149	всех этих	1	3
150	в одну	1	3
151	этом смысле	3	3
152	в них	5	3
153	должно быть	5	3
154	в их	10	3
155	тому что	1	3
156	вплоть до	1	3
157	в основе	5	3
158	случае не	2	3
159	иметь в	1	3
160	та или	1	3
161	или иная	1	3
162	а лишь	2	3
163	ничто не	1	3
164	в сознании	1	3
165	только с	1	3
166	уже и	1	3
167	ли это	1	3
168	могут быть	5	3
169	его с	1	3
170	и о	5	3
171	нуждается в	2	3
172	что и	2	3
173	может иметь	5	3
174	но с	3	3
175	только в	13	3
176	лежащая в	1	3
177	только на	1	3
178	но что	1	3
179	даже и	1	3
180	или иной	2	3
181	точек зрения	1	3
182	и потому	4	3
183	в данном	4	3
184	в его	43	3
185	не является	3	3
186	и все	3	3
187	бы в	1	3
188	еще более	1	3
189	и смысл	1	3
190	только что	1	3
191	отношении к	1	3
192	была бы	2	3
193	жизни и	1	3
194	можно говорить	2	2
195	что уже	1	2
196	вопрос о	1	2
197	почти все	1	2
198	время как	1	2
199	закономерности но	1	2
200	не нужно	5	2
201	есть для	1	2
202	как таковая	1	2
203	но конечно	4	2
204	но как	2	2
205	точка зрения	3	2
206	себе и	1	2
207	относится к	4	2
208	помнить что	3	2
209	и где	1	2
210	бы и	1	2
211	образом и	1	2
212	все эти	5	2
213	в виде	2	2
214	не как	1	2
215	на этом	2	2
216	образа и	1	2
217	которое как	1	2
218	в каждом	2	2
219	могла бы	1	2
220	и может	1	2
221	в мире	3	2
222	есть конечно	1	2
223	это было	1	2
224	с другими	3	2
225	форму и	2	2
226	мы имеем	2	2
227	метафизическое построение	1	2
228	как и	7	2
229	до сих	1	2
230	не больше	3	2
231	и при	2	2
232	в своей	7	2
233	то он	1	2
234	можно найти	1	2
235	себе а	1	2
236	во всем	2	2
237	в которых	1	2
238	в корне	2	2
239	и от	3	2
240	ни было	3	2
241	не должна	4	2
242	же может	1	2
243	для нее	8	2
244	не знает	3	2
245	можем сказать	2	2
246	раз и	2	2
247	не менее	4	2
248	но они	4	2
249	как можно	1	2
250	иной раз	1	2
251	как о	1	2
252	к ним	1	2
253	что их	1	2
254	очень мало	1	2
255	бы все	1	2
256	и является	1	2
257	и эта	2	2
258	этом отношении	2	2
259	которое в	1	2
260	как только	3	2
261	отличается от	2	2
262	и это	3	2
263	о которых	2	2
264	как не	1	2
265	на нем	1	2
266	другими словами	2	2
267	не наука	1	2
268	идет речь	1	2
269	как с	1	2
270	в другом	2	2
271	мог бы	1	2
272	можно только	6	2
273	по сравнению	1	2
274	что под	1	2
275	на что	1	2
276	это может	1	2
277	эти два	1	2
278	для того	2	2
279	и следовательно	1	2
280	в него	2	2
281	того что	2	2
282	в современной	2	2
283	что здесь	1	2
284	и быть	1	2
285	с ними	4	2
286	мы увидим	3	2
287	и живое	1	2
288	с одной	3	2
289	уже не	1	2
290	и у	2	2
291	и внутреннего	1	2
292	об его	1	2
293	из них	1	2
294	для него	1	2
295	т п	13	2
296	именно как	1	2
297	именно в	1	2
298	здесь в	2	2
299	только как	6	2
300	о чем	1	2
301	стороны в	1	2
302	в частности	2	2
303	объекта и	7	2
304	как в	4	2
305	одной стороны	3	2
306	сравнению с	1	2
307	ни от	1	2
308	зрения самого	2	2
309	еще не	7	2
310	или хотя	1	2
311	как например	1	2
312	сих пор	1	2
313	и для	11	2
314	лишь как	4	2
315	ни к	2	2
316	я в	1	2
317	реально не	1	2
318	а о	1	2
319	к этому	2	2
320	которая не	1	2
321	как просто	1	1
322	в объективном	1	1
323	а между	1	1
324	и методы	1	1
325	не иначе	1	1
326	и интересует	1	1
327	например в	3	1
328	не остается	2	1
329	не становится	1	1
330	и без	1	1
331	выражения в	1	1
332	при чтении	1	1
333	стали бы	1	1
334	мере в	1	1
335	показать что	2	1
336	и закон	1	1
337	и реального	1	1
338	и принципиально	1	1
339	чего не	1	1
340	к другому	1	1
341	науке в	1	1
342	не вещь	1	1
343	то самое	1	1
344	и могут	1	1
345	конечно совершенно	1	1
346	а как	3	1
347	им самим	1	1
348	которую я	1	1
349	мир не	1	1
350	бы что	1	1
351	и как-то	1	1
352	из этого	1	1
353	не имеющая	1	1
354	что иное	1	1
355	на себя	1	1
356	и самого	1	1
357	без которой	1	1
358	иное как	1	1
359	что по	1	1
360	на их	1	1
361	столь же	2	1
362	ибо здесь	1	1
363	бы мы	1	1
364	во всех	11	1
365	его так	1	1
366	во внешнем	1	1
367	различия между	1	1
368	в ее	4	1
369	другой более	1	1
370	коем случае	2	1
371	мы будем	3	1
372	искусство в	1	1
373	нет и	3	1
374	действительно может	1	1
375	самого ни	1	1
376	каково бы	1	1
377	имеет границ	1	1
378	которые могли	1	1
379	в той	1	1
380	не входят	4	1
381	природы как	1	1
382	дает нам	2	1
383	в связи	2	1
384	то чем	1	1
385	этом его	1	1
386	могли бы	1	1
387	я должен	2	1
388	и наконец	6	1
389	а со	1	1
390	и к	3	1
391	но действительность	1	1
392	есть ли	1	1
393	говорится в	1	1
394	не более	2	1
