N	2gram	Propp_Russ_1	Problemy
1	и в	36	34
2	и не	6	29
3	как бы	5	27
4	что он	1	23
5	в его	2	22
6	к другому	2	20
7	в нем	2	19
8	может быть	8	19
9	не может	4	19
10	и все	1	19
11	как и	10	18
12	в этом	12	16
13	но в	2	16
14	и его	1	16
15	все это	6	16
16	он не	1	15
17	и с	2	15
18	что я	1	15
19	то же	3	14
20	к нему	1	14
21	самом деле	1	13
22	и к	3	12
23	в то	1	12
24	потому что	10	12
25	но и	16	12
26	т е	17	12
27	на самом	2	11
28	то что	6	11
29	не только	22	10
30	а не	2	9
31	и т	10	8
32	с ним	2	8
33	себя и	2	8
34	так же	3	8
35	и для	2	8
36	точки зрения	3	8
37	как будто	5	7
38	как мы	10	7
39	слова в	3	7
40	что не	1	7
41	с которым	1	7
42	там где	2	7
43	этого слова	3	7
44	все же	5	7
45	что в	19	7
46	мы уже	1	6
47	и на	10	6
48	с его	1	6
49	что они	7	6
50	в пределах	1	6
51	что у	2	6
52	для себя	1	6
53	так и	7	6
54	слово с	1	6
55	в себе	1	6
56	только в	4	6
57	т п	1	6
58	от него	1	6
59	с ними	5	6
60	не знает	1	6
61	отношению к	1	6
62	на них	1	5
63	в чем	1	5
64	по отношению	1	5
65	и наконец	1	5
66	и у	5	5
67	что это	3	5
68	в целом	2	5
69	но все	3	5
70	с тем	8	5
71	он и	1	5
72	это слово	1	5
73	таким образом	6	5
74	к тому	4	5
75	и сам	1	5
76	и что	4	5
77	что и	7	5
78	это не	10	5
79	того что	4	5
80	и так	1	5
81	так что	2	5
82	из них	8	5
83	всяком случае	1	5
84	в одном	3	5
85	себе и	1	5
86	мы должны	2	5
87	а в	9	5
88	во всяком	1	5
89	с таким	1	4
90	еще не	4	4
91	но не	2	4
92	как в	5	4
93	все эти	2	4
94	при этом	6	4
95	на этом	3	4
96	что все	1	4
97	его в	1	4
98	ни в	1	4
99	с точки	3	4
100	но это	4	4
101	ничего не	3	4
102	его с	4	4
103	и это	1	4
104	если бы	1	4
105	только на	3	4
106	в виде	6	4
107	в начале	1	4
108	в общем	1	4
109	так как	15	4
110	не о	1	4
111	у него	2	4
112	тем что	4	4
113	вместе с	10	4
114	мы остановимся	1	4
115	из своего	1	4
116	б и	1	3
117	говорить о	1	3
118	в виду	1	3
119	в ней	2	3
120	как символ	2	3
121	совсем не	1	3
122	хотя и	2	3
123	и как	2	3
124	уже в	1	3
125	как он	2	3
126	не как	1	3
127	их в	3	3
128	в каждом	2	3
129	его и	2	3
130	далеко не	3	3
131	мы видели	1	3
132	такой же	2	3
133	не менее	3	3
134	как можно	2	3
135	том что	19	3
136	слова с	1	3
137	еще в	4	3
138	для этого	2	3
139	в глаза	1	3
140	и во	1	3
141	между тем	7	3
142	наконец в	1	3
143	в том	17	3
144	большинстве случаев	2	3
145	совсем другое	1	3
146	нуждается в	1	3
147	от другого	1	3
148	а с	4	3
149	другому и	1	3
150	и своего	1	3
151	до конца	2	3
152	под влиянием	1	3
153	он уже	1	3
154	по своему	1	3
155	но для	1	3
156	если не	1	3
157	это как	1	3
158	его к	2	3
159	только с	1	3
160	жизни и	1	3
161	например в	2	2
162	сам и	1	2
163	та же	2	2
164	время от	1	2
165	еще до	2	2
166	кто же	1	2
167	того же	1	2
168	и он	1	2
169	него он	1	2
170	в которых	5	2
171	во всех	4	2
172	отличие от	1	2
173	с этим	2	2
174	показать что	1	2
175	в своем	3	2
176	когда он	2	2
177	увидим что	1	2
178	в этот	10	2
179	в которой	1	2
180	еще далеко	1	2
181	в большинстве	2	2
182	тому же	1	2
183	т д	9	2
184	всех этих	2	2
185	он должен	1	2
186	друг с	1	2
187	подобно тому	1	2
188	из мертвых	1	2
189	не бывает	1	2
190	же не	2	2
191	те же	1	2
192	входит в	4	2
193	было в	1	2
194	было бы	1	2
195	только себя	1	2
196	в жизни	2	2
197	по всему	1	2
198	в них	6	2
199	и того	1	2
200	что значит	1	2
201	она в	3	2
202	от времени	1	2
203	в отличие	1	2
204	своего рода	3	2
205	которые в	1	2
206	тем не	3	2
207	что сам	1	2
208	между двумя	2	2
209	в той	1	2
210	тому что	4	2
211	во время	14	2
212	и без	1	2
213	слова как	1	2
214	этом случае	5	2
215	к ней	2	2
216	как на	1	2
217	обращает на	1	2
218	с другом	1	2
219	не является	1	2
220	отнюдь не	2	2
221	всем этим	1	2
222	всего этого	1	2
223	прямо и	1	2
224	всей своей	1	2
225	так в	4	2
226	и определяется	1	2
227	жизнь и	1	2
228	собой и	1	2
229	и вообще	1	2
230	находится в	2	2
231	только так	1	2
232	о том	8	2
233	в раннем	1	2
234	надо было	1	2
235	или как	1	2
236	себя но	1	2
237	в форме	1	2
238	быть и	2	2
239	один из	8	2
240	тот же	1	2
241	мы увидим	8	2
242	и ее	1	2
243	с которыми	1	2
244	в эти	4	2
245	уже не	6	2
246	к слову	2	2
247	мы знаем	1	2
248	него нет	1	2
249	каждый из	1	2
250	нет в	1	2
251	слово в	1	2
252	к которому	1	2
253	он во	1	2
254	говорит о	1	2
255	не было	2	2
256	которых мы	1	2
257	точек зрения	1	2
258	о чем	3	2
259	должна была	2	2
260	и потому	2	2
261	тому как	1	2
262	которой он	1	2
263	в заключение	1	2
264	вопрос о	1	2
265	а к	1	2
266	не с	3	2
267	будто бы	6	2
268	сказать что	1	2
269	но ни	2	2
270	того времени	1	2
271	ту же	1	1
272	можно говорить	2	1
273	также и	1	1
274	чтобы не	1	1
275	которые также	1	1
276	мы здесь	1	1
277	характер или	1	1
278	тех же	1	1
279	но тем	2	1
280	в первом	1	1
281	вот все	1	1
282	по преимуществу	1	1
283	что эти	1	1
284	в доме	2	1
285	в их	4	1
286	по его	1	1
287	несколько иной	1	1
288	из всех	1	1
289	в несколько	1	1
290	или наоборот	1	1
291	а где	1	1
292	они приносят	1	1
293	п а	1	1
294	приводят к	1	1
295	но она	2	1
296	но чаще	1	1
297	бы ни	1	1
298	и завершающей	1	1
299	они были	2	1
300	но даже	2	1
301	и самой	1	1
302	не совсем	4	1
303	из которых	1	1
304	зависимости от	1	1
305	такое же	2	1
306	в каждой	1	1
307	и был	1	1
308	свою очередь	2	1
309	я рад	1	1
310	он был	2	1
311	их так	1	1
312	частично совпадают	1	1
313	не все	1	1
314	с совершенно	1	1
315	а и	5	1
316	тут же	2	1
317	не просто	2	1
318	собственно уже	1	1
319	мы сейчас	1	1
320	очень ярких	1	1
321	независимо от	2	1
322	символ а	1	1
323	совершенно другой	1	1
324	в различные	1	1
325	и пр	2	1
326	и острая	1	1
327	перед нами	1	1
328	вообще а	1	1
329	что по	4	1
330	за это	1	1
331	в этой	1	1
332	и до	2	1
333	говорят о	1	1
334	во многих	5	1
335	очень велико	1	1
336	главным образом	2	1
337	но хотя	1	1
338	после этого	4	1
339	аналогичные слова	1	1
340	этого вопроса	1	1
341	собой не	1	1
342	образ его	1	1
343	так например	6	1
344	они на	1	1
345	на то	1	1
346	эта же	1	1
347	которое как	1	1
348	здесь мы	1	1
349	совпадают с	3	1
350	а затем	1	1
351	об этом	9	1
352	к другу	2	1
353	то есть	3	1
354	и мы	1	1
355	есть несколько	1	1
356	только одно	1	1
357	этом мы	1	1
358	дела и	1	1
359	со своими	1	1
360	и сделанные	1	1
361	в москве	3	1
362	просить прощения	1	1
363	чтобы они	2	1
364	и было	1	1
365	который почти	1	1
366	в один	2	1
367	их на	4	1
368	одного и	1	1
369	в других	11	1
370	в этих	3	1
371	в г	4	1
372	можно сказать	1	1
373	это без	1	1
374	и при	1	1
375	таким же	3	1
376	народ и	2	1
377	впрочем а	1	1
378	он искал	1	1
379	не столько	1	1
380	они уже	1	1
381	уже почти	1	1
382	должны были	2	1
383	дает в	1	1
384	но эта	1	1
385	надо чтобы	1	1
386	теми же	1	1
387	и эти	1	1
388	и более	2	1
389	том же	2	1
390	что этот	4	1
391	нас к	2	1
392	любви и	1	1
393	она не	2	1
394	улицам и	3	1
395	для каждого	1	1
396	считает что	1	1
397	эта группа	1	1
398	одна из	4	1
399	что их	1	1
400	в основе	1	1
401	к изучению	1	1
402	от жизни	1	1
403	не случайно	2	1
404	и некоторое	1	1
405	тогда когда	1	1
406	именно с	2	1
407	и по	8	1
408	того в	1	1
409	и углубленной	1	1
410	и теперь	1	1
411	связи с	4	1
412	некоторое время	1	1
413	доказать что	1	1
414	этом отношении	1	1
415	приносят с	1	1
416	похожи на	1	1
