N	3gram	Vygotskiy__2	Psycholo
1	для того чтобы	10	19
2	в том что	21	12
3	о том что	4	10
4	в самом деле	4	7
5	то же самое	2	6
6	на то что	6	6
7	на самом деле	2	5
8	с самого начала	1	5
9	с точки зрения	18	4
10	что он не	2	4
11	можно было бы	5	4
12	как раз в	2	4
13	друг с другом	2	4
14	том что он	1	3
15	сами по себе	1	3
16	то что в	1	3
17	к тому чтобы	2	3
18	точно так же	1	3
19	так же как	1	3
20	в том чтобы	4	3
21	смысле этого слова	3	3
22	то что он	2	3
23	во всяком случае	6	3
24	шаг за шагом	1	3
25	заключается в том	7	3
26	до сих пор	1	3
27	за то что	1	3
28	с одной стороны	7	3
29	сама по себе	2	3
30	потому что он	2	2
31	сводится к тому	1	2
32	о том как	1	2
33	сам по себе	1	2
34	и в частности	1	2
35	совершенно понятно что	1	2
36	если бы мы	2	2
37	же самое что	2	2
38	он говорит что	1	2
39	с другой стороны	1	2
40	и только что	1	2
41	мы все время	1	2
42	вместо того чтобы	1	2
43	с таким образом	3	2
44	не только не	1	2
45	и в самом	2	2
46	речь идет о	2	2
47	он полагает что	1	2
48	в сущности говоря	1	2
49	к тому же	1	2
50	те же самые	1	2
51	потому что его	1	1
52	что видит в	1	1
53	мы будем иметь	2	1
54	или хотя бы	1	1
55	что в этом	1	1
56	мы уже говорили	3	1
57	целым рядом исследований	1	1
58	по отношению к	5	1
59	ответить на этот	1	1
60	в которых он	1	1
61	подобно тому как	2	1
62	в том и	1	1
63	самом деле если	1	1
64	и целый ряд	1	1
65	бы сказать что	1	1
66	или во всяком	2	1
67	мы не можем	3	1
68	самом деле не	1	1
69	имеет в виду	1	1
70	когда он начинает	1	1
71	бы то ни	1	1
72	том что есть	1	1
73	мы могли бы	4	1
74	если мы обратимся	1	1
75	только то что	1	1
76	из того что	4	1
77	с тем что	1	1
78	что она не	1	1
79	тому же самому	1	1
80	до некоторой степени	1	1
81	как это делают	1	1
82	на этот вопрос	5	1
83	всяком случае то	1	1
84	том что его	1	1
85	элементы из которых	1	1
86	что все это	1	1
87	что можно с	1	1
88	едва ли можно	2	1
89	видит в этом	1	1
90	при каких условиях	2	1
91	мы не станем	2	1
92	только для того	1	1
93	в своем развитии	2	1
94	так как он	1	1
95	для нас это	1	1
96	и в некоторых	1	1
97	бы показать что	1	1
98	то что оно	1	1
99	то ни было	1	1
100	лежит в основе	3	1
101	и с точки	1	1
102	тот факт что	1	1
103	на одной из	1	1
104	том что эта	1	1
105	по существу дела	2	1
106	и в своем	2	1
107	и к тому	1	1
108	а с другой	4	1
109	именно это и	1	1
110	с ним и	1	1
111	чтобы увидеть что	1	1
112	когда он утверждает	1	1
113	перед нами в	1	1
114	дело в том	1	1
115	друг к другу	1	1
116	однако и эта	1	1
117	мы знаем о	2	1
118	и мы не	1	1
119	указывают на то	1	1
120	не в одном	1	1
121	с психологической стороны	1	1
122	спросим себя как	1	1
123	у него в	1	1
124	вместе с ним	3	1
125	не может быть	6	1
126	что в сущности	3	1
127	вовсе не в	2	1
128	то обстоятельство что	1	1
129	ничего общего с	1	1
130	этой точки зрения	1	1
131	к выводу что	1	1
132	в конечном счете	4	1
133	можно сказать что	1	1
134	говорит что в	1	1
135	мы обратимся к	1	1
136	в этом смысле	2	1
137	как мы уже	3	1
138	объяснения вот как	1	1
139	самом деле всякий	1	1
140	в предисловии к	4	1
141	будем иметь случай	2	1
142	он утверждает что	1	1
143	что это есть	1	1
144	целый ряд других	1	1
145	мы тем самым	1	1
146	связи с этой	1	1
147	на которые ссылается	1	1
148	мы увидим что	2	1
149	несмотря на все	1	1
150	она не может	1	1
151	не больше чем	1	1
152	точку зрения на	1	1
153	на одном из	1	1
