N	4gram	Vygotskiy__6	Istorich
1	в то время как	5	3
2	мы можем установить что	1	2
3	до сих пор мы	1	2
4	и не может быть	1	1
5	в том смысле что	2	1
6	не что иное как	1	1
7	с этой точки зрения	1	1
8	и в меньшей мере	2	1
9	таким образом мы можем	1	1
10	иначе обстоит дело с	1	1
11	точно так же как	1	1
12	в том числе и	1	1
13	состоят в том что	1	1
14	образом мы можем установить	1	1
15	это не значит что	1	1
16	но вместе с тем	1	1
17	так же как и	1	1
18	на первый план выдвигается	1	1
19	есть не что иное	1	1
