N	2gram	Potebnia_M_1	Problema
1	и в	39	44
2	вовсе не	5	37
3	и не	18	35
4	не есть	10	35
5	то есть	42	34
6	может быть	27	28
7	по себе	10	25
8	потому что	52	25
9	то что	10	23
10	в том	26	21
11	только в	25	19
12	а не	21	18
13	в этом	15	17
14	если мы	3	16
15	даже и	2	16
16	для нас	9	16
17	сказать что	3	16
18	когда мы	2	15
19	и то	3	14
20	не только	21	14
21	и даже	4	14
22	и т	6	13
23	то же	6	13
24	т д	4	13
25	не в	15	13
26	но в	9	12
27	том что	16	12
28	так что	16	12
29	то это	5	10
30	так и	13	10
31	как и	9	10
32	тем не	6	10
33	не менее	6	10
34	у нас	2	10
35	в виду	2	10
36	но и	20	10
37	не имеет	5	9
38	в нем	20	9
39	и с	3	9
40	это не	7	9
41	и тем	3	9
42	в то	4	9
43	и это	3	9
44	никак не	2	9
45	в его	5	9
46	что и	6	9
47	что он	1	9
48	как нечто	1	9
49	так как	21	9
50	в данном	1	9
51	как бы	6	9
52	таким образом	13	9
53	и от	3	9
54	во всяком	3	9
55	сама по	3	8
56	перед нами	1	8
57	в себе	13	8
58	он не	3	8
59	было бы	12	8
60	ни в	1	8
61	но это	5	8
62	и вообще	3	8
63	есть нечто	4	8
64	связи с	3	8
65	как мы	2	8
66	здесь не	1	8
67	того что	8	8
68	при помощи	2	8
69	что же	2	8
70	что мы	4	8
71	что в	22	8
72	мы не	10	7
73	в связи	1	7
74	на самом	1	7
75	все эти	1	7
76	мы должны	3	7
77	указывает на	1	7
78	ничего общего	2	7
79	с ним	3	7
80	и что	10	7
81	с другой	7	7
82	значит что	1	7
83	уже не	2	7
84	мы находим	1	7
85	еще и	1	7
86	не может	22	7
87	и потому	5	7
88	сам по	1	6
89	в целом	2	6
90	все же	6	6
91	о том	2	6
92	и если	2	6
93	то ни	3	6
94	того или	1	6
95	но если	2	6
96	но только	1	6
97	никогда не	4	6
98	для этого	2	6
99	общее и	1	6
100	и только	2	6
101	всяком случае	1	6
102	сами по	1	6
103	мы можем	2	6
104	такого рода	1	6
105	нет ничего	2	6
106	в виде	1	6
107	жизни и	2	6
108	и есть	2	5
109	едва ли	1	5
110	есть не	2	5
111	еще не	6	5
112	а только	4	5
113	значение и	2	5
114	за пределы	2	5
115	что они	1	5
116	в своем	3	5
117	хотя и	3	5
118	в нашем	1	5
119	тоже не	1	5
120	с тем	5	5
121	точки зрения	8	5
122	в своей	3	5
123	нас не	1	5
124	тем самым	4	5
125	и его	5	5
126	и вполне	1	5
127	и о	2	5
128	которое мы	2	5
129	в ней	7	5
130	должны сказать	1	5
131	крайней мере	2	5
132	только на	3	5
133	то и	7	5
134	или даже	3	5
135	не было	4	5
136	по крайней	2	5
137	так же	5	5
138	как в	10	5
139	да и	1	5
140	этого слова	1	5
141	все это	1	5
142	собственно говоря	1	5
143	а в	5	5
144	другой стороны	5	5
145	в таком	5	5
146	скажет что	1	4
147	таком случае	2	4
148	не что	2	4
149	не имеют	5	4
150	что иное	2	4
151	иное как	2	4
152	бы то	2	4
153	в чем	1	4
154	но как	3	4
155	только при	2	4
156	могли бы	2	4
157	то время	1	4
158	при этом	6	4
159	заключается в	3	4
160	и без	3	4
161	тому что	3	4
162	нет никакого	1	4
163	дело в	2	4
164	и притом	4	4
165	есть только	11	4
166	в ее	1	4
167	языка и	17	4
168	можно было	1	4
169	мы в	2	4
170	мы могли	1	4
171	д и	1	4
172	что даже	2	4
173	тем что	9	4
174	это будет	2	4
175	нас в	1	4
176	на этот	2	4
177	или по	1	4
178	ни от	1	4
179	это значит	1	4
180	или в	2	4
181	совершенно не	1	4
182	в каком	6	4
183	отношения к	1	3
184	же как	1	3
185	но тогда	2	3
186	то в	5	3
187	имеет свою	1	3
188	и ее	1	3
189	из того	2	3
190	но не	8	3
191	уже как	1	3
192	общего с	1	3
193	и как	6	3
194	с понятием	2	3
195	в самом	3	3
196	что это	3	3
197	в этой	3	3
198	теории языка	2	3
199	на то	2	3
200	как оно	1	3
201	что у	1	3
202	одно и	1	3
203	но все	2	3
204	его в	1	3
205	с другими	1	3
206	том смысле	4	3
207	только о	1	3
208	но уже	2	3
209	о которых	2	3
210	все равно	1	3
211	что такое	1	3
212	себе а	1	3
213	в которых	1	3
214	бы быть	4	3
215	в таких	2	3
216	человека но	1	3
217	на себе	2	3
218	ничего не	1	3
219	находятся в	3	3
220	на которую	2	3
221	как будто	2	3
222	как только	1	3
223	свое значение	1	3
224	если же	5	3
225	она не	3	3
226	когда в	3	3
227	если бы	14	3
228	каждый раз	4	3
229	или как	1	3
230	во всей	1	3
231	не так	3	3
232	мы действительно	1	3
233	этот вопрос	2	3
234	самом деле	1	3
235	которые мы	5	3
236	есть в	2	3
237	указания на	2	3
238	уже в	1	3
239	для него	4	3
240	могло бы	3	3
241	случае не	1	3
242	само по	4	3
243	жизни а	1	3
244	что для	3	3
245	прежде всего	4	3
246	не сама	1	3
247	именно так	1	3
248	его как	1	3
249	если не	2	3
250	но оно	3	3
251	в тех	1	3
252	самого себя	4	3
253	или другого	1	3
254	с этой	2	3
255	слова и	4	3
256	и все	3	3
257	из себя	5	3
258	тем более	2	3
259	хотя бы	2	3
260	будто бы	1	3
261	ни было	2	3
262	же в	2	3
263	есть уже	3	3
264	из этого	2	3
265	точно так	11	3
266	и другие	1	3
267	к тому	4	3
268	смысле что	1	3
269	к их	1	2
270	того же	3	2
271	столько же	3	2
272	только потому	3	2
273	поэтому и	1	2
274	и могут	1	2
275	его не	1	2
276	мы имеем	1	2
277	этот предмет	1	2
278	его только	2	2
279	том виде	1	2
280	в самих	1	2
281	в некотором	2	2
282	во всех	5	2
283	то он	2	2
284	мы будем	2	2
285	не то	1	2
286	с которыми	1	2
287	друг от	2	2
288	в известном	1	2
289	с этим	7	2
290	дает нам	1	2
291	и обозначаемое	1	2
292	и нет	1	2
293	когда он	1	2
294	тем же	2	2
295	себе не	1	2
296	с нею	4	2
297	что слово	3	2
298	еще на	1	2
299	в которой	2	2
300	самой и	1	2
301	он в	1	2
302	с их	1	2
303	нами в	1	2
304	бы только	2	2
305	слова а	1	2
306	в понятии	2	2
307	из него	2	2
308	что все	3	2
309	же не	1	2
310	и может	2	2
311	в другом	1	2
312	зрения на	1	2
313	а как	2	2
314	он есть	2	2
315	для них	2	2
316	чего бы	2	2
317	на основании	2	2
318	в слове	8	2
319	во внимание	3	2
320	мы видели	4	2
321	между собою	6	2
322	жизни но	1	2
323	нисколько не	2	2
324	же есть	1	2
325	в этих	7	2
326	и при	3	2
327	в котором	1	2
328	с точки	3	2
329	в их	2	2
330	не столько	1	2
331	бы мы	1	2
332	является в	1	2
333	образом и	2	2
334	заставляет нас	2	2
335	и более	2	2
336	однако в	4	2
337	себя или	1	2
338	для нее	2	2
339	нас к	1	2
340	в отношении	1	2
341	то чего	2	2
342	но что	1	2
343	отличное от	1	2
344	например не	1	2
345	и всегда	2	2
346	возможно и	1	2
347	в самой	3	2
348	и по	6	2
349	как она	3	2
350	ровно ничего	1	2
351	свое собственное	1	2
352	могут быть	9	2
353	что оно	2	2
354	что при	5	2
355	для себя	3	2
356	с ее	2	2
357	от друга	2	2
358	в химии	1	2
359	которую указывает	1	2
360	только то	2	2
361	она может	3	2
362	том как	3	2
363	остается только	4	2
364	что дело	1	2
365	а дело	1	2
366	это было	1	2
367	видели выше	1	2
368	и во	3	2
369	переходит в	1	2
370	природы и	1	2
371	есть с	1	2
372	есть действительно	1	2
373	и следовательно	2	2
374	для самого	1	2
375	но с	2	2
376	родовое понятие	1	2
377	по мнению	3	2
378	с одной	3	2
379	себя в	1	2
380	в начале	2	2
381	из них	1	2
382	никто не	3	2
383	в чем-нибудь	1	2
384	произведения и	1	2
385	от тех	1	2
386	друг друга	5	2
387	нами еще	1	2
388	между прочим	2	2
389	от того	4	2
390	друга и	1	2
391	были бы	3	2
392	нам не	1	2
393	до сих	1	2
394	нельзя сказать	1	2
395	именно в	1	2
396	в природе	6	2
397	только к	1	2
398	ничем не	1	2
399	человеческой жизни	1	2
400	будет совершенно	1	2
401	вместе с	8	2
402	есть общее	3	2
403	и там	1	2
404	сравнении с	2	2
405	многих других	1	2
406	сих пор	1	2
407	о его	2	2
408	ни для	1	2
409	ничего кроме	1	2
410	от нас	2	2
411	и для	5	2
412	при таком	4	2
413	только тогда	5	2
414	мы только	1	2
415	в результате	1	2
416	к одной	3	2
417	ее и	1	2
418	от него	4	2
419	бы в	4	2
420	только что	2	2
421	все они	2	2
422	или другими	1	2
423	в сравнении	3	2
424	это так	1	2
425	по поводу	3	2
426	как на	3	2
427	этой точки	1	2
428	как логический	1	1
429	от этой	1	1
430	не должны	1	1
431	одним из	2	1
432	он может	1	1
433	чего не	1	1
434	от самого	1	1
435	в первом	5	1
436	что эти	1	1
437	должна быть	3	1
438	собственном смысле	1	1
439	и этот	1	1
440	уже по	1	1
441	живой речи	1	1
442	или ее	1	1
443	той же	3	1
444	для примера	1	1
445	например в	1	1
446	когда уже	2	1
447	языка с	6	1
448	предмета в	1	1
449	выводится из	1	1
450	понятия но	1	1
451	что если	3	1
452	вопрос о	4	1
453	до такой	1	1
454	именно к	1	1
455	языка из	1	1
456	если будем	1	1
457	совсем иное	1	1
458	чувственные образы	1	1
459	тоже можно	1	1
460	не вполне	1	1
461	похожи на	1	1
462	личной и	1	1
463	нужно будет	1	1
464	и на	1	1
465	это возможно	1	1
466	мысли и	9	1
467	вкуса и	1	1
468	одну свою	1	1
469	бы не	6	1
470	то мы	2	1
471	и вопрос	2	1
472	видели что	1	1
473	он говорит	1	1
474	жить и	1	1
475	которая впрочем	1	1
476	не все	2	1
477	ответ на	1	1
478	есть по	1	1
479	само это	1	1
480	а и	1	1
481	себе и	1	1
482	отличаются от	1	1
483	пришлось бы	1	1
484	произведением но	1	1
485	относится к	3	1
486	которые не	2	1
487	во что	1	1
488	в истории	7	1
489	они ни	2	1
490	самое понятие	1	1
491	независимо от	6	1
492	его на	2	1
493	что именно	2	1
494	природы как	1	1
495	общего то	1	1
496	не имеющие	1	1
497	что всякое	1	1
498	более или	1	1
499	следующим образом	1	1
500	чем-то таким	1	1
501	от этого	1	1
502	и хотя	1	1
503	значения как	1	1
504	что обозначено	1	1
505	а во-вторых	1	1
506	сказать о	1	1
507	из этих	4	1
508	и падежей	1	1
509	ничего и	1	1
510	но его	1	1
511	не годится	1	1
512	во многих	2	1
513	как он	1	1
514	но на	2	1
515	на его	1	1
516	связанные с	1	1
517	есть сравнение	1	1
518	никакой возможности	1	1
519	с указания	1	1
520	от которого	1	1
521	соприкасается с	1	1
522	и общее	1	1
523	перестает быть	1	1
524	возникает только	1	1
525	в отвлеченном	1	1
526	целом а	1	1
527	нашего времени	1	1
528	его от	1	1
529	что ни	1	1
530	может существовать	1	1
531	возможно только	5	1
532	ней многое	1	1
533	в образе	1	1
534	но дело	2	1
535	так например	3	1
536	что она	1	1
537	от нее	6	1
538	бы они	2	1
539	различие между	1	1
540	нам остается	1	1
541	них не	2	1
542	будет вполне	1	1
543	друга возьмем	1	1
544	возможное только	1	1
545	лишь в	1	1
546	есть самый	1	1
547	входит в	1	1
548	может стать	1	1
549	то все	2	1
550	быть не	4	1
551	именно что	2	1
552	с чувственными	1	1
553	в жизни	3	1
554	известным образом	2	1
555	представителей этой	1	1
556	бы совершенно	1	1
557	само собою	2	1
558	в предмете	1	1
559	в них	3	1
560	далеко не	1	1
561	не видно	5	1
562	со своими	1	1
563	не всегда	1	1
564	в своих	4	1
565	значит не	1	1
