N	2gram	Bakhtin_Pr_2	Marksizm
1	чужой речи	3	53
2	может быть	23	28
3	и пр	2	25
4	и в	43	19
5	как бы	22	19
6	и не	29	19
7	в процессе	2	18
8	не может	18	18
9	точки зрения	13	17
10	то же	8	16
11	и его	8	16
12	как мы	10	15
13	в этом	13	15
14	в сущности	9	14
15	так сказать	6	14
16	таким образом	5	14
17	лишь в	8	14
18	чужого слова	24	13
19	не только	11	13
20	с точки	8	13
21	связи с	1	13
22	речи и	4	13
23	в нем	12	11
24	высказывания и	2	11
25	если бы	3	11
26	монологическое высказывание	1	11
27	вовсе не	5	11
28	не в	11	10
29	так и	3	10
30	и т.п	1	10
31	но и	14	10
32	в пределах	16	10
33	прямая речь	2	10
34	том что	2	10
35	самом деле	5	9
36	чужое высказывание	2	9
37	при этом	6	9
38	как и	14	9
39	как целое	1	9
40	для него	8	9
41	в основе	1	9
42	а не	7	9
43	на почве	2	9
44	прямой речи	1	9
45	с его	4	8
46	по отношению	5	8
47	чужое слово	45	8
48	высказывание в	1	8
49	авторского контекста	2	8
50	в то	7	8
51	же время	5	8
52	только в	4	8
53	слова в	12	8
54	отношению к	5	8
55	на самом	1	7
56	лингвистических категорий	1	7
57	внутренней речи	2	7
58	его в	3	7
59	высказывания в	1	7
60	одна из	2	7
61	никогда не	9	7
62	чужую речь	4	7
63	в том	6	7
64	в языке	1	7
65	прежде всего	10	7
66	в связи	1	7
67	и для	3	7
68	но в	10	7
69	в таком	2	7
70	мы уже	3	6
71	социальной группы	1	6
72	во всех	4	6
73	и как	2	6
74	в самом	7	6
75	если мы	2	6
76	слова и	12	6
77	ни в	2	6
78	в смысле	1	6
79	того чтобы	1	6
80	в направлении	4	6
81	к тому	4	6
82	же самое	1	6
83	и следовательно	3	6
84	быть и	2	6
85	между тем	3	6
86	мы можем	2	6
87	более того	4	6
88	с помощью	1	6
89	и все	6	6
90	хотя бы	2	6
91	ни было	2	6
92	смысле слова	1	5
93	того же	3	5
94	к другому	5	5
95	и на	10	5
96	все же	3	5
97	то ни	1	5
98	на этой	1	5
99	лишь на	2	5
100	в их	3	5
101	авторской и	1	5
102	монологического высказывания	2	5
103	и здесь	3	5
104	к нему	5	5
105	в его	10	5
106	в форме	2	5
107	этой почве	1	5
108	в большинстве	9	5
109	большинстве случаев	8	5
110	отношении к	2	5
111	или иной	3	5
112	в той	5	5
113	этого слова	2	5
114	тем более	1	5
115	совершенно не	4	5
116	как слово	2	5
117	к этому	1	5
118	так же	2	5
119	тем же	2	4
120	все те	1	4
121	должна быть	3	4
122	а как	4	4
123	и ее	3	4
124	слова о	2	4
125	бы то	1	4
126	как если	2	4
127	вполне понятно	1	4
128	конечно не	2	4
129	только на	3	4
130	в себе	5	4
131	на то	5	4
132	в единстве	3	4
133	данное слово	2	4
134	значение в	2	4
135	в данной	1	4
136	это не	3	4
137	было бы	5	4
138	и тем	1	4
139	в слове	5	4
140	в отношении	3	4
141	ничего не	3	4
142	данной социальной	2	4
143	точном смысле	1	4
144	той или	3	4
145	авторской речи	2	4
146	для себя	2	4
147	в точном	1	4
148	из одного	4	4
149	по мере	4	4
150	того что	2	4
151	в формах	3	4
152	с ними	2	4
153	что он	13	4
154	речь в	2	4
155	и их	3	4
156	речь и	2	4
157	как раз	4	4
158	смысле этого	1	4
159	в основном	1	4
160	авторский контекст	2	4
161	бы в	5	4
162	то что	7	4
163	сказать что	2	4
164	контекста и	1	4
165	если б	1	3
166	таком случае	1	3
167	и то	2	3
168	в котором	6	3
169	и до	4	3
170	на материале	2	3
171	на чужое	14	3
172	одного слова	1	3
173	еще не	9	3
174	в ее	1	3
175	менее всего	1	3
176	слова на	5	3
177	отличие от	4	3
178	за пределы	3	3
179	с этим	2	3
180	перед нами	7	3
181	все эти	5	3
182	учение о	1	3
183	в этой	1	3
184	нами в	2	3
185	но ведь	5	3
186	в конкретном	3	3
187	слово в	8	3
188	он не	9	3
189	не к	1	3
190	не как	6	3
191	в корне	1	3
192	одно и	2	3
193	здесь мы	2	3
194	в другом	7	3
195	конечно в	2	3
196	той же	3	3
197	с другими	1	3
198	от одного	2	3
199	форму и	1	3
200	по себе	11	3
201	в этих	6	3
202	в своей	4	3
203	в отличие	4	3
204	мысли и	2	3
205	в устах	1	3
206	не имеет	1	3
207	для всего	1	3
208	слове и	1	3
209	у нас	2	3
210	языка в	1	3
211	интонации и	1	3
212	могут быть	3	3
213	бы он	2	3
214	для его	1	3
215	не есть	2	3
216	и это	4	3
217	о том	5	3
218	нашей работы	2	3
219	и лишь	1	3
220	что и	3	3
221	слов и	5	3
222	авторском контексте	1	3
223	в двух	1	3
224	одной из	1	3
225	в какой	1	3
226	вступить в	1	3
227	с одной	1	3
228	в качестве	1	3
229	социального общения	1	3
230	его и	2	3
231	так как	4	3
232	до сих	7	3
233	с другой	4	3
234	к которым	1	3
235	ориентируется на	1	3
236	связано с	1	3
237	не было	1	3
238	одной стороны	1	3
239	подхода к	1	3
240	со всею	3	3
241	да и	5	3
242	для понимания	2	3
243	должно быть	4	3
244	мы сказали	2	3
245	всякое слово	1	3
246	и от	1	3
247	сих пор	7	3
248	слово для	1	3
249	сознания и	3	3
250	в различных	3	3
251	а в	5	3
252	конкретного высказывания	2	3
253	слово и	9	3
254	в данную	1	3
255	во всяком	2	3
256	отношения к	2	2
257	одним из	1	2
258	выражения в	1	2
259	выражения как	1	2
260	собственном смысле	1	2
261	предметный смысл	1	2
262	от своего	1	2
263	говорящего коллектива	1	2
264	случае это	1	2
265	вопрос о	2	2
266	и чужого	1	2
267	конечно и	1	2
268	мы здесь	2	2
269	и он	5	2
270	целое и	1	2
271	он был	3	2
272	то мы	1	2
273	но как	1	2
274	то такой	2	2
275	оно является	2	2
276	из важнейших	1	2
277	конечно совершенно	1	2
278	в собственном	1	2
279	в одной	3	2
280	опирается на	2	2
281	стороны и	3	2
282	в своем	4	2
283	его к	2	2
284	более или	3	2
285	речевого потока	1	2
286	от этого	1	2
287	что это	2	2
288	же слово	2	2
289	в нашем	1	2
290	бы не	2	2
291	речи на	1	2
292	следующей главе	1	2
293	тому же	3	2
294	не следует	1	2
295	социальных оценок	1	2
296	в узком	2	2
297	значительной степени	1	2
298	этом последнем	1	2
299	и с	5	2
300	то есть	4	2
301	речью и	1	2
302	может стать	4	2
303	делает его	1	2
304	в жизни	3	2
305	может стремиться	1	2
306	всем этим	2	2
307	рядом с	5	2
308	далеко не	4	2
309	разобранные нами	3	2
310	можем сказать	1	2
311	и потому	1	2
312	и категории	2	2
313	он и	3	2
314	мы не	4	2
315	и тогда	1	2
316	или менее	3	2
317	зрения своего	2	2
318	данного контекста	1	2
319	является для	1	2
320	установка на	4	2
321	лишь те	1	2
322	слова при	1	2
323	является в	1	2
324	точку зрения	1	2
325	по крайней	1	2
326	но они	1	2
327	диалога в	2	2
328	в идеологическом	1	2
329	только здесь	1	2
330	его идеологического	1	2
331	данную эпоху	1	2
332	слова как	3	2
333	находятся в	1	2
334	или как	4	2
335	и является	2	2
336	нам важно	1	2
337	только с	1	2
338	предметное значение	2	2
339	форма является	1	2
340	речи значение	1	2
341	настоящего времени	1	2
342	лежит в	2	2
343	процессе его	1	2
344	должны быть	2	2
345	его значение	1	2
346	если же	4	2
347	и о	2	2
348	но по	1	2
349	степени в	1	2
350	определяется его	1	2
351	приводит к	6	2
352	являются лишь	1	2
353	в соответствующем	1	2
354	не с	1	2
355	здесь как	1	2
356	все то	1	2
357	поэтому в	1	2
358	и даже	3	2
359	но к	2	2
360	мы убедимся	1	2
361	все его	2	2
362	в значительной	1	2
363	одного поколения	1	2
364	лишь как	2	2
365	крайней мере	1	2
366	всяком случае	1	2
367	все время	1	2
368	в самый	2	2
369	себя с	1	2
370	на чужую	4	2
371	но не	5	2
372	целое не	1	2
373	мы увидим	5	2
374	иной степени	1	2
375	они могут	2	2
376	себя в	3	2
377	уже в	2	2
378	в виде	3	2
379	на самую	2	2
380	но для	3	2
381	мы знаем	1	2
382	ведь это	2	2
383	в диалоге	3	2
384	слово как	4	2
385	друг друга	1	2
386	но что	1	2
387	у него	6	2
388	тем что	3	2
389	и речь	2	2
390	поколения к	1	2
391	именно как	2	2
392	и речи	1	2
393	мы это	1	2
394	здесь в	3	2
395	а с	2	2
396	самостоятельного существования	1	2
397	что не	2	2
398	они не	1	2
399	до конца	4	2
400	не на	4	2
401	однако и	1	2
402	и непосредственно	1	2
403	так называемой	1	2
404	о чем	1	2
405	и всякое	2	2
406	в речи	5	2
407	все более	1	2
408	вместе с	1	2
409	и особенно	2	2
410	до настоящего	1	2
411	установкой на	1	2
412	и переживания	1	2
413	высказываний и	1	2
414	то к	1	2
415	там где	4	2
416	языковых явлений	1	2
417	новые стороны	1	2
418	в начале	1	2
419	различные степени	1	2
420	является как	2	2
421	на слово	1	2
422	в следующей	1	2
423	и идеологически	1	2
424	или в	8	2
425	узком смысле	2	2
426	себя самого	1	2
427	от него	1	2
428	следовательно и	1	2
429	еще более	2	2
430	между ними	4	2
431	не знает	3	2
432	а ведь	1	2
433	выходят за	1	2
434	жизни и	1	2
435	что в	4	2
436	и эта	2	2
437	как на	1	2
438	также и	3	1
439	например в	2	1
440	для построения	2	1
441	относится и	1	1
442	предполагает что	1	1
443	и действительно	1	1
444	человека и	2	1
445	конечно во	1	1
446	является отсюда	1	1
447	сам по	5	1
448	одного высказывания	1	1
449	но тем	1	1
450	слова эта	1	1
451	нам кажется	5	1
452	то в	1	1
453	между двумя	1	1
454	с выражением	1	1
455	и объяснение	1	1
456	контекста в	1	1
457	из другого	1	1
458	проникает в	1	1
459	случае оно	1	1
460	определяется в	1	1
461	уже по	1	1
462	сказать с	1	1
463	и могут	1	1
464	обойтись без	3	1
465	значение чужого	1	1
466	это совершенно	1	1
467	не делает	1	1
468	дан в	1	1
469	именно к	1	1
470	не была	3	1
471	ни единого	1	1
472	и стиль	1	1
473	как во	1	1
474	мы и	2	1
475	то это	2	1
476	и со	3	1
477	слово не	8	1
478	нет то	1	1
479	но при	3	1
480	между собой	2	1
481	не найдем	1	1
482	установку на	2	1
483	установки на	5	1
484	всего этого	2	1
485	которых может	1	1
486	принципиальное значение	1	1
487	сознания а	1	1
488	а следовательно	1	1
489	письменной форме	1	1
490	из этих	2	1
491	системы языка	1	1
492	то он	1	1
493	же на	1	1
494	в голове	2	1
495	точка зрения	1	1
496	себе он	2	1
497	к слову	1	1
498	при условии	1	1
499	глава четвертая	1	1
500	друг от	2	1
501	контексте в	1	1
502	чужим и	1	1
503	и устойчивые	1	1
504	диалога и	1	1
505	мы дадим	1	1
506	в центре	1	1
507	как в	2	1
508	поэтому-то и	1	1
509	он определяет	1	1
510	дела в	1	1
511	в художественном	3	1
512	в различные	1	1
513	и нет	4	1
514	словом в	4	1
515	как нам	2	1
516	и различные	2	1
517	в распоряжении	1	1
518	кроме того	3	1
519	такое слово	4	1
520	когда он	3	1
521	характер носит	1	1
522	было только	1	1
523	и наконец	6	1
524	слово всегда	1	1
525	социальной группе	1	1
526	и ты	1	1
527	себе не	1	1
528	увидим что	1	1
529	глава вторая	1	1
530	рядом друг	1	1
531	важность для	1	1
532	сливается с	2	1
533	к чему	1	1
534	как это	1	1
535	бы с	1	1
536	так или	1	1
537	в ответ	1	1
538	у каждого	1	1
539	знаем в	1	1
540	имеет громадное	1	1
541	как воспринимается	1	1
542	эти новые	1	1
543	речи но	1	1
544	прямой и	3	1
545	с их	2	1
546	элементов в	1	1
547	сюда относятся	1	1
548	готов и	1	1
549	ее как	1	1
550	на какой-то	1	1
551	как он	2	1
552	не могла	1	1
553	его но	1	1
554	а вовсе	1	1
555	этот процесс	1	1
556	и если	1	1
557	вообще не	1	1
558	что она	1	1
559	целого они	1	1
560	или иному	1	1
561	к одному	6	1
562	первым и	1	1
563	оно должно	2	1
564	можно назвать	1	1
565	слово или	2	1
566	не совершается	1	1
567	нем новые	1	1
568	одном направлении	1	1
569	общения оно	1	1
570	речь его	1	1
571	становится как	1	1
572	но все	2	1
573	человека в	4	1
574	в каждом	11	1
575	ни были	1	1
576	же не	4	1
577	сознание и	2	1
578	самого автора	1	1
579	со всеми	3	1
580	связанных с	1	1
581	с целью	1	1
582	входит в	2	1
583	не умеет	1	1
584	ко второму	2	1
585	и иных	1	1
586	он есть	2	1
587	и соответствующие	2	1
588	всего того	1	1
589	лео шпитцер	1	1
590	к миру	2	1
591	приходит в	1	1
592	интонация в	1	1
593	из нее	1	1
594	но уже	1	1
595	он является	2	1
596	в них	4	1
597	нет в	1	1
598	о которых	1	1
599	этих высказываний	2	1
600	ориентации по	1	1
601	нами явления	2	1
602	их взаимоотношения	1	1
603	место и	1	1
604	которой он	1	1
605	несмотря на	1	1
606	и репликами	1	1
607	об чем	1	1
608	такою же	1	1
609	не проникает	2	1
610	все это	5	1
611	остается в	1	1
612	контекста на	1	1
613	неизбежно приводит	1	1
614	другом как	1	1
615	можно ответить	1	1
616	до крайности	1	1
617	места в	1	1
618	свою собственную	1	1
619	или точнее	1	1
620	что такое	2	1
621	в авторский	2	1
622	монологический контекст	2	1
623	это ощущение	1	1
624	мы замечаем	1	1
625	именно и	1	1
626	мы конечно	1	1
627	почти не	2	1
628	мере не	1	1
629	объективации и	1	1
630	себе а	2	1
631	нельзя понять	1	1
632	в авторском	1	1
633	собой не	1	1
634	от его	1	1
635	значение для	2	1
636	не менее	3	1
637	пор совершенно	2	1
638	может развиваться	1	1
639	замещающего автора	1	1
640	простое и	1	1
641	но он	4	1
642	друг другу	1	1
643	что было	2	1
644	тем не	2	1
645	мы упоминали	1	1
646	степени определяется	1	1
647	и единого	1	1
648	чрезвычайно велико	1	1
649	вернемся к	1	1
650	те изменения	2	1
651	быть лишь	1	1
652	он как	1	1
653	слова мы	2	1
654	при всех	1	1
655	речь самого	1	1
656	рассказ у	1	1
