1	не только	16	31
2	но и	6	27
3	и не	12	23
4	при этом	4	19
5	может быть	9	15
6	в частности	3	14
7	в качестве	4	14
8	а не	10	13
9	а в	3	13
10	как и	8	13
11	в этом	25	12
12	только в	10	12
13	и в	16	11
14	в данном	1	11
15	и его	3	10
16	тогда как	1	10
17	состоит в	6	10
18	во времени	1	9
19	то что	26	9
20	и т.п	1	8
21	то же	8	8
22	со стороны	1	8
23	в том	18	8
24	не может	18	8
25	иначе говоря	1	8
26	представляет собой	7	8
27	на протяжении	2	7
28	если бы	8	7
29	том что	15	7
30	у него	6	7
31	но в	6	7
32	во втором	1	6
33	в себе	1	6
34	тому же	2	6
35	в самом	4	6
36	одного из	1	6
37	один из	1	6
38	как бы	5	6
39	жизни и	2	6
40	в этой	6	6
41	к тому	6	6
42	и он	1	6
43	и т.д	4	6
44	об этом	1	6
45	как раз	1	6
46	в его	11	6
47	не в	6	6
48	точки зрения	18	5
49	как правило	1	5
50	можно сказать	5	5
51	перед нами	1	5
52	между двумя	3	5
53	той или	1	5
54	тем самым	8	5
55	столь же	2	5
56	точка зрения	8	5
57	в своей	2	5
58	потому что	21	5
59	и на	6	5
60	так и	7	5
61	на другой	1	5
62	для него	5	4
63	никогда не	5	4
64	или не	2	4
65	к нему	3	4
66	в ней	2	4
67	а во	1	4
68	того чтобы	17	4
69	в нем	7	4
70	в речи	1	4
71	что на	1	4
72	как в	5	4
73	и состоит	1	4
74	что у	2	4
75	в одном	3	4
76	в первом	3	4
77	с его	1	4
78	и тем	3	4
79	но не	10	4
80	по себе	7	4
81	еще не	4	4
82	имеет место	2	4
83	или иной	1	4
84	прежде всего	3	4
85	в то	5	4
86	в сознании	1	4
87	того что	16	4
88	из них	2	4
89	о том	8	4
90	то в	3	4
91	этом и	1	4
92	все же	3	4
93	о чем	2	4
94	отношению к	12	3
95	сводится к	1	3
96	однако в	1	3
97	как будто	2	3
98	представляют собой	2	3
99	начиная с	1	3
100	в жизни	2	3
101	мы имеем	1	3
102	также и	1	3
103	тем не	1	3
104	и все	1	3
105	он не	8	3
106	что в	16	3
107	не говорит	2	3
108	между тем	3	3
109	исходя из	1	3
110	но они	2	3
111	в ходе	12	3
112	что он	25	3
113	в слове	1	3
114	как известно	4	3
115	и как	3	3
116	у нас	2	3
117	в следующей	1	3
118	в начале	1	3
119	но при	2	3
120	именно в	4	3
121	и о	1	3
122	в центре	2	3
123	не существует	1	3
124	по отношению	12	3
125	и то	4	3
126	он сам	1	3
127	и ее	1	3
128	как это	8	3
129	при которой	2	3
130	самом деле	3	3
131	не менее	3	3
132	не было	1	3
133	в целом	4	3
134	тому как	4	3
135	и с	3	3
136	не является	5	3
137	еще в	3	3
138	их в	2	3
139	но для	1	3
140	этом отношении	5	3
141	для того	14	3
142	лишь в	1	3
143	в нашем	1	3
144	первом случае	1	3
145	но как	3	3
146	в своем	5	3
147	подобно тому	4	3
148	мы не	3	3
149	это не	4	3
150	свою очередь	3	2
151	так сказать	1	2
152	ключ к	1	2
153	и того	3	2
154	мы можем	6	2
155	к жизни	3	2
156	нам как	1	2
157	протяжении этого	1	2
158	зависимости от	2	2
159	же в	2	2
160	при отсутствии	1	2
161	входит в	1	2
162	все что	2	2
163	каждый из	1	2
164	да и	1	2
165	в сущности	13	2
166	в равной	1	2
167	но зато	1	2
168	тем или	2	2
169	с ее	1	2
170	только на	2	2
171	с ним	5	2
172	известном смысле	7	2
173	вместе с	4	2
174	речевой деятельности	1	2
175	никак не	3	2
176	во всяком	2	2
177	в наиболее	1	2
178	для обозначения	1	2
179	и для	1	2
180	один и	3	2
181	сказать что	13	2
182	и после	1	2
183	себя в	1	2
184	в первой	2	2
185	такова что	1	2
186	что мы	4	2
187	чем он	2	2
188	в конце	1	2
189	мыслится как	1	2
190	не имеет	4	2
191	по своему	3	2
192	с языком	1	2
193	только что	5	2
194	в обоих	1	2
195	если не	1	2
196	ее из	1	2
197	и составляет	4	2
198	с ними	1	2
199	где они	1	2
200	с другой	4	2
201	в случае	2	2
202	в форме	1	2
203	не могло	1	2
204	в зависимости	2	2
205	ничего не	5	2
206	в пределах	4	2
207	между ними	1	2
208	в результате	4	2
209	этих двух	3	2
210	чем это	1	2
211	как мы	10	2
212	это было	1	2
213	сознания в	3	2
214	более не	1	2
215	слов в	1	2
216	его и	3	2
217	и притом	1	2
218	она в	1	2
219	оно не	1	2
220	в области	12	2
221	на то	1	2
222	тем же	1	2
223	в связи	1	2
224	всяком случае	1	2
225	дело не	1	2
226	до сих	3	2
227	если в	3	2
228	именно эта	1	2
229	который в	1	2
230	в той	6	2
231	связи с	3	2
232	и сама	1	2
233	исключительно в	1	2
234	отличие от	2	2
235	к ним	2	2
236	что не	1	2
237	и даже	2	2
238	к его	3	2
239	как она	3	2
240	она не	1	2
241	до конца	3	2
242	или иным	2	2
243	т.п и	1	2
244	в отличие	2	2
245	и действия	1	2
246	казалось бы	4	2
247	одно и	1	2
248	переход от	7	2
249	этого не	1	2
250	эта фраза	2	2
251	же самое	4	2
252	между собой	13	2
253	сих пор	3	2
254	в чем	3	2
255	позволяет нам	1	2
256	и от	2	2
257	в свою	4	2
258	и чужого	3	2
259	хотя бы	5	2
260	зависит от	4	2
261	другой стороны	2	2
262	по мере	2	2
263	в этих	3	2
264	дело с	1	2
265	и является	3	2
266	и только	1	2
267	точек зрения	4	2
268	которая в	2	2
269	все равно	2	2
270	в сфере	5	2
271	в известном	8	2
272	только когда	1	1
273	в различных	2	1
274	за самим	1	1
275	если же	1	1
276	это происходит	2	1
277	само по	2	1
278	значения как	1	1
279	которая состоит	1	1
280	очередь не	2	1
281	как с	3	1
282	значение в	3	1
283	в ее	1	1
284	другом отношении	1	1
285	это осознание	2	1
286	могут быть	4	1
287	в следующем	1	1
288	действие или	1	1
289	а то	1	1
290	она есть	1	1
291	из сказанного	2	1
292	того как	5	1
293	следует сказать	1	1
294	с точки	9	1
295	которых он	2	1
296	предмета и	2	1
297	процесс развития	2	1
298	сознания и	2	1
299	опирается на	4	1
300	на нее	2	1
301	событий и	1	1
302	а с	2	1
303	перед глазами	1	1
304	в тех	1	1
305	в действительности	3	1
306	как будет	1	1
307	имеет дело	1	1
308	даже не	1	1
309	целый ряд	1	1
310	которое по	1	1
311	не до	2	1
312	с другом	7	1
313	как видим	1	1
314	это будет	2	1
315	если за	1	1
316	на втором	1	1
317	а только	4	1
318	в новой	4	1
319	чем сознание	1	1
320	так же	15	1
321	оно в	1	1
322	и они	1	1
323	одной стороны	3	1
324	но все	2	1
325	внимание и	3	1
326	не умеет	3	1
327	что это	1	1
328	и здесь	2	1
329	могло быть	1	1
330	ни одного	2	1
331	вслед за	2	1
332	например в	1	1
333	для нас	1	1
334	приобретает в	1	1
335	понятие о	1	1
336	все это	2	1
337	которой он	1	1
338	полагает что	1	1
339	их друг	1	1
340	и есть	7	1
341	которой и	1	1
342	не два	2	1
343	от друга	4	1
344	не обладают	1	1
345	далеко за	4	1
346	речь как	2	1
347	к этому	3	1
348	они не	3	1
349	сознании ребенка	1	1
350	говоря это	1	1
351	между этими	1	1
352	ту самую	1	1
353	и наконец	1	1
354	без которых	1	1
355	фразы но	1	1
356	вопроса о	3	1
357	именно это	2	1
358	и потому	2	1
359	того же	7	1
360	что к	1	1
361	имеет возможность	1	1
362	для мышления	1	1
363	на этот	4	1
364	не приходится	1	1
365	случае он	1	1
366	над ним	1	1
367	что даже	1	1
368	мы будем	2	1
369	от его	1	1
370	ни одна	1	1
371	в большей	1	1
372	с одной	3	1
373	бы свое	1	1
374	уже в	1	1
375	не то	4	1
376	во всем	2	1
377	и по	4	1
378	чем его	3	1
379	и наиболее	1	1
380	одну из	1	1
381	на более	1	1
382	что именно	1	1
383	совершенно другим	1	1
384	более глубокий	1	1
385	к ней	1	1
386	это но	1	1
387	случае мы	1	1
388	говорит о	3	1
389	сущности говоря	4	1
390	что она	2	1
391	он понял	1	1
392	мы увидим	1	1
393	себе а	1	1
394	которых мы	1	1
395	или даже	1	1
396	для этого	1	1
397	по поводу	2	1
398	его собственными	1	1
399	приводит к	7	1
400	плана в	1	1
401	для всех	1	1
402	что за	1	1
403	которая не	1	1
404	как по	1	1
405	того о	1	1
406	из двух	1	1
407	и знает	1	1
408	именно что	1	1
409	с этим	3	1
410	и благодаря	1	1
411	за собой	1	1
412	в изложении	1	1
413	из того	11	1
414	тем более	4	1
415	и уже	1	1
416	выше но	1	1
417	по способу	1	1
418	сознания а	1	1
419	это верно	1	1
420	самой своей	2	1
421	его сознании	1	1
422	отражение в	1	1
423	тот же	5	1
424	совершенно не	2	1
425	во всех	2	1
426	бы то	1	1
427	в специальном	1	1
428	и тот	3	1
429	этом последнем	1	1
430	однако эта	1	1
431	собой единое	1	1
432	для другого	2	1
433	к ситуации	2	1
434	указывает на	2	1
435	до этого	1	1
436	его в	2	1
437	когда он	2	1
438	бы она	1	1
439	различия между	1	1
440	или менее	1	1
441	в котором	2	1
442	это существенно	1	1
443	тем что	5	1
444	что я	2	1
445	только одно	1	1
446	известной степени	1	1
447	мы уже	1	1
448	уже до	1	1
449	по данному	1	1
450	нам о	1	1
451	не как	1	1
452	как можно	1	1
453	но уже	1	1
454	согласно которому	1	1
455	действия и	1	1
456	следующим образом	1	1
457	все время	1	1
458	а он	1	1
459	что обычно	1	1
460	что происходит	1	1
461	и делает	1	1
462	в готовом	1	1
463	к одному	2	1
464	же мере	5	1
465	их не	1	1
466	как для	1	1
467	той же	4	1
468	одной из	3	1
469	связи между	1	1
470	глубокий и	1	1
471	в речевом	2	1
472	речи или	1	1
473	что эта	3	1
474	они являются	1	1
475	он является	1	1
476	его на	2	1
477	еще более	5	1
478	ясно что	1	1
479	что каждый	1	1
480	если первая	1	1
481	начале этой	1	1
482	не знает	5	1
483	владеет всей	1	1
484	отличается от	1	1
485	речи но	2	1
486	должны были	2	1
487	в момент	2	1
488	еще и	3	1
489	пределы в	1	1
490	может идти	3	1
491	нему в	1	1
492	но еще	1	1
493	в окружающей	1	1
494	направлено на	1	1
495	одним из	2	1
496	таким образом	19	1
497	лет в	2	1
498	что и	3	1
499	совершается переход	1	1
500	друг с	7	1
501	в их	3	1
502	значительной степени	1	1
503	обычно в	1	1
504	к этой	3	1
505	иное как	1	1
506	привести к	1	1
507	в которой	5	1
508	сам по	1	1
509	из которых	3	1
510	представить себе	1	1
511	из истории	1	1
512	а главное	1	1
513	в виду	2	1
514	и к	2	1
515	только потому	1	1
516	детство и	1	1
517	и совершенно	1	1
518	фраза не	1	1
519	восприятия в	1	1
520	первой в	1	1
521	говорит нам	1	1
522	же как	7	1
523	различия в	1	1
524	не с	2	1
525	только то	1	1
526	еще на	1	1
527	точку зрения	1	1
528	в ряде	2	1
529	речи и	6	1
530	становится совершенно	1	1
531	говоря о	1	1
532	не более	1	1
533	была бы	1	1
534	в более	2	1
535	своего исследования	1	1
536	о влиянии	2	1
537	обладал бы	1	1
538	что этот	1	1
539	значение и	1	1
540	принадлежит к	2	1
541	на всем	2	1
542	на самом	1	1
543	по сходству	1	1
544	главным образом	1	1
545	отношении к	1	1
546	нуждается в	1	1
547	с которыми	2	1
548	что было	2	1
549	там где	1	1
550	по аналогии	1	1
551	более или	1	1
552	он был	1	1
553	именно поэтому	1	1
554	всей своей	1	1
555	знаки и	1	1
556	понять что	2	1
557	случаях когда	1	1
558	мы узнаем	1	1
559	обращение к	1	1
560	не на	3	1
561	вернемся к	1	1
562	во второй	2	1
563	влияние не	1	1
564	при таком	1	1
565	к каждому	1	1
566	нас к	3	1
567	этой связи	1	1
568	тому что	5	1
569	переход к	3	1
570	отношение между	4	1
571	этом прямо	1	1
572	которая представляется	1	1
573	связаны между	3	1
574	но это	3	1
575	ответ на	3	1
576	смысле можно	1	1
577	не удается	1	1
