N	2gram	Losev_Vlad_2	KulturaY
1	и т	1	33
2	в том	18	30
3	и в	30	24
4	потому что	9	23
5	том что	12	21
6	т п	1	18
7	что в	12	17
8	того чтобы	2	17
9	для того	2	16
10	было бы	9	15
11	в этом	20	14
12	т д	1	14
13	точки зрения	7	14
14	может быть	7	13
15	все же	9	12
16	таким образом	3	12
17	и не	18	12
18	в его	11	12
19	не в	9	11
20	только в	6	11
21	хотя бы	3	10
22	в самом	2	10
23	не только	12	10
24	у нас	6	10
25	вовсе не	4	10
26	самом деле	1	9
27	с точки	3	9
28	так как	5	9
29	если бы	1	9
30	о том	4	9
31	того что	5	9
32	прежде всего	6	9
33	то что	20	9
34	а только	1	8
35	уже не	3	8
36	то же	4	8
37	том чтобы	2	8
38	тем что	1	8
39	как раз	1	8
40	а не	7	8
41	не может	9	7
42	это не	2	7
43	в них	3	7
44	не менее	7	7
45	связи с	8	7
46	в области	3	7
47	так и	5	7
48	в качестве	1	7
49	как бы	5	7
50	вместе с	8	7
51	мере в	1	6
52	мы имеем	1	6
53	в ней	4	6
54	в которой	4	6
55	все эти	5	6
56	при этом	5	6
57	в которых	1	6
58	тогда когда	2	6
59	можно было	2	6
60	что он	13	6
61	в какой	1	6
62	но и	8	6
63	именно в	4	6
64	что же	8	6
65	все это	5	6
66	что такое	1	6
67	например в	1	5
68	еще не	1	5
69	xix века	1	5
70	но не	3	5
71	не просто	1	5
72	что это	4	5
73	и с	14	5
74	но уже	2	5
75	рядом с	1	5
76	с тем	2	5
77	так сказать	1	5
78	по крайней	4	5
79	и его	6	5
80	к тому	2	5
81	в виду	2	5
82	с ним	5	5
83	и что	5	5
84	крайней мере	4	5
85	еще и	6	5
86	всяком случае	6	5
87	содержание и	1	5
88	что не	2	5
89	в той	2	5
90	в результате	5	5
91	целый ряд	1	5
92	этом отношении	1	5
93	а в	11	5
94	во всяком	6	5
95	того же	5	4
96	что эти	2	4
97	и на	4	4
98	с его	4	4
99	что они	1	4
100	как в	3	4
101	в целом	4	4
102	из этих	3	4
103	учение о	3	4
104	на то	2	4
105	в нем	4	4
106	в первую	1	4
107	же касается	5	4
108	в данном	3	4
109	тем не	6	4
110	речи в	1	4
111	того как	2	4
112	в русском	2	4
113	и является	1	4
114	следует что	1	4
115	не на	2	4
116	в самой	1	4
117	что и	3	4
118	так что	5	4
119	не есть	4	4
120	из них	1	4
121	со стороны	4	4
122	до сих	1	4
123	в частности	2	4
124	и потому	2	4
125	с этим	5	4
126	в тех	1	4
127	по существу	3	4
128	сих пор	1	4
129	же в	2	4
130	в этих	4	4
131	так же	4	4
132	и то	5	3
133	в котором	5	3
134	той же	4	3
135	в сущности	2	3
136	то это	4	3
137	и он	4	3
138	только тогда	2	3
139	в общем	2	3
140	в связи	8	3
141	в своем	8	3
142	хотя и	6	3
143	когда он	1	3
144	его к	1	3
145	более или	3	3
146	что так	1	3
147	в этой	4	3
148	в себе	6	3
149	и если	4	3
150	на его	4	3
151	на том	1	3
152	что она	1	3
153	и может	2	3
154	он есть	1	3
155	а это	3	3
156	несмотря на	4	3
157	должно быть	3	3
158	нисколько не	2	3
159	или менее	3	3
160	в г	1	3
161	в их	2	3
162	представление о	1	3
163	даже в	2	3
164	а а	3	3
165	казалось бы	2	3
166	только и	3	3
167	ли не	1	3
168	свою очередь	2	3
169	здесь не	4	3
170	сводится к	1	3
171	не с	1	3
172	ясно что	1	3
173	том как	1	3
174	для этого	1	3
175	в известных	1	3
176	и здесь	1	3
177	можно сказать	4	3
178	этом смысле	1	3
179	меня и	2	3
180	мы увидим	1	3
181	уже в	3	3
182	себе в	2	3
183	в одном	1	3
184	уже и	2	3
185	даже и	3	3
186	не было	10	3
187	и даже	10	3
188	в свою	3	3
189	под влиянием	3	3
190	если не	2	3
191	как это	7	3
192	была бы	1	3
193	в таком	3	3
194	они не	1	3
195	гораздо более	2	3
196	можно говорить	3	2
197	одним из	1	2
198	также и	6	2
199	и есть	2	2
200	на месте	1	2
201	очень много	2	2
202	если б	1	2
203	по преимуществу	1	2
204	что если	2	2
205	бы и	1	2
206	я не	4	2
207	что можно	3	2
208	которое в	2	2
209	думаю что	1	2
210	которую можно	1	2
211	иное как	1	2
212	что его	4	2
213	не все	1	2
214	если в	1	2
215	себе и	2	2
216	меньше всего	1	2
217	так называемая	1	2
218	что касается	3	2
219	и как	3	2
220	из письма	2	2
221	но в	8	2
222	так или	3	2
223	чуть ли	1	2
224	еще один	2	2
225	же из	1	2
226	во многих	2	2
227	больше всего	1	2
228	он не	4	2
229	как с	1	2
230	свое время	1	2
231	так например	1	2
232	но все	2	2
233	лишь в	1	2
234	заключается в	2	2
235	первую очередь	1	2
236	и мы	4	2
237	и тем	1	2
238	ни в	7	2
239	для них	1	2
240	все равно	1	2
241	этого не	2	2
242	как и	5	2
243	между собою	1	2
244	в москве	6	2
245	и еще	1	2
246	нужно было	1	2
247	много таких	1	2
248	но если	1	2
249	и при	2	2
250	в своей	5	2
251	не столько	3	2
252	что я	3	2
253	том же	3	2
254	и под	1	2
255	по себе	5	2
256	до конца	7	2
257	что с	1	2
258	иной раз	2	2
259	в то	9	2
260	как о	1	2
261	не имеет	2	2
262	ничего не	2	2
263	что их	1	2
264	дело не	1	2
265	был в	2	2
266	никогда не	7	2
267	же время	3	2
268	свидетельствуют о	1	2
269	быть в	3	2
270	не могут	1	2
271	и должно	1	2
272	когда мы	3	2
273	во все	1	2
274	если мы	1	2
275	что все	1	2
276	в собственном	1	2
277	исторической жизни	1	2
278	чтобы быть	1	2
279	не мог	8	2
280	когда в	1	2
281	разумеется что	2	2
282	о нем	2	2
283	никак не	3	2
284	любви к	1	2
285	это было	4	2
286	во втором	1	2
287	должны быть	1	2
288	а именно	6	2
289	не знаю	1	2
290	в современной	1	2
291	как например	1	2
292	но с	1	2
293	любовь к	1	2
294	тот же	5	2
295	и того	1	2
296	как я	2	2
297	же и	2	2
298	конечно не	4	2
299	то и	1	2
300	ни одного	1	2
301	а то	2	2
302	здесь как	1	2
303	или иначе	3	2
304	в каком	1	2
305	на этот	4	2
306	которые можно	1	2
307	а на	1	2
308	о чем	6	2
309	в это	4	2
310	к своему	1	2
311	на эту	2	2
312	это есть	1	2
313	с этой	4	2
314	этом случае	1	2
315	между прочим	7	2
316	в смысле	1	2
317	не раз	1	2
318	в более	2	2
319	то только	1	2
320	и для	3	2
321	уже на	3	2
322	для нас	7	2
323	и все	7	2
324	тем более	3	2
325	пришлось бы	1	2
326	бы на	1	2
327	но вот	3	2
328	между ними	1	2
329	не говоря	3	2
330	в свое	1	2
331	ее в	1	2
332	также было	1	1
333	я и	2	1
334	смысле слова	1	1
335	говоря о	3	1
336	надеюсь вы	1	1
337	увидим ниже	2	1
338	не имел	2	1
339	а из	1	1
340	для себя	5	1
341	тех же	1	1
342	но тем	2	1
343	в среду	1	1
344	своей первой	1	1
345	отношений в	1	1
346	на этих	3	1
347	из его	2	1
348	голову перед	1	1
349	собственном смысле	1	1
350	и больше	3	1
351	едва ли	3	1
352	действительности и	1	1
353	и этот	1	1
354	в году	24	1
355	поэзии и	1	1
356	его не	2	1
357	есть не	1	1
358	можно и	2	1
359	народного просвещения	1	1
360	у последнего	1	1
361	жизни по	2	1
362	как единство	1	1
363	многих случаях	1	1
364	бы что	1	1
365	ответить на	1	1
366	из своих	1	1
367	именно к	3	1
368	есть нечто	2	1
369	который был	2	1
370	представлением о	1	1
371	говорить о	1	1
372	что иное	1	1
373	но даже	1	1
374	мы и	1	1
375	не имею	1	1
376	на первых	1	1
377	это время	4	1
378	столько же	1	1
379	языке в	2	1
380	критически к	1	1
381	ответа на	1	1
382	не был	2	1
383	время в	4	1
384	а м	1	1
385	истории в	1	1
386	заключается не	1	1
387	все больше	1	1
388	но тогда	1	1
389	то он	1	1
390	не то	3	1
391	нельзя понимать	1	1
392	к ним	1	1
393	менее всего	1	1
394	отношение к	4	1
395	а через	1	1
396	отличие от	3	1
397	такая фраза	1	1
398	она есть	1	1
399	как говорит	1	1
400	всего от	1	1
401	же с	13	1
402	общего с	1	1
403	только об	1	1
404	как к	2	1
405	что нет	1	1
406	перед нами	1	1
407	вопросом о	1	1
408	по пути	1	1
409	это просто	1	1
410	в действительности	1	1
411	в необходимости	1	1
412	нужно но	1	1
413	ним было	1	1
414	гораздо раньше	1	1
415	со своей	2	1
416	в письмах	1	1
417	столько к	1	1
418	в чем	2	1
419	из той	1	1
420	в нашем	1	1
421	и действительное	1	1
422	выражение в	1	1
423	думать что	1	1
424	из достоевского	1	1
425	что ничего	1	1
426	в дальнейшем	5	1
427	характере этого	1	1
428	едет в	1	1
429	и постоянный	1	1
430	были связаны	1	1
431	как он	2	1
432	его но	1	1
433	можно себе	1	1
434	уже тогда	1	1
435	даже с	1	1
436	всех этих	3	1
437	к одному	1	1
438	возвращение к	1	1
439	однако он	1	1
440	и вот	3	1
441	и единство	1	1
442	существу это	1	1
443	и по	2	1
444	на этом	2	1
445	прежде чем	1	1
446	конца и	1	1
447	всей исторической	1	1
448	от нее	1	1
449	раз из	1	1
450	то ни	1	1
451	есть все	1	1
452	об этом	6	1
453	связанных с	1	1
454	них не	1	1
455	на все	2	1
456	в данной	1	1
457	фету я	1	1
458	августа года	1	1
459	отчет в	2	1
460	в жизни	1	1
461	и представить	2	1
462	к которым	1	1
463	далеко не	1	1
464	в общей	1	1
465	для своего	1	1
466	мы видели	2	1
467	здесь можно	2	1
468	разумеется лишь	1	1
469	мы с	4	1
470	можно считать	1	1
471	сейчас мы	1	1
472	народа и	2	1
473	раз и	2	1
474	он конечно	1	1
475	на первый	2	1
476	подробнее о	1	1
477	нужно чтобы	1	1
478	во второй	2	1
479	взгляд на	1	1
480	в следующем	3	1
481	в такой	1	1
482	и без	1	1
483	является с	1	1
484	оказывается что	1	1
485	в отличие	3	1
486	мысли и	2	1
487	своего рода	1	1
488	но это	4	1
489	но он	3	1
490	но во	1	1
491	п с	1	1
492	но они	1	1
493	однако в	2	1
494	что этот	1	1
495	для россии	1	1
496	а вот	2	1
497	случае мы	1	1
498	сам он	1	1
499	также что	2	1
500	пять лет	1	1
501	по образцу	1	1
502	равно не	1	1
503	важно что	1	1
504	вопросу о	1	1
505	некоторого рода	2	1
506	и притом	2	1
507	своего существования	1	1
508	как следует	1	1
509	со слов	1	1
510	не могло	1	1
511	из других	1	1
512	только не	1	1
513	правда в	2	1
514	дело в	3	1
515	учения о	3	1
516	с остальными	1	1
517	этих последних	1	1
518	пушкина но	1	1
519	от октября	1	1
520	но дело	2	1
521	вот что	4	1
522	с таким	1	1
523	из истории	1	1
524	как будто	2	1
525	когда ему	1	1
526	своем месте	2	1
527	сравнить с	1	1
528	но только	1	1
529	он называет	3	1
530	все то	1	1
531	относиться к	2	1
532	есть только	1	1
533	ему все	2	1
534	внутренних дел	1	1
535	россии тоже	1	1
536	в самых	2	1
537	однако необходимо	1	1
538	будто и	1	1
539	где он	3	1
540	ничего общего	1	1
541	в настоящее	2	1
542	общих и	1	1
543	которое принадлежит	1	1
544	вот и	3	1
545	вы не	2	1
546	как мы	11	1
547	которого мы	1	1
548	говоря уже	2	1
549	без всякого	2	1
550	совершенно ясно	1	1
551	и от	2	1
552	в каких	2	1
553	только то	1	1
554	в себя	1	1
555	на той	1	1
556	в бесах	1	1
557	письмо вл	2	1
558	не содержит	1	1
559	и сам	2	1
560	отнестись критически	1	1
561	за то	1	1
562	которыми мы	1	1
563	раз он	1	1
564	которая была	1	1
565	во многом	1	1
566	можно только	1	1
567	разного рода	4	1
568	поэтому в	1	1
569	совершенно невозможно	1	1
570	и никакого	1	1
571	чем здесь	1	1
572	даже не	1	1
573	все дело	1	1
574	себе представить	2	1
575	тех кто	1	1
576	к проблемам	1	1
577	вышло в	1	1
578	в память	1	1
579	язык и	1	1
580	настоящее время	2	1
581	у достоевского	2	1
582	после того	2	1
583	очень многое	1	1
584	два разных	1	1
585	а также	10	1
586	и во	2	1
587	нас в	2	1
588	всего на	2	1
589	во всех	3	1
590	первых порах	1	1
591	всех народов	1	1
592	и всякая	2	1
593	еще более	3	1
594	в теории	2	1
595	если это	1	1
596	статья в	1	1
597	в него	1	1
598	в лице	1	1
599	и вышла	1	1
600	многие его	1	1
601	в литературе	1	1
602	за него	1	1
603	и е	1	1
604	при самом	1	1
605	что здесь	1	1
606	нас интересует	1	1
607	в двух	2	1
608	что только	1	1
609	совсем не	4	1
610	этот вопрос	1	1
611	дело с	1	1
612	философии где	1	1
613	что даже	1	1
614	что свои	1	1
615	поэтому и	1	1
616	т i	7	1
617	не мешает	1	1
618	жены в	1	1
619	с которыми	4	1
620	в эти	7	1
621	нужно понимать	2	1
622	до наших	1	1
623	можно установить	1	1
624	терминологии в	2	1
625	каждый из	1	1
626	себя в	2	1
627	только на	1	1
628	ничего нельзя	1	1
629	самый блестящий	1	1
630	сколько к	1	1
631	в сознании	1	1
632	грехах и	1	1
633	или даже	1	1
634	и других	1	1
635	его и	2	1
636	этот раз	3	1
637	вл соловьева	152	1
638	которые в	1	1
639	этом в	1	1
640	не так	1	1
641	для него	9	1
642	и их	1	1
643	в новом	2	1
644	в письме	8	1
645	мы находим	2	1
646	в конце	13	1
647	не разобрался	1	1
648	тому же	1	1
649	но что	5	1
650	не столь	1	1
651	само по	2	1
652	нельзя возразить	1	1
653	от всякого	1	1
654	этом роде	1	1
655	к той	2	1
656	от того	1	1
657	соловьева к	14	1
658	же это	2	1
659	отношения но	1	1
660	с общим	1	1
661	кажется мне	1	1
662	пока еще	1	1
663	тотчас же	1	1
664	живой и	1	1
665	влияние на	1	1
666	здесь в	2	1
667	после смерти	4	1
668	было и	1	1
669	в природе	1	1
670	перед ним	1	1
671	только самая	1	1
672	в россии	3	1
673	что для	2	1
674	к более	1	1
675	ничем не	1	1
676	в подлинном	1	1
677	здесь дело	1	1
678	а главное	1	1
679	что несмотря	1	1
680	человеческой жизни	1	1
681	поэтому переход	1	1
682	его как	1	1
683	а ведь	1	1
684	и своим	1	1
685	какой мере	1	1
686	него не	1	1
687	на которые	1	1
688	то она	1	1
689	но как	1	1
690	все более	1	1
691	нет ничего	3	1
692	я говорю	1	1
693	вышла в	3	1
694	поскольку за	1	1
695	эти слова	1	1
696	сколько угодно	2	1
697	эта идея	2	1
698	но кроме	2	1
699	к его	2	1
700	к такому	3	1
701	что именно	1	1
702	никогда нельзя	1	1
703	которых ему	1	1
704	по своему	2	1
705	от августа	1	1
706	он говорит	1	1
707	наряду с	2	1
708	но тут	1	1
709	духовного развития	3	1
710	подлинном смысле	1	1
711	содержат в	1	1
712	да и	3	1
713	такие явления	1	1
714	с представлением	1	1
715	своего развития	1	1
716	н а	1	1
717	действительно ли	1	1
718	это значит	2	1
719	упомянуть еще	1	1
720	мы сказали	2	1
721	весь этот	1	1
722	лекции по	1	1
723	этот не	1	1
724	его в	4	1
725	является для	1	1
726	что мы	1	1
727	в основном	5	1
728	году но	2	1
729	своей жизни	3	1
730	о его	5	1
731	слов которые	1	1
732	в начале	4	1
733	является как	2	1
734	я от	1	1
735	но для	1	1
736	кроме того	9	1
737	письме к	4	1
738	при всем	1	1
739	я очень	2	1
740	и надо	1	1
