N	3gram	Bakhtin_sl_1	Problemy
1	на чужое слово	1	13
2	и т п	23	9
3	в пределах одного	1	9
4	с точки зрения	8	8
5	в большинстве случаев	6	8
6	до сих пор	2	7
7	на свой предмет	1	6
8	к чужому слову	4	6
9	то же время	12	5
10	в то же	12	5
11	с чужим словом	8	4
12	и не может	2	4
13	в отличие от	1	4
14	не может быть	1	4
15	друг с другом	2	4
16	и т д	5	4
17	в той или	9	3
18	более или менее	3	3
19	чужим словом в	3	3
20	можно было бы	2	3
21	прямым авторским словом	1	3
22	прямое авторское слово	1	3
23	с другой стороны	4	3
24	но в то	4	3
25	той или иной	9	3
26	как и в	1	3
27	в самом предмете	3	2
28	быть более или	1	2
29	пор совершенно не	1	2
30	в самой этой	1	2
31	а затем и	1	2
32	как мы сказали	4	2
33	не укладывается в	2	2
34	может быть и	1	2
35	в отношении к	6	2
36	и то же	2	2
37	в одной плоскости	1	2
38	то время как	2	2
39	одно и то	2	2
40	сих пор совершенно	1	2
41	слово направлено на	1	2
42	ту же тему	2	2
43	тем не менее	1	2
44	оглядки на чужое	1	2
45	о том же	2	2
46	в то время	2	2
47	никогда не может	1	2
48	том же предмете	1	2
49	от автора и	1	2
50	свой предмет слово	1	2
51	направленное на свой	1	2
52	точек зрения и	1	2
53	в узком смысле	10	2
54	бы ни были	2	1
55	на ту же	2	1
56	а между тем	2	1
57	а следовательно и	1	1
58	прежде всего как	1	1
59	слово как бы	1	1
60	лежит в одной	1	1
61	то есть не	1	1
62	а вовсе не	2	1
63	прежде всего в	1	1
64	дело в том	1	1
65	далеко не исчерпывается	1	1
66	на том же	2	1
67	слово в то	1	1
68	пределах того же	4	1
69	здесь перед нами	1	1
70	как бы не	1	1
71	и к нему	2	1
72	большей или меньшей	4	1
73	заключено в кавычки	1	1
74	друг о друге	2	1
75	как точка зрения	1	1
76	монологический контекст данного	1	1
77	в том и	2	1
78	авторским словом непосредственно	1	1
79	является в сущности	1	1
80	с установкой на	1	1
81	каковы бы ни	1	1
82	по крайней мере	1	1
83	происходит преломление авторских	1	1
84	в прямой авторской	1	1
85	и во всех	2	1
86	у толстого со	1	1
87	разнородные явления как	1	1
88	а не как	2	1
89	хотя бы и	3	1
90	последней смысловой инстанции	4	1
91	всякое иное слово	1	1
92	как нейтральное слово	1	1
93	бы то ни	1	1
94	но и в	1	1
95	знает только себя	1	1
96	одна из существеннейших	1	1
97	между авторской и	1	1
98	в нем новые	1	1
99	и на предмет	1	1
100	или иной степени	9	1
101	рано или поздно	1	1
102	в таком слове	1	1
103	и не в	1	1
104	у него нет	1	1
105	полное слияние голосов	1	1
106	и непосредственно интенциональным	1	1
107	только один и	1	1
108	романа но и	1	1
109	слово во всех	1	1
110	в значительной степени	1	1
111	со всеми его	1	1
112	а как бы	1	1
113	же авторское слово	1	1
114	на авторскую речь	2	1
115	нейтральное слово языка	1	1
116	в чужих устах	1	1
117	до конца и	3	1
118	и заставляет его	1	1
119	с прямым авторским	1	1
120	то ни было	1	1
121	неизбежно приводит к	1	1
122	мы не знаем	1	1
123	с одной стороны	4	1
124	им и не	1	1
125	все то в	1	1
126	к чужому высказыванию	1	1
127	в тонах и	1	1
128	не входит в	1	1
129	дело далеко не	1	1
130	этого диалога в	1	1
131	так или иначе	1	1
132	в большей или	3	1
133	прямой авторской речи	1	1
134	или меньшей степени	3	1
135	и непосредственное выражение	1	1
136	ориентация слова среди	3	1
137	и синтаксическую структуру	1	1
138	к своему предмету	1	1
139	преломление авторских интенций	3	1
140	авторских интенций в	1	1
141	перед нами в	1	1
142	в пределах того	4	1
143	во всяком случае	5	1
144	в точном смысле	1	1
145	отношение к чужому	2	1
146	о нем он	1	1
147	то же слово	2	1
148	о которых мы	1	1
149	том и в	2	1
150	и в том	2	1
151	рядом друг с	1	1
152	чем он был	1	1
153	здесь как бы	1	1
154	о том что	1	1
155	одной плоскости с	1	1
156	служить своим новым	1	1
157	здесь таким образом	1	1
158	объектную тень на	1	1
159	нем новые стороны	1	1
160	простое и непосредственное	1	1
161	в данную эпоху	1	1
162	далее и самое	1	1
163	не лежит в	1	1
164	т п так	1	1
165	так и в	3	1
166	все это может	1	1
167	особой точки зрения	1	1
168	его жизни и	1	1
169	не может не	5	1
170	слова как мы	1	1
171	в одном из	1	1
172	но и на	1	1
173	этой точки зрения	1	1
174	тем поразительнее что	1	1
175	авторское слово в	1	1
176	прямой и непосредственной	2	1
177	никогда не бывает	1	1
178	не только не	1	1
179	в пределах одной	2	1
180	т п в	1	1
181	зрения и оценок	1	1
182	при всех возможных	1	1
183	но в этом	1	1
184	он никогда не	1	1
185	между ними и	1	1
186	можно сказать что	1	1
187	определяет всю его	1	1
188	в монологический контекст	1	1
189	как мы видим	1	1
190	в известной степени	2	1
191	они как бы	2	1
192	в его собственном	1	1
193	в самом слове	1	1
194	в другом случае	2	1
195	как мы уже	2	1
196	о котором идет	1	1
197	и на почве	1	1
198	рассказчика и в	1	1
199	своим новым интенциям	1	1
200	в него свои	1	1
201	и всякое иное	1	1
202	может быть различной	1	1
203	во всех его	7	1
204	в том что	1	1
205	который не был	1	1
206	другие так и	1	1
207	о тропах или	1	1
208	заложенные в них	1	1
209	чужим словом и	1	1
210	и в каждом	1	1
211	теоретического осознания и	1	1
212	и в другом	2	1
