N	3gram	Voloshinov_1	Myshleni
1	в том что	3	17
2	для того чтобы	3	7
3	в отличие от	5	6
4	так же как	2	6
5	в высшей степени	3	6
6	с самого начала	4	6
7	можно было бы	2	5
8	с одной стороны	1	5
9	в связи с	7	5
10	тем не менее	2	5
11	друг с другом	1	5
12	и того же	5	4
13	ни в какой	1	4
14	же как и	2	4
15	смысле этого слова	2	4
16	во всяком случае	2	4
17	это значит что	1	4
18	одного и того	5	4
19	взаимно дополняющих друг	1	3
20	сами по себе	1	3
21	в этом отношении	3	3
22	независимо от того	1	3
23	дополняющих друг друга	1	3
24	в последнее время	1	3
25	благодаря этому возникает	1	3
26	с другой стороны	5	3
27	с тем что	1	3
28	как мы видели	1	3
29	является так называемая	1	2
30	этой точки зрения	1	2
31	и той же	2	2
32	по отношению к	2	2
33	в этом смысле	2	2
34	на первый план	2	2
35	мог бы стать	1	2
36	как мы увидим	1	2
37	совершенно так же	1	2
38	от того как	1	2
39	не может быть	13	2
40	и во всяком	1	2
41	внутренней речи и	2	2
42	с этой точки	1	2
43	так и в	1	2
44	в свою очередь	2	2
45	само по себе	1	2
46	и все остальные	1	2
47	той или иной	1	2
48	как мы уже	1	2
49	одной и той	2	2
50	в ее основе	1	1
51	ничего общего в	1	1
52	более или менее	1	1
53	с их точки	1	1
54	подобно тому как	1	1
55	так или иначе	1	1
56	какого бы то	2	1
57	в том числе	2	1
58	то же самое	3	1
59	в этом случае	3	1
60	как это делает	1	1
61	с точки зрения	20	1
62	переход от одного	1	1
63	до сих пор	8	1
64	мышления то такой	1	1
65	как и все	2	1
66	тот или иной	1	1
67	то что слово	2	1
68	хотя бы и	1	1
69	по отношению ко	1	1
70	является одним из	2	1
71	бы то ни	8	1
72	по аналогии с	1	1
73	точки зрения ее	1	1
74	том числе и	2	1
75	от того чтобы	1	1
76	могли бы быть	1	1
77	как если бы	2	1
78	мы увидели бы	1	1
79	ту или иную	1	1
80	в тот или	1	1
81	что было бы	1	1
82	отнюдь не является	3	1
83	мы увидим дальше	1	1
84	в применении к	1	1
85	всей нашей работы	1	1
86	между собой никакой	1	1
87	и т.д но	1	1
88	и тем же	1	1
89	если мы скажем	2	1
90	не только в	1	1
91	принадлежали к одному	1	1
92	то ни было	8	1
93	слова и его	2	1
94	все же не	1	1
95	из которых каждая	1	1
96	тот же самый	1	1
97	в значительной степени	1	1
98	это положение не	1	1
99	так как они	1	1
100	в результате чего	1	1
101	конце концов к	1	1
102	не могут быть	2	1
103	в какой степени	2	1
104	связаны между собой	1	1
105	который мог бы	1	1
106	случае можно было	1	1
107	людьми в процессе	1	1
108	мы не видим	1	1
109	все более и	1	1
110	мы скажем что	1	1
111	их точки зрения	1	1
112	являются для него	1	1
113	одним и тем	1	1
114	речи как и	1	1
115	значит что в	1	1
116	внутренних знаков в	1	1
117	мы знаем по	1	1
118	и как бы	1	1
119	между собой и	1	1
120	к частному и	1	1
121	сменяют друг друга	1	1
122	связи с этим	3	1
123	ничего общего с	2	1
124	с другими элементами	1	1
125	того как он	1	1
126	и в самом	1	1
127	самый вопрос о	1	1
128	более и более	1	1
129	выходит за пределы	1	1
130	не выходит за	1	1
131	и это является	1	1
132	и как мы	1	1
133	друг от друга	1	1
134	но всегда и	1	1
135	таким образом не	1	1
136	что в процессе	1	1
137	мы ограничимся лишь	1	1
138	к тому что	1	1
139	только в процессе	2	1
140	между словом и	1	1
141	сама по себе	2	1
142	связи с тем	1	1
143	не совпадает со	1	1
144	снова и снова	1	1
145	если бы это	1	1
146	в последнем счете	1	1
147	и в результате	1	1
148	все остальные особенности	1	1
149	лежит не в	1	1
150	таким образом по	1	1
151	в конце концов	3	1
152	как мы говорили	1	1
