N	3gram	Losev_Dial_3	Istorich
1	и т д	23	18
2	с другой стороны	2	8
3	с одной стороны	3	7
4	о том что	5	4
5	в связи с	1	4
6	тем не менее	10	4
7	т е в	4	3
8	так же как	2	3
9	не может быть	6	3
10	же как и	1	2
11	он не может	2	2
12	до сих пор	1	2
13	в данном случае	1	2
14	если бы мы	1	2
15	но так как	1	2
16	это значит что	21	2
17	и таким образом	1	2
18	в том что	3	2
19	на то что	3	2
20	как и в	3	2
21	что и в	1	2
22	я думаю что	1	1
23	иметь в виду	2	1
24	в виду что	1	1
25	в частности от	1	1
26	это было бы	2	1
27	из того что	2	1
28	но то что	2	1
29	на самом деле	1	1
30	другими словами мы	1	1
31	может быть отнесена	1	1
32	одной стороны и	1	1
33	с точки зрения	14	1
34	и не только	3	1
35	этого мифа в	1	1
36	в зависимости от	2	1
37	сам по себе	5	1
38	и тем не	2	1
39	то же время	1	1
40	мы до сих	1	1
41	точно так же	2	1
42	а иногда и	1	1
43	с этой точки	2	1
44	в ней не	1	1
45	это может быть	1	1
46	этого мы не	1	1
47	то время как	4	1
48	между мифом и	1	1
49	не в том	1	1
50	и что он	1	1
51	в христианстве в	1	1
52	только в виде	1	1
53	даже если бы	1	1
54	потому что в	1	1
55	ступени его развития	1	1
56	во всяком случае	2	1
57	что у него	1	1
58	этой точки зрения	2	1
59	и в таком	1	1
60	д и т	5	1
61	на наших глазах	1	1
62	в то время	4	1
63	само по себе	5	1
64	одна из форм	1	1
65	в самом деле	5	1
66	а часто также	1	1
67	подобно тому как	4	1
68	ничего не говорит	3	1
69	не было ни	2	1
70	в то же	1	1
71	в том смысле	1	1
72	все совершенно ясно	1	1
73	но как только	1	1
74	только тогда когда	3	1
75	т д и	6	1
